"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","1000","30","0.775243410635151","0.7608024008845417","0.7835228118110169","0.7814050192098942"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","1000","30","0.7792537350122317","0.7604659611435803","0.8011338274877963","0.7761614164053185"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","1000","30","0.7797998922823925","0.7670462802084885","0.8017019247676979","0.7706514718709914"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","2000","30","0.7597955005209158","0.7528936976780894","0.7660572019856411","0.760435601899017"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","2000","30","0.7758545746290967","0.7637750750276449","0.798565554368265","0.7652230944913802"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","2000","30","0.778509150205887","0.7717359027009908","0.796168048585861","0.767623499330809"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","2000","30","0.7835052021246812","0.7789669878376232","0.7972366125170947","0.7743120060193255"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","2000","30","0.7861279788634059","0.7873890380666583","0.8024458616818404","0.7685490368417194"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","2000","30","0.7557927321141172","0.7867082609382415","0.7499797108114417","0.7306902245926685"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","2000","30","0.7659992033943581","0.785147685989561","0.7591943839526037","0.7536555402409095"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","2000","30","0.7665978519026652","0.7924072026536119","0.7547628870162715","0.7526234660381121"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","2000","30","0.7674788185596001","0.78513504975517","0.7644881714030728","0.7528132345205574"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","2000","30","0.769992502214459","0.7909066498183434","0.7658847438828185","0.7531861129422153"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","500","40","0.7701589514385834","0.7744700679197536","0.7864529087933357","0.749553877602661"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","500","40","0.7807816042308615","0.7762912652029688","0.8067082820467847","0.7593452654428311"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","500","40","0.7843481418890876","0.7718338335176108","0.8190221287416694","0.762188463407983"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","500","40","0.7894768427442519","0.7739030169009591","0.8155645128566038","0.7789629984751929"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","500","40","0.7917486917019589","0.7732901595324576","0.8158316538394086","0.7861242617340104"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","500","40","0.760049552323391","0.768818512083393","0.768459780065191","0.7428703648215891"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","500","40","0.7797027800343193","0.7907202653609174","0.797637323991288","0.7507507507507523"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","500","40","0.7933866069205756","0.7883509714105222","0.8108050073717533","0.7810038419794514"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","500","40","0.7990027093521975","0.7945206128573588","0.8188851767188423","0.7836023384803916"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","500","40","0.8075179925405257","0.8098467856578727","0.8263482165803393","0.7863589753833653"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","1000","40","0.7814514135971568","0.7624040435950123","0.8034366503902256","0.7785135468062324"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","1000","40","0.7891242131981432","0.7857779181803819","0.802731601087506","0.7788631203265415"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","1000","40","0.7932639365148343","0.7882988469436","0.8024289540247022","0.7890640085762008"
