"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ATAD5","Weka RF on folded fp classification","30","rdkit_fp","500","15","0.8477482234335616","0.8596657410531193","0.8454233648279544","0.8381555644196108"
"SR-ATAD5","Weka RF on folded fp classification","40","rdkit_fp","500","15","0.8646795092423707","0.8801238548776441","0.8485967629970838","0.865317909852384"
"SR-ATAD5","Weka RF on folded fp classification","50","rdkit_fp","500","15","0.8604068918111935","0.8783721096203404","0.8399622475045311","0.8628863183087088"
"SR-ATAD5","Weka RF on folded fp classification","60","rdkit_fp","500","15","0.8616219985116484","0.8806396465367391","0.8382797993372815","0.8659465496609249"
"SR-ATAD5","Weka RF on folded fp classification","70","rdkit_fp","500","15","0.8628366911703579","0.876918809851308","0.8442948934962413","0.8672963701635243"
"SR-ATAD5","Weka RF on folded fp classification","30","cdk_fp","500","15","0.8785015813589995","0.8916107622038125","0.8616203480479119","0.8822736338252738"
"SR-ATAD5","Weka RF on folded fp classification","40","cdk_fp","500","15","0.8812701589032473","0.8871567876884565","0.868021858147742","0.8886318308735436"
"SR-ATAD5","Weka RF on folded fp classification","50","cdk_fp","500","15","0.882950828902489","0.889674110502674","0.8622051013743416","0.8969732748304511"
"SR-ATAD5","Weka RF on folded fp classification","60","cdk_fp","500","15","0.8846701696651382","0.8908386967015144","0.8662846962189351","0.8968871160749651"
"SR-ATAD5","Weka RF on folded fp classification","70","cdk_fp","500","15","0.887060314932061","0.8965643085147564","0.8660350646819248","0.8985815715995017"
"SR-ATAD5","Weka RF on folded fp classification","30","rdkit_fp","1000","15","0.845629742803223","0.8473629745932284","0.8376523008846528","0.8518739529317877"
"SR-ATAD5","Weka RF on folded fp classification","40","rdkit_fp","1000","15","0.8535746971643348","0.8553561233228745","0.846647585242334","0.8587203829277957"
"SR-ATAD5","Weka RF on folded fp classification","50","rdkit_fp","1000","15","0.8586708862403375","0.8652891677263884","0.8453960079471704","0.8653274830474534"
"SR-ATAD5","Weka RF on folded fp classification","60","rdkit_fp","1000","15","0.8612263361887212","0.870213518283043","0.8426398022097401","0.8708256880733806"
"SR-ATAD5","Weka RF on folded fp classification","70","rdkit_fp","1000","15","0.863675041782258","0.870031855811918","0.8455054354702471","0.8754878340646087"
"SR-ATAD5","Weka RF on folded fp classification","30","cdk_fp","1000","15","0.85927334001995","0.8656606026003706","0.8603875786082852","0.8517718388511945"
"SR-ATAD5","Weka RF on folded fp classification","40","cdk_fp","1000","15","0.8643683206733043","0.8772853787662641","0.8611039869233974","0.8547155963302513"
"SR-ATAD5","Weka RF on folded fp classification","50","cdk_fp","1000","15","0.8704966000908506","0.8824984428931141","0.8558377873754672","0.8731535700039708"
"SR-ATAD5","Weka RF on folded fp classification","60","cdk_fp","1000","15","0.8719153192006178","0.8839874263618384","0.8498295324366973","0.8819289988033174"
"SR-ATAD5","Weka RF on folded fp classification","70","cdk_fp","1000","15","0.8747476994348041","0.8859857135442527","0.8537723428774614","0.8844850418826983"
"SR-ATAD5","Weka RF on folded fp classification","30","rdkit_fp","2000","15","0.8449326486473377","0.868426089326021","0.8158317688617039","0.8505400877542882"
"SR-ATAD5","Weka RF on folded fp classification","40","rdkit_fp","2000","15","0.8554491423661753","0.8695144421664516","0.8299530487533788","0.8668799361786953"
"SR-ATAD5","Weka RF on folded fp classification","50","rdkit_fp","2000","15","0.8628125400918263","0.8787111047673515","0.8352295071315867","0.8744970083765404"
"SR-ATAD5","Weka RF on folded fp classification","60","rdkit_fp","2000","15","0.8630472270164331","0.8742555082656415","0.841861840912899","0.8730243318707588"
"SR-ATAD5","Weka RF on folded fp classification","70","rdkit_fp","2000","15","0.8658159660418252","0.8833418757947747","0.8345814910183909","0.8795245313123102"
"SR-ATAD5","Weka RF on folded fp classification","30","cdk_fp","2000","15","0.8552949790292743","0.8724275296499108","0.8369564102301102","0.8565009972078022"
"SR-ATAD5","Weka RF on folded fp classification","40","cdk_fp","2000","15","0.8666623574310184","0.8874844289310538","0.8525122165570669","0.8599904268049342"
"SR-ATAD5","Weka RF on folded fp classification","50","cdk_fp","2000","15","0.8760161744404087","0.8974693768977381","0.8565097407593606","0.8740694056641276"
"SR-ATAD5","Weka RF on folded fp classification","60","cdk_fp","2000","15","0.8754256044983354","0.8944103106428349","0.8539039978661506","0.8779625049860205"
"SR-ATAD5","Weka RF on folded fp classification","70","cdk_fp","2000","15","0.8822465992095204","0.8983906651441681","0.8658999900831337","0.8824491424012595"
"SR-ATAD5","Weka RF on folded fp classification","30","rdkit_fp","500","20","0.8600283891583861","0.866499169542975","0.8588145579641069","0.854771439968076"
"SR-ATAD5","Weka RF on folded fp classification","40","rdkit_fp","500","20","0.8779317653596995","0.8812495134041063","0.8687707527587633","0.8837750299162291"
"SR-ATAD5","Weka RF on folded fp classification","50","rdkit_fp","500","20","0.8776274486675469","0.8783980614019231","0.8696530121635512","0.8848312724371664"
"SR-ATAD5","Weka RF on folded fp classification","60","rdkit_fp","500","20","0.8771188026459682","0.8824562712480388","0.8676747677229784","0.8812253689668873"
"SR-ATAD5","Weka RF on folded fp classification","70","rdkit_fp","500","20","0.8775104377881443","0.8849314224171463","0.8632121765476236","0.8843877143996629"
"SR-ATAD5","Weka RF on folded fp classification","30","cdk_fp","500","20","0.8585902550482382","0.8735596761217642","0.8179621859515619","0.8842489030713885"
