"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR-LBD","Weka RF classification","30","rdkit_fp","15","0.8690626673744397","0.8719812450524559","0.8672037763086662","0.8680029807621968"
"NR-AR-LBD","Weka RF classification","40","rdkit_fp","15","0.8678971480906212","0.857643047070044","0.8686596728948932","0.8773887243069266"
"NR-AR-LBD","Weka RF classification","50","rdkit_fp","15","0.8681715318103643","0.8571092211825385","0.8733082891779679","0.8740970850705866"
"NR-AR-LBD","Weka RF classification","60","rdkit_fp","15","0.8738547176721015","0.8665760042218942","0.8743192145540467","0.8806689342403636"
"NR-AR-LBD","Weka RF classification","70","rdkit_fp","15","0.8769758717849087","0.8720867923762367","0.8716411850588065","0.8871996379196831"
"NR-AR-LBD","Weka RF classification","30","cdk_fp","15","0.879559908248039","0.8758499604197539","0.8755844091930631","0.8872453551312998"
"NR-AR-LBD","Weka RF classification","40","cdk_fp","15","0.8864385631521885","0.881180100269956","0.8770013451664206","0.9011342440201888"
"NR-AR-LBD","Weka RF classification","50","cdk_fp","15","0.8865215328769862","0.8804453285160326","0.8734887383323204","0.9056305317826053"
"NR-AR-LBD","Weka RF classification","60","cdk_fp","15","0.8842675595640314","0.8790772728195181","0.871649387293105","0.9020760185794711"
"NR-AR-LBD","Weka RF classification","70","cdk_fp","15","0.8787235624311404","0.8724135831286657","0.8716862973474068","0.8920708068173488"
"NR-AR-LBD","Weka RF classification","30","rdkit_desc","15","0.8897387660255717","0.8470639576186896","0.9110631736084905","0.9110891668495347"
"NR-AR-LBD","Weka RF classification","40","rdkit_desc","15","0.8882574944577805","0.8477236283922298","0.9112948867271451","0.9057539682539666"
"NR-AR-LBD","Weka RF classification","50","rdkit_desc","15","0.8903699987400766","0.8502790914811127","0.9091725586049665","0.9116583461341506"
"NR-AR-LBD","Weka RF classification","60","rdkit_desc","15","0.8913752957209885","0.8462723526904412","0.9174752702636173","0.9103782642089068"
"NR-AR-LBD","Weka RF classification","70","rdkit_desc","15","0.8918544815451187","0.8492682728804264","0.9143625223510857","0.9119326494038437"
"NR-AR-LBD","Weka RF classification","30","cdk_desc","15","0.901947691992941","0.8872308035804897","0.908327728473237","0.9102845439250962"
"NR-AR-LBD","Weka RF classification","40","cdk_desc","15","0.899694411444884","0.8909087218625042","0.9036709099558735","0.904503602516274"
"NR-AR-LBD","Weka RF classification","50","cdk_desc","15","0.8981620216174312","0.8862382527858405","0.8990879115471077","0.9091599005193454"
"NR-AR-LBD","Weka RF classification","60","cdk_desc","15","0.8988422382577973","0.8834047130939559","0.8977468462409199","0.9153751554385163"
"NR-AR-LBD","Weka RF classification","70","cdk_desc","15","0.9050381736384906","0.8851949580855337","0.9118013746944714","0.9181181881354668"
"NR-AR-LBD","Weka RF classification","30","rdkit_fp","20","0.8669566240286671","0.8477703127854319","0.874881067602812","0.8782184916977576"
"NR-AR-LBD","Weka RF classification","40","rdkit_fp","20","0.8705136507630581","0.8459922463312209","0.8788222411784942","0.8867264647794592"
"NR-AR-LBD","Weka RF classification","50","rdkit_fp","20","0.8703801779472702","0.8538677004891781","0.8744689053298129","0.8828039280228196"
"NR-AR-LBD","Weka RF classification","60","rdkit_fp","20","0.8748790475170457","0.8603832179755144","0.8761216555389767","0.8881322690366458"
"NR-AR-LBD","Weka RF classification","70","rdkit_fp","20","0.8721181686085503","0.8602959384577781","0.8734969405666153","0.8825616268012575"
"NR-AR-LBD","Weka RF classification","30","cdk_fp","20","0.8782515786317515","0.8698439117461871","0.8906560146984047","0.8742548094506625"
"NR-AR-LBD","Weka RF classification","40","cdk_fp","20","0.8888072117265889","0.8746199281466167","0.8960940960317546","0.8957076110013955"
"NR-AR-LBD","Weka RF classification","50","cdk_fp","20","0.8897433582225789","0.8740495666470189","0.8950954740071162","0.9000850340136014"
"NR-AR-LBD","Weka RF classification","60","cdk_fp","20","0.8884909688195148","0.8690218604745431","0.8959156974359835","0.900535348548018"
"NR-AR-LBD","Weka RF classification","70","cdk_fp","20","0.8852706517954712","0.8656179592830813","0.8928337079020342","0.897360288201298"
"NR-AR-LBD","Weka RF classification","30","rdkit_desc","20","0.8886018182489782","0.8440152637668216","0.9182032185567349","0.9035869724233779"
"NR-AR-LBD","Weka RF classification","40","rdkit_desc","20","0.8869455967523524","0.8385673980554935","0.9213180170278383","0.9009513751737255"
"NR-AR-LBD","Weka RF classification","50","rdkit_desc","20","0.8889791845114466","0.8429679095540624","0.9237520300529865","0.9002176139272913"
"NR-AR-LBD","Weka RF classification","60","rdkit_desc","20","0.8935700919460002","0.8523169667322954","0.9296637904165097","0.8987295186891959"
"NR-AR-LBD","Weka RF classification","70","rdkit_desc","20","0.89188552151253","0.8520328008606165","0.9306706146754378","0.8929531490015359"
"NR-AR-LBD","Weka RF classification","30","cdk_desc","20","0.9023148446988384","0.8868025250167455","0.9155744024672321","0.9045676066125374"
"NR-AR-LBD","Weka RF classification","40","cdk_desc","20","0.9019869836589436","0.8906001989161102","0.9127589855476632","0.902601766513057"
"NR-AR-LBD","Weka RF classification","50","cdk_desc","20","0.902405592152124","0.8870826313759718","0.9161608622188686","0.9039732828615317"
"NR-AR-LBD","Weka RF classification","60","cdk_desc","20","0.9000814219221022","0.8843059248584244","0.9143789268196659","0.9015594140882157"
"NR-AR-LBD","Weka RF classification","70","cdk_desc","20","0.9007311295420465","0.8833742667505631","0.9119633688216673","0.9068557530539094"
