"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","2","0.802328465284583","0.8117706523455998","0.7865729531590372","0.808641790349112"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","3","0.8054026355151921","0.8156689306586705","0.8089164220692374","0.7916225538176683"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","3","0.8040260300306109","0.8142789448744183","0.808603630412144","0.7891955148052704"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","3","0.8103988174232889","0.8134733849312811","0.822168643735382","0.7955544236032039"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","3","0.8053025437310876","0.8163734007265883","0.8110078992574188","0.7885263312092557"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","3","0.7888263588130787","0.800217975043435","0.7824390309883632","0.7838220704074383"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","3","0.8109977631641926","0.8088453640814923","0.8194346755758771","0.8047132498352081"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","3","0.8081299083734165","0.8097299004896574","0.8111617589374094","0.8034980656931826"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","3","0.810602268118791","0.8115242457747505","0.8116740609487303","0.8086084976328923"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","3","0.799635895790373","0.8123961459485066","0.791819399169495","0.7946921422531174"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","3","0.792089590971091","0.8209382404043595","0.7582746074042096","0.7970559251047037"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","3","0.8101083676608902","0.8114989733059397","0.8138365502969056","0.8049895793798253"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","3","0.8122991104611184","0.8211625335649964","0.8164149680107233","0.7993198298076354"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","3","0.8068363970797648","0.8074016743010503","0.814337016948228","0.7987704999900164"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","3","0.7873628911037187","0.8081598483651943","0.7761493825323719","0.7777794424135901"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","3","0.7953266402762242","0.8069246564523742","0.7880253209073316","0.7910299434689672"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","3","0.803609805694434","0.8088927499604985","0.8136167507540949","0.7883199163687086"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","3","0.8063182836342501","0.8146864634338881","0.8052948019099071","0.7989735855589554"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","3","0.8098951482865168","0.8153056389196046","0.8141544142511272","0.8002253916888186"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","3","0.7979994474116507","0.8133375454114767","0.7930333689521365","0.7876274278713387"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","3","0.7827339111433113","0.8207044700679222","0.7419739351557514","0.7855233282062598"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","3","0.8080466811748187","0.8016332332964822","0.81147793212592","0.8110288781020537"
