"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","cdk_fp","MaxMin","0.0","0.8098587528187936","0.8121850053342079","0.8074018860272936","0.809989367094879"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","cdk_fp","MaxMin","0.0","0.8013195928124389","0.7934891905480067","0.814661548918472","0.7958080389708381"
"NR-AR","Smile SVC Poly classification","2","0.001","cdk_fp","MaxMin","0.0","0.8083767262623844","0.8337839826362035","0.7998052285565811","0.791540967594369"
"NR-AR","Smile SVC Poly classification","3","0.001","cdk_fp","MaxMin","0.0","0.801465185939064","0.8014813179805874","0.8039719666204014","0.7989422732162031"
"NR-AR","Smile SVC Poly classification","4","0.001","cdk_fp","MaxMin","0.0","0.80931271405024","0.807529828691953","0.8220811414406153","0.7983271720181517"
"NR-AR","Smile SVC Poly classification","2","0.01","cdk_fp","MaxMin","0.0","0.8127675097691637","0.8426528835424051","0.7960211792525578","0.7996284665125278"
"NR-AR","Smile SVC Poly classification","3","0.01","cdk_fp","MaxMin","0.0","0.8083495614249109","0.8099884731878796","0.8122140543875029","0.8028461566993501"
"NR-AR","Smile SVC Poly classification","4","0.01","cdk_fp","MaxMin","0.0","0.8011858874499166","0.7957393714208411","0.8104091342666406","0.7974091566622682"
"NR-AR","Smile SVC Poly classification","2","0.1","cdk_fp","MaxMin","0.0","0.799956999713827","0.8157150915400379","0.7969036481091097","0.7872522594923335"
"NR-AR","Smile SVC Poly classification","3","0.1","cdk_fp","MaxMin","0.0","0.8033475714949921","0.7996082110142279","0.8117456890396741","0.7986888144310745"
"NR-AR","Smile SVC Poly classification","4","0.1","cdk_fp","MaxMin","0.0","0.7954003440507421","0.8001385669965163","0.7970607218538122","0.7890017433018982"
"NR-AR","Smile SVC Poly classification","2","1.0","cdk_fp","MaxMin","0.0","0.7976166470632272","0.806367950557311","0.7969207834267131","0.7895612072056573"
"NR-AR","Smile SVC Poly classification","3","1.0","cdk_fp","MaxMin","0.0","0.8054919319425325","0.817376669241783","0.8086013582595093","0.7904977683263056"
"NR-AR","Smile SVC Poly classification","4","1.0","cdk_fp","MaxMin","0.0","0.8040968699792964","0.8072140676157844","0.8032751303712095","0.8018014119508953"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","MaxMin","0.0","0.806772106816963","0.836118468650745","0.7995296355317989","0.7846682162683453"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","MaxMin","0.0","0.8041913850458124","0.815731952568385","0.808551380249835","0.7882908223192171"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","MaxMin","0.0","0.7989786750588191","0.8174885651571328","0.804763047116418","0.7746844129029068"
"NR-AR","Smile SVC Poly classification","2","0.001","rdkit_desc","MaxMin","0.0","0.8048033028080667","0.8310662914321489","0.8079173734985173","0.7754262434935335"
"NR-AR","Smile SVC Poly classification","3","0.001","rdkit_desc","MaxMin","0.0","0.8018335021782358","0.8147478816416978","0.8081429885136397","0.7826096363793699"
"NR-AR","Smile SVC Poly classification","4","0.001","rdkit_desc","MaxMin","0.0","0.796758150143455","0.8163389495885779","0.7917045071597104","0.7822309936820763"
"NR-AR","Smile SVC Poly classification","2","0.01","rdkit_desc","MaxMin","0.0","0.7997543421084732","0.822117683846504","0.803684950050543","0.7734603924283724"
"NR-AR","Smile SVC Poly classification","3","0.01","rdkit_desc","MaxMin","0.0","0.8033020987281706","0.8229576696219298","0.8000951010126944","0.7868535255498874"
"NR-AR","Smile SVC Poly classification","4","0.01","rdkit_desc","MaxMin","0.0","0.7783887798063392","0.7803513838305619","0.765867304100476","0.78894765148798"
"NR-AR","Smile SVC Poly classification","2","0.1","rdkit_desc","MaxMin","0.0","0.8006774111265725","0.813766876356526","0.7978046802264159","0.7904606767967752"
"NR-AR","Smile SVC Poly classification","3","0.1","rdkit_desc","MaxMin","0.0","0.7841655413217757","0.785075537406948","0.7757101161203377","0.7917109704380417"
"NR-AR","Smile SVC Poly classification","4","0.1","rdkit_desc","MaxMin","0.0","0.7717447389551279","0.7708264356399016","0.759782838408247","0.7846249428172348"
"NR-AR","Smile SVC Poly classification","2","1.0","rdkit_desc","MaxMin","0.0","0.7830795061949516","0.7830399514402332","0.7794470433009464","0.7867515238436751"
"NR-AR","Smile SVC Poly classification","3","1.0","rdkit_desc","MaxMin","0.0","0.7763011311341882","0.7674373689438044","0.767922114269717","0.7935439101890435"
"NR-AR","Smile SVC Poly classification","4","1.0","rdkit_desc","MaxMin","0.0","0.7729507766055566","0.7877610393750859","0.7774022287336414","0.7536890617079423"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","cdk_desc","MaxMin","0.0","0.7860214486119367","0.7940164808887651","0.7866495884667942","0.7773982764802505"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","cdk_desc","MaxMin","0.0","0.7912126399489781","0.8065672172558762","0.780717912689843","0.7863527899012152"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","cdk_desc","MaxMin","0.0","0.7874425941429761","0.7968062146684646","0.787183639198756","0.7783379285617079"
"NR-AR","Smile SVC Poly classification","2","0.001","cdk_desc","MaxMin","0.0","0.7851158132234405","0.7903561049184963","0.7836366284549203","0.781354706296905"
