"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.81628341209613","0.8326006450109671","0.8063637713691737","0.8098858199082491"
"NR-AR","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.8112304107022159","0.8308992139695154","0.8014387955014082","0.8013532226357242"
"NR-AR","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.8029714292887933","0.8211290144575653","0.7867952386664154","0.8009900347423993"
"NR-AR","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.8059295524213423","0.8218448417515842","0.7944375903174028","0.8015062251950398"
"NR-AR","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.81019360380204","0.8241747293038533","0.8003221439709383","0.8060839381313285"
"NR-AR","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.8053442584313107","0.8198812983604941","0.7956699052416931","0.800481571691745"
"NR-AR","Weka RF on folded fp classification","30","cdk_fp","500","50","0.8189314394808814","0.8493681712835229","0.8042832582235246","0.8031428889355967"
"NR-AR","Weka RF on folded fp classification","40","cdk_fp","500","50","0.832954080212677","0.8529028559516365","0.8094681197415994","0.8364912649447952"
"NR-AR","Weka RF on folded fp classification","50","cdk_fp","500","50","0.8344291451483853","0.8499061913696063","0.8097065862449093","0.8436746578306404"
"NR-AR","Weka RF on folded fp classification","60","cdk_fp","500","50","0.8371990181605756","0.8576515346601432","0.8139290140909429","0.8400165057306406"
"NR-AR","Weka RF on folded fp classification","70","cdk_fp","500","50","0.8382953189390993","0.8633704889085094","0.8120769718466728","0.8394384960621158"
"NR-AR","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.7866173243467821","0.7726213687476157","0.7950358984903789","0.7921947058023519"
"NR-AR","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.7850927742095323","0.7679769218506548","0.7813519194411627","0.8059494813367793"
"NR-AR","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.788392757451685","0.7675400679345986","0.7851745232097889","0.8124636812106675"
"NR-AR","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.7962297094168153","0.7902641356730283","0.7781319076749091","0.8202930849025081"
"NR-AR","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.7977756173635862","0.7908220824289591","0.7851388246314464","0.817365945030353"
"NR-AR","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.800353735014791","0.7970529988105262","0.801327415936988","0.8026807902968586"
"NR-AR","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.8086271420232337","0.80381580399514","0.8005948811094505","0.8214707409651109"
"NR-AR","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.813360530658579","0.8099164306122577","0.8121083865956074","0.8180567747678722"
"NR-AR","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.8141564139200157","0.8038909122122814","0.8208631059476623","0.8177152236001036"
"NR-AR","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.819488004636768","0.8116653790972168","0.8158324622880123","0.8309661725250747"
"NR-AR","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.8072624915398654","0.7947920881923666","0.8261150807930184","0.8008803056342111"
"NR-AR","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.8128383448802858","0.8135722081202588","0.8200149077263108","0.804927918794288"
