"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","2","0.7601109059966804","0.7628380313444484","0.7606883419486209","0.7568063446969718"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","2","0.7647307436894097","0.7672496526762199","0.7697001292293266","0.7572424491626827"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","2","0.7664299681441626","0.7534435324656342","0.7852272282268197","0.7606191437400341"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","2","0.7581521133818532","0.7482489092814678","0.7748399318609012","0.7513674990031907"
"NR-ER","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","3","0.7622826228143692","0.763470221556006","0.7640683740601509","0.7593092728269504"
"NR-ER","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","3","0.7605679727859277","0.7636088463975808","0.7542456401420206","0.7638494318181814"
"NR-ER","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","3","0.7603974696970761","0.7612202337428129","0.7575073752088597","0.7624648001395558"
"NR-ER","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","3","0.7709078578144943","0.7687303487861983","0.7821670060568029","0.7618262186004817"
"NR-ER","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","3","0.7671891655139031","0.7593602235058992","0.785399370822893","0.7568079022129174"
"NR-ER","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","3","0.7564017342859284","0.7609841145071706","0.755014163011696","0.7532069253389182"
"NR-ER","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","3","0.7577638949047752","0.7623033355269626","0.7533596360693404","0.7576287131180225"
"NR-ER","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","3","0.7666014196534071","0.7666113690650267","0.770059915413533","0.7631329744816615"
"NR-ER","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","3","0.7706515244807776","0.7693137918007213","0.7768101895363454","0.7658305921052657"
"NR-ER","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","3","0.7704622037847013","0.7621174868382617","0.7830366932957415","0.7662324312201005"
"NR-ER","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","3","0.759476440261671","0.7638053585356392","0.7543957550125321","0.7602282072368419"
"NR-ER","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","3","0.7591219833074727","0.7638464889831393","0.7544593906641599","0.7590600702751189"
"NR-ER","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","3","0.7740411505324761","0.7716978344057717","0.7785658808479534","0.771859736343703"
"NR-ER","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","3","0.7671513865417735","0.7620854964902009","0.7820919486215628","0.757276714513557"
