"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.001","0.7403948263779575","0.7376898093984611","0.7419231672932288","0.7415715024421826"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.001","0.7590637279035239","0.7575878058886576","0.7639737364243883","0.7556296413975261"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.001","0.7738416782955807","0.7714381032465604","0.7800923206453635","0.7699946109948184"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.001","0.7275358975133748","0.7287302269182054","0.7334539147347573","0.7204235508871614"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","0.01","0.6502603237798649","0.6346496599883","0.66945847692147","0.6466728344298245"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","0.01","0.6534774512434162","0.6428171005167218","0.6698272373642407","0.6477880158492859"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","0.01","0.6627723836173912","0.6544029382373024","0.6782124582289045","0.6557017543859667"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","0.01","0.6882354893907895","0.6910075131617417","0.7114400584795277","0.6622588965310989"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.01","0.7351109015778716","0.7370469557375456","0.7522419329573923","0.7160438160386771"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.01","0.566954741327529","0.5567181254265383","0.5981261748120312","0.5460199237440175"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.01","0.6761753178660945","0.6891810166227943","0.6925108996449454","0.6468340373305439"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.01","0.6943110390315406","0.694572151945011","0.70740408965121","0.6809568754984004"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.01","0.6642396138274324","0.6637365031198205","0.6685667619569727","0.6604155764055037"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_fp","0.01","0.653350508541553","0.6544745356829497","0.6559277425334157","0.6496492474082937"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","0.01","0.6514727679006328","0.6556642719606111","0.6195150963345851","0.679238935406702"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","0.01","0.6368906616987121","0.6494505276884119","0.642516936873434","0.6187045205342903"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","0.01","0.6333112282963455","0.6321376559910301","0.6594162815893916","0.6083797473086147"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","0.01","0.6884976239954462","0.6700614519352616","0.6930322224832893","0.7023991975677877"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","0.01","0.7229444195838886","0.7211964999512533","0.7352242911967403","0.7124124676036718"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","0.01","0.5943446936570161","0.5458886309349714","0.6223362768901431","0.6148091731459336"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_fp","0.01","0.7007235112090237","0.7094804158135926","0.7018881840016749","0.6908019338118038"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_fp","0.01","0.684726136516059","0.6929863446914319","0.6845238095238103","0.6766682553329345"
