"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Weka RF classification","50","cdk_fp","20","0.7226622789012899","0.7588816932554104","0.7325022656260646","0.6766028778223945"
"SR-HSE","Weka RF classification","60","cdk_fp","20","0.7372727805231921","0.7782577791818083","0.7459827406636028","0.6875778217241655"
"SR-HSE","Weka RF classification","70","cdk_fp","20","0.7421858669596214","0.7751524245774728","0.7563048653474169","0.6951003109539745"
"SR-HSE","Weka RF classification","30","rdkit_desc","20","0.7968756580926822","0.8111419996840941","0.7799620592173785","0.7995229153765739"
"SR-HSE","Weka RF classification","40","rdkit_desc","20","0.8031336022040073","0.8191675880587584","0.7876973123588209","0.8025359061944425"
"SR-HSE","Weka RF classification","50","rdkit_desc","20","0.8102980511477366","0.8275833201705891","0.8012843056363368","0.8020265276362835"
"SR-HSE","Weka RF classification","60","rdkit_desc","20","0.8110599979985565","0.8302274522192374","0.7979196818655235","0.8050328599109089"
"SR-HSE","Weka RF classification","70","rdkit_desc","20","0.8129506818143847","0.8310108987521703","0.7991843746195781","0.8086567720714054"
"SR-HSE","Weka RF classification","30","cdk_desc","20","0.8037402726231736","0.8118749012794186","0.8029158945503236","0.7964300220397784"
"SR-HSE","Weka RF classification","40","cdk_desc","20","0.8141074085540616","0.8217532775232983","0.8123250057486032","0.8082439423902834"
"SR-HSE","Weka RF classification","50","cdk_desc","20","0.8178023324528554","0.8244906018006635","0.8163726988678645","0.8125436966900383"
"SR-HSE","Weka RF classification","60","cdk_desc","20","0.8179141331822387","0.8191186226504499","0.8174074474848158","0.8172163294114507"
"SR-HSE","Weka RF classification","70","cdk_desc","20","0.8208595482671482","0.8217627546990992","0.8174936765362288","0.8233222135661167"
"SR-HSE","Weka RF classification","30","rdkit_fp","30","0.7271793641518536","0.7679766229663585","0.7452185145608797","0.6683429549283225"
"SR-HSE","Weka RF classification","40","rdkit_fp","30","0.7378180170322529","0.7534749644605977","0.7573413047300888","0.7026377819060726"
"SR-HSE","Weka RF classification","50","rdkit_fp","30","0.7444890500613548","0.7659121781709065","0.7540104962735558","0.7135444757396021"
"SR-HSE","Weka RF classification","60","rdkit_fp","30","0.7452219695980692","0.7577791818038253","0.7552616629018991","0.7226250640884829"
"SR-HSE","Weka RF classification","70","rdkit_fp","30","0.7486597904262585","0.76425525193493","0.7628278394719488","0.7188962798718966"
"SR-HSE","Weka RF classification","30","cdk_fp","30","0.7207404730937715","0.7381582688358882","0.7780379678348769","0.6460251826105495"
"SR-HSE","Weka RF classification","40","cdk_fp","30","0.7319277385045765","0.7358347812351953","0.7846556248393789","0.6752928094391556"
"SR-HSE","Weka RF classification","50","cdk_fp","30","0.7480156865994395","0.7675185594692753","0.7876905492959618","0.6888379510330814"
"SR-HSE","Weka RF classification","60","cdk_fp","30","0.7574216304444376","0.7718211972832126","0.7923891872151039","0.7080545068349962"
"SR-HSE","Weka RF classification","70","cdk_fp","30","0.7652661796158858","0.777907123677141","0.7930790196264078","0.7248123955441089"
"SR-HSE","Weka RF classification","30","rdkit_desc","30","0.8044292741646576","0.8230895593113252","0.7811269967943082","0.8090712663883396"
"SR-HSE","Weka RF classification","40","rdkit_desc","30","0.8107467120880942","0.8285405149265519","0.785402943284955","0.8182966780527757"
"SR-HSE","Weka RF classification","50","rdkit_desc","30","0.8157377591952465","0.8301484757542252","0.7942236680147705","0.8228411338167436"
"SR-HSE","Weka RF classification","60","rdkit_desc","30","0.8165168192836045","0.8329237087347972","0.7924838700950887","0.8241428790209278"
"SR-HSE","Weka RF classification","70","rdkit_desc","30","0.8182942271319177","0.8305986416048017","0.7960361688601535","0.8282478709307979"
"SR-HSE","Weka RF classification","30","cdk_desc","30","0.8077045437500869","0.8212462486179117","0.7906071201525746","0.8112602624797745"
"SR-HSE","Weka RF classification","40","cdk_desc","30","0.8161417893007936","0.8196604012004423","0.8053894847898715","0.8233754819120673"
"SR-HSE","Weka RF classification","50","cdk_desc","30","0.8212606729191343","0.8187268993839836","0.8207940512099119","0.8242610681635074"
"SR-HSE","Weka RF classification","60","cdk_desc","30","0.8252867857091363","0.8221718527878692","0.8271868363744572","0.8265016679650825"
"SR-HSE","Weka RF classification","70","cdk_desc","30","0.8259744611138147","0.8225146106460275","0.8242161610150003","0.8311926116804162"
"SR-HSE","Weka RF classification","30","rdkit_fp","40","0.7448709098266232","0.7625462012320353","0.7357248650768957","0.7363416631709385"
"SR-HSE","Weka RF classification","40","rdkit_fp","40","0.7468693753929575","0.759496130153209","0.7400227915218248","0.741089204503839"
"SR-HSE","Weka RF classification","50","rdkit_fp","40","0.7504444413980539","0.7665108197757092","0.7427178720699118","0.7421046323485404"
"SR-HSE","Weka RF classification","60","rdkit_fp","40","0.7449874658332583","0.7638903806665676","0.7339546333743605","0.7371173834588469"
"SR-HSE","Weka RF classification","70","rdkit_fp","40","0.7457255361552737","0.7662280840309543","0.7398587872475711","0.7310897371872954"
"SR-HSE","Weka RF classification","30","cdk_fp","40","0.7157799187846515","0.7434023061127745","0.7499086986514486","0.6540287515897316"
"SR-HSE","Weka RF classification","40","cdk_fp","40","0.7406703318994282","0.7552898436265993","0.7588680661698123","0.7078530859018731"
"SR-HSE","Weka RF classification","50","cdk_fp","40","0.7421575032759549","0.7634907597535918","0.7554882255075709","0.7074935245667019"
"SR-HSE","Weka RF classification","60","cdk_fp","40","0.7490418762766421","0.7675075027641817","0.7621667500777813","0.7174513759879635"
"SR-HSE","Weka RF classification","70","cdk_fp","40","0.7526552375428958","0.7683730848207263","0.7717533916760354","0.7178392361319254"
"SR-HSE","Weka RF classification","30","rdkit_desc","40","0.8041602276738452","0.8222824198388881","0.7811269967943082","0.8090712663883396"
"SR-HSE","Weka RF classification","40","rdkit_desc","40","0.8105129417516544","0.8278392039172326","0.785402943284955","0.8182966780527757"
"SR-HSE","Weka RF classification","50","rdkit_desc","40","0.8154139556886916","0.8291770652345601","0.7942236680147705","0.8228411338167436"
"SR-HSE","Weka RF classification","60","rdkit_desc","40","0.8162330305193229","0.8320723424419523","0.7924838700950887","0.8241428790209278"
"SR-HSE","Weka RF classification","70","rdkit_desc","40","0.8180114913871698","0.8297504343705577","0.7960361688601535","0.8282478709307979"
