"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","2000","30","0.9079403362711856","0.9279696430497043","0.9003839698926972","0.8954673958711552"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","2000","30","0.9092290886460673","0.9273121188156719","0.9039065192945575","0.8964686278279728"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","2000","30","0.9094512686256008","0.9271578477539385","0.9036762503743648","0.8975197077484992"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","2000","30","0.8953383644832923","0.9114544016679236","0.8894695056140446","0.8850911861679086"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","2000","30","0.899025407700813","0.9124107324730049","0.8960222809902458","0.8886432096391879"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","2000","30","0.9000502622383842","0.9122235103106953","0.8965082473003496","0.8914190291041079"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","2000","30","0.9025399301845688","0.913424727704089","0.901072657614139","0.8931224052354781"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","2000","30","0.9038739098100788","0.9153853181878061","0.9022409545282574","0.8939954567141729"
"NR-AhR","Weka RF on folded fp classification","30","rdkit_fp","500","40","0.899787647397123","0.9136052098685545","0.8957778851424271","0.8899798471803873"
"NR-AhR","Weka RF on folded fp classification","40","rdkit_fp","500","40","0.9042472656161479","0.9176829085636936","0.9028130950968287","0.8922457931879213"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","500","40","0.9059534840913019","0.9189897192566179","0.9040463758779894","0.8948243571392984"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","500","40","0.9091281220740978","0.922452580370734","0.9078528765250008","0.8970789093265583"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","500","40","0.9087671606789781","0.9224353559318014","0.9079814315663318","0.8958846945388009"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","500","40","0.896080749170313","0.9021891512994729","0.8999841778410684","0.8860689183703979"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","500","40","0.8996392521088339","0.9060983500485265","0.9009674120033704","0.8918519942746046"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","500","40","0.9038785341207308","0.9115480127490828","0.9017966626546208","0.8982909269584891"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","500","40","0.905132760847807","0.9136261787507343","0.9023624461057748","0.8994096576869122"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","500","40","0.9063334526974548","0.9146124651017913","0.9043444540507661","0.9000434389398072"
"NR-AhR","Weka RF on folded fp classification","30","rdkit_fp","1000","40","0.9015149287534934","0.9176761685658488","0.8992679426107756","0.8876006750838559"
"NR-AhR","Weka RF on folded fp classification","40","rdkit_fp","1000","40","0.9066027150149568","0.9209443186311654","0.9049794594472411","0.8938843669664637"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","1000","40","0.9102180744260838","0.9235751644559616","0.9099154079574129","0.897163650864877"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","1000","40","0.9122975895532495","0.9239630887762766","0.9141146371922448","0.8988150426912271"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","1000","40","0.9143069129050394","0.9274192098925363","0.9143265411065389","0.9011749877160429"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","1000","40","0.9032140384896931","0.9190219214685417","0.8979400114145658","0.8926801825859718"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","1000","40","0.908249437545455","0.9211262985729178","0.9038648448580867","0.8997571692053602"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","1000","40","0.9106069860673376","0.9230838935020415","0.9081460102731077","0.9005910544268636"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","1000","40","0.9121861140730636","0.9245921552416284","0.9094054258703602","0.9025607611072021"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","1000","40","0.913403969584763","0.9259566303605585","0.9108442534483758","0.9034110249453547"
"NR-AhR","Weka RF on folded fp classification","30","rdkit_fp","2000","40","0.9065592272880578","0.9184789771978432","0.9026421592726344","0.898556545393696"
"NR-AhR","Weka RF on folded fp classification","40","rdkit_fp","2000","40","0.9104979654820488","0.92370322441497","0.9061392802048066","0.9016513918263697"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","2000","40","0.912730564611013","0.9267354745557507","0.9073238230856758","0.9041323961916127"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","2000","40","0.9141655795006985","0.9264059635500843","0.9114955048116496","0.9045952701403616"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","2000","40","0.9134389463516704","0.9259865859065126","0.9102961286567676","0.904034124491731"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","2000","40","0.9014699330736665","0.9098045999736526","0.9030836257607502","0.8915215734865968"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","2000","40","0.9047429415164796","0.9140732652743319","0.9040251854865768","0.8961303737885301"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","2000","40","0.9049111930741484","0.9141152030386891","0.9036833138381823","0.8969350623455739"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","2000","40","0.906850072870383","0.9154721892711222","0.9074721558256647","0.8976058735143622"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.9077649148250911","0.9159365002336572","0.9086898969864455","0.8986683472551705"
"NR-AhR","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.9071544885103822","0.9182108750614086","0.9059379714862088","0.897314618983529"
"NR-AhR","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.908377020658393","0.9189447859376684","0.9065758022682209","0.8996104737692895"
