"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC Poly classification","2","1.0","cdk_fp","MaxMin","0.0","0.7415254305799781","0.7330656807546015","0.7577921039578173","0.7337185070275158"
"NR-ER","Smile SVC Poly classification","3","1.0","cdk_fp","MaxMin","0.0","0.7382920893990441","0.7349439711904117","0.7553135769110281","0.7246187200956924"
"NR-ER","Smile SVC Poly classification","4","1.0","cdk_fp","MaxMin","0.0","0.7347121937391735","0.7174879046017347","0.7572063296261504","0.7294423469896353"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","MaxMin","0.0","0.7182182934689134","0.7188657745929602","0.7000248015873005","0.7357643042264799"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","MaxMin","0.0","0.7156750376162492","0.711945195963729","0.7125544982247295","0.722525418660289"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","MaxMin","0.0","0.7093441839904923","0.713674198108605","0.6965101555973245","0.7178481982655472"
"NR-ER","Smile SVC Poly classification","2","0.001","rdkit_desc","MaxMin","0.0","0.7314173443374404","0.7300075558155418","0.7202658338554737","0.743978643341306"
"NR-ER","Smile SVC Poly classification","3","0.001","rdkit_desc","MaxMin","0.0","0.7237623932252019","0.7289503509798161","0.7090349571846273","0.7333018715111622"
"NR-ER","Smile SVC Poly classification","4","0.001","rdkit_desc","MaxMin","0.0","0.7256388329678777","0.7184041995710234","0.7307396094402634","0.7277726898923463"
"NR-ER","Smile SVC Poly classification","2","0.01","rdkit_desc","MaxMin","0.0","0.7310352667381292","0.7296526152871168","0.7234851451545478","0.739968039772723"
"NR-ER","Smile SVC Poly classification","3","0.01","rdkit_desc","MaxMin","0.0","0.7287148595099359","0.7238166617919475","0.7175751879699224","0.7447527287679379"
"NR-ER","Smile SVC Poly classification","4","0.01","rdkit_desc","MaxMin","0.0","0.7333209597785126","0.7253369649995132","0.7239452798663288","0.7506806344696961"
"NR-ER","Smile SVC Poly classification","2","0.1","rdkit_desc","MaxMin","0.0","0.7250803438901027","0.7313054499366234","0.7026436534043452","0.7412919283293395"
"NR-ER","Smile SVC Poly classification","3","0.1","rdkit_desc","MaxMin","0.0","0.7419767519245181","0.7430954165448033","0.731998453164158","0.7508363860645932"
"NR-ER","Smile SVC Poly classification","4","0.1","rdkit_desc","MaxMin","0.0","0.7404379870439647","0.7537139270742038","0.7235014619883036","0.7440985720693867"
"NR-ER","Smile SVC Poly classification","2","1.0","rdkit_desc","MaxMin","0.0","0.7445493939063903","0.7552007165837985","0.731470603592311","0.7469768615430613"
"NR-ER","Smile SVC Poly classification","3","1.0","rdkit_desc","MaxMin","0.0","0.7490069382304311","0.7672367042020021","0.7254806939223043","0.7543034165669866"
"NR-ER","Smile SVC Poly classification","4","1.0","rdkit_desc","MaxMin","0.0","0.7136962095863221","0.7380386565272493","0.708210957080199","0.6948390151515178"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","cdk_desc","MaxMin","0.0","0.753907229903767","0.7547101979136278","0.7642103305137801","0.7428011612838934"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","cdk_desc","MaxMin","0.0","0.7421072783187537","0.7505270790679566","0.7365875626566425","0.7392071932316617"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","cdk_desc","MaxMin","0.0","0.7391252305140084","0.7496587696207441","0.7334571781015043","0.7342597438197764"
"NR-ER","Smile SVC Poly classification","2","0.001","cdk_desc","MaxMin","0.0","0.7503279115523812","0.7519536962562213","0.7554563492063455","0.7435736891945771"
"NR-ER","Smile SVC Poly classification","3","0.001","cdk_desc","MaxMin","0.0","0.7475552059429319","0.7480722006922084","0.7484140037593958","0.7461794133771916"
"NR-ER","Smile SVC Poly classification","4","0.001","cdk_desc","MaxMin","0.0","0.747693780099454","0.7485345373891015","0.7491188909774452","0.7454279119318153"
"NR-ER","Smile SVC Poly classification","2","0.01","cdk_desc","MaxMin","0.0","0.7416468358992875","0.7450110290533349","0.7451946924603148","0.7347347861842128"
"NR-ER","Smile SVC Poly classification","3","0.01","cdk_desc","MaxMin","0.0","0.7507827866280244","0.7558648971434144","0.7492877702067678","0.7471956925338908"
"NR-ER","Smile SVC Poly classification","4","0.01","cdk_desc","MaxMin","0.0","0.7375137096842209","0.7469502534854274","0.7397783194966598","0.7258125560705752"
"NR-ER","Smile SVC Poly classification","2","0.1","cdk_desc","MaxMin","0.0","0.7526913535817717","0.7586983279711448","0.7479163403299912","0.7514593924441793"
"NR-ER","Smile SVC Poly classification","3","0.1","cdk_desc","MaxMin","0.0","0.7455504969304276","0.7421562713269007","0.7504511604532176","0.7440440590111647"
"NR-ER","Smile SVC Poly classification","4","0.1","cdk_desc","MaxMin","0.0","0.7241051168448616","0.7242584332650851","0.7243368838763568","0.7237200333931427"
