"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","2000","15","0.8211118428937924","0.8283770565655767","0.8083071335085752","0.8266513386072254"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","2000","15","0.8249393302150713","0.8310384036237548","0.8103116785221802","0.8334679084992784"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","2000","15","0.8275356903183179","0.8325303007862142","0.814782744214961","0.8352940259537783"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","500","20","0.841214979515386","0.8434773083521554","0.8306863161376559","0.8494813140563467"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","500","20","0.8453414867908577","0.8490082818034849","0.8396610482156306","0.8473551303534578"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","500","20","0.8483625333575643","0.8511535589538493","0.8432805202116328","0.850653520907211"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","500","20","0.8490932031772008","0.8504562088841119","0.8440359021088603","0.8527874985386308"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","500","20","0.8521548429365531","0.8525559731427673","0.8459490061559584","0.8579595495109337"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","500","20","0.8498480306656501","0.8522666962886124","0.847164773441087","0.8501126222672509"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","500","20","0.8514925032157179","0.8544158304637127","0.8482421865681871","0.8518194926152537"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","500","20","0.85372252226655","0.8574057960281846","0.8468411519335332","0.8569206188379322"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","500","20","0.855611168919582","0.8590581454190837","0.8477714643753905","0.8600038969642716"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","500","20","0.8556901922718129","0.8587881536885411","0.847558367166487","0.8607240559604107"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","1000","20","0.8330784662225135","0.842590964071047","0.8198064314009819","0.8368380031955118"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","1000","20","0.8403631548822293","0.8474438725762469","0.8306823404434596","0.8429632516269818"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","1000","20","0.8422177552010875","0.8514212364695497","0.8337316978917587","0.8415003312419541"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","1000","20","0.8425780296984039","0.8516086878710464","0.8324817396365489","0.8436436615876164"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","1000","20","0.8435006794379936","0.8519157070389144","0.8337213610868514","0.8448649701882149"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","1000","20","0.8299662876768403","0.8363441268313135","0.8150348032269965","0.8385199329722106"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","1000","20","0.8356463727365631","0.8386999975315107","0.8256928442275309","0.8425462764506478"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","1000","20","0.841614786800846","0.8444469643672681","0.8335122395721534","0.8468851564631167"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","1000","20","0.8427322231180113","0.8449823193986733","0.8333269722226126","0.8498873777327481"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","1000","20","0.844805014866442","0.8451998555929885","0.8359000415062343","0.8533151475001035"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","2000","20","0.8166715502900361","0.8148412140062433","0.8105430639243867","0.8246303729394782"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","2000","20","0.827875045986126","0.8278864430209423","0.8214945111565973","0.8342441837808385"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","2000","20","0.83094267258845","0.8307043852828282","0.8235093929750974","0.8386142395074242"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","2000","20","0.8352853182785015","0.8382487256390266","0.8248762366396785","0.8427309925567994"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","2000","20","0.8379409184771688","0.8390185877735391","0.8263337261319158","0.8484704415260514"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","2000","20","0.8237147880131684","0.8155485923402555","0.8178980981869203","0.8376976735123299"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","2000","20","0.829508018395574","0.8237702262376319","0.8205840771857117","0.8441697517633779"
