"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","4","0.8149351883431208","0.8420152301070466","0.8067164733231704","0.7960738615991454"
"NR-AR","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","4","0.8078080838518741","0.828639836172105","0.8086356288947141","0.7861487864888033"
"NR-AR","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","4","0.8067999454065102","0.8151939324822864","0.8058154412058648","0.7993904625313792"
"NR-AR","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","4","0.8081746827183552","0.8569203791585316","0.7939763646852579","0.7736273043112761"
"NR-AR","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","4","0.8102506946432523","0.8536064206795814","0.7974662577037641","0.7796794055464112"
"NR-AR","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","4","0.8067853086559192","0.8200468430023459","0.8080587398687573","0.7922503430966549"
"NR-AR","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","4","0.7997822570139137","0.8206385118149703","0.796957909948191","0.78175034927858"
"NR-AR","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","4","0.8055343751842772","0.8259359403548566","0.7946860524226458","0.7959811327753293"
"NR-AR","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","4","0.8105470246822604","0.8557278446087586","0.7988827772922761","0.7770304521457465"
"NR-AR","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","4","0.8125138261434833","0.8361016076224081","0.8152184467405882","0.7862214240674534"
"NR-AR","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","4","0.7962582411620954","0.8308103103655418","0.7834067296103989","0.7745576835103454"
"NR-AR","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","4","0.8004874007006452","0.8372573544739863","0.7839350685698291","0.7802697790581206"
"NR-AR","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","4","0.815336540708001","0.8419661798428008","0.8060439121072445","0.7979995301739577"
"NR-AR","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","5","0.8177917013490666","0.8358578891218568","0.8120112864625352","0.8055059284628082"
"NR-AR","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","5","0.823334997614423","0.8458886681626938","0.8247799539631061","0.7993363707174689"
"NR-AR","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","5","0.8172643338188288","0.8352692859507735","0.8229921691598522","0.7935315463458608"
"NR-AR","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","5","0.8170889438993788","0.8357352634612117","0.820776001416522","0.7947555668204029"
"NR-AR","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","5","0.8197424291056751","0.8404226293394096","0.80639661406124","0.8124080439163753"
"NR-AR","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","5","0.8170954290586133","0.8514037572502479","0.8089412087253051","0.7909413212002873"
"NR-AR","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","5","0.8157587569470253","0.8383686495235944","0.8167206429171155","0.7921869784003658"
"NR-AR","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","5","0.8181208858338761","0.8300576953733181","0.8173060996018807","0.8069988625264294"
"NR-AR","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","5","0.8200329102140694","0.8365844461611999","0.8209787693414874","0.8025355151395213"
"NR-AR","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","5","0.8219794388893599","0.837761652503387","0.8250384116702943","0.8031382524943985"
"NR-AR","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","5","0.8138455839733525","0.8484239536965462","0.8038405958521188","0.7892722023713925"
"NR-AR","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","5","0.8210984541781272","0.8247786606825267","0.8425092959097957","0.7960074059420593"
"NR-AR","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","5","0.8169351325061855","0.8348125053648665","0.8001507907949035","0.8158421013587864"
"NR-AR","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","5","0.815030617988377","0.8242513703417493","0.8155540133769681","0.8052864702464133"
"NR-AR","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","5","0.8160466968206491","0.8343066745146995","0.8000622583206214","0.8137711576266264"
"NR-AR","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","5","0.8167317079621016","0.8438684104035485","0.8080644516412762","0.79826226184148"
"NR-AR","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","5","0.8197033228630547","0.8440063642717686","0.812719546256787","0.8023840580606088"
