"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Smile SVC Poly classification","2","0.001","cdk_fp","Standard","0.0","0.6953823267620454","0.7037719159690421","0.6836425180235598","0.6987325462935339"
"SR-HSE","Smile SVC Poly classification","3","0.001","cdk_fp","Standard","0.0","0.7037022734866881","0.7379181803822428","0.7078153954362841","0.6653732446415376"
"SR-HSE","Smile SVC Poly classification","4","0.001","cdk_fp","Standard","0.0","0.6656166077569442","0.6496572421418405","0.6541031502346815","0.6930894308943105"
"SR-HSE","Smile SVC Poly classification","2","0.01","cdk_fp","Standard","0.0","0.7224253202557235","0.7078091928605291","0.7313001312034214","0.7281666367032197"
"SR-HSE","Smile SVC Poly classification","3","0.01","cdk_fp","Standard","0.0","0.7142912563191258","0.7159627231085123","0.7071441614478352","0.71976688440103"
"SR-HSE","Smile SVC Poly classification","4","0.01","cdk_fp","Standard","0.0","0.6893934675522039","0.694026220186385","0.6876766850171173","0.686477497453109"
"SR-HSE","Smile SVC Poly classification","2","0.1","cdk_fp","Standard","0.0","0.6895665305996731","0.727685989575105","0.7203558047368507","0.6206577974870637"
"SR-HSE","Smile SVC Poly classification","3","0.1","cdk_fp","Standard","0.0","0.7105815506368689","0.7129237087347979","0.7115621322584554","0.707258810917353"
"SR-HSE","Smile SVC Poly classification","4","0.1","cdk_fp","Standard","0.0","0.6695442987713119","0.5949739377665476","0.7071492337449792","0.7065097248024091"
"SR-HSE","Smile SVC Poly classification","2","1.0","cdk_fp","Standard","0.0","0.7055997543395978","0.7298246722476693","0.7156419499262882","0.6713326408448359"
"SR-HSE","Smile SVC Poly classification","3","1.0","cdk_fp","Standard","0.0","0.6970527048826974","0.6616395514136777","0.7089127023846516","0.720605860849763"
"SR-HSE","Smile SVC Poly classification","4","1.0","cdk_fp","Standard","0.0","0.4082875803606316","0.30061601642710245","0.6177922657613102","0.30645445889348233"
"SR-HSE","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","Standard","0.0","0.7020806305125218","0.7029505607329","0.7186565851943032","0.6846347456103625"
"SR-HSE","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","Standard","0.0","0.6754882238923634","0.7013678723740251","0.6676056052264986","0.6574911940765665"
"SR-HSE","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","Standard","0.0","0.646049613987138","0.703032696256513","0.6087669583801003","0.6263491873248006"
"SR-HSE","Smile SVC Poly classification","2","0.001","rdkit_desc","Standard","0.0","0.7328338533961368","0.7426994155741587","0.7396525138304674","0.7161496307837842"
"SR-HSE","Smile SVC Poly classification","3","0.001","rdkit_desc","Standard","0.0","0.6726934511359035","0.7339440846627722","0.6326743855757352","0.6514618831692031"
"SR-HSE","Smile SVC Poly classification","4","0.001","rdkit_desc","Standard","0.0","0.6613321291767421","0.6888864318433059","0.6046955945408486","0.6904143611460717"
"SR-HSE","Smile SVC Poly classification","2","0.01","rdkit_desc","Standard","0.0","0.7028705829139034","0.7242836834623292","0.72276683664498","0.6615612286344009"
"SR-HSE","Smile SVC Poly classification","3","0.01","rdkit_desc","Standard","0.0","0.6685832163782554","0.726687727057329","0.6141131595677001","0.6649487625097369"
"SR-HSE","Smile SVC Poly classification","4","0.01","rdkit_desc","Standard","0.0","0.6514246194822679","0.6874932870004752","0.6085336327115799","0.6582469387347487"
"SR-HSE","Smile SVC Poly classification","2","0.1","rdkit_desc","Standard","0.0","0.6691780386320588","0.7092212920549678","0.6542502468517992","0.6440625769894094"
"SR-HSE","Smile SVC Poly classification","3","0.1","rdkit_desc","Standard","0.0","0.6867543105434019","0.7239993681882709","0.6708620199916115","0.6654015434503233"
"SR-HSE","Smile SVC Poly classification","4","0.1","rdkit_desc","Standard","0.0","0.6435568911752988","0.6808529458221481","0.5917172769203666","0.658100450783382"
"SR-HSE","Smile SVC Poly classification","2","1.0","rdkit_desc","Standard","0.0","0.6632250014901024","0.6971315747907159","0.6780697542303016","0.6144736754492899"
"SR-HSE","Smile SVC Poly classification","3","1.0","rdkit_desc","Standard","0.0","0.6800184560008676","0.7154762280840297","0.6550060191259369","0.6695731207926361"
"SR-HSE","Smile SVC Poly classification","4","1.0","rdkit_desc","Standard","0.0","0.6417638396123156","0.6811498973305977","0.5820427155049949","0.6620989060013545"
"SR-HSE","Smile SVC Poly classification","2","1.0E-4","cdk_desc","Standard","0.0","0.7472112657221892","0.7600473858790109","0.7597337382153703","0.7218526730721864"
"SR-HSE","Smile SVC Poly classification","3","1.0E-4","cdk_desc","Standard","0.0","0.7182598969362761","0.7618717422208285","0.7016779158945505","0.6912300326934492"
"SR-HSE","Smile SVC Poly classification","4","1.0E-4","cdk_desc","Standard","0.0","0.6774133843575255","0.7068883272784731","0.6587950250909607","0.6665568007031429"
"SR-HSE","Smile SVC Poly classification","2","0.001","cdk_desc","Standard","0.0","0.7295524482449386","0.7351413678723729","0.743705279246866","0.7098106976155768"
"SR-HSE","Smile SVC Poly classification","3","0.001","cdk_desc","Standard","0.0","0.7042047360904626","0.7252708892750013","0.6949080899757898","0.692435229020597"
"SR-HSE","Smile SVC Poly classification","4","0.001","cdk_desc","Standard","0.0","0.6633275775878575","0.6805496761964929","0.6575117339140458","0.651921322653034"
"SR-HSE","Smile SVC Poly classification","2","0.01","cdk_desc","Standard","0.0","0.7085910895954712","0.7361017216869316","0.6872218690400523","0.7024496780594297"
"SR-HSE","Smile SVC Poly classification","3","0.01","cdk_desc","Standard","0.0","0.7008559439590946","0.7086147528036666","0.6943366111644619","0.6996164679091553"
"SR-HSE","Smile SVC Poly classification","4","0.01","cdk_desc","Standard","0.0","0.6634146987156966","0.70441320486495","0.6520640867836247","0.6337668044985152"
"SR-HSE","Smile SVC Poly classification","2","0.1","cdk_desc","Standard","0.0","0.6978525893006178","0.7039835728952778","0.6773680864589975","0.712206108547578"
"SR-HSE","Smile SVC Poly classification","3","0.1","cdk_desc","Standard","0.0","0.697736621587843","0.7001784868109343","0.6959851077355932","0.6970462702170015"
"SR-HSE","Smile SVC Poly classification","4","0.1","cdk_desc","Standard","0.0","0.67567036122019","0.6863212762596722","0.6650440951698203","0.6756457122310775"
"SR-HSE","Smile SVC Poly classification","2","1.0","cdk_desc","Standard","0.0","0.6937689197578422","0.7080650766071668","0.6822729977952419","0.6909686848711181"
"SR-HSE","Smile SVC Poly classification","3","1.0","cdk_desc","Standard","0.0","0.6990000480110158","0.6985026062233438","0.6958447741813306","0.7026527636283728"
"SR-HSE","Smile SVC Poly classification","4","1.0","cdk_desc","Standard","0.0","0.6699979888195555","0.6967967145790513","0.6529094696406119","0.6602877822390034"
"SR-HSE","Smile SVC Poly classification","2","1.0E-4","rdkit_fp","MaxMin","2.0","0.7744518651717919","0.7762754699099701","0.7802173648401988","0.7668627607652065"
"SR-HSE","Smile SVC Poly classification","3","1.0E-4","rdkit_fp","MaxMin","2.0","0.7655368613783154","0.7591280998262473","0.7552701167304653","0.7822123675782339"
"SR-HSE","Smile SVC Poly classification","4","1.0E-4","rdkit_fp","MaxMin","2.0","0.7698708936239885","0.7579402937924465","0.7791099132975325","0.7725624737819862"
"SR-HSE","Smile SVC Poly classification","2","0.001","rdkit_fp","MaxMin","2.0","0.7771070940260386","0.784847575422533","0.7751230877439815","0.7713506189116015"
"SR-HSE","Smile SVC Poly classification","3","0.001","rdkit_fp","MaxMin","2.0","0.7821901858218346","0.7800000000000026","0.785228794416425","0.7813417630490763"
"SR-HSE","Smile SVC Poly classification","4","0.001","rdkit_fp","MaxMin","2.0","0.7816835572293073","0.7666435002369386","0.8008075097049855","0.7775996617459977"
"SR-HSE","Smile SVC Poly classification","2","0.01","rdkit_fp","MaxMin","2.0","0.787406047653969","0.802359816774606","0.78627875992481","0.773579566262491"
"SR-HSE","Smile SVC Poly classification","3","0.01","rdkit_fp","MaxMin","2.0","0.789982937054965","0.7832917390617662","0.8098531062747722","0.7768039658283568"
"SR-HSE","Smile SVC Poly classification","4","0.01","rdkit_fp","MaxMin","2.0","0.76859004375726","0.7610867161585858","0.76850035844233","0.7761830566708643"
"SR-HSE","Smile SVC Poly classification","2","0.1","rdkit_fp","MaxMin","2.0","0.794522422119687","0.8045679987363866","0.8126225805142749","0.7663766871083996"
"SR-HSE","Smile SVC Poly classification","3","0.1","rdkit_fp","MaxMin","2.0","0.7786905952564581","0.7771157794977055","0.7817491985770564","0.7772068076946124"
"SR-HSE","Smile SVC Poly classification","4","0.1","rdkit_fp","MaxMin","2.0","0.7720412206760691","0.7534733849312854","0.785440140130681","0.7772101369662409"
"SR-HSE","Smile SVC Poly classification","2","1.0","rdkit_fp","MaxMin","2.0","0.7847617354611406","0.7912146580319174","0.7983085579797455","0.7647619903717588"
"SR-HSE","Smile SVC Poly classification","3","1.0","rdkit_fp","MaxMin","2.0","0.7690897307733223","0.7586605591533703","0.7814262623256902","0.7671823708409067"
"SR-HSE","Smile SVC Poly classification","4","1.0","rdkit_fp","MaxMin","2.0","0.7372439429036638","0.7172516190175295","0.7406382302417172","0.7538419794517446"
"SR-HSE","Smile SVC Poly classification","2","1.0E-4","cdk_fp","MaxMin","2.0","0.7755236514832827","0.7860164271047302","0.7792333391946629","0.7613211881504552"
"SR-HSE","Smile SVC Poly classification","3","1.0E-4","cdk_fp","MaxMin","2.0","0.7689851861207729","0.7656136471331506","0.7735253141442756","0.7678165970848927"
"SR-HSE","Smile SVC Poly classification","4","1.0E-4","cdk_fp","MaxMin","2.0","0.7718307331331543","0.7662896856736581","0.7725683407501733","0.7766341729756319"
"SR-HSE","Smile SVC Poly classification","2","0.001","cdk_fp","MaxMin","2.0","0.7772156691004347","0.7845822145000884","0.7895656084727645","0.7574991843284513"
"SR-HSE","Smile SVC Poly classification","3","0.001","cdk_fp","MaxMin","2.0","0.7829929338010125","0.7835902700995042","0.7774647982578448","0.7879237330456886"
"SR-HSE","Smile SVC Poly classification","4","0.001","cdk_fp","MaxMin","2.0","0.7847697802104999","0.7664855473069103","0.8013316470763426","0.7864921462482466"
"SR-HSE","Smile SVC Poly classification","2","0.01","cdk_fp","MaxMin","2.0","0.7852335941204439","0.8010519665139763","0.7792215038346716","0.7754273120126842"
"SR-HSE","Smile SVC Poly classification","3","0.01","cdk_fp","MaxMin","2.0","0.7920032344790827","0.787837624387927","0.7974783920141755","0.7906936870351458"
"SR-HSE","Smile SVC Poly classification","4","0.01","cdk_fp","MaxMin","2.0","0.7622172303342275","0.74623598167745","0.7564637973245358","0.7839519120006967"
"SR-HSE","Smile SVC Poly classification","2","0.1","cdk_fp","MaxMin","2.0","0.7950237212476138","0.8000379087032174","0.8011845504592173","0.783848704580407"
"SR-HSE","Smile SVC Poly classification","3","0.1","cdk_fp","MaxMin","2.0","0.766942818266244","0.7603443373874563","0.7608902219637204","0.7795938954475554"
"SR-HSE","Smile SVC Poly classification","4","0.1","cdk_fp","MaxMin","2.0","0.7581673697602205","0.7284947085768427","0.7586296682041406","0.7873777324996781"
"SR-HSE","Smile SVC Poly classification","2","1.0","cdk_fp","MaxMin","2.0","0.778929136875108","0.7910535460432663","0.772705292772995","0.7730285718090626"
"SR-HSE","Smile SVC Poly classification","3","1.0","cdk_fp","MaxMin","2.0","0.7792517318238757","0.7622113410203648","0.7848568259593477","0.7906870284919146"
"SR-HSE","Smile SVC Poly classification","4","1.0","cdk_fp","MaxMin","2.0","0.7534631141597514","0.7254209445585217","0.7414514885501488","0.7935169093705838"
"SR-HSE","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","MaxMin","2.0","0.6609390894288264","0.6143516032222359","0.6244200673601085","0.7440455977041347"
"SR-HSE","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","MaxMin","2.0","0.7018897163588022","0.6925635760543332","0.7211048139481513","0.6920007590739221"
"SR-HSE","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","MaxMin","2.0","0.6947753700051801","0.705351445269309","0.6911038671193402","0.6878707976268911"
"SR-HSE","Smile SVC Poly classification","2","0.001","rdkit_desc","MaxMin","2.0","0.7139238044467552","0.7203759279734516","0.7229376039820987","0.6984578813847152"
"SR-HSE","Smile SVC Poly classification","3","0.001","rdkit_desc","MaxMin","2.0","0.7147995443196581","0.7261570052124502","0.6984198103637245","0.7198218173827996"
"SR-HSE","Smile SVC Poly classification","4","0.001","rdkit_desc","MaxMin","2.0","0.6899091675438163","0.6752361396303892","0.702885122614333","0.6916062403867267"
"SR-HSE","Smile SVC Poly classification","2","0.01","rdkit_desc","MaxMin","2.0","0.7119957376160421","0.7096224924972319","0.7164940958461232","0.7098706245047712"
"SR-HSE","Smile SVC Poly classification","3","0.01","rdkit_desc","MaxMin","2.0","0.6998219115468794","0.7046722476701939","0.7104783514357947","0.6843151355346497"
"SR-HSE","Smile SVC Poly classification","4","0.01","rdkit_desc","MaxMin","2.0","0.7168148191217303","0.7208497867635361","0.7111445131271036","0.7184501574745512"
"SR-HSE","Smile SVC Poly classification","2","0.1","rdkit_desc","MaxMin","2.0","0.7204581332594665","0.709878376243881","0.7210371833195844","0.7304588402149342"
"SR-HSE","Smile SVC Poly classification","3","0.1","rdkit_desc","MaxMin","2.0","0.7317963664449455","0.7315337229505667","0.7339258903572258","0.7299294860270438"
"SR-HSE","Smile SVC Poly classification","4","0.1","rdkit_desc","MaxMin","2.0","0.7280876319693185","0.7216079608276706","0.7433891060583531","0.7192658290219317"
"SR-HSE","Smile SVC Poly classification","2","1.0","rdkit_desc","MaxMin","2.0","0.7235508606552837","0.7174695940609643","0.7483329050060183","0.7048500828988685"
"SR-HSE","Smile SVC Poly classification","3","1.0","rdkit_desc","MaxMin","2.0","0.7352536917236967","0.7340309587742785","0.761027173986555","0.7107029424102568"
"SR-HSE","Smile SVC Poly classification","4","1.0","rdkit_desc","MaxMin","2.0","0.6813900554829818","0.6869436108039801","0.6965126266383512","0.6607139290066144"
"SR-HSE","Smile SVC Poly classification","2","1.0E-4","cdk_desc","MaxMin","2.0","0.7429835329321127","0.7545980097930853","0.7228327765078284","0.7515198124954243"
"SR-HSE","Smile SVC Poly classification","3","1.0E-4","cdk_desc","MaxMin","2.0","0.7554692793859908","0.7650576528194674","0.7545346336449005","0.7468155516936046"
"SR-HSE","Smile SVC Poly classification","4","1.0E-4","cdk_desc","MaxMin","2.0","0.7614168745887436","0.7557479071236752","0.750591767999903","0.7779109486426525"
"SR-HSE","Smile SVC Poly classification","2","0.001","cdk_desc","MaxMin","2.0","0.7503580997726275","0.7690222713631332","0.7408529574873902","0.7411990704673592"
"SR-HSE","Smile SVC Poly classification","3","0.001","cdk_desc","MaxMin","2.0","0.756298226401593","0.7524593271205146","0.7498106342400426","0.7666247178442221"
"SR-HSE","Smile SVC Poly classification","4","0.001","cdk_desc","MaxMin","2.0","0.7603289777558885","0.7576149107565994","0.7604827474266642","0.7628892750844021"
