"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","2000","20","0.841221663013158","0.8277672658467294","0.848558243522125","0.8473394796706194"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","2000","20","0.8450630681607566","0.8256859035004692","0.8602814721394242","0.8492218288423764"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","2000","20","0.8465304807656683","0.8302349416587771","0.8613802262478071","0.8479762743904208"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","500","30","0.8330337636983506","0.8100047303689671","0.8517255216693453","0.8373710390567393"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","500","30","0.8425975034867195","0.8267206717123936","0.8571165825880975","0.8439552561596675"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","500","30","0.8462866968200972","0.840294859665728","0.8607496369334432","0.83781559386112"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","500","30","0.8492736065037567","0.8404584515925572","0.8627823320339492","0.8445800358847639"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","500","30","0.8531712054994909","0.8489061021759796","0.8608069632347463","0.8498005510877469"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","500","30","0.8136152805045137","0.8237543361715569","0.8505288351295559","0.766562670212428"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","500","30","0.8301923662744927","0.8364731157363684","0.8615068218298648","0.7925971612572448"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","500","30","0.8352353444242132","0.8366800693787527","0.8594215776198291","0.8096043862740578"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","500","30","0.836832280179253","0.8431133711762974","0.8543147596116968","0.8130687097497652"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","500","30","0.8375894871622772","0.8383140176600572","0.8544891271115129","0.8199653167152615"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","1000","30","0.8162023266560837","0.8309326710816839","0.807144768019566","0.8105295408670012"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","1000","30","0.8267214204667255","0.844698044780828","0.8211419399220337","0.814324276697315"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","1000","30","0.8432342244296067","0.8548151214128101","0.854926240158993","0.8199613117170171"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","1000","30","0.8466637089871929","0.8552526805424046","0.8604056791255967","0.8243327672935775"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","1000","30","0.8528648191771047","0.8623304951119488","0.8572288465948276","0.8390351158245374"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","1000","30","0.8395556846832756","0.8408408230841997","0.8398804746617682","0.8379457563038588"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","1000","30","0.843125422310289","0.8480743456322918","0.8399879614767233","0.8413139598218518"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","1000","30","0.8474553644513353","0.8507627719962194","0.8420230451731242","0.8495802761846625"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","1000","30","0.8499797353608208","0.854724456007584","0.8445931743483827","0.8506215757264959"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","1000","30","0.85619348324571","0.8507745979186488","0.857792555224344","0.8600132965941372"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","2000","30","0.835450747379535","0.8402219331441256","0.8185144844454646","0.8476158245490146"
