"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.01","0.7998648246271051","0.7973874057343135","0.7972205126737076","0.804986555473294"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.01","0.6334788272397865","0.6397546623714839","0.6205843952412531","0.6400974241066225"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.01","0.7558594805860172","0.7514641265844664","0.7660765146202142","0.7500378005533707"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.01","0.7575705847042151","0.7468117833648075","0.766567910422836","0.7593320603250021"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.01","0.7093568587057036","0.7023094321225343","0.7105964972543877","0.715164646740189"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_fp","0.01","0.697562557813255","0.6928689784130033","0.6971180987912288","0.7027005962355328"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","0.01","0.5714908076918938","0.5567707754779601","0.5721858843772691","0.5855157632204522"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","0.01","0.5794620681136583","0.5672942817294262","0.5799941477781435","0.5910977748334052"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","0.01","0.6117436329228604","0.6041304106342774","0.6078589932588118","0.6232414948754917"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","0.01","0.6835187919590823","0.6680528813517419","0.6551522611363124","0.7273512333891927"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","0.01","0.7978176463283835","0.7996275656928499","0.7858802425491486","0.8079451307431521"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","0.01","0.6257322691887025","0.6106827242319919","0.6256255754817326","0.6408885078523829"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_fp","0.01","0.7323780131396512","0.719016520408291","0.7184620106516779","0.7596555083589849"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_fp","0.01","0.7461418476553238","0.7426438824502294","0.743453224367507","0.752328436148235"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_fp","0.01","0.7174057854169859","0.710511780896306","0.7176613058406054","0.724044269514046"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.01","0.7046955613908699","0.7066316140259942","0.6995130569748741","0.7079420131717415"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.01","0.5560318511879254","0.5","0.5","0.6680955535637763"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.01","0.6899274135615987","0.7188074696683566","0.6279195510328102","0.7230552199836293"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.01","0.7088698184147395","0.6958103454659874","0.7127990318389458","0.7180000779392851"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.01","0.7832729971173333","0.785388973229175","0.7827823816316515","0.7816476364911735"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.01","0.824599713943282","0.8348931141309011","0.8102321646382659","0.8286738630606794"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.01","0.7698884286697435","0.7806402043914492","0.7543148209108759","0.7747102607069053"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.01","0.8112633894146807","0.7965882302119222","0.8028946234301938","0.8343073146019258"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.01","0.8355266695311939","0.8382626109280287","0.824725955399071","0.8435914422664821"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.01","0.8472401174823437","0.8452098838572754","0.8418118987756357","0.8546985698141201"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.01","0.8232341483081381","0.821675090408662","0.816888271861146","0.8311390826546065"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.01","0.6585488167363935","0.7069247479048596","0.7280927322719765","0.5406289700323446"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.01","0.7311178793573999","0.6973084138680052","0.7561722652392322","0.7398729589649624"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.01","0.7498858195449728","0.7326048185038476","0.746315724188592","0.7707369159424788"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.01","0.7959348563172227","0.7949358808210294","0.7857434786688088","0.80712520946183"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.01","0.8440088620310613","0.8479152009972688","0.834741524217541","0.8493698608783741"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.01","0.7595917874521766","0.7403126967082609","0.7573411193328448","0.781121546315424"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.01","0.7968228349079598","0.8107296256526114","0.7862078397508949","0.7935310393203728"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.01","0.8458980306515289","0.8512168141592765","0.837557905985957","0.848919371809353"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.01","0.8431341193902829","0.8390648720702022","0.8392833572670079","0.8510541288336388"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.01","0.8090762046420427","0.8036404142135981","0.8067081093029601","0.8168800904095698"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","0.1","0.6067849940743835","0.5974045309240817","0.6210869229876237","0.601863528311445"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","0.1","0.6335884144533445","0.6438377087421793","0.6338504916343424","0.623077042983512"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","0.1","0.6542645474673799","0.6647828957924494","0.6495862892619662","0.6484244573477244"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","0.1","0.6994768639920586","0.7125876316016841","0.6779679749881052","0.707874985386386"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.1","0.8006190147402185","0.797136699127385","0.8003557451166492","0.8043645999766207"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.1","0.6227818460229105","0.6407019476432048","0.618156041226357","0.6094875491991698"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.1","0.755812910051406","0.754987904370471","0.7515755676098612","0.7608752581738861"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.1","0.7566677579392947","0.7465217351057164","0.767002056229027","0.7564794824831412"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.1","0.7099717157558797","0.7022230347687612","0.7141595143928042","0.7135325981060734"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_fp","0.1","0.6965904628806524","0.6923505942903663","0.696936011997048","0.7004847823545427"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","0.1","0.6066261322661345","0.5602297552486372","0.5904120568492456","0.6692365847005209"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","0.1","0.6018140701023046","0.5672094271855432","0.645055588156246","0.5931771949651249"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","0.1","0.6499662933497431","0.6093682502067346","0.6447900117839597","0.695740618058535"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","0.1","0.6882996136654517","0.6635224201133023","0.672820246143175","0.728556174739878"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","0.1","0.7968105311619643","0.8011464620283649","0.7824420622084803","0.8068430692490476"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","0.1","0.6214228138204729","0.6155441181915784","0.6255015338228189","0.6232227894470215"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_fp","0.1","0.7341199450487715","0.7148794756914882","0.7207838160621244","0.7666965433927021"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_fp","0.1","0.7498082629045729","0.7342000839288553","0.7471291512210908","0.7680955535637728"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_fp","0.1","0.7163580862835115","0.7097766319842971","0.7147677956047933","0.7245298312614439"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.1","0.7048035407504161","0.7039926377112105","0.7010309770188943","0.7093870075211435"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.1","0.6065330205426825","0.5831173399489027","0.6613615003315737","0.5751202213475713"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.1","0.6957244588506569","0.6869916441416417","0.7130105387701748","0.6871711936401541"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.1","0.7530652936385646","0.7431591809530891","0.7213038368629565","0.7947328630996482"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.1","0.8044615200403591","0.8022318287851237","0.7933529573598815","0.8177997739760721"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.1","0.825865095640094","0.8247460534922992","0.8211669139548469","0.8316823194731364"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.1","0.7804199246452491","0.7993159180952999","0.7718460420373936","0.7700978138030542"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.1","0.807618437237689","0.7980014440700575","0.8030838664739236","0.8217700011690863"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.1","0.8327434910562349","0.8349856827242346","0.820459240387963","0.8427855500565073"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.1","0.8476008606853361","0.8455855580651886","0.8422269612496979","0.8549900627411217"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.1","0.8242535558047545","0.8238643376408542","0.8162561364839864","0.8326401932894228"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.1","0.6832816452203696","0.6489984078201925","0.7186766981382564","0.6821698297026598"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.1","0.7166857106786381","0.6721220424334442","0.7412475092275851","0.736687580374885"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.1","0.7530393656151567","0.739683230273634","0.7560180083044276","0.7634168582674088"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.1","0.7974371058554214","0.7991384949580966","0.7834693815887199","0.8097034410194477"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.1","0.8430916533303474","0.8460715431801508","0.8356479824942225","0.8475554343166691"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.1","0.7729884552535912","0.7645193838634432","0.7573172651676647","0.7971287167296658"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.1","0.8059310776158334","0.8074079559620339","0.7974192973835049","0.8129659795019615"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.1","0.8460813722855134","0.8511581873835175","0.8386965448036828","0.8483893846693402"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.1","0.841455500596303","0.8348152022315211","0.8397668016812315","0.8497844978761565"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.1","0.8098165149957048","0.8059145159896749","0.8081163001871793","0.8154187288102603"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","1.0","0.6058375527929382","0.5946382727934756","0.6209453882742438","0.6019289973110953"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","1.0","0.632476647171138","0.6436664568445188","0.6357540540153738","0.6180094306535214"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","1.0","0.6531274896207698","0.6705607188259843","0.6471483935809983","0.641673356455327"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","1.0","0.688005325044795","0.7090993384431216","0.6785182110648309","0.6763984256264323"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","1.0","0.7996146876492634","0.7968929351649556","0.7968118113103712","0.8051393164724633"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","1.0","0.6264045853072718","0.6330280112563396","0.6236075131078619","0.622578231557614"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_fp","1.0","0.7476007050685488","0.7479912615247891","0.7455158145163694","0.7492950391644881"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_fp","1.0","0.7556133438629846","0.7462502005652898","0.7637666362923641","0.7568231947312998"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_fp","1.0","0.710485750736669","0.7020078127892734","0.7150150837837748","0.7144343556369589"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_fp","1.0","0.6962745102373028","0.6908602399377956","0.6965050467462113","0.7014582440279016"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","1.0","0.6052384902396044","0.5646159637624774","0.5742373425823871","0.6768621643739487"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","1.0","0.6301553600651343","0.5655647918440888","0.6315175542801514","0.6933837340711623"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","1.0","0.6303665570304325","0.6066189629849055","0.6044542087493893","0.6800264993570031"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","1.0","0.6857067902369817","0.6488009281544285","0.6927448351756634","0.7155746073808528"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","1.0","0.7990366122610165","0.8049579738586295","0.7900443846499953","0.8021074782744249"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","1.0","0.6371281754920105","0.6123628442008872","0.6312487973525047","0.6677728849226396"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_fp","1.0","0.7382833803687592","0.7262584700262906","0.7205031320518898","0.7680885390280972"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_fp","1.0","0.751185125435442","0.7429717295515935","0.7448971964994819","0.7656864502552503"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_fp","1.0","0.7184490025194972","0.7097596610755215","0.7189406842328687","0.7266466622501013"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_fp","1.0","0.7058318173216453","0.7031008935954824","0.7025321991472899","0.7118623592221637"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","1.0","0.6518326877223634","0.673558398439908","0.6295925231504683","0.6523471415767139"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","1.0","0.6445771589356685","0.5847002628948051","0.6796481033553248","0.6693831105568756"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","1.0","0.7942249175049104","0.7964617198010338","0.7826917358039879","0.8035212969097099"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","1.0","0.8034240227552454","0.7999160711420427","0.795822658594409","0.8145333385292848"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","1.0","0.8267387694191329","0.8299283519087693","0.8173788725249298","0.8329090838236993"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","1.0","0.7918417970421471","0.7883110551585429","0.7872462910748756","0.7999680448930222"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_desc","1.0","0.8087848757045188","0.8042205107317858","0.8020772207035012","0.8200568956782697"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_desc","1.0","0.8415824315798811","0.8427444736549742","0.8355525658335134","0.8464502552511558"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_desc","1.0","0.8500870172778665","0.8466732390367926","0.8423859890175311","0.8612018237792758"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_desc","1.0","0.8231870870121059","0.8218046864393207","0.8169502926905997","0.8308062819063974"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","1.0","0.6821954018278672","0.6931783117957109","0.6648298959481278","0.6885779977397629"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","1.0","0.7293214601025969","0.7000623295195051","0.7212974757522377","0.7666045750360475"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","1.0","0.7866562428634355","0.7843846039915567","0.7768108889493187","0.7987732356494314"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","1.0","0.8027610927571266","0.8068834005998409","0.7888111243104104","0.8125887533611283"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","1.0","0.8459322411902446","0.8473852458004669","0.8352663158514076","0.855145161918859"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","1.0","0.7806240612392911","0.7805707779464559","0.7694335907992875","0.79186781497213"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_desc","1.0","0.8020703020818506","0.8008564137692616","0.7969962835210604","0.8083582089552296"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_desc","1.0","0.8471643925203817","0.8548431888028979","0.8383291906599759","0.8483207980982713"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_desc","1.0","0.8445813549251002","0.8421165500302377","0.8388571628491993","0.8527703518958635"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_desc","1.0","0.8110462728781171","0.8075167240591985","0.8094076056620149","0.8162144889131381"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","10.0","0.6076027655027243","0.5947570691549088","0.6259102351861627","0.6021409921671013"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","10.0","0.6153550037299413","0.5915310536774427","0.6446707409580783","0.6098632165543029"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","10.0","0.6018197685994863","0.5928393564631392","0.6164210482792392","0.5961989010560804"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","10.0","0.6522390229513686","0.6486042198936086","0.6379168316579772","0.67019601730252"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","10.0","0.774556255506706","0.7645641253502171","0.7849578814956852","0.774146759674216"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","10.0","0.6124733275754045","0.628243757791191","0.6109711666754111","0.5982050582596116"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_fp","10.0","0.7289070444081102","0.7376760346083161","0.7228161909350977","0.7262289076809166"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_fp","10.0","0.7543990718134927","0.7464307093222736","0.7620539072327353","0.7547125988854692"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_fp","10.0","0.7109073094298527","0.7027136483134012","0.7151733164127766","0.7148349635633802"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_fp","10.0","0.6964999526497301","0.6933187074955914","0.6970727758773949","0.699108374576204"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","10.0","0.6073667311337697","0.553986003628689","0.5759961896946807","0.6921180000779393"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","10.0","0.5898314945181359","0.5676028437071852","0.5813156685288786","0.6205759713183435"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","10.0","0.5859858370444849","0.58770874217795","0.5890539597119073","0.5811948092435973"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","10.0","0.6481170418570099","0.6378855481912072","0.6319135334220671","0.6745520439577555"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","10.0","0.7587230046234454","0.7693352649313127","0.7418152383587683","0.7650185105802556"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","10.0","0.6241732209162395","0.6078130978388343","0.6208579230019345","0.6438486419079497"
