"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.001","0.8444998307106557","0.849064406314975","0.8483987254316401","0.836036360385352"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.001","0.7512919804199524","0.7565560099613804","0.7414247791082388","0.7558951521902378"
"SR-p53","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.001","0.79981416173279","0.8005940277365285","0.7926581550143622","0.8061903024474794"
"SR-p53","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.001","0.8545266036411249","0.8649226621581548","0.8522150202039038","0.8464421285613157"
"SR-p53","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.001","0.8762505861094082","0.8812984075487083","0.8797442145319825","0.867709136247534"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.001","0.849409600475543","0.8577966140419133","0.8473547475927261","0.8430774397919897"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","0.01","0.6443711029980738","0.6738696337590541","0.5997707171844439","0.6594729580507233"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","0.01","0.6672905288935821","0.6993260069912441","0.6216811748346817","0.6808644048548204"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","0.01","0.7034823192907993","0.7419589206972907","0.6765739219130696","0.6919141152620373"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","0.01","0.7726419855772236","0.7800086819438371","0.7847030002920576","0.753214274495776"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.01","0.8443190442262178","0.8660513148575505","0.8264730113203065","0.8404328065007969"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.01","0.7127773841805901","0.7424387123306384","0.6880958192937592","0.7077976209173731"
"SR-p53","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.01","0.816395085673223","0.826636432178031","0.8063007004895109","0.8162481243521272"
"SR-p53","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.01","0.7983551232590894","0.7999485937535709","0.7960025892393907","0.7991141867843063"
"SR-p53","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.01","0.7668159580683379","0.7699067833398062","0.7629679919445752","0.7675730989206325"
