"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Weka RF classification","30","cdk_desc","30","0.8190766582110734","0.8348492930630664","0.8171390302552592","0.8052416513148948"
"NR-AR","Weka RF classification","40","cdk_desc","30","0.8231966496933408","0.8283623956149063","0.8200149077263148","0.8212126457388014"
"NR-AR","Weka RF classification","50","cdk_desc","30","0.8256612755224952","0.8237286784632554","0.8229921691598554","0.8302629789443751"
"NR-AR","Weka RF classification","60","cdk_desc","30","0.823249529428654","0.8256891562128291","0.82325633863957","0.8208030934335628"
"NR-AR","Weka RF classification","70","cdk_desc","30","0.8284583618731322","0.8303550626003999","0.8204018803155184","0.834618142703478"
"NR-AR","Weka RF classification","30","rdkit_fp","40","0.7846244440824925","0.8216547719775854","0.768720334481394","0.7634982257884984"
"NR-AR","Weka RF classification","40","rdkit_fp","40","0.7832677765051225","0.8104191958208979","0.7715091074213081","0.7678750262731616"
"NR-AR","Weka RF classification","50","rdkit_fp","40","0.7924150717073069","0.8202844302198553","0.7711535495810379","0.7858072353210274"
"NR-AR","Weka RF classification","60","rdkit_fp","40","0.7970696975344908","0.8371669180492669","0.7723830086190691","0.7816591659351366"
"NR-AR","Weka RF classification","70","rdkit_fp","40","0.8005395760150223","0.8367132031048711","0.7750846770278245","0.7898208479123715"
"NR-AR","Weka RF classification","30","cdk_fp","40","0.7744346060980254","0.7858496118897703","0.7761984726720293","0.7612557337322766"
"NR-AR","Weka RF classification","40","cdk_fp","40","0.778547620689749","0.7797060662914247","0.7825799505360498","0.7733568452417727"
"NR-AR","Weka RF classification","50","cdk_fp","40","0.7760578018956431","0.7861807011735162","0.7764683539242722","0.765524350589141"
"NR-AR","Weka RF classification","60","cdk_fp","40","0.7759762616504978","0.7835411838281081","0.7770952209599268","0.7672923801634589"
"NR-AR","Weka RF classification","70","cdk_fp","40","0.7729277340698357","0.7805353223215237","0.7825156930950412","0.7557321867929424"
"NR-AR","Weka RF classification","30","rdkit_desc","40","0.828043496323365","0.845490134765601","0.8348298177373383","0.8038105364671555"
"NR-AR","Weka RF classification","40","rdkit_desc","40","0.8330832083234703","0.8533994898772519","0.8401232029335663","0.8057269321595927"
"NR-AR","Weka RF classification","50","rdkit_desc","40","0.8411221331586548","0.8515309813731623","0.8386638450510346","0.8331715730517674"
"NR-AR","Weka RF classification","60","rdkit_desc","40","0.838722577612273","0.8462580779653952","0.8379327381666353","0.8319769167047883"
"NR-AR","Weka RF classification","70","rdkit_desc","40","0.8402091629631571","0.8486784019423905","0.8415825608160982","0.8303665261309825"
"NR-AR","Weka RF classification","30","cdk_desc","40","0.8190766582110734","0.8348492930630664","0.8171390302552592","0.8052416513148948"
"NR-AR","Weka RF classification","40","cdk_desc","40","0.8231966496933408","0.8283623956149063","0.8200149077263148","0.8212126457388014"
"NR-AR","Weka RF classification","50","cdk_desc","40","0.8256612755224952","0.8237286784632554","0.8229921691598554","0.8302629789443751"
"NR-AR","Weka RF classification","60","cdk_desc","40","0.823249529428654","0.8256891562128291","0.82325633863957","0.8208030934335628"
"NR-AR","Weka RF classification","70","cdk_desc","40","0.8284583618731322","0.8303550626003999","0.8204018803155184","0.834618142703478"
"NR-AR","Weka RF classification","30","rdkit_fp","50","0.7906786059486409","0.8422206280886202","0.770580944384469","0.759234245372834"
"NR-AR","Weka RF classification","40","rdkit_fp","50","0.7938633621122083","0.8501713693607571","0.7631727754073904","0.7682459415684776"
