"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Weka RF classification","70","rdkit_fp","20","0.8365871528265657","0.8576309716922895","0.8358775298481751","0.8162529569392325"
"SR-p53","Weka RF classification","30","cdk_fp","20","0.7942381045614489","0.8045100413534694","0.8186170235952059","0.7595872487356714"
"SR-p53","Weka RF classification","40","cdk_fp","20","0.8057146172644013","0.815860540565241","0.8348313725148312","0.7664519387131317"
"SR-p53","Weka RF classification","50","cdk_fp","20","0.8175011470235005","0.8436621809956817","0.8324982237120259","0.7763430363627939"
"SR-p53","Weka RF classification","60","cdk_fp","20","0.824589795693762","0.8490438438164044","0.8307230254870042","0.7940025177778772"
"SR-p53","Weka RF classification","70","cdk_fp","20","0.8319001428454045","0.8589161278530374","0.8303427037064459","0.8064415969767302"
"SR-p53","Weka RF classification","30","rdkit_desc","20","0.8873063339812953","0.8964998057986248","0.8890561045459894","0.8763630915992722"
"SR-p53","Weka RF classification","40","rdkit_desc","20","0.8944638974029026","0.9027702255020675","0.8956152930766181","0.8850061736300221"
"SR-p53","Weka RF classification","50","rdkit_desc","20","0.8967548007845951","0.9054182183737347","0.8960283072738457","0.888817876706205"
"SR-p53","Weka RF classification","60","rdkit_desc","20","0.8969712155194959","0.9055393086431033","0.8955706134405055","0.8898037244748791"
"SR-p53","Weka RF classification","70","rdkit_desc","20","0.9012707463601899","0.9112933811601802","0.8986883802433172","0.8938304776770721"
"SR-p53","Weka RF classification","30","cdk_desc","20","0.8921639840910709","0.9047476524480792","0.8858271835265088","0.8859171162986248"
"SR-p53","Weka RF classification","40","cdk_desc","20","0.8926645098354472","0.9059482738924807","0.8865932758237395","0.8854519797901215"
"SR-p53","Weka RF classification","50","cdk_desc","20","0.894749073814424","0.9071191939500552","0.8894723879848836","0.8876556395083335"
"SR-p53","Weka RF classification","60","cdk_desc","20","0.8958225265799097","0.905486760035642","0.8916660491432401","0.8903147705608465"
"SR-p53","Weka RF classification","70","cdk_desc","20","0.8962239523428795","0.9042564372044133","0.8909860468765654","0.8934293729476597"
"SR-p53","Weka RF classification","30","rdkit_fp","30","0.8186937119372732","0.8552617149123858","0.8038847308978196","0.7969346900016141"
"SR-p53","Weka RF classification","40","rdkit_fp","30","0.8233590713034973","0.8530855171468374","0.8228659480146967","0.7941257487489575"
"SR-p53","Weka RF classification","50","rdkit_fp","30","0.8325667499427688","0.8652448079691046","0.8292758411758797","0.8031796006833222"
"SR-p53","Weka RF classification","60","rdkit_fp","30","0.8359521986513937","0.8695537937809831","0.831533797420349","0.806769004752849"
"SR-p53","Weka RF classification","70","rdkit_fp","30","0.8434999859208127","0.8697674152939283","0.8337198303481528","0.8270127121203569"
"SR-p53","Weka RF classification","30","cdk_fp","30","0.8297920096095136","0.8389979209029177","0.8409644698815696","0.8094136380440539"
"SR-p53","Weka RF classification","40","cdk_fp","30","0.8359054531145896","0.8521727706824469","0.8424040259621367","0.8131395626991852"
"SR-p53","Weka RF classification","50","cdk_fp","30","0.8417678776915066","0.8569878224314061","0.8413393429260113","0.8269764677171028"
"SR-p53","Weka RF classification","60","cdk_fp","30","0.8485627176423486","0.865242523247044","0.8514358509400093","0.8290097787399927"
"SR-p53","Weka RF classification","70","cdk_fp","30","0.8478312152680981","0.8643012177568625","0.8520395709011243","0.8271528571463078"
"SR-p53","Weka RF classification","30","rdkit_desc","30","0.8857536524705552","0.8987274098105966","0.8797082528736634","0.8788252947274058"
"SR-p53","Weka RF classification","40","rdkit_desc","30","0.8931364597879806","0.9020436838858552","0.8904651477043386","0.8869005477737479"
"SR-p53","Weka RF classification","50","rdkit_desc","30","0.8964790127560608","0.9081884438758024","0.8906994433571189","0.890549151035261"
"SR-p53","Weka RF classification","60","rdkit_desc","30","0.8959025546922614","0.9065423016290067","0.8909762391515663","0.8901891232962111"
"SR-p53","Weka RF classification","70","rdkit_desc","30","0.9006006665918121","0.9127224748109393","0.8942269551154913","0.8948525698490059"
"SR-p53","Weka RF classification","30","cdk_desc","30","0.8920836245660665","0.9027987845278622","0.8800275488097782","0.8934245403605592"
"SR-p53","Weka RF classification","40","cdk_desc","30","0.8940383157211725","0.9090075167355891","0.8832553800820362","0.8898520503458924"
"SR-p53","Weka RF classification","50","cdk_desc","30","0.8963258337954539","0.9098414402887889","0.8900052743765556","0.8891307867210172"
"SR-p53","Weka RF classification","60","cdk_desc","30","0.897446951701759","0.9079691105577008","0.8939566978043774","0.8904150467431988"
"SR-p53","Weka RF classification","70","cdk_desc","30","0.8995892805941","0.9085368639904956","0.8946486872904962","0.8955822905013084"
"SR-p53","Weka RF classification","30","rdkit_fp","40","0.825979078683743","0.8214535401768436","0.8380101651620883","0.8184735307122972"
"SR-p53","Weka RF classification","40","rdkit_fp","40","0.8402089129972056","0.8333889282368715","0.8431406950843672","0.8440971156703784"
