"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.001","0.8595770856837284","0.8414841577526545","0.8604389835791284","0.8768081157194019"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.001","0.8918228655664177","0.8640509874763833","0.9128389573320055","0.8985786518908644"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.001","0.8539438862451915","0.825526214301665","0.856214832920489","0.8800906115134206"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.001","0.8594377607217455","0.8411878133436058","0.8577937630210369","0.8793317058005938"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.001","0.8920964300169256","0.864907544603881","0.9043865548975601","0.9069951905493359"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.001","0.9047684021658914","0.8802281445998222","0.9087378401876635","0.9253392217101885"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.001","0.8845896384488694","0.8527249477337779","0.8831612231171828","0.9178827444956476"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","0.01","0.8364799398572355","0.836531552560528","0.8531369445036894","0.8197713225074889"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","0.01","0.8412581986839212","0.8386262609860554","0.8600555291261344","0.8250928059395738"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","0.01","0.853346171149045","0.8410213733330676","0.8837476828688114","0.835269457245256"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","0.01","0.898099326559274","0.8711226581687329","0.9181642579438748","0.9050110635652144"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.01","0.9053534328284899","0.8876509631193219","0.9176516183008305","0.9107577170653175"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.01","0.861204200583887","0.8500294314652747","0.8805160025590872","0.8530671677272991"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.01","0.9049803428716258","0.8778228834716767","0.9129332830263045","0.9241848621168959"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.01","0.815825825600163","0.7949235796780756","0.8074689545432266","0.8450849425791865"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.01","0.7714249248618089","0.7506018227210861","0.7508140717531544","0.812858880111186"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","rdkit_fp","0.01","0.7640188323157311","0.740241946942176","0.7423821749044387","0.8094323751005787"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","0.01","0.8471528745346197","0.8363001603507358","0.8717314096359882","0.833427053617135"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","0.01","0.8526896556534584","0.8373799906631203","0.8832022342886322","0.8374867420086228"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","0.01","0.8660700230413747","0.838634380010949","0.8992211978543063","0.8603544912588686"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","0.01","0.8988512528207634","0.8736882700387677","0.9283145228760197","0.8945509655475025"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","0.01","0.9029332902171753","0.885172630767051","0.9250028707819956","0.8986243691024793"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","0.01","0.859341815452248","0.840183084011601","0.907960678488812","0.829881683856331"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_fp","0.01","0.890829292240317","0.8761605131223626","0.9121130595974231","0.8842143040011656"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_fp","0.01","0.8201791370967695","0.7950534840765661","0.8245501074492754","0.8409338197644672"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_fp","0.01","0.7694512624640986","0.7509915359165372","0.7573430502468815","0.8000192012288768"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.01","0.7646106431487709","0.7495524387521056","0.7455769451598614","0.7987025455343458"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.01","0.8704494503292572","0.8580226114843585","0.8694040256565874","0.8839217138468257"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.01","0.8689887900994514","0.8521119613534299","0.8790703587657162","0.875784050179208"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.01","0.874972648550361","0.8610063531369854","0.8787463705113222","0.8851652220027755"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.01","0.8666952780379041","0.8594231432804821","0.8541396676454653","0.8865230231877649"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.01","0.8944865334849627","0.8703919459272774","0.9100132876195587","0.903054366908052"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.01","0.8601293030972049","0.8267075324253452","0.8673493659672895","0.88633101089898"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.01","0.8749528578597401","0.8609251628879103","0.8888351186863401","0.8750982920049699"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.01","0.8829546669986171","0.8529157448190541","0.8955363441001418","0.9004119120766555"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.01","0.9130173308440247","0.877808675178119","0.9315769615643268","0.9296663557896283"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.01","0.8987908646654943","0.8755211399110877","0.9024795354254612","0.9183719186599338"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.01","0.8492236191500787","0.8116954553757932","0.8549475877228978","0.8810278143515452"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.01","0.8430594786072604","0.8148091014269166","0.8417214849324995","0.8726478494623648"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.01","0.8513543459244045","0.8206060852091647","0.8445840646992288","0.8888728878648203"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.01","0.8676008447575717","0.8472770820224531","0.8623460030512275","0.8931794491990344"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.01","0.8920950726909026","0.861534089755801","0.9113584540429004","0.9033926742740066"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.01","0.8521878770867013","0.829252846733099","0.8561533161633181","0.8711574683636866"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.01","0.862064298999524","0.8499401221913042","0.8675503207073542","0.8687024540999138"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.01","0.8920238546832858","0.8692999370775474","0.9020120080709898","0.9047596189013204"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.01","0.9065531986869169","0.8828181135445606","0.911141094834235","0.9257003876819548"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.01","0.8860062243370401","0.8541681044106579","0.8835036663987181","0.9203469022017442"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","0.1","0.8356123600212774","0.8378062394706235","0.8526243048606503","0.816406535732558"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","0.1","0.8408439791540113","0.8383136785272082","0.8601129447661535","0.8241053141686722"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","0.1","0.8528191540648907","0.8408021596606277","0.8830258862514099","0.8346294162826345"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","0.1","0.8985765359700176","0.8723851665414766","0.918104791745283","0.9052396496232931"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.1","0.9054707129286289","0.8850386668561148","0.9216809658950994","0.9096925060346728"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.1","0.8724905070112768","0.8523047881949353","0.9079278695516526","0.8572388632872427"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.1","0.8966262384928146","0.8652180973064938","0.9157384471530009","0.9089221710189492"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.1","0.8186134792792572","0.7924959912314443","0.8199876146262246","0.8433568319801025"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.1","0.7707577279622937","0.7452493555523994","0.7526882822881049","0.8143355460463766"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","rdkit_fp","0.1","0.7636405344808029","0.744043680353987","0.7399645663478752","0.8069133567405467"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","0.1","0.8488307007241006","0.8358536139809508","0.8746924162141817","0.8359460719771695"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","0.1","0.853257917435692","0.8368481945318349","0.8835918404173411","0.8393337173579"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","0.1","0.8654015133111428","0.8380985243672153","0.8993196246657703","0.8587863909004426"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","0.1","0.8978252776323007","0.8696734122231868","0.9278387932872804","0.8959636273864351"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","0.1","0.9030857176095934","0.8848681673330966","0.9200179628930953","0.9043710226025886"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","0.1","0.853059282246286","0.8342440172935222","0.895692186551626","0.8292416428937099"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_fp","0.1","0.8931665251947435","0.8728865163293923","0.9107842976426697","0.8958287616121683"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_fp","0.1","0.8202884750874718","0.7987679379706508","0.8232049410259472","0.8388925462658174"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_fp","0.1","0.7700317018357611","0.7525930135790618","0.7572200167325541","0.8002820751956674"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.1","0.766945473788999","0.7524103355187","0.7485646089994906","0.7998614768488067"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.1","0.8676145815268654","0.8305843668175332","0.8856403484309011","0.8866190293321622"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.1","0.8697402192336058","0.8302920819209535","0.8850907987335644","0.8938377770462996"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.1","0.8607248601167342","0.8395924249497567","0.8773724962679822","0.865209659132464"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.1","0.8785617260560623","0.8643432723729778","0.8948309519513111","0.8765109538438981"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.1","0.8885541680932199","0.8602634623581614","0.904013353237425","0.9013856886840733"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.1","0.8740330329668861","0.8444557208679194","0.8833027116586634","0.8943406663740757"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.1","0.8691478573110446","0.853747944871816","0.8833519250643975","0.8703437019969203"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.1","0.8857257660247125","0.8526884121216983","0.9097139060680114","0.8947749798844281"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.1","0.9114979146060153","0.8722755597052749","0.9357108876457932","0.9265072964669778"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.1","0.9007081961855876","0.8802037875251191","0.9028219787070156","0.9190988223246279"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.1","0.8560922170797646","0.8189903992530582","0.8591881428501067","0.8900981091361285"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.1","0.8523544335124695","0.8207075730204714","0.8545415771256003","0.8818141503913373"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.1","0.864914113069863","0.8513487730123551","0.8574328647123445","0.8859607014848895"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.1","0.8617212197416132","0.8303854507073674","0.871208517200083","0.8835696913173896"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.1","0.8928744270907251","0.8633811679217196","0.9101076133138868","0.905134500036569"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.1","0.851507903694055","0.8181419611504704","0.8556693843403009","0.8807123655913939"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.1","0.8617645051404251","0.8361296608277351","0.8679440279532068","0.8812198266403337"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.1","0.8904663674038957","0.8671565145026036","0.9010236388392191","0.9032189488698648"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.1","0.8995104174356348","0.8757951570016344","0.9071712134385413","0.9155648818667287"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.1","0.888294985419618","0.8635354293949323","0.8812952148165203","0.9200543120474015"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","1.0","0.8356229107149279","0.8346641768323557","0.8523372266605467","0.8198673286518813"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","1.0","0.8406664343798435","0.8376600970223514","0.8596167095916935","0.8247224965254855"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","1.0","0.8611415010319948","0.8435139139789413","0.886889138601358","0.8530214505156851"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","1.0","0.900173189994959","0.8746057198530213","0.9182831903410531","0.9076306597908025"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","1.0","0.9030284935274727","0.8788073152414301","0.9189352679669888","0.9113428973739995"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","1.0","0.849721775890741","0.8416262406884769","0.8623398513755282","0.8451992356082177"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","rdkit_fp","1.0","0.9033291788004792","0.867846631619527","0.9180863367181261","0.9240545680637849"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","rdkit_fp","1.0","0.8192866596790083","0.79009681937198","0.8228748010958113","0.8448883585692336"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","rdkit_fp","1.0","0.7717160363917163","0.7536687843789954","0.7486158729638059","0.812863451832347"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","rdkit_fp","1.0","0.762089033767995","0.7401404591308455","0.7382646532915659","0.8078619888815735"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","1.0","0.8469995020281896","0.8366005642722252","0.871108039830056","0.8332899019822878"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","1.0","0.853028717078026","0.8369293847808873","0.882841335979934","0.8393154304732565"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","1.0","0.8699586548281216","0.8435220330038201","0.8973428862022207","0.8690110452783244"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","1.0","0.9001740402848292","0.8660279700407936","0.9337485030922407","0.9007456477214536"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","1.0","0.8969569053413148","0.8810684636775142","0.9148444036155442","0.8949578487308858"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","1.0","0.8428824275748602","0.8128199403251485","0.8894338817893902","0.8263934606100419"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_fp","1.0","0.8901560827367723","0.8637647918484956","0.9121479190931565","0.8945555372686649"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_fp","1.0","0.8265533203344942","0.8051210749588966","0.8320941124362194","0.8424447736083669"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_fp","1.0","0.7718296001954087","0.7505287514969388","0.7574660837612173","0.8074939653280697"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_fp","1.0","0.7635572704093206","0.7506951915075022","0.7434730720648379","0.7965035476556219"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","1.0","0.8655476266034152","0.8503785495361927","0.8744073885726468","0.8718569417014062"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","1.0","0.8726498944485129","0.8444800779426341","0.8853327646450929","0.8881368407578117"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","1.0","0.8809531240691945","0.8674041447622199","0.8899014091438542","0.8855538183015094"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","1.0","0.8751836954307328","0.8408874094221254","0.8883388835118677","0.8963247933582053"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","1.0","0.880947776708565","0.849668134856992","0.8832083859643355","0.9099668093043675"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","1.0","0.878521679106997","0.859865630137823","0.8887695008120247","0.8869299063711434"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","rdkit_desc","1.0","0.8740365684953137","0.8496437777822686","0.8901351728210809","0.8823307548825916"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","rdkit_desc","1.0","0.8907331758775362","0.8489049465159195","0.9061090240981852","0.9171855570185041"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","rdkit_desc","1.0","0.9155527578224868","0.8754988125926034","0.9353212815170884","0.9358381793577685"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","rdkit_desc","1.0","0.9052127816785976","0.8827450423203992","0.9127589855476675","0.9201343171677263"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","1.0","0.8542167925261263","0.8276209227271684","0.8537090503453251","0.8813204045058852"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","1.0","0.8555072113920974","0.828067469096962","0.8595613445102486","0.8788928205690815"
"NR-AR-LBD","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","1.0","0.8523114357581658","0.8177400694176514","0.8572155055036942","0.8819787323531519"
"NR-AR-LBD","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","1.0","0.8614379270611382","0.8377859419083711","0.8637444839974502","0.8827833552775936"
"NR-AR-LBD","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","1.0","0.8966604584259542","0.8775488663811393","0.906424810118284","0.9060076987784391"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","1.0","0.8635997898090505","0.8372338482148238","0.8602626355419326","0.893302885670395"
"NR-AR-LBD","Smile SVC RBF classification","0.001","Standard","cdk_desc","1.0","0.8646571381823839","0.838070107780045","0.8715407076887645","0.884360599078342"
"NR-AR-LBD","Smile SVC RBF classification","0.01","Standard","cdk_desc","1.0","0.9052350276374805","0.87937970649724","0.9190849587427549","0.9172404176724468"
"NR-AR-LBD","Smile SVC RBF classification","0.1","Standard","cdk_desc","1.0","0.9048389544410401","0.8775772829683061","0.9132941813349952","0.9236453990198189"
"NR-AR-LBD","Smile SVC RBF classification","1.0","Standard","cdk_desc","1.0","0.8903340611976193","0.8623764385897175","0.8874079299201175","0.9212178150830227"
"NR-AR-LBD","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","10.0","0.836039566285105","0.8360484705786713","0.8525914959234959","0.8194787323531477"
"NR-AR-LBD","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","10.0","0.8526721861539143","0.8334179065094247","0.8774975803408849","0.8471010716114334"
