"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Weka RF classification","50","rdkit_fp","20","0.739301810219556","0.755427695719997","0.7242463254490364","0.7382314094896343"
"NR-ER","Weka RF classification","60","rdkit_fp","20","0.7446693337230602","0.7622561116798308","0.7334620731516315","0.7382898163377183"
"NR-ER","Weka RF classification","70","rdkit_fp","20","0.7448306212868657","0.7613238215365102","0.7336244256474509","0.7395436166766359"
"NR-ER","Weka RF classification","30","cdk_fp","20","0.7339295014745026","0.729467528273375","0.7467186847326662","0.7256022914174665"
"NR-ER","Weka RF classification","40","cdk_fp","20","0.7407026641371944","0.7391027164375582","0.7528636043233082","0.7301416716507168"
"NR-ER","Weka RF classification","50","cdk_fp","20","0.7527869017262669","0.7493205859413121","0.7592067734440291","0.7498333457934595"
"NR-ER","Weka RF classification","60","cdk_fp","20","0.7578442119797785","0.7486434569074807","0.7637763027360057","0.7611128762958488"
"NR-ER","Weka RF classification","70","cdk_fp","20","0.7591646832923072","0.7532622538266606","0.7667378080618199","0.757493987988441"
"NR-ER","Weka RF classification","30","rdkit_desc","20","0.7697421681066753","0.7889436787072251","0.774895409095656","0.7453874165171448"
"NR-ER","Weka RF classification","40","rdkit_desc","20","0.7707790794164101","0.7850248610704893","0.7808339207393474","0.7464784564393938"
"NR-ER","Weka RF classification","50","rdkit_desc","20","0.7690084492182357","0.7877059569074782","0.7755440032372606","0.7437753875099682"
"NR-ER","Weka RF classification","60","rdkit_desc","20","0.768950732874889","0.7867835685385599","0.7732327237364249","0.7468359063496823"
"NR-ER","Weka RF classification","70","rdkit_desc","20","0.7698951176631542","0.786684550794581","0.7746408664891387","0.748359935705743"
"NR-ER","Weka RF classification","30","cdk_desc","20","0.7648679554813468","0.7794798674076244","0.7683091191520458","0.7468148798843701"
"NR-ER","Weka RF classification","40","cdk_desc","20","0.7693915000507944","0.7868940114068455","0.770836596700083","0.7504438920454548"
"NR-ER","Weka RF classification","50","cdk_desc","20","0.7703177862697389","0.7846044164960508","0.7706889293546348","0.7556600129585309"
"NR-ER","Weka RF classification","60","cdk_desc","20","0.7729616397656086","0.789320707809303","0.7736137218045102","0.7559504896830125"
"NR-ER","Weka RF classification","70","cdk_desc","20","0.7730895260684604","0.7912424137174584","0.7721574443922279","0.7558687200956945"
"NR-ER","Weka RF classification","30","rdkit_fp","30","0.7482013957713837","0.7657301111436116","0.7359561011904738","0.7429179749800657"
"NR-ER","Weka RF classification","40","rdkit_fp","30","0.7491347203901279","0.7621121551135828","0.7367654161445244","0.7485265899122764"
"NR-ER","Weka RF classification","50","rdkit_fp","30","0.7560594528471544","0.7674141744662218","0.7439399279448604","0.7568242561303808"
"NR-ER","Weka RF classification","60","rdkit_fp","30","0.7578859454922572","0.7748237484157158","0.7475989779135294","0.7512351101475264"
"NR-ER","Weka RF classification","70","rdkit_fp","30","0.7550933089832608","0.7728906173832525","0.7426353970864659","0.7497539124800642"
"NR-ER","Weka RF classification","30","cdk_fp","30","0.7407453965128807","0.7416771777810282","0.72931922906224","0.7512397826953743"
"NR-ER","Weka RF classification","40","cdk_fp","30","0.7486154765861447","0.7529286401969367","0.7370950161862957","0.7558227733752013"
"NR-ER","Weka RF classification","50","cdk_fp","30","0.7548910550918789","0.7604517037145359","0.7427145337301589","0.7615069278309423"
"NR-ER","Weka RF classification","60","cdk_fp","30","0.7535163023524404","0.7628174661206996","0.7375608617898908","0.7601705791467311"
