"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","2000","15","0.8925443668354678","0.8880467827890781","0.8910160705028463","0.898570247214479"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","2000","15","0.8956709299183853","0.8928845809935917","0.8945641709249835","0.8995640378365805"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","2000","15","0.8982361978660084","0.8947616152222829","0.8991120491742582","0.9008349292014839"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","2000","15","0.8979265760552487","0.895200829786466","0.8986173442938612","0.8999615540854188"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","500","20","0.9165232108066358","0.9139110840874062","0.923547359845971","0.9121111884865301"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","500","20","0.9182805998543896","0.9140312600593659","0.9241605569132727","0.9166499825905303"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","500","20","0.9203889159020431","0.9153117064272596","0.9266074205732041","0.9192476207056653"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","500","20","0.9207125354592264","0.9154919703852","0.9273109679330493","0.9193346680594298"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","500","20","0.9220210514220014","0.9169469580457025","0.9287906391172349","0.9203255571030671"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","500","20","0.9064184407541429","0.9019149468865051","0.9082359475672055","0.9091044278087183"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","500","20","0.910034586507463","0.9045731249329322","0.9122261719617891","0.913304462627668"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","500","20","0.9121676717988435","0.9065689044672521","0.916417833074131","0.9135162778551474"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","500","20","0.9131448214677581","0.9070245716942632","0.9165244760423512","0.9158854166666599"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","500","20","0.9133144369593298","0.9069215637182966","0.9170014070947088","0.916020340064984"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","1000","20","0.9068711915491594","0.906011659930608","0.9136806635562399","0.9009212511606302"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","1000","20","0.9100957795168556","0.9088594012661368","0.9157713100792325","0.9056566272051976"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","1000","20","0.913700985771475","0.912511177080719","0.9184884840405731","0.9101032961931327"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","1000","20","0.913519243495914","0.9122736864694667","0.918621787750864","0.9096622562674112"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","1000","20","0.9139282467962162","0.9125769877320284","0.9200155520995252","0.909192200557095"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","1000","20","0.905273636876708","0.8992818055009055","0.908922461675179","0.9076166434540396"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","1000","20","0.9074520372310503","0.9008827211273558","0.9115129971117545","0.9099603934540403"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","1000","20","0.9090628552320587","0.9036696591437428","0.9130652447604173","0.9104536617920163"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","1000","20","0.9105135787371103","0.9060860545799162","0.9127319854847095","0.9127226961467052"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","1000","20","0.9120844372198756","0.9090117672305844","0.912777901207138","0.9144636432219045"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","2000","20","0.8995318147641266","0.8911105547408643","0.904648596608158","0.9028362929433578"
