"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Weka RF on folded fp classification","70","cdk_fp","500","40","0.8829153069199268","0.8949976010418303","0.877582156043077","0.8761661636748728"
"SR-p53","Weka RF on folded fp classification","30","rdkit_fp","1000","40","0.8567641565165124","0.8660753044392175","0.8529255353928141","0.8512916297175057"
"SR-p53","Weka RF on folded fp classification","40","rdkit_fp","1000","40","0.8661112498496361","0.8807934839726753","0.861057229165103","0.8564830364111299"
"SR-p53","Weka RF on folded fp classification","50","rdkit_fp","1000","40","0.8691644675308754","0.8850796225639158","0.8586456185623116","0.8637681614663988"
"SR-p53","Weka RF on folded fp classification","60","rdkit_fp","1000","40","0.8726775271127672","0.8886677785647328","0.8644561507512651","0.8649086520223039"
"SR-p53","Weka RF on folded fp classification","70","rdkit_fp","1000","40","0.8758740059459735","0.8907331673101877","0.8693403978013104","0.8675484527264224"
"SR-p53","Weka RF on folded fp classification","30","cdk_fp","1000","40","0.8689996473675393","0.8745619045443074","0.8647460235123845","0.867691014045926"
"SR-p53","Weka RF on folded fp classification","40","cdk_fp","1000","40","0.8758877257677543","0.8859832301400536","0.8741145803819308","0.8675653667812786"
"SR-p53","Weka RF on folded fp classification","50","cdk_fp","1000","40","0.8760801159502473","0.8875162786447003","0.8736274633735962","0.8670966058324455"
"SR-p53","Weka RF on folded fp classification","60","cdk_fp","1000","40","0.8826149517551626","0.8939957504169487","0.8784114536791865","0.8754376511693526"
"SR-p53","Weka RF on folded fp classification","70","cdk_fp","1000","40","0.8833636693454286","0.899081541730458","0.8790609430236379","0.8719485232821903"
"SR-p53","Weka RF on folded fp classification","30","rdkit_fp","2000","40","0.8534682215704956","0.8816948068267486","0.8453724973954998","0.8333373604892387"
"SR-p53","Weka RF on folded fp classification","40","rdkit_fp","2000","40","0.8582596887552872","0.8841531677671338","0.8480293011233023","0.8425965973754255"
"SR-p53","Weka RF on folded fp classification","50","rdkit_fp","2000","40","0.8646347731408178","0.8890447577052215","0.8589333118289867","0.8459262498882454"
"SR-p53","Weka RF on folded fp classification","60","rdkit_fp","2000","40","0.8720035611886092","0.8977472640453302","0.8670889800401937","0.8511744394803035"
"SR-p53","Weka RF on folded fp classification","70","rdkit_fp","2000","40","0.8748287289452829","0.8973657154607149","0.8695452702791023","0.8575752010960317"
