name,auc_global,auc_common,delta
data_bubonic,0.6822469147453779,0.6822469147453779,-0.0
data_chagas,0.7972420570974076,0.7972420570974076,-0.0
data_herg,0.8407033622596837,0.8407033622596837,-0.0
data_kcnq,0.6797952285213036,0.6710444217749744,0.00875080674632922
data_lipinski,0.7463468213941035,0.7463468213941035,-0.0
data_malaria,0.9598009807035394,0.9598009807035394,-0.0
data_solubility,0.7699158961831101,0.7627811181129868,0.007134778070123304
data_tuberculosis,0.7065995412136828,0.7002924375228456,0.006307103690837201
