name,auc_global,auc_common,delta
data_bubonic,0.5025745081107247,0.4994883248735884,0.003086183237136275
data_chagas,0.8052111030618269,0.7958053049917905,0.009405798070036386
data_herg,0.8529730038732266,0.8513213013463972,0.001651702526829446
data_kcnq,0.5633072902957047,0.5633072902957047,-0.0
data_lipinski,0.5334302325581395,0.5334302325581395,-0.0
data_malaria,0.9603596579508938,0.9547065783862072,0.005653079564686636
data_solubility,0.8472364349371552,0.8472364349371552,-0.0
data_tuberculosis,0.7027078212951455,0.7027078212951455,-0.0
