"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","WEKA_FOLD_RFC","30","rdkit_fp","500","15","0.6335357116913575","0.6498015873015873","0.6860465116279069","0.5647590361445782"
"data_lipinski","WEKA_FOLD_RFC","40","rdkit_fp","500","15","0.6457882100569128","0.6884920634920635","0.713732004429679","0.5351405622489959"
"data_lipinski","WEKA_FOLD_RFC","50","rdkit_fp","500","15","0.6558696024407707","0.7113095238095238","0.7126245847176079","0.5436746987951807"
"data_lipinski","WEKA_FOLD_RFC","60","rdkit_fp","500","15","0.6582155495366478","0.7123015873015873","0.7021040974529347","0.5602409638554217"
"data_lipinski","WEKA_FOLD_RFC","70","rdkit_fp","500","15","0.6644736939637473","0.7361111111111112","0.6965669988925804","0.5607429718875502"
"data_lipinski","WEKA_FOLD_RFC","30","cdk_fp","500","15","0.6486302352266208","0.7053571428571429","0.6190476190476191","0.6214859437751004"
"data_lipinski","WEKA_FOLD_RFC","40","cdk_fp","500","15","0.6704076827798459","0.7038690476190476","0.6572535991140642","0.6501004016064256"
"data_lipinski","WEKA_FOLD_RFC","50","cdk_fp","500","15","0.6739251672618863","0.6969246031746033","0.6672203765227022","0.6576305220883534"
"data_lipinski","WEKA_FOLD_RFC","60","cdk_fp","500","15","0.6840008613264427","0.7242063492063492","0.6611295681063123","0.6666666666666665"
"data_lipinski","WEKA_FOLD_RFC","70","cdk_fp","500","15","0.6783897772707662","0.7395833333333334","0.6495016611295681","0.6460843373493975"
"data_lipinski","WEKA_FOLD_RFC","30","rdkit_fp","1000","15","0.6115818478787799","0.6592261904761906","0.6915836101882615","0.48393574297188763"
"data_lipinski","WEKA_FOLD_RFC","40","rdkit_fp","1000","15","0.6467842577397075","0.6964285714285715","0.6661129568106312","0.5778112449799195"
"data_lipinski","WEKA_FOLD_RFC","50","rdkit_fp","1000","15","0.6667797991523124","0.7291666666666667","0.6622369878183831","0.6089357429718876"
"data_lipinski","WEKA_FOLD_RFC","60","rdkit_fp","1000","15","0.6743421174546841","0.726686507936508","0.668327796234773","0.6280120481927711"
"data_lipinski","WEKA_FOLD_RFC","70","rdkit_fp","1000","15","0.6931984582849671","0.730654761904762","0.6832779623477298","0.6656626506024095"
"data_lipinski","WEKA_FOLD_RFC","30","cdk_fp","1000","15","0.6307229656907438","0.6408730158730159","0.5891472868217054","0.6621485943775101"
"data_lipinski","WEKA_FOLD_RFC","40","cdk_fp","1000","15","0.6504260397070007","0.6711309523809524","0.602436323366556","0.6777108433734941"
"data_lipinski","WEKA_FOLD_RFC","50","cdk_fp","1000","15","0.6497146300224893","0.7048611111111112","0.5946843853820597","0.6495983935742974"
"data_lipinski","WEKA_FOLD_RFC","60","cdk_fp","1000","15","0.6490053514167412","0.7038690476190477","0.6201550387596899","0.6229919678714859"
"data_lipinski","WEKA_FOLD_RFC","70","cdk_fp","1000","15","0.6479341137158453","0.7003968253968255","0.6229235880398672","0.6204819277108433"
"data_lipinski","WEKA_FOLD_RFC","30","rdkit_fp","2000","15","0.6530619061702699","0.728670634920635","0.6085271317829457","0.6219879518072289"
"data_lipinski","WEKA_FOLD_RFC","40","rdkit_fp","2000","15","0.6669606165525891","0.7544642857142858","0.6229235880398671","0.6234939759036144"
"data_lipinski","WEKA_FOLD_RFC","50","rdkit_fp","2000","15","0.6536106589517909","0.7490079365079365","0.6395348837209303","0.572289156626506"
"data_lipinski","WEKA_FOLD_RFC","60","rdkit_fp","2000","15","0.6587241361162627","0.7430555555555556","0.6794019933554817","0.553714859437751"
"data_lipinski","WEKA_FOLD_RFC","70","rdkit_fp","2000","15","0.6706082821503808","0.7703373015873016","0.6561461794019934","0.5853413654618473"
"data_lipinski","WEKA_FOLD_RFC","30","cdk_fp","2000","15","0.6545284589817372","0.6810515873015873","0.6495016611295681","0.6330321285140562"
"data_lipinski","WEKA_FOLD_RFC","40","cdk_fp","2000","15","0.6444719446260495","0.6746031746031746","0.6212624584717609","0.6375502008032129"
"data_lipinski","WEKA_FOLD_RFC","50","cdk_fp","2000","15","0.6569095688772069","0.6775793650793651","0.6395348837209303","0.6536144578313252"
"data_lipinski","WEKA_FOLD_RFC","60","cdk_fp","2000","15","0.6567866148981307","0.6726190476190477","0.6295681063122923","0.6681726907630521"
"data_lipinski","WEKA_FOLD_RFC","70","cdk_fp","2000","15","0.6613269708587025","0.6750992063492064","0.6467331118493911","0.6621485943775101"
"data_lipinski","WEKA_FOLD_RFC","30","rdkit_fp","500","20","0.6486432996659951","0.6130952380952381","0.7419712070874863","0.590863453815261"
