name,method,feature,smoothing,auc,f1,f2,f3
data_herg,NB_BN,cdk_ecfp,1.0,0.8404778110737834,0.8687815656565655,0.8289832285115305,0.8236686390532545
data_herg,NB_BN,rdkit_ecfp,1.0,0.8431826592748217,0.8670454545454547,0.834853249475891,0.8276492738031198
data_herg,NB_BN,cdk_fcfp,1.0,0.8560567565329902,0.8700441919191918,0.8537473794549267,0.844378698224852
data_herg,NB_BN,rdkit_fcfp,1.0,0.8529874390043113,0.8672664141414143,0.8517819706498951,0.8399139322216245
data_herg,NB_BN,cdk_ecfp,5.0,0.8322816111413716,0.8679608585858586,0.8276467505241091,0.8012372243141475
data_herg,NB_BN,rdkit_ecfp,5.0,0.8348391588186581,0.8660669191919192,0.8320492662473795,0.8064012910166757
data_herg,NB_BN,cdk_fcfp,5.0,0.847684349965736,0.8721275252525252,0.8428459119496856,0.8280796126949973
data_herg,NB_BN,rdkit_fcfp,5.0,0.8446538190415185,0.8670138888888889,0.8447851153039833,0.8221624529316838
data_herg,NB_BN,cdk_ecfp,10.0,0.8245637816800735,0.8623421717171718,0.8245283018867925,0.7868208714362561
data_herg,NB_BN,rdkit_ecfp,10.0,0.8272725287465852,0.8601957070707071,0.8307127882599581,0.7909090909090908
data_herg,NB_BN,cdk_fcfp,10.0,0.8402588896012336,0.8682133838383839,0.8364255765199161,0.8161377084454007
data_herg,NB_BN,rdkit_fcfp,10.0,0.8373853211979119,0.8621527777777778,0.8396750524109017,0.8103281334050566
data_herg,NB_BN,cdk_ecfp,25.0,0.8079454191255714,0.8512310606060606,0.8168763102725365,0.7557288864981172
data_herg,NB_BN,rdkit_ecfp,25.0,0.8100137420030379,0.8493371212121212,0.8238993710691823,0.7568047337278105
data_herg,NB_BN,cdk_fcfp,25.0,0.8242931682291261,0.8550820707070707,0.8227463312368972,0.7950511027434105
data_herg,NB_BN,rdkit_fcfp,25.0,0.8226613961147705,0.8509154040404041,0.8320230607966458,0.785045723507262
data_solubility,NB_BN,cdk_ecfp,0.2,0.8592295624715902,0.8650952000912097,0.9024342105263159,0.810159276797245
data_solubility,NB_BN,rdkit_ecfp,0.2,0.8565537227664313,0.862501425151066,0.8995833333333333,0.8075764098148946
data_solubility,NB_BN,cdk_fcfp,0.2,0.8452663244561778,0.8309770835708584,0.89625,0.8085718897976754
data_solubility,NB_BN,rdkit_fcfp,0.2,0.8362351100736263,0.8216565955991334,0.8843421052631578,0.802706629358588
data_solubility,NB_BN,cdk_ecfp,1.0,0.7118380476706194,0.7308459696727854,0.6966666666666668,0.7080015066724064
data_solubility,NB_BN,rdkit_ecfp,1.0,0.693428785253504,0.7200433245924067,0.6632456140350877,0.6969974171330177
data_solubility,NB_BN,cdk_fcfp,1.0,0.8604850628957169,0.8505871622391972,0.8969517543859649,0.8339162720619889
data_solubility,NB_BN,rdkit_fcfp,1.0,0.8369311997190083,0.8278132482043097,0.8671710526315788,0.8158092983211365
data_solubility,NB_BN,cdk_ecfp,5.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,rdkit_ecfp,5.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,cdk_fcfp,5.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,rdkit_fcfp,5.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,cdk_ecfp,10.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,rdkit_ecfp,10.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,cdk_fcfp,10.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,rdkit_fcfp,10.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,cdk_ecfp,25.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,rdkit_ecfp,25.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,cdk_fcfp,25.0,0.5,0.5,0.5,0.5
data_solubility,NB_BN,rdkit_fcfp,25.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,cdk_ecfp,0.2,0.9656810216285017,0.9763411576198355,0.9492500273604679,0.9714518799052014
data_malaria,NB_BN,rdkit_ecfp,0.2,0.9662993676025509,0.9758248275431535,0.9502601462971665,0.9728131289673329
data_malaria,NB_BN,cdk_fcfp,0.2,0.968795068898999,0.9776872574419161,0.9520023426477231,0.9766956066073579
data_malaria,NB_BN,rdkit_fcfp,0.2,0.970877693344146,0.9784233854605612,0.9535315710233399,0.980678123548537
data_malaria,NB_BN,cdk_ecfp,1.0,0.9322822657195498,0.9479638126749277,0.9136000757219462,0.9352829087617753
data_malaria,NB_BN,rdkit_ecfp,1.0,0.9306598772518269,0.9466138111142322,0.916179354529562,0.9291864661116868
data_malaria,NB_BN,cdk_fcfp,1.0,0.9469985726491328,0.9588808773189341,0.9228641826318698,0.9592506579965946
data_malaria,NB_BN,rdkit_fcfp,1.0,0.9533125843956061,0.9627982228881197,0.929688031495597,0.9674514988031016
data_malaria,NB_BN,cdk_ecfp,5.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,rdkit_ecfp,5.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,cdk_fcfp,5.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,rdkit_fcfp,5.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,cdk_ecfp,10.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,rdkit_ecfp,10.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,cdk_fcfp,10.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,rdkit_fcfp,10.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,cdk_ecfp,25.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,rdkit_ecfp,25.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,cdk_fcfp,25.0,0.5,0.5,0.5,0.5
data_malaria,NB_BN,rdkit_fcfp,25.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,cdk_ecfp,0.2,0.8187523271553472,0.8130808080376462,0.8110874984631948,0.8320886749652006
data_kcnq,NB_BN,rdkit_ecfp,0.2,0.8182215822084173,0.8107902874718798,0.8110787778513575,0.8327956813020148
data_kcnq,NB_BN,cdk_fcfp,0.2,0.8342167243557532,0.8250649874729965,0.8336239073067585,0.8439612782875047
data_kcnq,NB_BN,rdkit_fcfp,0.2,0.8301625811698587,0.8185221020435409,0.8311243763962569,0.8408412650697785
data_kcnq,NB_BN,cdk_ecfp,1.0,0.5020615981949919,0.5025303597386149,0.5018151479340767,0.5018392869122841
data_kcnq,NB_BN,rdkit_ecfp,1.0,0.5017980639703703,0.502520390602724,0.5010395146651815,0.5018342866432054
data_kcnq,NB_BN,cdk_fcfp,1.0,0.5717609760572435,0.5695329678446419,0.5698892848546991,0.5758606754723894
data_kcnq,NB_BN,rdkit_fcfp,1.0,0.5573230147405472,0.5543714191611661,0.5606886384191065,0.5569089866413692
data_kcnq,NB_BN,cdk_ecfp,5.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,rdkit_ecfp,5.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,cdk_fcfp,5.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,rdkit_fcfp,5.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,cdk_ecfp,10.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,rdkit_ecfp,10.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,cdk_fcfp,10.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,rdkit_fcfp,10.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,cdk_ecfp,25.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,rdkit_ecfp,25.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,cdk_fcfp,25.0,0.5,0.5,0.5,0.5
data_kcnq,NB_BN,rdkit_fcfp,25.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,cdk_ecfp,0.2,0.737914390383156,0.73,0.8282247765006386,0.6555183946488294
data_lipinski,NB_BN,rdkit_ecfp,0.2,0.7316254421876611,0.7281081081081082,0.814176245210728,0.6525919732441472
data_lipinski,NB_BN,cdk_fcfp,0.2,0.6844733219745713,0.7556756756756758,0.7024265644955301,0.5953177257525083
data_lipinski,NB_BN,rdkit_fcfp,0.2,0.7396862025597657,0.7618918918918919,0.8033205619412516,0.6538461538461537
data_lipinski,NB_BN,cdk_ecfp,1.0,0.5109147609147608,0.5135135135135136,0.5,0.5192307692307692
data_lipinski,NB_BN,rdkit_ecfp,1.0,0.5201740201740201,0.5135135135135136,0.5277777777777778,0.5192307692307692
data_lipinski,NB_BN,cdk_fcfp,1.0,0.5417179172214155,0.5332432432432432,0.5779054916985952,0.514005016722408
data_lipinski,NB_BN,rdkit_fcfp,1.0,0.5488277844599684,0.5135135135135136,0.5945083014048531,0.5384615384615384
data_lipinski,NB_BN,cdk_ecfp,5.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,rdkit_ecfp,5.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,cdk_fcfp,5.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,rdkit_fcfp,5.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,cdk_ecfp,10.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,rdkit_ecfp,10.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,cdk_fcfp,10.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,rdkit_fcfp,10.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,cdk_ecfp,25.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,rdkit_ecfp,25.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,cdk_fcfp,25.0,0.5,0.5,0.5,0.5
data_lipinski,NB_BN,rdkit_fcfp,25.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_ecfp,0.2,0.7466781970547625,0.7703982409173548,0.7344861766543833,0.7351501735925493
data_bubonic,NB_BN,rdkit_ecfp,0.2,0.7497184146469769,0.7752474254859023,0.7358388051063729,0.7380690133486555
data_bubonic,NB_BN,cdk_fcfp,0.2,0.7555190377064963,0.7752240731780359,0.7352874720254643,0.7560455679159889
data_bubonic,NB_BN,rdkit_fcfp,0.2,0.7613111978554931,0.8020711317524742,0.735024580651318,0.7468378811626869
data_bubonic,NB_BN,cdk_ecfp,1.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_ecfp,1.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_fcfp,1.0,0.5187420172778234,0.5283644915393032,0.5278615602941674,0.5
data_bubonic,NB_BN,rdkit_fcfp,1.0,0.49998566652616844,0.4999677738151506,0.49998922576335464,0.5
data_bubonic,NB_BN,cdk_ecfp,5.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_ecfp,5.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_fcfp,5.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_fcfp,5.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_ecfp,10.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_ecfp,10.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_fcfp,10.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_fcfp,10.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_ecfp,25.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_ecfp,25.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,cdk_fcfp,25.0,0.5,0.5,0.5,0.5
data_bubonic,NB_BN,rdkit_fcfp,25.0,0.5,0.5,0.5,0.5
