"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","0.7185820544283469","0.6941176470588234","0.728869895536562","0.7327586206896551"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","0.6865892386063672","0.6326203208556149","0.7397910731244063","0.6873563218390806"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","0.7294053466129192","0.6679144385026737","0.7450142450142448","0.7752873563218392"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","0.7287485559290833","0.6604278074866311","0.7051282051282051","0.8206896551724139"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","0.6281773544112963","0.6438502673796792","0.6809116809116809","0.5597701149425288"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","cdk_desc","0.001","0.7217522070914001","0.6855614973262032","0.7331433998100663","0.746551724137931"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","cdk_desc","0.001","0.7061738610307463","0.6641711229946523","0.6842355175688508","0.7701149425287356"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","cdk_desc","0.001","0.6567975441031559","0.6518716577540107","0.6182336182336181","0.7002873563218389"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","cdk_desc","0.001","0.5033904721644186","0.45454545454545453","0.5251661918328585","0.5304597701149426"
"data_lipinski","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","0.5589226610750162","0.6609625668449197","0.5887939221272553","0.42701149425287355"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","0.5474739448482968","0.6443850267379678","0.5721747388414054","0.42586206896551726"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","0.5633026490700594","0.5101604278074867","0.5826210826210825","0.5971264367816091"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","0.6329795326752731","0.6203208556149732","0.547008547008547","0.7316091954022991"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","0.6349563111451775","0.6737967914438503","0.5845204178537512","0.646551724137931"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","0.5687961426298139","0.6657754010695186","0.3888888888888889","0.6517241379310343"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","rdkit_desc","0.01","0.4890399548614559","0.606951871657754","0.48717948717948717","0.37298850574712644"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","rdkit_desc","0.01","0.6422257981419577","0.6240641711229946","0.5968660968660968","0.7057471264367817"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","rdkit_desc","0.01","0.5444934396816299","0.6149732620320856","0.6087369420702753","0.40977011494252874"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","rdkit_desc","0.01","0.5767827369585314","0.5668449197860963","0.5669515669515669","0.596551724137931"
"data_lipinski","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","0.6795137945802808","0.6176470588235294","0.698480531813865","0.7224137931034482"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","0.7185820544283469","0.6941176470588234","0.728869895536562","0.7327586206896551"
