name,method,feature,nfolds,elasticNetParam,maxIter,reg,auc,f1,f2,f3
data_herg,LRC,cdk_fp,2000,0.9,10,0.1,0.801175151415536,0.8056502525252525,0.8,0.7978752017213554
data_herg,LRC,cdk_fp,2000,0.9,50,0.1,0.81477018284892,0.8077651515151515,0.8073899371069181,0.8291554599246906
data_herg,LRC,cdk_fp,2000,0.9,100,0.1,0.8151659171071362,0.8092171717171717,0.8072327044025157,0.8290478752017214
data_herg,LRC,cdk_fp,1000,0.7,10,0.03,0.8233263882075565,0.8363320707070706,0.8173480083857442,0.816299085529855
data_herg,LRC,cdk_fp,1000,0.7,50,0.03,0.8581391266033864,0.8727588383838383,0.8513626834381551,0.8502958579881658
data_herg,LRC,cdk_fp,1000,0.7,100,0.03,0.8584726834137211,0.8728851010101009,0.8528825995807128,0.8496503496503497
data_herg,LRC,cdk_fp,1000,0.8,10,0.03,0.8225919213627849,0.8312815656565657,0.8113731656184485,0.8251210328133405
data_herg,LRC,cdk_fp,1000,0.8,50,0.03,0.8591959670107348,0.8733901515151514,0.8529874213836479,0.851210328133405
data_herg,LRC,cdk_fp,1000,0.8,100,0.03,0.8571510702180151,0.8702967171717172,0.8510220125786165,0.8501344809037117
data_herg,LRC,cdk_fp,1000,0.9,10,0.03,0.8229796675868882,0.8317234848484849,0.8125786163522012,0.8246369015599785
data_herg,LRC,cdk_fp,1000,0.9,50,0.03,0.8585435302280368,0.873705808080808,0.8504454926624738,0.8514792899408286
data_herg,LRC,cdk_fp,1000,0.9,100,0.03,0.8569079778940083,0.8702335858585858,0.8497641509433963,0.8507261968800431
data_herg,LRC,cdk_fp,1500,0.7,10,0.03,0.8389723744177662,0.8601325757575755,0.8211740041928721,0.835610543302851
data_herg,LRC,cdk_fp,1500,0.7,50,0.03,0.8661511729817245,0.8832702020202021,0.8647798742138366,0.8504034427111349
data_herg,LRC,cdk_fp,1500,0.7,100,0.03,0.8651903064548201,0.8791035353535354,0.8660639412997904,0.8504034427111351
data_herg,LRC,cdk_fp,1500,0.8,10,0.03,0.8391102055969617,0.8640467171717171,0.8213312368972747,0.8319526627218935
data_herg,LRC,cdk_fp,1500,0.8,50,0.03,0.8654128154944556,0.8804924242424241,0.865880503144654,0.8498655190962884
data_herg,LRC,cdk_fp,1500,0.8,100,0.03,0.8628738705389649,0.8720328282828282,0.8655398322851154,0.8510489510489511
data_herg,LRC,cdk_fp,1500,0.9,10,0.03,0.8331877055979016,0.8579229797979797,0.8161425576519916,0.8254975793437334
data_herg,LRC,cdk_fp,1500,0.9,50,0.03,0.861704633792805,0.8729166666666668,0.8627620545073375,0.849435180204411
data_herg,LRC,cdk_fp,1500,0.9,100,0.03,0.8604413355955446,0.8662247474747475,0.8628668763102726,0.8522323830016137
data_herg,LRC,cdk_fp,2000,0.7,10,0.03,0.8352458531295615,0.8482638888888889,0.833805031446541,0.8236686390532546
data_herg,LRC,cdk_fp,2000,0.7,50,0.03,0.8604613984829879,0.8730113636363636,0.8537735849056606,0.8545992469069392
data_herg,LRC,cdk_fp,2000,0.7,100,0.03,0.8604850477628052,0.8701073232323232,0.8572327044025156,0.8541151156535771
data_herg,LRC,cdk_fp,2000,0.8,10,0.03,0.8348380169996643,0.8584911616161619,0.8314989517819705,0.8145239376008606
data_herg,LRC,cdk_fp,2000,0.8,50,0.03,0.8597906855481239,0.8707386363636364,0.8561320754716982,0.852501344809037
data_herg,LRC,cdk_fp,2000,0.8,100,0.03,0.8615562595832915,0.8692866161616163,0.8592767295597484,0.8561054330285098
data_herg,LRC,cdk_fp,2000,0.9,10,0.03,0.8403996763530507,0.8621527777777777,0.8292452830188678,0.8298009682625068
data_herg,LRC,cdk_fp,2000,0.9,50,0.03,0.862340343867013,0.8727588383838383,0.8589098532494759,0.8553523399677248
data_herg,LRC,cdk_fp,2000,0.9,100,0.03,0.8628452075930305,0.8691287878787879,0.8616876310272537,0.85771920387305
data_herg,LRC,cdk_fp,1000,0.7,10,0.01,0.8125477531727532,0.8195391414141414,0.8111111111111111,0.8069930069930071
data_herg,LRC,cdk_fp,1000,0.7,50,0.01,0.8397085117014362,0.8545138888888888,0.8303459119496855,0.8342657342657342
data_herg,LRC,cdk_fp,1000,0.7,100,0.01,0.8435851774884793,0.853945707070707,0.836949685534591,0.83986013986014
data_herg,LRC,cdk_fp,1000,0.8,10,0.01,0.8123567733736454,0.821306818181818,0.8101153039832283,0.8056481979558903
data_herg,LRC,cdk_fp,1000,0.8,50,0.01,0.8443562201318007,0.85697601010101,0.8355870020964361,0.8405056481979559
data_herg,LRC,cdk_fp,1000,0.8,100,0.01,0.8437257011050552,0.8557133838383838,0.8349580712788258,0.8405056481979559
data_herg,LRC,cdk_fp,1000,0.9,10,0.01,0.8122338845170847,0.8221906565656565,0.8127358490566039,0.8017751479289941
data_herg,LRC,cdk_fp,1000,0.9,50,0.01,0.8441833543747548,0.8553345959595958,0.833805031446541,0.843410435718128
data_herg,LRC,cdk_fp,1000,0.9,100,0.01,0.8460142869749183,0.8565972222222221,0.8365828092243186,0.8448628294782141
data_herg,LRC,cdk_fp,1500,0.7,10,0.01,0.8232636492478655,0.8466856060606062,0.8132075471698115,0.8098977945131792
data_herg,LRC,cdk_fp,1500,0.7,50,0.01,0.8503422062066838,0.8713068181818182,0.844916142557652,0.8348036578805811
data_herg,LRC,cdk_fp,1500,0.7,100,0.01,0.855601967208462,0.8775568181818181,0.8507337526205452,0.8385153308230231
data_herg,LRC,cdk_fp,1500,0.8,10,0.01,0.8250974951310581,0.8519886363636363,0.8158805031446539,0.8074233458848843
data_herg,LRC,cdk_fp,1500,0.8,50,0.01,0.8529938223833362,0.8731376262626263,0.8452306079664571,0.8406132329209252
data_herg,LRC,cdk_fp,1500,0.8,100,0.01,0.8573591561572331,0.8775568181818183,0.8527777777777779,0.8417428725121032
data_herg,LRC,cdk_fp,1500,0.9,10,0.01,0.8292468700532925,0.8538825757575758,0.8195492662473794,0.814308768154922
data_herg,LRC,cdk_fp,1500,0.9,50,0.01,0.8537995401429727,0.8768623737373739,0.845859538784067,0.8386767079074771
data_herg,LRC,cdk_fp,1500,0.9,100,0.01,0.8561935563160162,0.8754103535353533,0.8529874213836478,0.8401828940290479
data_herg,LRC,cdk_fp,2000,0.7,10,0.01,0.8280788432593585,0.842834595959596,0.8394654088050314,0.8019365250134481
data_herg,LRC,cdk_fp,2000,0.7,50,0.01,0.8452084094545996,0.8561553030303032,0.8503144654088051,0.8291554599246909
data_herg,LRC,cdk_fp,2000,0.7,100,0.01,0.8465635488993615,0.8521780303030302,0.8492662473794549,0.8382463690155997
data_herg,LRC,cdk_fp,2000,0.8,10,0.01,0.8270592505851939,0.8438446969696969,0.8387316561844864,0.7986013986013986
data_herg,LRC,cdk_fp,2000,0.8,50,0.01,0.8481335946548212,0.8615845959595961,0.8478511530398325,0.8349650349650349
data_herg,LRC,cdk_fp,2000,0.8,100,0.01,0.8465536719301232,0.8536931818181819,0.8486897274633124,0.8372781065088757
data_herg,LRC,cdk_fp,2000,0.9,10,0.01,0.8249529164124592,0.8415088383838384,0.8327044025157233,0.8006455083378161
data_herg,LRC,cdk_fp,2000,0.9,50,0.01,0.8467226000562357,0.8593750000000001,0.8470649895178197,0.8337278106508874
data_herg,LRC,cdk_fp,2000,0.9,100,0.01,0.8469080305210566,0.8557133838383837,0.8462264150943397,0.8387842926304465
data_herg,LRC,rdkit_fp,1000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.7,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.7,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.7,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.8,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.8,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.8,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.9,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.9,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1500,0.9,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,2000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC,rdkit_fp,1000,0.7,10,0.1,0.8304926016237699,0.8299558080808082,0.831236897274633,0.8302850995158687
data_herg,LRC,rdkit_fp,1000,0.7,50,0.1,0.8425588478473093,0.8404671717171718,0.8444444444444444,0.8427649273803118
data_herg,LRC,rdkit_fp,1000,0.7,100,0.1,0.8422067646713872,0.8398674242424241,0.8433962264150944,0.8433566433566434
data_herg,LRC,rdkit_fp,1000,0.8,10,0.1,0.8173639104471834,0.8113952020202021,0.8203092243186585,0.8203873050026896
data_herg,LRC,rdkit_fp,1000,0.8,50,0.1,0.8345745598875134,0.8319128787878789,0.8317085953878406,0.8401022054868208
data_herg,LRC,rdkit_fp,1000,0.8,100,0.1,0.8342296483216294,0.83197601010101,0.8305031446540881,0.8402097902097901
data_herg,LRC,rdkit_fp,1000,0.9,10,0.1,0.8051873999851141,0.8137310606060606,0.7968553459119497,0.8049757934373319
data_herg,LRC,rdkit_fp,1000,0.9,50,0.1,0.8270998509432834,0.8269886363636363,0.8180817610062895,0.8362291554599246
data_herg,LRC,rdkit_fp,1000,0.9,100,0.1,0.8263234704136373,0.8263573232323231,0.8161687631027255,0.8364443249058634
data_herg,LRC,rdkit_fp,1500,0.7,10,0.1,0.8255495379815045,0.8358270202020203,0.8145440251572328,0.8262775685852609
data_herg,LRC,rdkit_fp,1500,0.7,50,0.1,0.844488913125524,0.845044191919192,0.8422955974842766,0.8461269499731039
data_herg,LRC,rdkit_fp,1500,0.7,100,0.1,0.8442051805032575,0.8453598484848487,0.8416666666666667,0.8455890263582573
data_herg,LRC,rdkit_fp,1500,0.8,10,0.1,0.8207252963466678,0.8293876262626262,0.8060534591194969,0.8267348036578807
data_herg,LRC,rdkit_fp,1500,0.8,50,0.1,0.8356527036770143,0.8357954545454548,0.8287473794549268,0.8424152770306615
data_herg,LRC,rdkit_fp,1500,0.8,100,0.1,0.8344850833330515,0.8323863636363635,0.8282232704402516,0.8428456159225391
data_herg,LRC,rdkit_fp,1500,0.9,10,0.1,0.8116514405338787,0.8126262626262625,0.7977987421383648,0.824529316837009
data_herg,LRC,rdkit_fp,1500,0.9,50,0.1,0.8278229548095296,0.8258207070707073,0.8169811320754717,0.8406670252824098
data_herg,LRC,rdkit_fp,1500,0.9,100,0.1,0.8279514012233533,0.8251578282828285,0.8180293501048216,0.8406670252824099
data_herg,LRC,rdkit_fp,2000,0.7,10,0.1,0.8200063768006438,0.8196338383838384,0.8086477987421383,0.8317374932759548
data_herg,LRC,rdkit_fp,2000,0.7,50,0.1,0.8485143149330376,0.8386363636363636,0.8553197064989517,0.8515868746637976
data_herg,LRC,rdkit_fp,2000,0.7,100,0.1,0.8483302729764994,0.8384469696969696,0.8547955974842768,0.8517482517482516
data_herg,LRC,rdkit_fp,2000,0.8,10,0.1,0.8189224522588093,0.8173611111111112,0.8192610062893082,0.8201452393760086
data_herg,LRC,rdkit_fp,2000,0.8,50,0.1,0.8396390698413556,0.8318497474747474,0.8406446540880502,0.8464228079612696
data_herg,LRC,rdkit_fp,2000,0.8,100,0.1,0.8407409533634134,0.8324810606060606,0.8432651991614255,0.8464766003227542
data_herg,LRC,rdkit_fp,2000,0.9,10,0.1,0.8191356740340776,0.8236111111111111,0.8208857442348009,0.8129101667563207
data_herg,LRC,rdkit_fp,2000,0.9,50,0.1,0.8323749583682458,0.8257891414141414,0.8293238993710693,0.8420118343195265
data_herg,LRC,rdkit_fp,2000,0.9,100,0.1,0.8330316945928338,0.8262310606060606,0.8284853249475891,0.844378698224852
data_herg,LRC,rdkit_fp,1000,0.7,10,0.03,0.8391082696734001,0.8433396464646463,0.833909853249476,0.8400753093060784
data_herg,LRC,rdkit_fp,1000,0.7,50,0.03,0.8758789527612096,0.8778093434343434,0.8851153039832285,0.864712210866057
data_herg,LRC,rdkit_fp,1000,0.7,100,0.03,0.8749230435142988,0.875915404040404,0.8853249475890984,0.8635287789133943
data_herg,LRC,rdkit_fp,1000,0.8,10,0.03,0.838390885474521,0.8475694444444444,0.8331761006289309,0.8344271113501882
data_herg,LRC,rdkit_fp,1000,0.8,50,0.03,0.8765613611177835,0.8802083333333335,0.8862159329140462,0.863259817105971
data_herg,LRC,rdkit_fp,1000,0.8,100,0.03,0.8761332424295052,0.8774936868686869,0.8870545073375263,0.8638515330823023
data_herg,LRC,rdkit_fp,1000,0.9,10,0.03,0.8423932688219697,0.8501578282828282,0.8431865828092243,0.8338353953738569
data_herg,LRC,rdkit_fp,1000,0.9,50,0.03,0.877335934942067,0.8819128787878787,0.8892557651991614,0.8608391608391608
data_herg,LRC,rdkit_fp,1000,0.9,100,0.03,0.8765444875704309,0.8783143939393941,0.8887316561844862,0.8625874125874127
data_herg,LRC,rdkit_fp,1500,0.7,10,0.03,0.8355568860331197,0.8524936868686869,0.8384696016771489,0.8157073695535235
data_herg,LRC,rdkit_fp,1500,0.7,50,0.03,0.8695636094674557,0.8773358585858586,0.8777777777777779,0.8535771920387305
data_herg,LRC,rdkit_fp,1500,0.7,100,0.03,0.8690291606474478,0.8752525252525253,0.8779350104821801,0.8538999462076384
data_herg,LRC,rdkit_fp,1500,0.8,10,0.03,0.8340312114577354,0.8520517676767678,0.8382075471698114,0.8118343195266272
data_herg,LRC,rdkit_fp,1500,0.8,50,0.03,0.8684519899414674,0.8761994949494948,0.8754716981132075,0.8536847767617
data_herg,LRC,rdkit_fp,1500,0.8,100,0.03,0.8695319533581507,0.876199494949495,0.8770440251572327,0.8553523399677245
data_herg,LRC,rdkit_fp,1500,0.9,10,0.03,0.8378662266951454,0.8522411616161616,0.839517819706499,0.8218396987627757
data_herg,LRC,rdkit_fp,1500,0.9,50,0.03,0.8698105078547749,0.8751262626262625,0.8780922431865829,0.8562130177514793
data_herg,LRC,rdkit_fp,1500,0.9,100,0.03,0.8696553849311468,0.8752525252525252,0.8760482180293501,0.8576654115115653
data_herg,LRC,rdkit_fp,2000,0.7,10,0.03,0.8395341834293212,0.8265782828282827,0.8495283018867924,0.8424959655728886
data_herg,LRC,rdkit_fp,2000,0.7,50,0.03,0.8657496051091843,0.8657196969696971,0.8691299790356395,0.8623991393222163
data_herg,LRC,rdkit_fp,2000,0.7,100,0.03,0.8667713122629668,0.8636994949494949,0.8721174004192872,0.8644970414201183
data_herg,LRC,rdkit_fp,2000,0.8,10,0.03,0.837059217928231,0.8202651515151517,0.8508909853249476,0.8400215169445939
data_herg,LRC,rdkit_fp,2000,0.8,50,0.03,0.8638346266430448,0.8643939393939394,0.8674004192872119,0.8597095212479829
data_herg,LRC,rdkit_fp,2000,0.8,100,0.03,0.8667359088258944,0.8628787878787879,0.8715408805031447,0.8657880580957505
data_herg,LRC,rdkit_fp,2000,0.9,10,0.03,0.8395578585527785,0.8291666666666665,0.8531970649895179,0.8363098440021517
data_herg,LRC,rdkit_fp,2000,0.9,50,0.03,0.8662725699554437,0.8650252525252524,0.8710167714884696,0.8627756858526089
data_herg,LRC,rdkit_fp,2000,0.9,100,0.03,0.8661972627638448,0.8630366161616162,0.8714884696016773,0.864066702528241
data_herg,LRC,rdkit_fp,1000,0.7,10,0.01,0.8211734978924747,0.8190972222222221,0.8227987421383649,0.8216245293168369
data_herg,LRC,rdkit_fp,1000,0.7,50,0.01,0.8492517361757201,0.8657512626262626,0.8439727463312368,0.8380311995696611
data_herg,LRC,rdkit_fp,1000,0.7,100,0.01,0.8540809421388158,0.8626578282828282,0.8626834381551363,0.836901559978483
data_herg,LRC,rdkit_fp,1000,0.8,10,0.01,0.8196992639073555,0.8175820707070708,0.8229035639412998,0.8186121570736956
data_herg,LRC,rdkit_fp,1000,0.8,50,0.01,0.8538341377283684,0.864614898989899,0.8527777777777776,0.8441097364174287
data_herg,LRC,rdkit_fp,1000,0.8,100,0.01,0.8568328739273949,0.866635101010101,0.8636268343815512,0.8402366863905327
data_herg,LRC,rdkit_fp,1000,0.9,10,0.01,0.8214953804258958,0.8173926767676767,0.8255765199161427,0.8215169445938677
data_herg,LRC,rdkit_fp,1000,0.9,50,0.01,0.8546458441641678,0.8663825757575758,0.856027253668763,0.8415277030661645
data_herg,LRC,rdkit_fp,1000,0.9,100,0.01,0.8595128805170532,0.8682133838383838,0.8694968553459119,0.8408284023668641
data_herg,LRC,rdkit_fp,1500,0.7,10,0.01,0.8252035809229206,0.8392361111111112,0.8342767295597484,0.8020979020979019
data_herg,LRC,rdkit_fp,1500,0.7,50,0.01,0.8519203069547772,0.8669823232323232,0.8542976939203354,0.8344809037116729
data_herg,LRC,rdkit_fp,1500,0.7,100,0.01,0.8560000802562486,0.8647727272727274,0.8673480083857442,0.8358795051102744
data_herg,LRC,rdkit_fp,1500,0.8,10,0.01,0.8277121713487824,0.8404987373737375,0.839517819706499,0.8031199569661108
data_herg,LRC,rdkit_fp,1500,0.8,50,0.01,0.8523154139173732,0.867739898989899,0.8503144654088051,0.8388918773534155
data_herg,LRC,rdkit_fp,1500,0.8,100,0.01,0.857303391456149,0.8648358585858587,0.8683438155136268,0.8387305002689618
data_herg,LRC,rdkit_fp,1500,0.9,10,0.01,0.8289353790124834,0.8408775252525252,0.8432389937106918,0.8026896180742334
data_herg,LRC,rdkit_fp,1500,0.9,50,0.01,0.8560532053819427,0.8690656565656567,0.8629454926624737,0.8361484669176977
data_herg,LRC,rdkit_fp,1500,0.9,100,0.01,0.8594316938974051,0.8666982323232323,0.8722746331236898,0.8393222162452932
data_herg,LRC,rdkit_fp,2000,0.7,10,0.01,0.8205541950053923,0.8331123737373737,0.8270440251572326,0.8015061861215705
data_herg,LRC,rdkit_fp,2000,0.7,50,0.01,0.8446082073667341,0.851104797979798,0.8433438155136268,0.8393760086067777
data_herg,LRC,rdkit_fp,2000,0.7,100,0.01,0.8527037721658549,0.8597537878787879,0.8602725366876312,0.8380849919311459
data_herg,LRC,rdkit_fp,2000,0.8,10,0.01,0.8237012126117713,0.8312184343434343,0.8276205450733755,0.8122646584185045
data_herg,LRC,rdkit_fp,2000,0.8,50,0.01,0.8494127514492172,0.847695707070707,0.8549266247379456,0.8456159225389993
data_herg,LRC,rdkit_fp,2000,0.8,100,0.01,0.8547348602319573,0.861742424242424,0.8637316561844863,0.8387305002689617
data_herg,LRC,rdkit_fp,2000,0.9,10,0.01,0.8238296625497279,0.8363320707070707,0.8294549266247381,0.8057019903173749
data_herg,LRC,rdkit_fp,2000,0.9,50,0.01,0.8500618649747823,0.8507575757575758,0.8563941299790357,0.8430338891877354
data_herg,LRC,rdkit_fp,2000,0.9,100,0.01,0.8569955337961506,0.8617108585858586,0.8664570230607966,0.8428187197417966
data_solubility,LRC,cdk_fp,1000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,1500,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC,cdk_fp,2000,0.7,10,1.0,0.5,0.5,0.5,0.5
