name,method,feature,elasticNetParam,maxIter,reg,auc,f1,f2,f3
data_herg,LRC_DESCS,rdkit_desc,0.9,10,0.01,0.8535007594740902,0.8546401515151515,0.8633123689727462,0.8425497579343733
data_herg,LRC_DESCS,cdk_desc,0.7,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,rdkit_desc,0.7,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,cdk_desc,0.8,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,rdkit_desc,0.8,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,cdk_desc,0.9,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,rdkit_desc,0.9,50,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,cdk_desc,0.7,50,0.1,0.853650260231356,0.8552083333333333,0.855607966457023,0.8501344809037118
data_herg,LRC_DESCS,rdkit_desc,0.7,50,0.1,0.8272192955474886,0.8259785353535355,0.8304507337526205,0.8252286175363098
data_herg,LRC_DESCS,cdk_desc,0.8,50,0.1,0.848697622695264,0.8509154040404041,0.8462264150943395,0.848951048951049
data_herg,LRC_DESCS,rdkit_desc,0.8,50,0.1,0.8228570712333412,0.822159090909091,0.8248951781970649,0.8215169445938677
data_herg,LRC_DESCS,cdk_desc,0.9,50,0.1,0.8411397865089809,0.8451073232323232,0.8330188679245283,0.8452931683700914
data_herg,LRC_DESCS,rdkit_desc,0.9,50,0.1,0.819617531047139,0.8166666666666669,0.8260482180293499,0.8161377084454006
data_herg,LRC_DESCS,cdk_desc,0.7,50,0.03,0.8692423025423751,0.8750631313131314,0.8811844863731655,0.8514792899408286
data_herg,LRC_DESCS,rdkit_desc,0.7,50,0.03,0.8506764490481835,0.8527462121212119,0.8578092243186582,0.84147391070468
data_herg,LRC_DESCS,cdk_desc,0.8,50,0.03,0.8686358462936836,0.8734217171717171,0.8818134171907757,0.8506724045185585
data_herg,LRC_DESCS,rdkit_desc,0.8,50,0.03,0.8473196774131099,0.8483901515151514,0.8541928721174004,0.8393760086067779
data_herg,LRC_DESCS,cdk_desc,0.9,50,0.03,0.8677035534346854,0.8725378787878788,0.880922431865828,0.8496503496503497
data_herg,LRC_DESCS,rdkit_desc,0.9,50,0.03,0.8432160339861717,0.8425189393939392,0.8495283018867924,0.8376008606777837
data_herg,LRC_DESCS,cdk_desc,0.7,50,0.01,0.8623075283180508,0.877209595959596,0.8661949685534591,0.8435180204410976
data_herg,LRC_DESCS,rdkit_desc,0.7,50,0.01,0.8498985578403212,0.8505366161616162,0.8563941299790357,0.8427649273803118
data_herg,LRC_DESCS,cdk_desc,0.8,50,0.01,0.8639940772016244,0.8790404040404041,0.8681865828092243,0.8447552447552448
data_herg,LRC_DESCS,rdkit_desc,0.8,50,0.01,0.8488176076664828,0.8500315656565658,0.8541404612159329,0.84228079612695
data_herg,LRC_DESCS,cdk_desc,0.9,50,0.01,0.8650062879924999,0.8794191919191919,0.8693920335429768,0.8462076385153308
data_herg,LRC_DESCS,rdkit_desc,0.9,50,0.01,0.8488259786563486,0.8499684343434342,0.8548742138364779,0.8416352877891338
data_herg,LRC_DESCS,cdk_desc,0.7,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,rdkit_desc,0.7,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,cdk_desc,0.8,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,rdkit_desc,0.8,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,cdk_desc,0.9,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,rdkit_desc,0.9,100,1.0,0.5,0.5,0.5,0.5
data_herg,LRC_DESCS,cdk_desc,0.7,100,0.1,0.853650260231356,0.8552083333333333,0.855607966457023,0.8501344809037116
data_herg,LRC_DESCS,rdkit_desc,0.7,100,0.1,0.8272367658479777,0.8259785353535355,0.830503144654088,0.8252286175363099
data_herg,LRC_DESCS,cdk_desc,0.8,100,0.1,0.8486971622085917,0.850915404040404,0.8462788259958071,0.8488972565895642
data_herg,LRC_DESCS,rdkit_desc,0.8,100,0.1,0.822839600932852,0.822159090909091,0.8248427672955975,0.8215169445938676
data_herg,LRC_DESCS,cdk_desc,0.9,100,0.1,0.8411577172961424,0.8451073232323233,0.8330188679245282,0.845346960731576
data_herg,LRC_DESCS,rdkit_desc,0.9,100,0.1,0.819617531047139,0.8166666666666668,0.82604821802935,0.8161377084454007
data_herg,LRC_DESCS,cdk_desc,0.7,100,0.03,0.8692557388856372,0.8750000000000001,0.8813417190775681,0.8514254975793438
data_herg,LRC_DESCS,rdkit_desc,0.7,100,0.03,0.8505599858602398,0.8525568181818183,0.8577568134171906,0.8413663259817106
data_herg,LRC_DESCS,cdk_desc,0.8,100,0.03,0.868741525635575,0.8737373737373738,0.8817610062893081,0.850726196880043
data_herg,LRC_DESCS,rdkit_desc,0.8,100,0.03,0.8472914867009569,0.8482007575757575,0.8542976939203353,0.839376008606778
data_herg,LRC_DESCS,cdk_desc,0.9,100,0.03,0.8678781930051885,0.8728535353535354,0.8811844863731656,0.8495965572888651
data_herg,LRC_DESCS,rdkit_desc,0.9,100,0.03,0.8431399902508392,0.8420770202020202,0.8495807127882599,0.8377622377622377
data_herg,LRC_DESCS,cdk_desc,0.7,100,0.01,0.8623558418279027,0.8774621212121211,0.8661949685534591,0.8434104357181281
data_herg,LRC_DESCS,rdkit_desc,0.7,100,0.01,0.8491582150916331,0.8517361111111112,0.8535115303983228,0.8422270037654653
data_herg,LRC_DESCS,cdk_desc,0.8,100,0.01,0.8636689548155441,0.8785353535353535,0.8676624737945493,0.8448090371167295
data_herg,LRC_DESCS,rdkit_desc,0.8,100,0.01,0.8492774106571275,0.8511047979797979,0.854769392033543,0.8419580419580419
data_herg,LRC_DESCS,cdk_desc,0.9,100,0.01,0.8648675099963198,0.8791035353535354,0.8691299790356395,0.8463690155997848
data_herg,LRC_DESCS,rdkit_desc,0.9,100,0.01,0.8488441960729696,0.850347222222222,0.8549266247379456,0.8412587412587412
data_chagas,LRC_DESCS,cdk_desc,0.7,10,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.7,10,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.8,10,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.8,10,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.9,10,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.9,10,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.7,10,0.1,0.6999904751654649,0.6977835127926506,0.697377575722918,0.7048103369808258
data_chagas,LRC_DESCS,rdkit_desc,0.7,10,0.1,0.6378517638103652,0.6445483058381903,0.645858351918568,0.6231486336743376
data_chagas,LRC_DESCS,cdk_desc,0.8,10,0.1,0.6936698412231268,0.6916650202509138,0.6912730409256399,0.698071462492827
data_chagas,LRC_DESCS,rdkit_desc,0.8,10,0.1,0.6257733004870117,0.6380235602094242,0.6355864356379024,0.6037099056137087
data_chagas,LRC_DESCS,cdk_desc,0.9,10,0.1,0.6740913331525522,0.6363701471895683,0.6878323897752616,0.6980714624928269
data_chagas,LRC_DESCS,rdkit_desc,0.9,10,0.1,0.6099093396047187,0.6155882643485131,0.6144850460341968,0.5996547084314463
data_chagas,LRC_DESCS,cdk_desc,0.7,10,0.03,0.7189487714633509,0.7170799170206461,0.71064219134214,0.729124206027267
data_chagas,LRC_DESCS,rdkit_desc,0.7,10,0.03,0.7027902045558889,0.7111701076755903,0.6887294847601076,0.7084710212319687
data_chagas,LRC_DESCS,cdk_desc,0.8,10,0.03,0.7181539447878238,0.7164946162204878,0.7099535845675836,0.7280136335754002
data_chagas,LRC_DESCS,rdkit_desc,0.8,10,0.03,0.6979896999711617,0.7072285883631335,0.6850219687005584,0.7017185428497932
data_chagas,LRC_DESCS,cdk_desc,0.9,10,0.03,0.716765817393709,0.7154524350488984,0.7089981128838567,0.7258469042483724
data_chagas,LRC_DESCS,rdkit_desc,0.9,10,0.03,0.6941250967593442,0.703254963943495,0.6793248794342465,0.699795446900291
data_chagas,LRC_DESCS,cdk_desc,0.7,10,0.01,0.7351136836240034,0.7313839770818927,0.7270043460856637,0.7469527277044541
data_chagas,LRC_DESCS,rdkit_desc,0.7,10,0.01,0.7307866030296495,0.7313296453620468,0.7138350393625743,0.7471951243643271
data_chagas,LRC_DESCS,cdk_desc,0.8,10,0.01,0.7339753032012526,0.7307443445618889,0.7242189435961953,0.7469626214456736
data_chagas,LRC_DESCS,rdkit_desc,0.8,10,0.01,0.7315894084285741,0.7311468932134744,0.7150954995139246,0.7485258325583237
data_chagas,LRC_DESCS,cdk_desc,0.9,10,0.01,0.7328358372400104,0.7284648819519906,0.7233397190293743,0.7467029107386667
data_chagas,LRC_DESCS,rdkit_desc,0.9,10,0.01,0.7284755031844076,0.7282031018472785,0.7137087550751987,0.7435146526307458
data_chagas,LRC_DESCS,cdk_desc,0.7,50,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.7,50,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.8,50,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.8,50,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.9,50,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.9,50,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.7,50,0.1,0.6999819438867583,0.6977526424972836,0.6974014029469511,0.7047917862160398
data_chagas,LRC_DESCS,rdkit_desc,0.7,50,0.1,0.6379742885110584,0.645145954756495,0.6453722765482931,0.623404634228387
data_chagas,LRC_DESCS,cdk_desc,0.8,50,0.1,0.6936935304125089,0.6917119430998716,0.6912885286212614,0.6980801195163939
data_chagas,LRC_DESCS,rdkit_desc,0.8,50,0.1,0.6256302433890996,0.6386681319766867,0.6355935838051123,0.6026290143854998
data_chagas,LRC_DESCS,cdk_desc,0.9,50,0.1,0.6740984621697846,0.6363701471895684,0.6878228588856483,0.6981023804341373
data_chagas,LRC_DESCS,rdkit_desc,0.9,50,0.1,0.6099093396047187,0.6155882643485131,0.6144850460341968,0.5996547084314462
data_chagas,LRC_DESCS,cdk_desc,0.7,50,0.03,0.7191892243504322,0.7176059468536996,0.710449190827472,0.7295125353701248
data_chagas,LRC_DESCS,rdkit_desc,0.7,50,0.03,0.7028971595385085,0.7118467845500344,0.6906690207964014,0.7061756732690899
data_chagas,LRC_DESCS,cdk_desc,0.8,50,0.03,0.7177020480633166,0.7165884619184036,0.7094365338060654,0.7270811484654808
data_chagas,LRC_DESCS,rdkit_desc,0.8,50,0.03,0.6975885706701777,0.7052701768250519,0.6860775147252245,0.7014180204602567
data_chagas,LRC_DESCS,cdk_desc,0.9,50,0.03,0.7163076277199656,0.7150202509137606,0.708738396141896,0.7251642361042404
data_chagas,LRC_DESCS,rdkit_desc,0.9,50,0.03,0.6930348889190332,0.7012397510619383,0.6815050704332744,0.6963598452618873
data_chagas,LRC_DESCS,cdk_desc,0.7,50,0.01,0.7364287708388556,0.732191544008693,0.7287222889384494,0.7483724795694243
data_chagas,LRC_DESCS,rdkit_desc,0.7,50,0.01,0.7355939283561297,0.7347006816161216,0.7204065877509006,0.7516745157013673
data_chagas,LRC_DESCS,cdk_desc,0.8,50,0.01,0.734605058416825,0.7311814679442852,0.7265516288290348,0.7460820784771554
data_chagas,LRC_DESCS,rdkit_desc,0.8,50,0.01,0.7343482337933207,0.7336239257137211,0.7194034616191075,0.7500173140471339
data_chagas,LRC_DESCS,cdk_desc,0.9,50,0.01,0.7329466411500324,0.7299787612367876,0.7240974247536266,0.7447637374596829
data_chagas,LRC_DESCS,rdkit_desc,0.9,50,0.01,0.7325880655247772,0.7321223945470711,0.7176378643182554,0.7480039377090053
data_chagas,LRC_DESCS,cdk_desc,0.7,100,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.7,100,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.8,100,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.8,100,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.9,100,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,rdkit_desc,0.9,100,1.0,0.5,0.5,0.5,0.5
data_chagas,LRC_DESCS,cdk_desc,0.7,100,0.1,0.69998153228282,0.697751407685469,0.6974014029469512,0.7047917862160398
data_chagas,LRC_DESCS,rdkit_desc,0.7,100,0.1,0.6379747007502758,0.645145954756495,0.6453722765482931,0.6234058709460395
data_chagas,LRC_DESCS,cdk_desc,0.8,100,0.1,0.6936927065693532,0.6917107082880568,0.6912885286212614,0.6980788827987414
data_chagas,LRC_DESCS,rdkit_desc,0.8,100,0.1,0.6256302433890997,0.6386681319766867,0.6355935838051124,0.6026290143854999
data_chagas,LRC_DESCS,cdk_desc,0.9,100,0.1,0.6740984621697846,0.6363701471895683,0.6878228588856483,0.6981023804341373
data_chagas,LRC_DESCS,rdkit_desc,0.9,100,0.1,0.6099093396047187,0.6155882643485132,0.6144850460341967,0.5996547084314462
data_chagas,LRC_DESCS,cdk_desc,0.7,100,0.03,0.7191853740969619,0.7176059468536996,0.7104277463258422,0.729522429111344
data_chagas,LRC_DESCS,rdkit_desc,0.7,100,0.03,0.7028726432016895,0.7118344364318878,0.6906523417395778,0.7061311514336032
data_chagas,LRC_DESCS,cdk_desc,0.8,100,0.03,0.7177078496499951,0.7165884619184038,0.7094341510836623,0.7271009359479194
data_chagas,LRC_DESCS,rdkit_desc,0.8,100,0.03,0.697624946496538,0.7052701768250519,0.686134700062904,0.7014699626016582
data_chagas,LRC_DESCS,cdk_desc,0.9,100,0.03,0.7163117147922726,0.7150301294082781,0.7087407788642991,0.7251642361042404
data_chagas,LRC_DESCS,rdkit_desc,0.9,100,0.03,0.6930448192506788,0.7012274029437915,0.6815026877108709,0.6964043670973742
data_chagas,LRC_DESCS,cdk_desc,0.7,100,0.01,0.736508080083379,0.7323520695446014,0.728703227159223,0.7484689435463125
data_chagas,LRC_DESCS,rdkit_desc,0.7,100,0.01,0.7357290602795112,0.7349081300009878,0.7205995882655689,0.7516794625719769
data_chagas,LRC_DESCS,cdk_desc,0.8,100,0.01,0.7346668434771063,0.7312802528894596,0.7265516288290349,0.7461686487128243
data_chagas,LRC_DESCS,rdkit_desc,0.8,100,0.01,0.7344132638428555,0.7338412525931047,0.719467795123997,0.7499307438114649
data_chagas,LRC_DESCS,cdk_desc,0.9,100,0.01,0.7329521519143207,0.7298700977970958,0.7242523017098416,0.744734056236025
data_chagas,LRC_DESCS,rdkit_desc,0.9,100,0.01,0.7328111254353243,0.7326607724982712,0.7178403957225366,0.7479322080851655
data_solubility,LRC_DESCS,cdk_desc,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.7,10,0.1,0.9645117643946343,0.946736111111111,0.9684337974574072,0.9783653846153846
data_solubility,LRC_DESCS,rdkit_desc,0.7,10,0.1,0.9733699215780144,0.9669444444444445,0.9710715212315142,0.9820937990580847
data_solubility,LRC_DESCS,cdk_desc,0.8,10,0.1,0.9579427438245125,0.9354166666666665,0.9644123497362275,0.9739992150706436
data_solubility,LRC_DESCS,rdkit_desc,0.8,10,0.1,0.9738641379575902,0.9696527777777777,0.970336417884632,0.9816032182103611
data_solubility,LRC_DESCS,cdk_desc,0.9,10,0.1,0.9517050361132469,0.9276388888888887,0.9600017296549338,0.9674744897959182
data_solubility,LRC_DESCS,rdkit_desc,0.9,10,0.1,0.9747720274802886,0.9718749999999999,0.9709850384848222,0.9814560439560439
data_solubility,LRC_DESCS,cdk_desc,0.7,10,0.03,0.9703476891807821,0.9606249999999998,0.9710715212315143,0.979346546310832
data_solubility,LRC_DESCS,rdkit_desc,0.7,10,0.03,0.974141587000112,0.9710416666666666,0.9671797976303727,0.9842032967032968
data_solubility,LRC_DESCS,cdk_desc,0.8,10,0.03,0.9699537402504455,0.9590972222222223,0.9714174522182824,0.9793465463108321
data_solubility,LRC_DESCS,rdkit_desc,0.8,10,0.03,0.9745420245500629,0.9696527777777777,0.9683473147107152,0.9856259811616954
data_solubility,LRC_DESCS,cdk_desc,0.9,10,0.03,0.969746467196894,0.9581944444444443,0.970422900631324,0.9806220565149136
data_solubility,LRC_DESCS,rdkit_desc,0.9,10,0.03,0.9747612628793055,0.9722222222222222,0.9668771080169506,0.9851844583987441
data_solubility,LRC_DESCS,cdk_desc,0.7,10,0.01,0.9743845720910727,0.9699305555555555,0.9764766928997665,0.9767464678178963
data_solubility,LRC_DESCS,rdkit_desc,0.7,10,0.01,0.9801216215197464,0.9789583333333333,0.9743578656058116,0.9870486656200941
data_solubility,LRC_DESCS,cdk_desc,0.8,10,0.01,0.9757759675729323,0.9745138888888888,0.9758713136729222,0.9769427001569858
data_solubility,LRC_DESCS,rdkit_desc,0.8,10,0.01,0.9796734212217327,0.9782638888888888,0.975179451699386,0.9855769230769231
data_solubility,LRC_DESCS,cdk_desc,0.9,10,0.01,0.9749555451987703,0.9703472222222222,0.9759577964196143,0.9785616169544742
data_solubility,LRC_DESCS,rdkit_desc,0.9,10,0.01,0.97968309716099,0.978125,0.9746605552192338,0.9862637362637363
data_solubility,LRC_DESCS,cdk_desc,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.7,50,0.1,0.9644349196482308,0.9457638888888887,0.9683905560840612,0.9791503139717426
data_solubility,LRC_DESCS,rdkit_desc,0.7,50,0.1,0.974921826245738,0.9716666666666667,0.9712012453515523,0.9818975667189953
data_solubility,LRC_DESCS,cdk_desc,0.8,50,0.1,0.9587904021512836,0.9340972222222221,0.9659690391766841,0.976304945054945
data_solubility,LRC_DESCS,rdkit_desc,0.8,50,0.1,0.9749702173029734,0.9720138888888888,0.9712444867248983,0.9816522762951333
data_solubility,LRC_DESCS,cdk_desc,0.9,50,0.1,0.9505319357787589,0.9196527777777777,0.960347660641702,0.9715953689167974
data_solubility,LRC_DESCS,rdkit_desc,0.9,50,0.1,0.9742314655453546,0.9722222222222221,0.9717633832050505,0.9787087912087913
data_solubility,LRC_DESCS,cdk_desc,0.7,50,0.03,0.9734283229698099,0.9645833333333332,0.9740984173657355,0.9816032182103611
data_solubility,LRC_DESCS,rdkit_desc,0.7,50,0.03,0.976070717332045,0.974236111111111,0.9712444867248984,0.9827315541601256
data_solubility,LRC_DESCS,cdk_desc,0.8,50,0.03,0.9733714341712606,0.9634722222222223,0.9744011069791576,0.9822409733124019
data_solubility,LRC_DESCS,rdkit_desc,0.8,50,0.03,0.9758086623812275,0.9740277777777777,0.9718931073250886,0.9815051020408163
data_solubility,LRC_DESCS,cdk_desc,0.9,50,0.03,0.9732236550682085,0.9627777777777777,0.9743578656058116,0.9825353218210361
data_solubility,LRC_DESCS,rdkit_desc,0.9,50,0.03,0.9754053685850765,0.9737499999999999,0.9718931073250886,0.9805729984301412
data_solubility,LRC_DESCS,cdk_desc,0.7,50,0.01,0.9780160421635846,0.9755555555555555,0.9792441407939115,0.9792484301412873
data_solubility,LRC_DESCS,rdkit_desc,0.7,50,0.01,0.9805215786194215,0.9798611111111111,0.9772550376199949,0.9844485871271584
data_solubility,LRC_DESCS,cdk_desc,0.8,50,0.01,0.9774010112373164,0.9738194444444443,0.9785955201937213,0.9797880690737832
data_solubility,LRC_DESCS,rdkit_desc,0.8,50,0.01,0.9800942952106684,0.9795138888888888,0.9769091066332266,0.9838598901098901
data_solubility,LRC_DESCS,cdk_desc,0.9,50,0.01,0.9771628344203815,0.9728472222222223,0.977773934100147,0.9808673469387754
data_solubility,LRC_DESCS,rdkit_desc,0.9,50,0.01,0.9798846092424749,0.9794444444444445,0.9766928997664965,0.9835164835164836
data_solubility,LRC_DESCS,cdk_desc,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,rdkit_desc,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_DESCS,cdk_desc,0.7,100,0.1,0.9644349196482308,0.9457638888888888,0.9683905560840612,0.9791503139717426
data_solubility,LRC_DESCS,rdkit_desc,0.7,100,0.1,0.974921826245738,0.9716666666666667,0.9712012453515523,0.9818975667189953
data_solubility,LRC_DESCS,cdk_desc,0.8,100,0.1,0.9587904021512836,0.9340972222222221,0.9659690391766842,0.976304945054945
data_solubility,LRC_DESCS,rdkit_desc,0.8,100,0.1,0.9749702173029735,0.972013888888889,0.9712444867248984,0.9816522762951334
data_solubility,LRC_DESCS,cdk_desc,0.9,100,0.1,0.9505319357787589,0.9196527777777777,0.960347660641702,0.9715953689167974
data_solubility,LRC_DESCS,rdkit_desc,0.9,100,0.1,0.9742314655453546,0.9722222222222222,0.9717633832050505,0.9787087912087912
data_solubility,LRC_DESCS,cdk_desc,0.7,100,0.03,0.9733907610305464,0.9645138888888889,0.9740551759923894,0.981603218210361
data_solubility,LRC_DESCS,rdkit_desc,0.7,100,0.03,0.9760399508460056,0.9742361111111112,0.9712012453515523,0.9826824960753532
data_solubility,LRC_DESCS,cdk_desc,0.8,100,0.03,0.9734022006573,0.9634722222222223,0.9744443483525036,0.9822900313971742
data_solubility,LRC_DESCS,rdkit_desc,0.8,100,0.03,0.9757942485901122,0.9740277777777778,0.9718498659517425,0.9815051020408163
data_solubility,LRC_DESCS,cdk_desc,0.9,100,0.03,0.973149647208823,0.9627777777777777,0.9741849001124276,0.9824862637362637
data_solubility,LRC_DESCS,rdkit_desc,0.9,100,0.03,0.9754197823761919,0.9737499999999999,0.9719363486984346,0.9805729984301412
data_solubility,LRC_DESCS,cdk_desc,0.7,100,0.01,0.9779860985622124,0.9754166666666666,0.9792441407939115,0.9792974882260597
data_solubility,LRC_DESCS,rdkit_desc,0.7,100,0.01,0.9804522900321073,0.9798611111111112,0.9773415203666868,0.9841542386185242
data_solubility,LRC_DESCS,cdk_desc,0.8,100,0.01,0.9776793187652872,0.9742361111111111,0.9787684856871053,0.9800333594976451
data_solubility,LRC_DESCS,rdkit_desc,0.8,100,0.01,0.9801663641662453,0.9795138888888887,0.9771253134999568,0.9838598901098901
data_solubility,LRC_DESCS,cdk_desc,0.9,100,0.01,0.9773240485727512,0.9734722222222223,0.977730692726801,0.9807692307692306
data_solubility,LRC_DESCS,rdkit_desc,0.9,100,0.01,0.9797787188779084,0.9793055555555555,0.9765631756464584,0.9834674254317111
data_lipinski,LRC_DESCS,cdk_desc,0.7,10,1.0,0.5,0.5,0.5,0.5
data_lipinski,LRC_DESCS,rdkit_desc,0.7,10,1.0,0.5,0.5,0.5,0.5
data_lipinski,LRC_DESCS,cdk_desc,0.8,10,1.0,0.5,0.5,0.5,0.5
data_lipinski,LRC_DESCS,rdkit_desc,0.8,10,1.0,0.5,0.5,0.5,0.5
data_lipinski,LRC_DESCS,cdk_desc,0.9,10,1.0,0.5,0.5,0.5,0.5
data_lipinski,LRC_DESCS,rdkit_desc,0.9,10,1.0,0.5,0.5,0.5,0.5
