"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SMILE_SVC_POLY","2","1.0E-4","rdkit_fp","MaxMin","0.0","0.7522540523442034","0.7401069518716576","0.7568850902184234","0.7597701149425289"
"data_lipinski","SMILE_SVC_POLY","3","1.0E-4","rdkit_fp","MaxMin","0.0","0.7525599376624843","0.7155080213903744","0.785849952516619","0.7563218390804598"
"data_lipinski","SMILE_SVC_POLY","4","1.0E-4","rdkit_fp","MaxMin","0.0","0.724674406554055","0.7294117647058824","0.7250712250712249","0.7195402298850575"
"data_lipinski","SMILE_SVC_POLY","2","0.001","rdkit_fp","MaxMin","0.0","0.7587065502548936","0.7422459893048127","0.7706552706552705","0.7632183908045977"
"data_lipinski","SMILE_SVC_POLY","3","0.001","rdkit_fp","MaxMin","0.0","0.7405549312581091","0.7219251336898396","0.7635327635327633","0.7362068965517242"
"data_lipinski","SMILE_SVC_POLY","4","0.001","rdkit_fp","MaxMin","0.0","0.7178587420642865","0.7278074866310161","0.7108262108262108","0.7149425287356324"
"data_lipinski","SMILE_SVC_POLY","2","0.01","rdkit_fp","MaxMin","0.0","0.7496346386024095","0.7112299465240641","0.785375118708452","0.7522988505747126"
"data_lipinski","SMILE_SVC_POLY","3","0.01","rdkit_fp","MaxMin","0.0","0.7323096285345553","0.7262032085561498","0.7402659069325733","0.7304597701149427"
"data_lipinski","SMILE_SVC_POLY","4","0.01","rdkit_fp","MaxMin","0.0","0.7178587420642865","0.7278074866310161","0.7108262108262108","0.7149425287356324"
"data_lipinski","SMILE_SVC_POLY","2","0.1","rdkit_fp","MaxMin","0.0","0.7463994352545175","0.7133689839572191","0.7815764482431147","0.7442528735632185"
"data_lipinski","SMILE_SVC_POLY","3","0.1","rdkit_fp","MaxMin","0.0","0.7323096285345553","0.7262032085561498","0.7402659069325733","0.7304597701149427"
"data_lipinski","SMILE_SVC_POLY","4","0.1","rdkit_fp","MaxMin","0.0","0.7178587420642865","0.7278074866310161","0.7108262108262108","0.7149425287356324"
"data_lipinski","SMILE_SVC_POLY","2","1.0","rdkit_fp","MaxMin","0.0","0.7463994352545175","0.7133689839572191","0.7815764482431147","0.7442528735632185"
"data_lipinski","SMILE_SVC_POLY","3","1.0","rdkit_fp","MaxMin","0.0","0.7323096285345553","0.7262032085561498","0.7402659069325733","0.7304597701149427"
"data_lipinski","SMILE_SVC_POLY","4","1.0","rdkit_fp","MaxMin","0.0","0.7178587420642865","0.7278074866310161","0.7108262108262108","0.7149425287356324"
"data_lipinski","SMILE_SVC_POLY","2","1.0E-4","cdk_fp","MaxMin","0.0","0.6989516355980182","0.7171122994652407","0.7165242165242164","0.6632183908045977"
"data_lipinski","SMILE_SVC_POLY","3","1.0E-4","cdk_fp","MaxMin","0.0","0.6660367479163963","0.6748663101604279","0.7037037037037037","0.6195402298850574"
"data_lipinski","SMILE_SVC_POLY","4","1.0E-4","cdk_fp","MaxMin","0.0","0.680389130231366","0.7139037433155081","0.6818613485280152","0.6454022988505748"
"data_lipinski","SMILE_SVC_POLY","2","0.001","cdk_fp","MaxMin","0.0","0.6972075254022515","0.713903743315508","0.7179487179487178","0.6597701149425287"
"data_lipinski","SMILE_SVC_POLY","3","0.001","cdk_fp","MaxMin","0.0","0.6850324789360173","0.6957219251336899","0.7013295346628678","0.6580459770114943"
"data_lipinski","SMILE_SVC_POLY","4","0.001","cdk_fp","MaxMin","0.0","0.6823883442995454","0.7139037433155081","0.6861348528015193","0.6471264367816092"
"data_lipinski","SMILE_SVC_POLY","2","0.01","cdk_fp","MaxMin","0.0","0.6987985119830961","0.6951871657754011","0.7264957264957264","0.6747126436781611"
"data_lipinski","SMILE_SVC_POLY","3","0.01","cdk_fp","MaxMin","0.0","0.6859897817188779","0.7010695187165776","0.6885090218423551","0.6683908045977012"
"data_lipinski","SMILE_SVC_POLY","4","0.01","cdk_fp","MaxMin","0.0","0.6823883442995454","0.7139037433155081","0.6861348528015193","0.6471264367816092"
"data_lipinski","SMILE_SVC_POLY","2","0.1","cdk_fp","MaxMin","0.0","0.7005994948298307","0.6967914438502675","0.7302943969610636","0.674712643678161"
"data_lipinski","SMILE_SVC_POLY","3","0.1","cdk_fp","MaxMin","0.0","0.6859897817188779","0.7010695187165776","0.6885090218423551","0.6683908045977012"
"data_lipinski","SMILE_SVC_POLY","4","0.1","cdk_fp","MaxMin","0.0","0.6823883442995454","0.7139037433155081","0.6861348528015193","0.6471264367816092"
"data_lipinski","SMILE_SVC_POLY","2","1.0","cdk_fp","MaxMin","0.0","0.7005994948298307","0.6967914438502675","0.7302943969610636","0.674712643678161"
"data_lipinski","SMILE_SVC_POLY","3","1.0","cdk_fp","MaxMin","0.0","0.6859897817188779","0.7010695187165776","0.6885090218423551","0.6683908045977012"
"data_lipinski","SMILE_SVC_POLY","4","1.0","cdk_fp","MaxMin","0.0","0.6823883442995454","0.7139037433155081","0.6861348528015193","0.6471264367816092"
"data_lipinski","SMILE_SVC_POLY","2","1.0E-4","rdkit_desc","MaxMin","0.0","0.6519871834273457","0.6213903743315509","0.5897435897435896","0.7448275862068966"
"data_lipinski","SMILE_SVC_POLY","3","1.0E-4","rdkit_desc","MaxMin","0.0","0.6310562937675851","0.618716577540107","0.5968660968660968","0.6775862068965516"
