name,method,feature,maxIter,reg,auc,f1,f2,f3
data_malaria,SVC_DESCS,rdkit_desc,100,0.03,0.9338886933740282,0.9198671622272703,0.9512941176470584,0.9305048002477564
data_malaria,SVC_DESCS,rdkit_desc,100,0.01,0.9336997793753998,0.9198512788746118,0.9528420273769885,0.9284060318745994
data_chagas,SVC_DESCS,cdk_desc,10,1.0,0.7212119761320747,0.7162229576212585,0.7196417338594383,0.7277712369155271
data_chagas,SVC_DESCS,cdk_desc,10,0.1,0.7368974121527443,0.7335103230267707,0.725133908999066,0.7520480044323962
data_chagas,SVC_DESCS,cdk_desc,10,0.03,0.7380411329008798,0.7348859033883236,0.727013876975277,0.7522236183390388
data_chagas,SVC_DESCS,cdk_desc,10,0.01,0.7395270185920317,0.7359552504198361,0.7269566916375975,0.7556691137186617
data_chagas,SVC_DESCS,cdk_desc,50,1.0,0.7193087290847864,0.7145460831769238,0.7192176092716495,0.724162494805786
data_chagas,SVC_DESCS,cdk_desc,50,0.1,0.7404716819855093,0.7362713622443938,0.7304021082327824,0.7547415754793515
data_chagas,SVC_DESCS,cdk_desc,50,0.03,0.7457077832038286,0.7429245283018868,0.7344980080440708,0.7597008132655284
data_chagas,SVC_DESCS,cdk_desc,50,0.01,0.7456973962659973,0.7441692186110838,0.7339666609481329,0.7589563092387756
data_chagas,SVC_DESCS,cdk_desc,100,1.0,0.7193008841814397,0.7145485528005532,0.7192509673852957,0.7241031323584699
data_chagas,SVC_DESCS,cdk_desc,100,0.1,0.7406309909768224,0.7365158549837006,0.7304426145136387,0.7549345034331282
data_chagas,SVC_DESCS,cdk_desc,100,0.03,0.7456032564442122,0.742966511903586,0.7344169954823583,0.7594262619466926
data_chagas,SVC_DESCS,cdk_desc,100,0.01,0.7472642045409721,0.7456485231650696,0.7351175158689313,0.7610265745889151
data_chagas,SVC_DESCS,rdkit_desc,10,1.0,0.7101652063166668,0.715785834238862,0.6985117515868929,0.7161980331242457
data_chagas,SVC_DESCS,rdkit_desc,10,0.1,0.729429094699868,0.7305764101550923,0.7154576733192275,0.7422532006252843
data_chagas,SVC_DESCS,rdkit_desc,10,0.03,0.7316510625659816,0.7349599920972044,0.7144354854082081,0.7455577101925323
data_chagas,SVC_DESCS,rdkit_desc,10,0.01,0.7327340876764821,0.7345697915637656,0.7179214082842492,0.7457110631814314
data_chagas,SVC_DESCS,rdkit_desc,50,1.0,0.7102812816869406,0.7181813691593402,0.6952450391719563,0.717417436729525
data_chagas,SVC_DESCS,rdkit_desc,50,0.1,0.7322692247267009,0.7334535216832956,0.7188649663559596,0.7444891861408472
data_chagas,SVC_DESCS,rdkit_desc,50,0.03,0.7383128165392746,0.7371999407290329,0.7263014429766873,0.7514370659121039
data_chagas,SVC_DESCS,rdkit_desc,50,0.01,0.7383446878885673,0.7368690111626987,0.7263371838127373,0.7518278686902666
data_chagas,SVC_DESCS,rdkit_desc,100,1.0,0.7102801958100873,0.7182035957720044,0.6951997674462936,0.7174372242119637
data_chagas,SVC_DESCS,rdkit_desc,100,0.1,0.7323014977950818,0.7334584609305542,0.7188554354663464,0.7445905969883451
data_chagas,SVC_DESCS,rdkit_desc,100,0.03,0.7383046862823086,0.7374592512101155,0.7270615314233431,0.7503932762134674
data_chagas,SVC_DESCS,rdkit_desc,100,0.01,0.7396245853685223,0.7384273436728243,0.728848573225825,0.7515978392069178
data_bubonic,SVC_DESCS,cdk_desc,10,1.0,0.6662758360956642,0.6654179608565601,0.673767873006148,0.6596416744242847
data_bubonic,SVC_DESCS,cdk_desc,10,0.1,0.5645428561128267,0.512005083934909,0.5323183124897011,0.6493051719138704
data_bubonic,SVC_DESCS,cdk_desc,10,0.03,0.7107602454515647,0.6938948510878346,0.7066496544001917,0.7317362308666682
data_bubonic,SVC_DESCS,cdk_desc,10,0.01,0.7154450933344575,0.6982110547022854,0.7184225755994345,0.7297016497016527
data_bubonic,SVC_DESCS,cdk_desc,50,1.0,0.6086783200513924,0.5690808217124007,0.6364468666301555,0.620507271811621
data_bubonic,SVC_DESCS,cdk_desc,50,0.1,0.6037984595644424,0.49787488664681456,0.6869967690010517,0.6265237230454613
data_bubonic,SVC_DESCS,cdk_desc,50,0.03,0.6140284166561881,0.5668556005398095,0.6620970476005008,0.6131326018282542
data_bubonic,SVC_DESCS,cdk_desc,50,0.01,0.6180326760262078,0.5667659176431127,0.6521859874633019,0.635146122972209
data_bubonic,SVC_DESCS,cdk_desc,100,1.0,0.6143754317946833,0.5690808217124002,0.6535382018600291,0.6205072718116209
data_bubonic,SVC_DESCS,cdk_desc,100,0.1,0.5907850220883879,0.5057535576833817,0.6658818052533821,0.6007197033283997
data_bubonic,SVC_DESCS,cdk_desc,100,0.03,0.6077825797800452,0.5717758784425451,0.6505008520004946,0.6010710088970961
data_bubonic,SVC_DESCS,cdk_desc,100,0.01,0.5899027567592046,0.5077848467322147,0.6404025237636265,0.6215208997817725
data_bubonic,SVC_DESCS,rdkit_desc,10,1.0,0.6456767305678985,0.6433768181136614,0.7124659241417161,0.5811874494483181
data_bubonic,SVC_DESCS,rdkit_desc,10,0.1,0.6901920884445404,0.7160102535541115,0.6403002892529173,0.7142657225265924
data_bubonic,SVC_DESCS,rdkit_desc,10,0.03,0.648049978496466,0.678543652578742,0.6515655058263992,0.6140407770842568
data_bubonic,SVC_DESCS,rdkit_desc,10,0.01,0.7217531811137887,0.6974533199094621,0.7076910037514632,0.7601152196804412
data_bubonic,SVC_DESCS,rdkit_desc,50,1.0,0.66440074354431,0.6638947796842544,0.687814783803833,0.6414926671448427
data_bubonic,SVC_DESCS,rdkit_desc,50,0.1,0.6631815075802435,0.6829895250947875,0.6364414566628341,0.6701135409831093
data_bubonic,SVC_DESCS,rdkit_desc,50,0.03,0.6184098794068702,0.5725644595820047,0.6562075352244372,0.6264576434141689
data_bubonic,SVC_DESCS,rdkit_desc,50,0.01,0.6525757197967607,0.6546483016658459,0.6579132008196492,0.645165656904787
data_bubonic,SVC_DESCS,rdkit_desc,100,1.0,0.6644007435443096,0.663894779684255,0.6878147838038302,0.6414926671448437
data_bubonic,SVC_DESCS,rdkit_desc,100,0.1,0.6446592118072882,0.6595165977622085,0.6268228121953398,0.6476382254643165
data_bubonic,SVC_DESCS,rdkit_desc,100,0.03,0.6311645777470563,0.648574713136118,0.6591444538957038,0.5857745662093473
data_bubonic,SVC_DESCS,rdkit_desc,100,0.01,0.632259250106849,0.615888439046335,0.6612801425346062,0.619609168739606
data_kcnq,SVC_DESCS,cdk_desc,10,1.0,0.7606792065031673,0.7683542953670884,0.7523509797318486,0.7613323444105652
data_kcnq,SVC_DESCS,cdk_desc,10,0.1,0.7853967842422915,0.7924221043774575,0.7885235338356826,0.7752447145137344
data_kcnq,SVC_DESCS,cdk_desc,10,0.03,0.7982350669594359,0.7970778858071105,0.8050333131728347,0.7925940018983626
data_kcnq,SVC_DESCS,cdk_desc,10,0.01,0.78168532534264,0.7925196038214296,0.7585166190297938,0.7940197531766965
data_kcnq,SVC_DESCS,cdk_desc,50,1.0,0.6902054397464822,0.6819977088285541,0.6763508788420669,0.712267731568826
data_kcnq,SVC_DESCS,cdk_desc,50,0.1,0.6919613097659211,0.7050049118763736,0.684802333562734,0.686076683858656
data_kcnq,SVC_DESCS,cdk_desc,50,0.03,0.6984311524860767,0.6764109714279093,0.7183218021671767,0.7005606838631444
data_kcnq,SVC_DESCS,cdk_desc,50,0.01,0.6602009867540983,0.6778067967351623,0.6420467667553718,0.660749396771761
data_kcnq,SVC_DESCS,cdk_desc,100,1.0,0.6915114381881908,0.6876128216106412,0.6969159006326127,0.6900055923213189
data_kcnq,SVC_DESCS,cdk_desc,100,0.1,0.6752602092468979,0.6880428592609125,0.656825040017956,0.6809127284618253
data_kcnq,SVC_DESCS,cdk_desc,100,0.03,0.6879159400419026,0.6919319275600782,0.6452944431309493,0.7265214494346804
data_kcnq,SVC_DESCS,cdk_desc,100,0.01,0.65745398490962,0.6561622129413743,0.633424098462476,0.6827756433250098
data_kcnq,SVC_DESCS,rdkit_desc,10,1.0,0.7504201532691004,0.7237617092941477,0.7893160066746653,0.7381827438384881
data_kcnq,SVC_DESCS,rdkit_desc,10,0.1,0.7886187787753084,0.7728106401624731,0.8009058531580198,0.7921398430054324
data_kcnq,SVC_DESCS,rdkit_desc,10,0.03,0.7889744781119262,0.7906942455034613,0.7871344359299147,0.7890947529024026
data_kcnq,SVC_DESCS,rdkit_desc,10,0.01,0.7422823251823996,0.7776738091885573,0.7617584584927922,0.6874147078658492
data_kcnq,SVC_DESCS,rdkit_desc,50,1.0,0.6926149664900099,0.6848730679739775,0.681363948023303,0.7116078834727495
data_kcnq,SVC_DESCS,rdkit_desc,50,0.1,0.6711149998728363,0.6767719235377542,0.6668234207870583,0.6697496552936963
data_kcnq,SVC_DESCS,rdkit_desc,50,0.03,0.69106791315008,0.7156353405845491,0.6640741552645919,0.693494243601099
data_kcnq,SVC_DESCS,rdkit_desc,50,0.01,0.685483743706613,0.7099794945302157,0.6584467794979061,0.6880249570917175
data_kcnq,SVC_DESCS,rdkit_desc,100,1.0,0.6295734437207782,0.6180773276064218,0.6361540695352988,0.634488934020614
data_kcnq,SVC_DESCS,rdkit_desc,100,0.1,0.6579475907005783,0.6624282568196527,0.6687843767300345,0.6426301385520476
data_kcnq,SVC_DESCS,rdkit_desc,100,0.03,0.664086212312172,0.67539092153593,0.6496858166052846,0.6671818987953014
data_kcnq,SVC_DESCS,rdkit_desc,100,0.01,0.6912812259772478,0.6914835687973798,0.7034221871582413,0.6789379219761225
data_herg,SVC_DESCS,cdk_desc,10,1.0,0.862984469570101,0.8713383838383839,0.8643605870020965,0.8532544378698225
data_herg,SVC_DESCS,cdk_desc,10,0.1,0.8622537265588789,0.8711489898989899,0.8668763102725368,0.8487358795051102
data_herg,SVC_DESCS,cdk_desc,10,0.03,0.8592154284461976,0.8704545454545454,0.8638888888888889,0.8433028509951586
data_herg,SVC_DESCS,cdk_desc,10,0.01,0.8592646182903803,0.8712752525252526,0.864937106918239,0.841581495427649
data_herg,SVC_DESCS,cdk_desc,50,1.0,0.8620279118827741,0.8712121212121213,0.8643605870020965,0.8505110274341043
data_herg,SVC_DESCS,cdk_desc,50,0.1,0.8588922090917737,0.8660353535353534,0.8656708595387841,0.8449704142011835
data_herg,SVC_DESCS,cdk_desc,50,0.03,0.8516410499810353,0.8587752525252524,0.8604297693920335,0.8357181280258202
data_herg,SVC_DESCS,cdk_desc,50,0.01,0.8465839078139512,0.8556818181818182,0.8492662473794548,0.8348036578805809
data_herg,SVC_DESCS,cdk_desc,100,1.0,0.8619746434423502,0.8708964646464645,0.8645702306079665,0.8504572350726196
data_herg,SVC_DESCS,cdk_desc,100,0.1,0.8587962023194243,0.8665404040404041,0.8651467505241092,0.8447014523937599
data_herg,SVC_DESCS,cdk_desc,100,0.03,0.8515544761372047,0.8599747474747474,0.8586477987421385,0.8360408821947284
data_herg,SVC_DESCS,cdk_desc,100,0.01,0.847188778202929,0.8568813131313132,0.8504192872117401,0.8342657342657341
data_herg,SVC_DESCS,rdkit_desc,10,1.0,0.8565626434322007,0.8638573232323232,0.8583857442348006,0.8474448628294782
data_herg,SVC_DESCS,rdkit_desc,10,0.1,0.858603163252111,0.8678977272727273,0.8631027253668763,0.8448090371167295
data_herg,SVC_DESCS,rdkit_desc,10,0.03,0.8572461442699106,0.8685921717171717,0.864308176100629,0.8388380849919314
data_herg,SVC_DESCS,rdkit_desc,10,0.01,0.8561817739656998,0.8689078282828283,0.860691823899371,0.8389456697149005
data_herg,SVC_DESCS,rdkit_desc,50,1.0,0.8555951444875609,0.8636679292929292,0.8592767295597483,0.8438407746100054
data_herg,SVC_DESCS,rdkit_desc,50,0.1,0.8546565175873957,0.8663194444444444,0.8564989517819708,0.841151156535772
data_herg,SVC_DESCS,rdkit_desc,50,0.03,0.8478951847284577,0.8570391414141414,0.849475890985325,0.8371705217859065
data_herg,SVC_DESCS,rdkit_desc,50,0.01,0.8439023987690535,0.8522411616161617,0.8443396226415094,0.8351264120494892
data_herg,SVC_DESCS,rdkit_desc,100,1.0,0.8555064115250979,0.8636679292929292,0.8591719077568134,0.8436793975255513
data_herg,SVC_DESCS,rdkit_desc,100,0.1,0.8544947105587524,0.8671401515151514,0.8550314465408804,0.8413125336202258
data_herg,SVC_DESCS,rdkit_desc,100,0.03,0.8462267099467751,0.8540088383838383,0.8488993710691822,0.8357719203873051
data_herg,SVC_DESCS,rdkit_desc,100,0.01,0.8407335573835937,0.8429608585858586,0.8447589098532495,0.8344809037116729
