name,method,feature,nfolds,maxIter,reg,auc,f1,f2,f3
data_tuberculosis,SVC,cdk_fp,1500,50,0.01,0.6501308217960072,0.651725669608265,0.6539232584575086,0.644743537322248
data_tuberculosis,SVC,cdk_fp,2000,50,1.0,0.6539360840099395,0.6511745292388151,0.6408992718346636,0.6697344509563401
data_tuberculosis,SVC,cdk_fp,2000,50,0.1,0.6478315853932397,0.6535100547647995,0.6409898806434874,0.6489948207714324
data_tuberculosis,SVC,cdk_fp,2000,50,0.03,0.6454194484763618,0.649780853492702,0.6406140600159801,0.6458634319204033
data_tuberculosis,SVC,cdk_fp,2000,50,0.01,0.6445045023376428,0.651254199034795,0.6384641600975282,0.6437951478806052
data_tuberculosis,SVC,rdkit_fp,1000,50,1.0,0.6472437756721763,0.6233261157591222,0.6696943394205979,0.6487108718368089
data_tuberculosis,SVC,rdkit_fp,1000,50,0.1,0.6500557527508302,0.6316477896542766,0.6712521931450317,0.6472672754531825
data_tuberculosis,SVC,rdkit_fp,1000,50,0.03,0.6455799419398706,0.6280681056705251,0.6673560143656148,0.641315705783472
data_tuberculosis,SVC,rdkit_fp,1000,50,0.01,0.6434791967764674,0.6208912758299301,0.6675650324132422,0.6419812820862297
data_tuberculosis,SVC,rdkit_fp,1500,50,1.0,0.6531987270440103,0.6430907733645318,0.648229318539386,0.6682760892281132
data_tuberculosis,SVC,rdkit_fp,1500,50,0.1,0.6521007664010678,0.6456576687089782,0.6452443760759796,0.6654002544182456
data_tuberculosis,SVC,rdkit_fp,1500,50,0.03,0.6499515779383329,0.6444451598961892,0.6493444246752496,0.6560651492435601
data_tuberculosis,SVC,rdkit_fp,1500,50,0.01,0.6502952635167547,0.6462535551282246,0.6471564278712698,0.6574758075507701
data_tuberculosis,SVC,rdkit_fp,2000,50,1.0,0.6649012357164994,0.6494272505626,0.6742937661139529,0.6709826904729455
data_tuberculosis,SVC,rdkit_fp,2000,50,0.1,0.6612285504777715,0.6538734799985159,0.6758402937372838,0.6539718776975149
data_tuberculosis,SVC,rdkit_fp,2000,50,0.03,0.654944757326891,0.650554632744068,0.6706673544698974,0.6436122847667076
data_tuberculosis,SVC,rdkit_fp,2000,50,0.01,0.6520670276579258,0.646809060965947,0.6722015263465704,0.6371904956612602
data_tuberculosis,SVC,cdk_fp,1000,100,1.0,0.645838453832818,0.6342758015545433,0.6460124916598711,0.6572270682840399
data_tuberculosis,SVC,cdk_fp,1000,100,0.1,0.6465422053765894,0.6391542123494732,0.642909139957661,0.6575632638226341
data_tuberculosis,SVC,cdk_fp,1000,100,0.03,0.6440397818387372,0.6419644825501318,0.6365850569599921,0.6535698060060878
data_tuberculosis,SVC,cdk_fp,1000,100,0.01,0.6399818460604713,0.638680559041867,0.6365521083022381,0.6447128708373087
data_tuberculosis,SVC,cdk_fp,1500,100,1.0,0.6604231042405694,0.655292257187198,0.6557405828617556,0.6702364726727547
data_tuberculosis,SVC,cdk_fp,1500,100,0.1,0.6591264154852918,0.6575579352208165,0.6629872282765383,0.6568340829585207
data_tuberculosis,SVC,cdk_fp,1500,100,0.03,0.6515631062795622,0.6525780272885422,0.6550836689977843,0.6470276225523602
data_tuberculosis,SVC,cdk_fp,1500,100,0.01,0.6479970861159161,0.6493333929947331,0.6500631172725101,0.6445947480805051
data_tuberculosis,SVC,cdk_fp,2000,100,1.0,0.6532964665174783,0.6537032267358739,0.6377351710447196,0.6684510017718415
data_tuberculosis,SVC,cdk_fp,2000,100,0.1,0.6448842425641758,0.6529523661929404,0.6355018698363276,0.6461984916632594
data_tuberculosis,SVC,cdk_fp,2000,100,0.03,0.642583033906438,0.6535438871439143,0.6345216472681444,0.6396835673072556
data_tuberculosis,SVC,cdk_fp,2000,100,0.01,0.6415577473457992,0.6532011978844942,0.6345700406092208,0.6369020035436828
data_tuberculosis,SVC,rdkit_fp,1000,100,1.0,0.6472408704442072,0.6240191338474399,0.6727112008962035,0.6449922765889783
data_tuberculosis,SVC,rdkit_fp,1000,100,0.1,0.6489293355441175,0.6316215968446395,0.6699980848592682,0.6451683249284449
data_tuberculosis,SVC,rdkit_fp,1000,100,0.03,0.6421109691889643,0.627413285429595,0.663997310565811,0.634922311571487
data_tuberculosis,SVC,rdkit_fp,1000,100,0.01,0.6372074836212925,0.6160597938189335,0.6627370244067181,0.6328256326382263
data_tuberculosis,SVC,rdkit_fp,1500,100,1.0,0.6545186436627772,0.6438558216793521,0.6533991688701083,0.6663009404388714
data_tuberculosis,SVC,rdkit_fp,1500,100,0.1,0.6513259708900652,0.6428517639765923,0.651249268951656,0.6598768797419474
data_tuberculosis,SVC,rdkit_fp,1500,100,0.03,0.6471241538243581,0.642825571166955,0.653345627301258,0.6452012630048612
data_tuberculosis,SVC,rdkit_fp,1500,100,0.01,0.6461985345913993,0.6451261729467566,0.6495050493818006,0.6439643814456408
data_tuberculosis,SVC,rdkit_fp,2000,100,1.0,0.6646933686068008,0.6479233467425969,0.6771355878452403,0.6690211712325654
data_tuberculosis,SVC,rdkit_fp,2000,100,0.1,0.6584298691381549,0.6479418999827564,0.6753975461487138,0.6519501612829949
data_tuberculosis,SVC,rdkit_fp,2000,100,0.03,0.6541428118422804,0.6496684426846757,0.6753491528076374,0.6374108400345282
data_tuberculosis,SVC,rdkit_fp,2000,100,0.01,0.6510435252248917,0.6444517080985985,0.6742494913550962,0.6344293762209805
data_solubility,SVC,cdk_fp,1000,10,1.0,0.7673597736429656,0.7871394367802986,0.8414035087719298,0.6735363753766681
data_solubility,SVC,cdk_fp,1000,10,0.1,0.7911271443632258,0.8127351499258922,0.8652631578947368,0.6953831252690487
data_solubility,SVC,cdk_fp,1000,10,0.03,0.7992156508272759,0.8265876182875385,0.8708333333333335,0.7002260008609557
data_solubility,SVC,cdk_fp,1000,10,0.01,0.7983443667966098,0.8253904913920875,0.8716228070175439,0.698019801980198
data_solubility,SVC,cdk_fp,1500,10,1.0,0.7784069373902063,0.7560141374985748,0.8534210526315791,0.7257856220404649
data_solubility,SVC,cdk_fp,1500,10,0.1,0.7996607258047641,0.805495382510546,0.8492982456140351,0.7441885492897116
data_solubility,SVC,cdk_fp,1500,10,0.03,0.7986345349952481,0.8020180139094744,0.8499122807017543,0.7439733103745156
data_solubility,SVC,cdk_fp,1500,10,0.01,0.7953998736888064,0.7975715425835138,0.8496052631578949,0.7390228153250107
data_solubility,SVC,cdk_fp,2000,10,1.0,0.7762868958269427,0.777733439744613,0.8393859649122807,0.7117412828239346
data_solubility,SVC,cdk_fp,2000,10,0.1,0.7943256099517333,0.8000798084596967,0.8516228070175439,0.7312742143779596
data_solubility,SVC,cdk_fp,2000,10,0.03,0.7943639217872175,0.800763880971383,0.8482017543859649,0.7341261300043047
data_solubility,SVC,cdk_fp,2000,10,0.01,0.7971759480367739,0.8054383764679056,0.8508333333333333,0.7352561343090831
data_solubility,SVC,rdkit_fp,1000,10,1.0,0.7644600363655192,0.7780184699578154,0.8153508771929824,0.7000107619457598
data_solubility,SVC,rdkit_fp,1000,10,0.1,0.7901323518654291,0.7963174096454224,0.8380701754385965,0.7360094705122685
data_solubility,SVC,rdkit_fp,1000,10,0.03,0.7913393826626092,0.8088587390263368,0.8387280701754386,0.7264313387860525
data_solubility,SVC,rdkit_fp,1000,10,0.01,0.7979247273478315,0.809542811538023,0.8428947368421053,0.7413366336633664
data_solubility,SVC,rdkit_fp,1500,10,1.0,0.7813735604309541,0.7633109109565612,0.8318859649122807,0.7489238054240206
data_solubility,SVC,rdkit_fp,1500,10,0.1,0.7906296475196495,0.8062934671075134,0.8256578947368421,0.7399375807145931
data_solubility,SVC,rdkit_fp,1500,10,0.03,0.7879375696841514,0.7967164519439061,0.825921052631579,0.7411752044769695
data_solubility,SVC,rdkit_fp,1500,10,0.01,0.7898192302479342,0.8006498688861019,0.824780701754386,0.7440271201033147
data_solubility,SVC,rdkit_fp,2000,10,1.0,0.7661810445787293,0.7518526963858168,0.8200438596491227,0.7266465777012484
data_solubility,SVC,rdkit_fp,2000,10,0.1,0.7782569068952101,0.7785885303842207,0.8299122807017543,0.7262699095996555
data_solubility,SVC,rdkit_fp,2000,10,0.03,0.7764509744676642,0.7791015847679854,0.8304385964912281,0.7198127421437795
data_solubility,SVC,rdkit_fp,2000,10,0.01,0.7764227969306947,0.7798426633223121,0.828859649122807,0.7205660783469652
data_solubility,SVC,cdk_fp,1000,50,1.0,0.9015122714745459,0.9199635161327102,0.9450877192982455,0.839485578992682
data_solubility,SVC,cdk_fp,1000,50,0.1,0.8379696156925938,0.8272716907992247,0.9199561403508772,0.7666810159276797
data_solubility,SVC,cdk_fp,1000,50,0.03,0.830867455836816,0.84101014707559,0.9174122807017544,0.7341799397331038
data_solubility,SVC,cdk_fp,1000,50,0.01,0.8263448461331132,0.8418082316725573,0.9093421052631578,0.7278842014636246
data_solubility,SVC,cdk_fp,1500,50,1.0,0.8921854931251785,0.8904343860449208,0.9339912280701754,0.8521308652604391
data_solubility,SVC,cdk_fp,1500,50,0.1,0.8521062008545068,0.8443735035913807,0.906359649122807,0.8055854498493327
data_solubility,SVC,cdk_fp,1500,50,0.03,0.8403049069312698,0.8372477482613156,0.9060087719298247,0.7776582006026691
data_solubility,SVC,cdk_fp,1500,50,0.01,0.8349276250904922,0.8298939687606885,0.902719298245614,0.7721696082651742
data_solubility,SVC,cdk_fp,2000,50,1.0,0.9056775269405418,0.898358225971953,0.9321052631578948,0.8865690916917778
data_solubility,SVC,cdk_fp,2000,50,0.1,0.8239360521835059,0.8229962376011857,0.8753508771929824,0.7734610417563494
data_solubility,SVC,cdk_fp,2000,50,0.03,0.825422168919083,0.8164975487401664,0.8806578947368421,0.7791110632802412
data_solubility,SVC,cdk_fp,2000,50,0.01,0.8219477005206832,0.8183787481473035,0.8862719298245613,0.761192423590185
data_solubility,SVC,rdkit_fp,1000,50,1.0,0.882734361874214,0.9040588302360049,0.9034210526315789,0.8407232027550581
data_solubility,SVC,rdkit_fp,1000,50,0.1,0.823168417306532,0.8377037966024399,0.8616228070175438,0.7701786482996127
data_solubility,SVC,rdkit_fp,1000,50,0.03,0.8181080832378536,0.838159844943564,0.8546491228070175,0.7615152819629789
data_solubility,SVC,rdkit_fp,1000,50,0.01,0.8223427498273921,0.8398700262227796,0.8567105263157894,0.7704476969436074
data_solubility,SVC,rdkit_fp,1500,50,1.0,0.8937137771027606,0.8865009691027248,0.9232456140350878,0.8713947481704692
data_solubility,SVC,rdkit_fp,1500,50,0.1,0.8222804046731034,0.8263025880743359,0.8499122807017544,0.79062634524322
data_solubility,SVC,rdkit_fp,1500,50,0.03,0.8148993919492644,0.8134192224375784,0.8665350877192982,0.7647438656909169
data_solubility,SVC,rdkit_fp,1500,50,0.01,0.8208893571905016,0.8137612586934214,0.8671052631578946,0.7818015497201893
data_solubility,SVC,rdkit_fp,2000,50,1.0,0.8627270768948028,0.8774940143655227,0.8756140350877193,0.8350731812311666
data_solubility,SVC,rdkit_fp,2000,50,0.1,0.8013596393377261,0.7985976513510432,0.8519298245614034,0.7535514421007318
data_solubility,SVC,rdkit_fp,2000,50,0.03,0.800658510418405,0.7980845969672785,0.8520614035087719,0.7518295307791649
data_solubility,SVC,rdkit_fp,2000,50,0.01,0.8036788643770439,0.8011629232698666,0.8636403508771929,0.7462333189840723
data_solubility,SVC,cdk_fp,1000,100,1.0,0.9045917158106979,0.9189374073651807,0.947280701754386,0.8475570383125269
data_solubility,SVC,cdk_fp,1000,100,0.1,0.8434834816941735,0.8315471439972636,0.9244736842105263,0.7744296168747309
data_solubility,SVC,cdk_fp,1000,100,0.03,0.8334105554706663,0.8389009234978908,0.9202631578947369,0.7410675850193715
data_solubility,SVC,cdk_fp,1000,100,0.01,0.8288091783847613,0.8409531410329495,0.9130701754385965,0.7324042186827379
data_solubility,SVC,cdk_fp,1500,100,1.0,0.9026720093091813,0.9028046972979136,0.9361842105263157,0.8690271201033147
data_solubility,SVC,cdk_fp,1500,100,0.1,0.850367484109005,0.839813020180139,0.9064035087719298,0.8048859233749461
data_solubility,SVC,cdk_fp,1500,100,0.03,0.8469992300034714,0.8402690685212633,0.9178508771929826,0.7828777442961687
data_solubility,SVC,cdk_fp,1500,100,0.01,0.8359098299948564,0.8231672557291072,0.9072807017543859,0.7772815325010761
data_solubility,SVC,cdk_fp,2000,100,1.0,0.9106701378555339,0.9006954737202144,0.9359210526315789,0.8953938872148085
data_solubility,SVC,cdk_fp,2000,100,0.1,0.8257099803784538,0.8228252194732641,0.8819736842105262,0.7723310374515713
data_solubility,SVC,cdk_fp,2000,100,0.03,0.8303467936283984,0.8191198267016304,0.8882894736842105,0.7836310804993544
data_solubility,SVC,cdk_fp,2000,100,0.01,0.8260505125015485,0.8207159958955649,0.8935526315789474,0.7638829100301334
data_solubility,SVC,rdkit_fp,1000,100,1.0,0.8887006056276633,0.9055409873446585,0.9112280701754386,0.8493327593628929
data_solubility,SVC,rdkit_fp,1000,100,0.1,0.8244539412474895,0.8426063162695246,0.8626754385964911,0.7680800688764529
data_solubility,SVC,rdkit_fp,1000,100,0.03,0.8187137824756934,0.8388439174552502,0.857719298245614,0.759578131726216
data_solubility,SVC,rdkit_fp,1000,100,0.01,0.8206499916871801,0.8346254702998517,0.859298245614035,0.7680262591476539
data_solubility,SVC,rdkit_fp,1500,100,1.0,0.8976910851043538,0.8902633679169991,0.9244736842105263,0.878336203185536
data_solubility,SVC,rdkit_fp,1500,100,0.1,0.8252728372196404,0.8251624672215255,0.8534649122807018,0.797191132156694
data_solubility,SVC,rdkit_fp,1500,100,0.03,0.8171152033412714,0.8142743130771861,0.8689912280701754,0.7680800688764529
data_solubility,SVC,rdkit_fp,1500,100,0.01,0.8249442298309362,0.8150723976741535,0.8726315789473683,0.787128712871287
data_solubility,SVC,rdkit_fp,2000,100,1.0,0.8718072136302208,0.8931706760916657,0.8834649122807016,0.8387860525182953
data_solubility,SVC,rdkit_fp,2000,100,0.1,0.8032911216074912,0.7998517842891345,0.8530263157894735,0.7569952647438657
data_solubility,SVC,rdkit_fp,2000,100,0.03,0.8036906743604275,0.8022460380800365,0.8535526315789473,0.7552733534222986
data_solubility,SVC,rdkit_fp,2000,100,0.01,0.8062610200435012,0.8056664006384677,0.8649999999999999,0.7481166594920361
data_malaria,SVC,cdk_fp,1000,10,1.0,0.8998346426912964,0.9361103307633887,0.914934083453867,0.8484595138566338
data_malaria,SVC,cdk_fp,1000,10,0.1,0.9366065503596988,0.9672852222950544,0.9505411457085471,0.8919932830754946
data_malaria,SVC,cdk_fp,1000,10,0.03,0.9438109391915096,0.9733589287386457,0.9567793326411869,0.9012945561946965
data_malaria,SVC,cdk_fp,1000,10,0.01,0.9464332438032239,0.9763684697901385,0.9601099151381772,0.9028213464813563
data_malaria,SVC,cdk_fp,1500,10,1.0,0.9161196066842543,0.9565554411045565,0.9252748617926572,0.8665285171555492
data_malaria,SVC,cdk_fp,1500,10,0.1,0.9451736419432702,0.9823199217571347,0.9589711280499524,0.894229876022724
data_malaria,SVC,cdk_fp,1500,10,0.03,0.9506031067005282,0.9820337942587217,0.965460735508564,0.9043147903342987
data_malaria,SVC,cdk_fp,1500,10,0.01,0.956057264262551,0.9833057610471224,0.9735032344511189,0.9113627972894119
data_malaria,SVC,cdk_fp,2000,10,1.0,0.9163792301425545,0.9412996431209748,0.9370650055164619,0.8707730417902269
data_malaria,SVC,cdk_fp,2000,10,0.1,0.9492471418989912,0.9712806026365354,0.9716220173391424,0.9048388057212959
data_malaria,SVC,cdk_fp,2000,10,0.03,0.9532182498580007,0.9748649998439309,0.9733316769157505,0.9114580728143208
data_malaria,SVC,cdk_fp,2000,10,0.01,0.9542788954359109,0.9752031505238739,0.9737221182031419,0.9139114175807174
data_malaria,SVC,rdkit_fp,1000,10,1.0,0.910417963993245,0.9344299819999792,0.9229972876162079,0.873826622363548
data_malaria,SVC,rdkit_fp,1000,10,0.1,0.9468968576355696,0.9687210621052744,0.9572792158045902,0.9146902949968443
data_malaria,SVC,rdkit_fp,1000,10,0.03,0.9536586702968175,0.9716499672253959,0.9665492384915954,0.9227768051734612
data_malaria,SVC,rdkit_fp,1000,10,0.01,0.9542242439185245,0.9721051700637809,0.9680932563099159,0.9224743053818764
data_malaria,SVC,rdkit_fp,1500,10,1.0,0.9204092395356916,0.9412684292120574,0.9370028898571039,0.8829563995379137
data_malaria,SVC,rdkit_fp,1500,10,0.1,0.949899770398584,0.975361821227539,0.9629199092519792,0.9114175807162337
data_malaria,SVC,rdkit_fp,1500,10,0.03,0.9542300839173361,0.9783323448928841,0.9667474170238315,0.9176104898352928
data_malaria,SVC,rdkit_fp,1500,10,0.01,0.9554435959714269,0.9788551778672572,0.9671378583112228,0.9203377517358013
data_malaria,SVC,rdkit_fp,2000,10,1.0,0.9237788814492423,0.951496186700794,0.9375057309090477,0.8823347267378849
data_malaria,SVC,rdkit_fp,2000,10,0.1,0.9494513899916216,0.9732262696257454,0.9714800386891813,0.9036478616599382
data_malaria,SVC,rdkit_fp,2000,10,0.03,0.9545487358439321,0.9771124012860134,0.9731630772689218,0.9133707289768609
data_malaria,SVC,rdkit_fp,2000,10,0.01,0.9555000106709124,0.9771618233084668,0.9727519307617445,0.916586277942526
data_malaria,SVC,cdk_fp,1000,50,1.0,0.9445463332091226,0.9667233719345344,0.9531352139588667,0.9137804137339671
data_malaria,SVC,cdk_fp,1000,50,0.1,0.9438091532524268,0.9748025720260951,0.961606606739844,0.8950182809913413
data_malaria,SVC,cdk_fp,1000,50,0.03,0.9481049024157004,0.9772554650352198,0.9608079768338159,0.9062512653780657
data_malaria,SVC,cdk_fp,1000,50,0.01,0.9500175037057936,0.977021360718336,0.9684186240494079,0.9046125263496374
data_malaria,SVC,cdk_fp,1500,50,1.0,0.9550108661336575,0.9801401504510413,0.9702140623937008,0.9146783855562305
data_malaria,SVC,cdk_fp,1500,50,0.1,0.9535879284719286,0.9838129870670371,0.9738078969708263,0.9031429013779229
data_malaria,SVC,cdk_fp,1500,50,0.03,0.9494942925210992,0.9837297499765891,0.9753489569006057,0.889404170686103
data_malaria,SVC,cdk_fp,1500,50,0.01,0.9482597118092527,0.9853606767175452,0.9680873405328339,0.8913311181773792
data_malaria,SVC,cdk_fp,2000,50,1.0,0.9436229921039929,0.9567869442623642,0.964005454346469,0.9100765777031459
data_malaria,SVC,cdk_fp,2000,50,0.1,0.9506130946410317,0.9647490921954835,0.9720449954004831,0.9150451963271287
data_malaria,SVC,cdk_fp,2000,50,0.03,0.9496690419226566,0.962023077483327,0.9724295209107926,0.9145545273738498
data_malaria,SVC,cdk_fp,2000,50,0.01,0.9501812751135079,0.9644811728106043,0.9749023157309383,0.9111603367989812
data_malaria,SVC,rdkit_fp,1000,50,1.0,0.9425363795086101,0.9619242334384203,0.9498608313441533,0.9158240737432571
data_malaria,SVC,rdkit_fp,1000,50,0.1,0.9499880226992328,0.9578118009384985,0.9674366050538481,0.9247156621053519
data_malaria,SVC,rdkit_fp,1000,50,0.03,0.9499615664992287,0.9622831933909758,0.9714415861381512,0.9161599199685594
data_malaria,SVC,rdkit_fp,1000,50,0.01,0.9475253045871732,0.9616563140535427,0.9660316079969472,0.9148879917110302
data_malaria,SVC,rdkit_fp,1500,50,1.0,0.943240267653629,0.9628632518650316,0.9473939523010897,0.9194635987947656
data_malaria,SVC,rdkit_fp,1500,50,0.1,0.9501815722131082,0.9716187533164778,0.9767953643970789,0.9021305989257676
data_malaria,SVC,rdkit_fp,1500,50,0.03,0.9523077271645324,0.9735826284192237,0.9803596200887957,0.9029809329855775
data_malaria,SVC,rdkit_fp,1500,50,0.01,0.950476740764588,0.9686144145831386,0.9799277683618326,0.9028880393487928
data_malaria,SVC,rdkit_fp,2000,50,1.0,0.9436932447422622,0.9709736658655097,0.9467639220418895,0.9133421463193874
data_malaria,SVC,rdkit_fp,2000,50,0.1,0.9548424946778695,0.9686586342874391,0.9761742078035015,0.919694641942668
data_malaria,SVC,rdkit_fp,2000,50,0.03,0.9578009054387466,0.9708540125479914,0.9770112902605604,0.9255374135076883
data_malaria,SVC,rdkit_fp,2000,50,0.01,0.9560829466362818,0.9697016990771091,0.9786381289580244,0.9199090118737118
data_malaria,SVC,cdk_fp,1000,100,1.0,0.9444347491621891,0.9663045853232204,0.953395508150461,0.9136041540128857
data_malaria,SVC,cdk_fp,1000,100,0.1,0.9453221189744725,0.9734083507610994,0.9600034311507066,0.9025545750116115
data_malaria,SVC,cdk_fp,1000,100,0.03,0.946812585108596,0.9766337880159399,0.9599679364882162,0.9038360308216319
data_malaria,SVC,cdk_fp,1000,100,0.01,0.9488656315418984,0.9749612427297605,0.9664752912780732,0.9051603606178614
data_malaria,SVC,cdk_fp,1500,100,1.0,0.9547746644015733,0.9801921736325706,0.9693414852741513,0.914790334297998
data_malaria,SVC,cdk_fp,1500,100,0.1,0.9541174641424282,0.9829754138444088,0.9695219164751437,0.9098550621077319
data_malaria,SVC,cdk_fp,1500,100,0.03,0.9490878994230318,0.9812014233542461,0.9762984391222169,0.8897638357926329
data_malaria,SVC,cdk_fp,1500,100,0.01,0.9485639728699878,0.9843384212004871,0.9691196436335884,0.8922338537758882
data_malaria,SVC,cdk_fp,2000,100,1.0,0.9441806642589762,0.9565996608088572,0.9643604009713703,0.911581930996701
data_malaria,SVC,cdk_fp,2000,100,0.1,0.9509344163047607,0.9633366628169518,0.9716131436735203,0.9178534424238102
data_malaria,SVC,cdk_fp,2000,100,0.03,0.9499412055782148,0.9616875279624604,0.9722786685952095,0.9158574201769746
data_malaria,SVC,cdk_fp,2000,100,0.01,0.951224966945124,0.9653967808055273,0.9748549895142848,0.9134231305155601
data_malaria,SVC,rdkit_fp,1000,100,1.0,0.942676299232102,0.9615002445089535,0.9500471783222265,0.9164814748651263
data_malaria,SVC,rdkit_fp,1000,100,0.1,0.9460634932022615,0.9583632466627133,0.9578412146273501,0.9219860183167208
data_malaria,SVC,rdkit_fp,1000,100,0.03,0.9493247226528277,0.9602308788796295,0.9698946104312898,0.9178486786475641
data_malaria,SVC,rdkit_fp,1000,100,0.01,0.9467014144792212,0.9607146944678548,0.9638131915913141,0.9155763573784944
data_malaria,SVC,rdkit_fp,1500,100,1.0,0.943818283951289,0.9631415758862154,0.9468822375835235,0.9214310383841279
data_malaria,SVC,rdkit_fp,1500,100,0.1,0.9494986301893467,0.9685832006742208,0.9762481550170226,0.9036645348767965
data_malaria,SVC,rdkit_fp,1500,100,0.03,0.9521517574549466,0.9715433197032597,0.9824478893986317,0.9024640632629486
data_malaria,SVC,rdkit_fp,1500,100,0.01,0.9496099549626495,0.9671603666593843,0.9795698638483903,0.9020996343801739
data_malaria,SVC,rdkit_fp,2000,100,1.0,0.943225532311705,0.9705886943221902,0.9453027251027131,0.9137851775102119
data_malaria,SVC,rdkit_fp,2000,100,0.1,0.9544350986102362,0.9680395584272363,0.9713646810360889,0.9239010563673833
data_malaria,SVC,rdkit_fp,2000,100,0.03,0.9581733097228693,0.9698395605081628,0.977120732136572,0.9275596365238733
data_malaria,SVC,rdkit_fp,2000,100,0.01,0.9567310462034291,0.9695300225780611,0.978055424915478,0.922607691116748
data_chagas,SVC,cdk_fp,1000,10,1.0,0.7728168510698386,0.7645304550952384,0.7741913689354033,0.7797287291788744
data_chagas,SVC,cdk_fp,1000,10,0.1,0.7776251883278645,0.7708712271598328,0.7813421499419176,0.7806621878818436
data_chagas,SVC,cdk_fp,1000,10,0.03,0.7766967908197653,0.7700725714866075,0.7792738502847453,0.7807439506879433
data_chagas,SVC,cdk_fp,1000,10,0.01,0.777400736348046,0.7703172463460348,0.7822357251362702,0.7796492375618331
data_chagas,SVC,cdk_fp,1500,10,1.0,0.780248970357095,0.7647128071131137,0.7786832188757952,0.797350885082376
