name,method,feature,smoothing,auc,f1,f2,f3
data_lipinski,NB_MN,cdk_ecfp,1.0,0.7202650340918706,0.7410810810810811,0.7547892720306513,0.6649247491638796
data_lipinski,NB_MN,rdkit_ecfp,1.0,0.7119811940876408,0.7427027027027027,0.735632183908046,0.657608695652174
data_lipinski,NB_MN,cdk_fcfp,1.0,0.6909300275941956,0.7583783783783785,0.6877394636015326,0.6266722408026756
data_lipinski,NB_MN,rdkit_fcfp,1.0,0.7266755200400877,0.7686486486486488,0.7736270753512132,0.6377508361204014
data_lipinski,NB_MN,cdk_ecfp,5.0,0.5779435326611738,0.6137837837837838,0.5849297573435503,0.5351170568561873
data_lipinski,NB_MN,rdkit_ecfp,5.0,0.5674426217629616,0.6143243243243243,0.5466155810983397,0.5413879598662208
data_lipinski,NB_MN,cdk_fcfp,5.0,0.5613033886921942,0.6072972972972973,0.5118135376756066,0.564799331103679
data_lipinski,NB_MN,rdkit_fcfp,5.0,0.5663312249319246,0.5956756756756757,0.5322477650063857,0.5710702341137124
data_lipinski,NB_MN,cdk_ecfp,10.0,0.5415258614821332,0.5643243243243243,0.5261813537675606,0.534071906354515
data_lipinski,NB_MN,rdkit_ecfp,10.0,0.5396795260450933,0.5654054054054054,0.5300127713920817,0.5236204013377926
data_lipinski,NB_MN,cdk_fcfp,10.0,0.5237618701236891,0.5535135135135135,0.506066411238825,0.5117056856187291
data_lipinski,NB_MN,rdkit_fcfp,10.0,0.5613031179797796,0.5875675675675676,0.545338441890166,0.5510033444816054
data_lipinski,NB_MN,cdk_ecfp,25.0,0.5448049501660195,0.5718918918918918,0.5012771392081736,0.5612458193979932
data_lipinski,NB_MN,rdkit_ecfp,25.0,0.5396427342654229,0.5718918918918918,0.506066411238825,0.5409698996655519
data_lipinski,NB_MN,cdk_fcfp,25.0,0.520739235756727,0.5540540540540541,0.5006385696040868,0.5075250836120402
data_lipinski,NB_MN,rdkit_fcfp,25.0,0.5396014300349632,0.567027027027027,0.5197956577266922,0.5319816053511706
data_bubonic,NB_MN,cdk_ecfp,0.2,0.7483845072627645,0.7804727378930751,0.7205126073960536,0.7441681764991649
data_bubonic,NB_MN,rdkit_ecfp,0.2,0.7528682439939849,0.7829343825058216,0.7295223319142105,0.7461480175619226
data_bubonic,NB_MN,cdk_fcfp,0.2,0.7502012043051769,0.7752779391681758,0.7238541599327681,0.7514715138145869
data_bubonic,NB_MN,rdkit_fcfp,0.2,0.7532783376449564,0.7914051986596385,0.7258169180142177,0.7426128962610132
data_bubonic,NB_MN,cdk_ecfp,1.0,0.6712656775659418,0.7103283209939767,0.6323153218880116,0.6711533898158373
data_bubonic,NB_MN,rdkit_ecfp,1.0,0.6842128714659179,0.7189680521746634,0.653445446961509,0.6802251152615819
data_bubonic,NB_MN,cdk_fcfp,1.0,0.6642913440883075,0.6988296446027872,0.6323030084747038,0.6617413791874316
data_bubonic,NB_MN,rdkit_fcfp,1.0,0.6824086166577854,0.7197844488575118,0.6526604668630632,0.6747809342527812
data_bubonic,NB_MN,cdk_ecfp,5.0,0.5941351863933672,0.6366981829413573,0.5492293342445249,0.5964780419942194
data_bubonic,NB_MN,rdkit_ecfp,5.0,0.6083124105181006,0.6482251934660886,0.5693700765586456,0.6073419615295674
data_bubonic,NB_MN,cdk_fcfp,5.0,0.5824067256669025,0.6200174737535654,0.5407044503754052,0.5864982528717371
data_bubonic,NB_MN,rdkit_fcfp,5.0,0.6010957292633683,0.642010365933779,0.5620343605798376,0.5992424612764886
data_bubonic,NB_MN,cdk_ecfp,10.0,0.5714199113670644,0.6140218465510513,0.523970213853206,0.5762676736969361
data_bubonic,NB_MN,rdkit_ecfp,10.0,0.5845473202578209,0.6247184490082132,0.5427087662267676,0.5862147455384821
data_bubonic,NB_MN,cdk_fcfp,10.0,0.5605025532105827,0.598254056918605,0.5161071759494384,0.5671464267637046
data_bubonic,NB_MN,rdkit_fcfp,10.0,0.5776868343226137,0.6184170622547631,0.5351123137211435,0.5795311269919344
data_bubonic,NB_MN,cdk_ecfp,25.0,0.5485984363341544,0.5909967823633412,0.49828012399607136,0.5565184026430507
data_bubonic,NB_MN,rdkit_ecfp,25.0,0.5603801497556427,0.6002891327077424,0.5152741735390897,0.5655771430200961
data_bubonic,NB_MN,cdk_fcfp,25.0,0.5398049615557405,0.5778332421036518,0.4927095358151008,0.5488721067484689
data_bubonic,NB_MN,rdkit_fcfp,25.0,0.5551405934964507,0.5952182568965634,0.5093271027461997,0.5608764208465893
data_malaria,NB_MN,cdk_ecfp,0.2,0.9698904327865174,0.9817372621240023,0.9569656796192604,0.9709683566162901
data_malaria,NB_MN,rdkit_ecfp,0.2,0.9703424817062533,0.9806681857435675,0.9584786396079026,0.9718806197672899
data_malaria,NB_MN,cdk_fcfp,0.2,0.9724439250446669,0.9839820624070079,0.9602888673948983,0.9730608453320949
data_malaria,NB_MN,rdkit_fcfp,0.2,0.9730410429762839,0.9820468000541039,0.9611703181800704,0.9759060106946776
data_malaria,NB_MN,cdk_ecfp,1.0,0.9537803281644077,0.9695859474982055,0.9379553299672568,0.9537997070277611
data_malaria,NB_MN,rdkit_ecfp,1.0,0.9548424034028726,0.9690774208987524,0.9398779575188049,0.9555718317910606
data_malaria,NB_MN,cdk_fcfp,1.0,0.9545428242312797,0.9711648510576312,0.9408540607372834,0.9516095608989247
data_malaria,NB_MN,rdkit_fcfp,1.0,0.958254560380338,0.9719334935647327,0.9454683668610002,0.9573618207152811
data_malaria,NB_MN,cdk_ecfp,5.0,0.9274059492726053,0.9467724818178982,0.9101925881228949,0.9252527778770232
data_malaria,NB_MN,rdkit_ecfp,5.0,0.9286450207264181,0.9464889554785613,0.9117661848266237,0.9276799218740694
data_malaria,NB_MN,cdk_fcfp,5.0,0.9229597629135309,0.9454406883707384,0.9107752921654407,0.9126633082044137
data_malaria,NB_MN,rdkit_fcfp,5.0,0.9273229471452142,0.9475294191091552,0.9142922216405042,0.9201472006859835
data_malaria,NB_MN,cdk_ecfp,10.0,0.9143285293225359,0.9356499256068501,0.8981391923189556,0.9091964700418022
data_malaria,NB_MN,rdkit_ecfp,10.0,0.916047449395133,0.9359178449917281,0.9001268934184024,0.9120976097752685
data_malaria,NB_MN,cdk_fcfp,10.0,0.9062993510908417,0.931849632196107,0.8960745861174464,0.8909738349589722
data_malaria,NB_MN,rdkit_fcfp,10.0,0.9117088287493123,0.9353611969493606,0.900330987727721,0.8994343015708551
data_malaria,NB_MN,cdk_ecfp,25.0,0.8973633255164511,0.9207790991665884,0.8833822863886844,0.887928590994081
data_malaria,NB_MN,rdkit_ecfp,25.0,0.8999445544231254,0.9220822798639072,0.8860236808556582,0.8917277025498109
data_malaria,NB_MN,cdk_fcfp,25.0,0.8852609055103989,0.9140941203400239,0.8774014357590977,0.8642871604320751
data_malaria,NB_MN,rdkit_fcfp,25.0,0.8919231857509156,0.9192886350157632,0.8835213071501041,0.8729596150868794
data_chagas,NB_MN,cdk_ecfp,0.2,0.7908817575479095,0.7826941010276345,0.7967236302690969,0.7932275413469968
data_chagas,NB_MN,rdkit_ecfp,0.2,0.7895268137661406,0.7818423555264203,0.7934707986164842,0.7932672871555172
data_chagas,NB_MN,cdk_fcfp,0.2,0.7927203934637745,0.7762690777142751,0.8070258984244744,0.7948662042525745
data_chagas,NB_MN,rdkit_fcfp,0.2,0.7976532107555078,0.7837085783929016,0.8088533686695101,0.8003976852041118
data_chagas,NB_MN,cdk_ecfp,1.0,0.8005166128869832,0.7931158650872059,0.8077342202248758,0.8006997533488682
data_chagas,NB_MN,rdkit_ecfp,1.0,0.7992524642007443,0.7918751788896377,0.8051461213387936,0.8007360923738015
data_chagas,NB_MN,cdk_fcfp,1.0,0.792681905394872,0.7772662431791113,0.8070738463617321,0.7937056266437731
data_chagas,NB_MN,rdkit_fcfp,1.0,0.8004961050203298,0.7895357640780375,0.8113913401666409,0.8005612108163107
data_chagas,NB_MN,cdk_ecfp,5.0,0.796743766451384,0.7876060642433083,0.8086016419989059,0.7940235931119378
data_chagas,NB_MN,rdkit_ecfp,5.0,0.7955944717893468,0.7870936319905454,0.8052278507773016,0.7944619326001936
data_chagas,NB_MN,cdk_fcfp,5.0,0.7817598191664549,0.7667371453368667,0.7958224269938169,0.7827198851686812
data_chagas,NB_MN,rdkit_fcfp,5.0,0.793099184736259,0.7832319240676965,0.8042678023062957,0.7917978278347847
data_chagas,NB_MN,cdk_ecfp,10.0,0.7863148594230689,0.7752707581227436,0.8000908831356206,0.7835829370108426
data_chagas,NB_MN,rdkit_ecfp,10.0,0.7857886261872036,0.7758362802034958,0.7972902877094179,0.784239310648697
data_chagas,NB_MN,cdk_fcfp,10.0,0.770610211172934,0.7557383179295891,0.784744274035538,0.7713480415536751
data_chagas,NB_MN,rdkit_fcfp,10.0,0.7822809222653163,0.7724708467596738,0.7934599013580164,0.7809120186782589
data_chagas,NB_MN,cdk_ecfp,25.0,0.7641057203063523,0.7512372238174818,0.7800726193304289,0.7610073177711459
data_chagas,NB_MN,rdkit_ecfp,25.0,0.7647888515806127,0.7531230668377851,0.7784532867221264,0.7627902011819268
data_chagas,NB_MN,cdk_fcfp,25.0,0.7480249083495489,0.7344308308788907,0.7621978462658365,0.7474460479039194
data_chagas,NB_MN,rdkit_fcfp,25.0,0.7597263092902793,0.7497460921270093,0.771368978992265,0.7580638567515637
data_kcnq,NB_MN,cdk_ecfp,0.2,0.797373841869861,0.7897966989119825,0.7879119327694031,0.8144128939281978
data_kcnq,NB_MN,rdkit_ecfp,0.2,0.797563698673055,0.7892513570386083,0.7891543847849304,0.8142853541956265
data_kcnq,NB_MN,cdk_fcfp,0.2,0.8123726779602081,0.8011241591360077,0.8107440983490707,0.8252497763955462
data_kcnq,NB_MN,rdkit_fcfp,0.2,0.8101862218263809,0.797226497882316,0.8086455228197631,0.8246866447770639
data_kcnq,NB_MN,cdk_ecfp,1.0,0.5935417654202237,0.5918022929516157,0.589957799101083,0.5988652042079727
data_kcnq,NB_MN,rdkit_ecfp,1.0,0.5920570444121825,0.5884584852981151,0.5898332624414159,0.5978793854970169
data_kcnq,NB_MN,cdk_fcfp,1.0,0.6772637709657723,0.6719683571614886,0.6746577285150166,0.6851652272208121
data_kcnq,NB_MN,rdkit_fcfp,1.0,0.6691853870508743,0.6583656639061457,0.6664099033766231,0.6827805938698541
data_kcnq,NB_MN,cdk_ecfp,5.0,0.500780161173629,0.5011186721053003,0.5011891259753293,0.5000326854402575
data_kcnq,NB_MN,rdkit_ecfp,5.0,0.5008118684373442,0.500999225604544,0.50151766018351,0.4999187195239787
data_kcnq,NB_MN,cdk_fcfp,5.0,0.5015405162583846,0.5009543511398099,0.5020612372774774,0.5016059603578666
data_kcnq,NB_MN,rdkit_fcfp,5.0,0.5010507706625976,0.5012974450749066,0.5013212999170693,0.5005335669958172
data_kcnq,NB_MN,cdk_ecfp,10.0,0.499930386918207,0.49991529477418584,0.4999403667445212,0.499935499235914
data_kcnq,NB_MN,rdkit_ecfp,10.0,0.4999287304388881,0.49991529477418584,0.4999353973065646,0.499935499235914
data_kcnq,NB_MN,cdk_fcfp,10.0,0.5002570264066463,0.5002533984185265,0.5006466823295846,0.49987099847182803
data_kcnq,NB_MN,rdkit_fcfp,10.0,0.500218831470302,0.5002034153916194,0.5006168117281203,0.49983626729116637
data_kcnq,NB_MN,cdk_ecfp,25.0,0.49998343505229126,0.499985052018974,0.4999900611240869,0.4999751920138131
data_kcnq,NB_MN,rdkit_ecfp,25.0,0.49997846120687295,0.499980069358632,0.49998012224817373,0.4999751920138131
data_kcnq,NB_MN,cdk_fcfp,25.0,0.4999917254441249,0.5,0.4999900611240869,0.49998511520828787
data_kcnq,NB_MN,rdkit_fcfp,25.0,0.49997846561433473,0.499985052018974,0.49997515281021715,0.4999751920138131
data_herg,NB_MN,cdk_ecfp,0.2,0.8199923331318468,0.8399936868686869,0.8132861635220126,0.8066971490048412
data_herg,NB_MN,rdkit_ecfp,0.2,0.821161612167599,0.8422664141414141,0.8143867924528302,0.806831629908553
data_herg,NB_MN,cdk_fcfp,0.2,0.8326227659818008,0.8352588383838384,0.8338574423480085,0.8287520172135557
data_herg,NB_MN,rdkit_fcfp,0.2,0.8332196542102202,0.8412878787878788,0.8293501048218028,0.829020979020979
data_herg,NB_MN,cdk_ecfp,1.0,0.8320212717119465,0.8504103535353535,0.8261268343815513,0.8195266272189349
data_herg,NB_MN,rdkit_ecfp,1.0,0.834054698627449,0.8507260101010101,0.8291142557651991,0.8223238300161375
data_herg,NB_MN,cdk_fcfp,1.0,0.839856221024581,0.8486111111111112,0.8355083857442348,0.8354491662183968
data_herg,NB_MN,rdkit_fcfp,1.0,0.8407655999727842,0.8549873737373738,0.8330974842767295,0.8342119419042495
data_herg,NB_MN,cdk_ecfp,5.0,0.8469864142804999,0.8636047979797981,0.8417976939203353,0.8355567509413663
data_herg,NB_MN,rdkit_ecfp,5.0,0.8498064182162512,0.8636679292929292,0.8477201257861636,0.838031199569661
data_herg,NB_MN,cdk_fcfp,5.0,0.8516655720710511,0.8624053030303029,0.8433176100628933,0.8492738031199569
data_herg,NB_MN,rdkit_fcfp,5.0,0.8560656115037464,0.8711174242424242,0.8485587002096435,0.8485207100591715
data_herg,NB_MN,cdk_ecfp,10.0,0.8495934689739115,0.8637310606060606,0.8457809224318658,0.8392684238838084
data_herg,NB_MN,rdkit_ecfp,10.0,0.8527818411027771,0.8637310606060606,0.8522798742138363,0.8423345884884347
data_herg,NB_MN,cdk_fcfp,10.0,0.852125360965165,0.8634785353535354,0.8449685534591196,0.8479289940828403
data_herg,NB_MN,rdkit_fcfp,10.0,0.8579673321826805,0.8723800505050505,0.8524633123689727,0.8490586336740182
data_herg,NB_MN,cdk_ecfp,25.0,0.8486650338655055,0.8583017676767678,0.8485324947589097,0.8391608391608391
data_herg,NB_MN,rdkit_ecfp,25.0,0.8517294317049396,0.8593118686868687,0.8544025157232705,0.8414739107046798
data_herg,NB_MN,cdk_fcfp,25.0,0.8478171792259237,0.8589330808080808,0.8424528301886791,0.8420656266810114
data_herg,NB_MN,rdkit_fcfp,25.0,0.8553477151309155,0.8692866161616162,0.8516247379454928,0.8451317912856374
