name,method,feature,nfolds,maxIter,reg,auc,f1,f2,f3
data_tuberculosis,SVC_FPS,cdk_fp,2000,100,0.01,0.634390425345374,0.6475239063956293,0.628088421841665,0.6275589477988279
data_tuberculosis,SVC_FPS,rdkit_fp,1000,10,1.0,0.6387705916270001,0.6210189657769115,0.6688469411289858,0.6264458679751033
data_tuberculosis,SVC_FPS,rdkit_fp,1000,50,1.0,0.6403396632432701,0.6213911219471736,0.6665580390606339,0.6330698287220026
data_tuberculosis,SVC_FPS,rdkit_fp,1000,100,1.0,0.6403556075843002,0.6215078982234726,0.6659598149932867,0.6335991095361412
data_tuberculosis,SVC_FPS,rdkit_fp,1000,10,0.1,0.6498550462506822,0.632493599132145,0.6625135913213238,0.6545579482985779
data_tuberculosis,SVC_FPS,rdkit_fp,1000,50,0.1,0.6408565661114112,0.6197573454460529,0.6661091135987347,0.6367032392894463
data_tuberculosis,SVC_FPS,rdkit_fp,1000,100,0.1,0.6396216613718076,0.6194179302878372,0.6660864613965288,0.6333605924310571
data_tuberculosis,SVC_FPS,rdkit_fp,1000,10,0.03,0.6485435230402257,0.6324106552349604,0.666822657968221,0.6463972559174959
data_tuberculosis,SVC_FPS,rdkit_fp,1000,50,0.03,0.6386031426047168,0.6201676994637022,0.6619369898106274,0.633704738539821
data_tuberculosis,SVC_FPS,rdkit_fp,1000,100,0.03,0.6363457214085377,0.6192749612019008,0.6610288424312815,0.6287333605924311
data_tuberculosis,SVC_FPS,rdkit_fp,1000,10,0.01,0.6509143153932735,0.6343903950967061,0.6692907183631108,0.6490618327200036
data_tuberculosis,SVC_FPS,rdkit_fp,1000,50,0.01,0.6339590074652666,0.6151452282157677,0.6606993558537408,0.6260324383262914
data_tuberculosis,SVC_FPS,rdkit_fp,1000,100,0.01,0.6313248756824777,0.6155261153225753,0.6591672432681774,0.6192812684566806
data_tuberculosis,SVC_FPS,rdkit_fp,1500,10,1.0,0.6518062899307286,0.6415235702545724,0.6552587087421027,0.6586365907955113
data_tuberculosis,SVC_FPS,rdkit_fp,1500,50,1.0,0.6495043398109865,0.6468821825595178,0.6470853823279874,0.6545454545454548
data_tuberculosis,SVC_FPS,rdkit_fp,1500,100,1.0,0.6494806548991132,0.6464281738591395,0.647347941944465,0.654665848893735
data_tuberculosis,SVC_FPS,rdkit_fp,1500,10,0.1,0.6609102350497096,0.6514495537400058,0.6621532153771387,0.6691279360319842
data_tuberculosis,SVC_FPS,rdkit_fp,1500,50,0.1,0.6495557788797006,0.643991151195811,0.653373427731238,0.6513027577120531
data_tuberculosis,SVC_FPS,rdkit_fp,1500,100,0.1,0.6486245941864924,0.6433832597388139,0.652264499468703,0.6502260233519603
data_tuberculosis,SVC_FPS,rdkit_fp,1500,10,0.03,0.65958365552546,0.6510708493673346,0.6612883131110947,0.6663918040979511
data_tuberculosis,SVC_FPS,rdkit_fp,1500,50,0.03,0.6456946207206823,0.6455823643812713,0.6518588191201061,0.6396426786606697
data_tuberculosis,SVC_FPS,rdkit_fp,1500,100,0.03,0.6448823924616758,0.6451469089210525,0.6515499254536621,0.637950343010313
data_tuberculosis,SVC_FPS,rdkit_fp,1500,10,0.01,0.6603157913552808,0.6531946496820847,0.6601433472541411,0.667609377129617
data_tuberculosis,SVC_FPS,rdkit_fp,1500,50,0.01,0.643840135841399,0.6429565352151413,0.6530861566214448,0.6354777156876108
data_tuberculosis,SVC_FPS,rdkit_fp,1500,100,0.01,0.6413710422080592,0.6404289290851506,0.652163594204331,0.6315206033346963
data_tuberculosis,SVC_FPS,rdkit_fp,2000,10,1.0,0.6602785100701452,0.6513884371841857,0.6755365482986136,0.6539105447276363
data_tuberculosis,SVC_FPS,rdkit_fp,2000,50,1.0,0.6587093019917641,0.6432228287797861,0.6797941326677707,0.653110944527736
data_tuberculosis,SVC_FPS,rdkit_fp,2000,100,1.0,0.6585088931944297,0.6425800135766062,0.6802059908896961,0.6527406751169871
data_tuberculosis,SVC_FPS,rdkit_fp,2000,10,0.1,0.6672407377374002,0.6570711855083915,0.68292734409107,0.6617236836127389
data_tuberculosis,SVC_FPS,rdkit_fp,2000,50,0.1,0.6584861070884531,0.6451163506431427,0.6775649500415978,0.6527770205806189
data_tuberculosis,SVC_FPS,rdkit_fp,2000,100,0.1,0.6562675591255518,0.6426564092713815,0.6763427607680332,0.6498035073372406
data_tuberculosis,SVC_FPS,rdkit_fp,2000,10,0.03,0.6664755429807336,0.6539640634651779,0.6870531338292106,0.6584094316478125
data_tuberculosis,SVC_FPS,rdkit_fp,2000,50,0.03,0.6539321369982907,0.6445106419202822,0.6736450894144199,0.64364067966017
data_tuberculosis,SVC_FPS,rdkit_fp,2000,100,0.03,0.6513981298483056,0.6398406822353818,0.6734082709368124,0.6409454363727227
data_tuberculosis,SVC_FPS,rdkit_fp,2000,10,0.01,0.6659604005239663,0.6513775235135035,0.685217275804977,0.6612864022534187
data_tuberculosis,SVC_FPS,rdkit_fp,2000,50,0.01,0.6471021804505426,0.6389184770627385,0.6660051193976985,0.6363829448911907
data_tuberculosis,SVC_FPS,rdkit_fp,2000,100,0.01,0.6454795915717947,0.6374254869134177,0.6643226785611324,0.6346906092408341
data_malaria,SVC_FPS,cdk_fp,1000,10,1.0,0.9638528577275272,0.9748936125937724,0.9640764436714492,0.95258851691736
data_malaria,SVC_FPS,cdk_fp,1000,50,1.0,0.9444851962206342,0.9642938893570979,0.9536853812274638,0.9154763180773409
data_malaria,SVC_FPS,cdk_fp,1000,100,1.0,0.9444226066992534,0.9642548719709505,0.9536676338962186,0.9153453142305913
data_malaria,SVC_FPS,cdk_fp,1000,10,0.1,0.9395990304584437,0.9614742329181888,0.9499259048920511,0.9073969535650915
data_malaria,SVC_FPS,cdk_fp,1000,50,0.1,0.9548996829609427,0.973382339170335,0.9628400462613761,0.9284766634511172
data_malaria,SVC_FPS,cdk_fp,1000,100,0.1,0.9535802514462293,0.9729999687860916,0.961319691551382,0.9264210940012144
data_malaria,SVC_FPS,cdk_fp,1000,10,0.03,0.9322696950766856,0.9605924399912599,0.9477104463749588,0.8885061988638383
data_malaria,SVC_FPS,cdk_fp,1000,50,0.03,0.9442081330074987,0.970505457231743,0.9607576927286218,0.9013612490621316
data_malaria,SVC_FPS,cdk_fp,1000,100,0.03,0.9447292570490925,0.9707031453215561,0.9592698747925775,0.9042147510331441
data_malaria,SVC_FPS,cdk_fp,1000,10,0.01,0.9299104316732407,0.9617681638938312,0.9455807666255513,0.8823823645003394
data_malaria,SVC_FPS,cdk_fp,1000,50,0.01,0.927686925689029,0.9594895485428319,0.9525909624673523,0.8709802660569028
data_malaria,SVC_FPS,cdk_fp,1000,100,0.01,0.9281515553710356,0.9576921476209811,0.9536528444535151,0.8731096740386105
data_malaria,SVC_FPS,cdk_fp,1500,10,1.0,0.9657554994046407,0.9797629823849505,0.9703885778176107,0.9471149380113612
data_malaria,SVC_FPS,cdk_fp,1500,50,1.0,0.9520636283020942,0.9803794570860778,0.9666971329186369,0.9091142949015679
data_malaria,SVC_FPS,cdk_fp,1500,100,1.0,0.9521882199818201,0.9806057579257317,0.9668184063488116,0.9091404956709177
data_malaria,SVC_FPS,cdk_fp,1500,10,0.1,0.935680675005893,0.9765167358574987,0.9432529083439071,0.8872723808162735
data_malaria,SVC_FPS,cdk_fp,1500,50,0.1,0.9563456220021195,0.983555472318465,0.9671349004226825,0.9183464932652112
data_malaria,SVC_FPS,cdk_fp,1500,100,0.1,0.9571732818528156,0.9834072062511051,0.969418390376214,0.9186942489311279
data_malaria,SVC_FPS,cdk_fp,1500,10,0.03,0.9320761205025383,0.976147371268638,0.9353405564971498,0.8847404337418272
data_malaria,SVC_FPS,cdk_fp,1500,50,0.03,0.9451648796241533,0.9762748280633851,0.9606334614099065,0.8985863493991686
data_malaria,SVC_FPS,cdk_fp,1500,100,0.03,0.9454630450634032,0.9747453465264124,0.9621094477917881,0.8995343408720092
data_malaria,SVC_FPS,cdk_fp,1500,10,0.01,0.9285681283845986,0.9751381215469623,0.9319449004522609,0.8786213631545726
data_malaria,SVC_FPS,cdk_fp,1500,50,0.01,0.9366995055005238,0.9723184651080529,0.947666078046847,0.8901139733466717
data_malaria,SVC_FPS,cdk_fp,1500,100,0.01,0.9378410311811233,0.9714704872491189,0.9495591267129873,0.8924934795812639
data_malaria,SVC_FPS,cdk_fp,2000,10,1.0,0.9548696804550427,0.9603427287199184,0.9605979667474173,0.9436683458977929
data_malaria,SVC_FPS,cdk_fp,2000,50,1.0,0.9419242656522676,0.9553823183610629,0.9641296856651843,0.9062607929305556
data_malaria,SVC_FPS,cdk_fp,2000,100,1.0,0.9413124699881579,0.9555696018145697,0.9631121720071341,0.9052556361427698
data_malaria,SVC_FPS,cdk_fp,2000,10,0.1,0.931826907147121,0.9514259554057282,0.9721455636108727,0.8719092024247623
data_malaria,SVC_FPS,cdk_fp,2000,50,0.1,0.9478020894007804,0.9606132492638726,0.9635795183965875,0.9192135005418809
data_malaria,SVC_FPS,cdk_fp,2000,100,0.1,0.9485050100190646,0.9614352155320417,0.9635824762851285,0.9204973382400239
data_malaria,SVC_FPS,cdk_fp,2000,10,0.03,0.9284849191393626,0.9539230681191535,0.9673064579580507,0.8642252313408836
data_malaria,SVC_FPS,cdk_fp,2000,50,0.03,0.9355809240048961,0.9491941609181054,0.9610416500285431,0.8965069610680397
data_malaria,SVC_FPS,cdk_fp,2000,100,0.03,0.9354017796483529,0.9486973395344964,0.9597934210643068,0.8977145783462558
data_malaria,SVC_FPS,cdk_fp,2000,10,0.01,0.9277958599424281,0.951558614518629,0.9694568429272444,0.862372122381411
data_malaria,SVC_FPS,cdk_fp,2000,50,0.01,0.9291771654680898,0.94554993705195,0.9600803362527688,0.8819012230995509
data_malaria,SVC_FPS,cdk_fp,2000,100,0.01,0.931908959961795,0.9456487810968565,0.9591900118019747,0.8908880869865541
data_malaria,SVC_FPS,rdkit_fp,1000,10,1.0,0.9658034235554045,0.9775025751474858,0.959042117374933,0.960865578143795
data_malaria,SVC_FPS,rdkit_fp,1000,50,1.0,0.9435820820746916,0.9608005327173789,0.9499199891149701,0.9200257243917261
data_malaria,SVC_FPS,rdkit_fp,1000,100,1.0,0.9434697193304975,0.9604415727648242,0.9502157779690545,0.919751807257614
data_malaria,SVC_FPS,rdkit_fp,1000,10,0.1,0.9434060596822074,0.9556372319505572,0.9377867303204268,0.9367942167756385
data_malaria,SVC_FPS,rdkit_fp,1000,50,0.1,0.9522340494750435,0.959908335154145,0.9573294999097849,0.9394643133612008
data_malaria,SVC_FPS,rdkit_fp,1000,100,0.1,0.9515671390148899,0.9597756760412441,0.9579743196116886,0.936951421391737
data_malaria,SVC_FPS,rdkit_fp,1000,10,0.03,0.9301647295372624,0.9513609264288166,0.9313385333013875,0.9077947288815832
data_malaria,SVC_FPS,rdkit_fp,1000,50,0.03,0.9374039962757585,0.9535797151210584,0.946130933894148,0.9125013398120692
data_malaria,SVC_FPS,rdkit_fp,1000,100,0.03,0.938141204009999,0.9532337609638858,0.9486599285965694,0.9125299224695418
data_malaria,SVC_FPS,rdkit_fp,1000,10,0.01,0.9249764647545714,0.94778433269865,0.9279251299252541,0.8992199316398103
data_malaria,SVC_FPS,rdkit_fp,1000,50,0.01,0.9314738089991517,0.9489548542830682,0.9444745163112752,0.9009920564031114
data_malaria,SVC_FPS,rdkit_fp,1000,100,0.01,0.9325794349607289,0.9501643932536336,0.9468319534783276,0.9007419581502261
data_malaria,SVC_FPS,rdkit_fp,1500,10,1.0,0.961699747350798,0.9798019997710983,0.9468230798127063,0.9584741624685894
data_malaria,SVC_FPS,rdkit_fp,1500,50,1.0,0.9460561525246687,0.9653213471923091,0.9478908775759515,0.9249562328057456
data_malaria,SVC_FPS,rdkit_fp,1500,100,1.0,0.945847084887621,0.9650378208529723,0.9478139724738897,0.9246894613360014
data_malaria,SVC_FPS,rdkit_fp,1500,10,0.1,0.9370551147084856,0.9646476469915002,0.9416526906433109,0.9048650064906459
data_malaria,SVC_FPS,rdkit_fp,1500,50,0.1,0.9546473866869833,0.9691658603073537,0.9592373380186285,0.9355389617349676
data_malaria,SVC_FPS,rdkit_fp,1500,100,0.1,0.9544482422341752,0.9691736637845831,0.9601779465746167,0.9339931163433258
data_malaria,SVC_FPS,rdkit_fp,1500,10,0.03,0.929574194619754,0.9563031286741386,0.938191961050523,0.8942274941346006
data_malaria,SVC_FPS,rdkit_fp,1500,50,0.03,0.9379933142498724,0.9536759580068889,0.9620177532470219,0.8982862314957066
data_malaria,SVC_FPS,rdkit_fp,1500,100,0.03,0.9378561557025809,0.9545291381839759,0.9614557544242615,0.8975835744995053
data_malaria,SVC_FPS,rdkit_fp,1500,10,0.01,0.930412566466671,0.9568415686029703,0.941040407715356,0.8933557230816868
data_malaria,SVC_FPS,rdkit_fp,1500,50,0.01,0.9262425000467693,0.9412138048714505,0.9646088636088014,0.8729048316600564
data_malaria,SVC_FPS,rdkit_fp,1500,100,0.01,0.9260033623798529,0.9446863522385575,0.9649135261285084,0.8684102087724931
data_malaria,SVC_FPS,rdkit_fp,2000,10,1.0,0.960511760064388,0.9788733859807929,0.9504997352689759,0.9521621589433951
data_malaria,SVC_FPS,rdkit_fp,2000,50,1.0,0.945939426437886,0.9710360936833451,0.947716362152041,0.9190658234782716
data_malaria,SVC_FPS,rdkit_fp,2000,100,1.0,0.9452303055801812,0.970674532571714,0.9470271741220245,0.9179892100468048
data_malaria,SVC_FPS,rdkit_fp,2000,10,0.1,0.9236848709904227,0.9468999386126469,0.9270998790223587,0.8970547953362629
data_malaria,SVC_FPS,rdkit_fp,2000,50,0.1,0.950712847148641,0.9670979388415487,0.9518692376633854,0.9331713649409892
data_malaria,SVC_FPS,rdkit_fp,2000,100,0.1,0.9528082193421357,0.9679927375638593,0.9558623871935248,0.9345695332690228
data_malaria,SVC_FPS,rdkit_fp,2000,10,0.03,0.9207546018305824,0.9430008011569964,0.9279842876960718,0.8912787166386792
data_malaria,SVC_FPS,rdkit_fp,2000,50,0.03,0.9391199454169344,0.958860068046322,0.944007169921822,0.9144925982826596
data_malaria,SVC_FPS,rdkit_fp,2000,100,0.03,0.9400661798611756,0.9591826117718057,0.9444153585404588,0.9166005692712622
data_malaria,SVC_FPS,rdkit_fp,2000,10,0.01,0.9167900022673525,0.9308117697245895,0.927188615678585,0.8923696213988837
data_malaria,SVC_FPS,rdkit_fp,2000,50,0.01,0.9313252032207404,0.9544042825483036,0.9431286770251923,0.8964426500887256
data_malaria,SVC_FPS,rdkit_fp,2000,100,0.01,0.9337378963320455,0.9573748062136491,0.9455097773005716,0.8983291054819159
data_solubility,SVC_FPS,cdk_fp,1000,10,1.0,0.9197169769173319,0.9093603922015734,0.9386842105263158,0.9111063280241067
data_solubility,SVC_FPS,cdk_fp,1000,50,1.0,0.9235078032814454,0.9216166913692851,0.9537280701754386,0.8951786482996126
data_solubility,SVC_FPS,cdk_fp,1000,100,1.0,0.924747513390674,0.9240679512028275,0.954780701754386,0.8953938872148085
data_solubility,SVC_FPS,cdk_fp,1000,10,0.1,0.9059282801081233,0.9059970356857827,0.947280701754386,0.8645071028842015
data_solubility,SVC_FPS,cdk_fp,1000,50,0.1,0.9323811255001783,0.9230988484779388,0.9617543859649123,0.912290142057684
data_solubility,SVC_FPS,cdk_fp,1000,100,0.1,0.9357538513840682,0.9317637669592976,0.9629385964912279,0.9125591907016789
data_solubility,SVC_FPS,cdk_fp,1000,10,0.03,0.9129598614106846,0.9062820658989853,0.951140350877193,0.881457167455876
data_solubility,SVC_FPS,cdk_fp,1000,50,0.03,0.9429618575729164,0.9431649754874016,0.9657894736842105,0.9199311235471374
data_solubility,SVC_FPS,cdk_fp,1000,100,0.03,0.9453169521038822,0.945616235320944,0.966798245614035,0.9235363753766681
data_solubility,SVC_FPS,cdk_fp,1000,10,0.01,0.9130959634555241,0.9075932048797172,0.9570175438596491,0.8746771416272063
data_solubility,SVC_FPS,cdk_fp,1000,50,0.01,0.9273890268255937,0.9282863983582259,0.964298245614035,0.88958243650452
data_solubility,SVC_FPS,cdk_fp,1000,100,0.01,0.9340080400064952,0.941454794208186,0.9651754385964912,0.8953938872148085
data_solubility,SVC_FPS,cdk_fp,1500,10,1.0,0.9201295359126118,0.9248090297571542,0.952938596491228,0.8826409814894532
data_solubility,SVC_FPS,cdk_fp,1500,50,1.0,0.9255227774017772,0.9260631626952457,0.9540350877192983,0.8964700817907878
data_solubility,SVC_FPS,cdk_fp,1500,100,1.0,0.9254601564972085,0.9256641203967622,0.9538157894736842,0.8969005596211794
data_solubility,SVC_FPS,cdk_fp,1500,10,0.1,0.9146537801495982,0.9176832744270892,0.9457894736842105,0.8804885923374947
data_solubility,SVC_FPS,cdk_fp,1500,50,0.1,0.9380979718546679,0.9454452171930224,0.9671052631578947,0.9017434352130865
data_solubility,SVC_FPS,cdk_fp,1500,100,0.1,0.9414860830930385,0.9452171930224603,0.9703947368421052,0.9088463194145502
data_solubility,SVC_FPS,cdk_fp,1500,10,0.03,0.9111474677156643,0.9201915403032721,0.9420175438596491,0.8712333189840722
data_solubility,SVC_FPS,cdk_fp,1500,50,0.03,0.9459564594697949,0.9545091779728652,0.9754824561403508,0.9078777442961687
data_solubility,SVC_FPS,cdk_fp,1500,100,0.03,0.9474330025409727,0.9554212746551135,0.9753947368421053,0.9114829961256995
data_solubility,SVC_FPS,cdk_fp,1500,10,0.01,0.9114083400510133,0.9168281837874814,0.9439035087719299,0.8734933275936287
data_solubility,SVC_FPS,cdk_fp,1500,50,0.01,0.9380274572298808,0.9485235434956105,0.9626315789473684,0.9029272492466638
data_solubility,SVC_FPS,cdk_fp,1500,100,0.01,0.9389463108867987,0.9504047429027477,0.9639912280701755,0.9024429616874731
data_solubility,SVC_FPS,cdk_fp,2000,10,1.0,0.9178563151155066,0.9243529814160301,0.9347368421052632,0.8944791218252262
data_solubility,SVC_FPS,cdk_fp,2000,50,1.0,0.931144361376922,0.9312507125755332,0.9435964912280702,0.918585880327163
data_solubility,SVC_FPS,cdk_fp,2000,100,1.0,0.9316820623981981,0.9316497548740168,0.9446491228070175,0.9187473095135601
data_solubility,SVC_FPS,cdk_fp,2000,10,0.1,0.9137591278490987,0.9205905826017556,0.9367543859649122,0.8839324149806286
data_solubility,SVC_FPS,cdk_fp,2000,50,0.1,0.9493164184472286,0.956789419678486,0.9671929824561403,0.9239668532070598
data_solubility,SVC_FPS,cdk_fp,2000,100,0.1,0.9504969541249776,0.9562193592520807,0.9678070175438597,0.9274644855789926
data_solubility,SVC_FPS,cdk_fp,2000,10,0.03,0.9136519705986237,0.9159730931478737,0.9403508771929824,0.8846319414550151
data_solubility,SVC_FPS,cdk_fp,2000,50,0.03,0.9486381049726038,0.9555352867403943,0.9744298245614036,0.9159492036160137
data_solubility,SVC_FPS,cdk_fp,2000,100,0.03,0.9515947681033899,0.9613499030897275,0.9749561403508772,0.9184782608695653
data_solubility,SVC_FPS,cdk_fp,2000,10,0.01,0.9103345670059306,0.915802075019952,0.9410087719298246,0.8741928540680155
data_solubility,SVC_FPS,cdk_fp,2000,50,0.01,0.9389153561369483,0.941682818378748,0.9627192982456141,0.9123439517864831
data_solubility,SVC_FPS,cdk_fp,2000,100,0.01,0.9448737479424361,0.9457872534488656,0.972938596491228,0.9158953938872149
data_solubility,SVC_FPS,rdkit_fp,1000,10,1.0,0.8975979078118628,0.924124957245468,0.8951754385964913,0.8734933275936289
data_solubility,SVC_FPS,rdkit_fp,1000,50,1.0,0.9125845084226653,0.9233268726485007,0.9299561403508773,0.8844705122686182
data_solubility,SVC_FPS,rdkit_fp,1000,100,1.0,0.9144170864253955,0.9221867517956902,0.9339035087719298,0.8871609987085666
data_solubility,SVC_FPS,rdkit_fp,1000,10,0.1,0.9000992893494666,0.9171702200433246,0.9071052631578947,0.8760223848471804
data_solubility,SVC_FPS,rdkit_fp,1000,50,0.1,0.9217542741988678,0.931250712575533,0.9380263157894735,0.8959857942315971
data_solubility,SVC_FPS,rdkit_fp,1000,100,0.1,0.9234555397410796,0.9323338273857029,0.9407017543859649,0.8973310374515713
data_solubility,SVC_FPS,rdkit_fp,1000,10,0.03,0.900439401410098,0.9147189602097822,0.9126754385964911,0.8739238054240207
data_solubility,SVC_FPS,rdkit_fp,1000,50,0.03,0.9261439963741048,0.9281153802303044,0.9444298245614035,0.905886784330607
data_solubility,SVC_FPS,rdkit_fp,1000,100,0.03,0.9285039014487092,0.9314217307034545,0.9465350877192982,0.9075548859233749
data_solubility,SVC_FPS,rdkit_fp,1000,10,0.01,0.9006747831183436,0.9081632653061225,0.9171929824561403,0.8766681015927681
data_solubility,SVC_FPS,rdkit_fp,1000,50,0.01,0.9215064855570342,0.9177402804697298,0.9446052631578947,0.9021739130434783
data_solubility,SVC_FPS,rdkit_fp,1000,100,0.01,0.925804653219773,0.921388667198723,0.9470175438596492,0.909007748600947
data_solubility,SVC_FPS,rdkit_fp,1500,10,1.0,0.8955385836969891,0.8904913920875612,0.9150438596491228,0.8810804993542832
data_solubility,SVC_FPS,rdkit_fp,1500,50,1.0,0.9087335646694635,0.9020066127009462,0.9239035087719298,0.9002905725355145
data_solubility,SVC_FPS,rdkit_fp,1500,100,1.0,0.9085784257078731,0.9009234978907764,0.9235526315789474,0.9012591476538958
data_solubility,SVC_FPS,rdkit_fp,1500,10,0.1,0.8946963487162499,0.8843347394823851,0.8995175438596491,0.9002367628067155
data_solubility,SVC_FPS,rdkit_fp,1500,50,0.1,0.9209544014671724,0.908448295519325,0.9408333333333333,0.9135815755488592
data_solubility,SVC_FPS,rdkit_fp,1500,100,0.1,0.9213148590256521,0.9081062592634819,0.9421491228070175,0.9136891950064571
data_solubility,SVC_FPS,rdkit_fp,1500,10,0.03,0.9069097724868236,0.8968760688632995,0.9118859649122807,0.9119672836848902
data_solubility,SVC_FPS,rdkit_fp,1500,50,0.03,0.9231909739341538,0.9149469843803443,0.9342105263157894,0.920415411106328
data_solubility,SVC_FPS,rdkit_fp,1500,100,0.03,0.9262075474325144,0.9167141717022005,0.9410087719298245,0.9208996986655188
data_solubility,SVC_FPS,rdkit_fp,1500,10,0.01,0.9096110531646616,0.8935697183901493,0.9253947368421053,0.9098687042617306
data_solubility,SVC_FPS,rdkit_fp,1500,50,0.01,0.9255208635778758,0.9123247064188804,0.9459210526315789,0.9183168316831684
data_solubility,SVC_FPS,rdkit_fp,1500,100,0.01,0.9273520203716998,0.9131797970584882,0.9482456140350877,0.9206306500215239
data_solubility,SVC_FPS,rdkit_fp,2000,10,1.0,0.8735345657624066,0.8781780868772089,0.9012719298245614,0.8411536805854498
data_solubility,SVC_FPS,rdkit_fp,2000,50,1.0,0.8909614339216096,0.9002964314217308,0.9039912280701754,0.8685966422729229
data_solubility,SVC_FPS,rdkit_fp,2000,100,1.0,0.8913449581919135,0.9015505643598221,0.9042105263157895,0.8682737839001291
