"NAME [String]","METHOD [String]","lambda [Double]","elasticNetParam [Double]","featuresColumn [String]","scalerType [String]","maxIter [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","LR_EL_DESC","0.05","0.25","cdk_desc","Standard","500","15.610329562572742","45.54555703764774","0.6012295506490548","0.6842020994214372"
"ADMECaco2","LR_EL_DESC","0.01","0.25","cdk_desc","Standard","500","771442.655948984","2314326.614534735","0.6242461941810613","0.7290660226500991"
"ADMECaco2","LR_EL_DESC","0.005","0.25","cdk_desc","Standard","500","502905.1416965141","1508713.9893565834","0.6600348250048658","0.775698133726857"
"ADMECaco2","LR_EL_DESC","1.0","0.5","cdk_desc","Standard","500","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_DESC","0.1","0.5","cdk_desc","Standard","500","0.6863079814247793","0.6979128962907625","0.6584656924798429","0.7025453555037322"
"ADMECaco2","LR_EL_DESC","0.05","0.5","cdk_desc","Standard","500","1.3474069646082165","2.7181734668910162","0.6239510041488252","0.7000964227848077"
"ADMECaco2","LR_EL_DESC","0.01","0.5","cdk_desc","Standard","500","442147.0913312598","1326439.9756756613","0.6084502846771599","0.6898678333437506"
"ADMECaco2","LR_EL_DESC","0.005","0.5","cdk_desc","Standard","500","573055.9573559215","1719166.4936445665","0.6346529966573758","0.7437702011351983"
"ADMECaco2","LR_EL_DESC","1.0","0.75","cdk_desc","Standard","500","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_DESC","0.1","0.75","cdk_desc","Standard","500","0.6908467077609579","0.6844968095156878","0.6844935784118769","0.7035497353553093"
"ADMECaco2","LR_EL_DESC","0.05","0.75","cdk_desc","Standard","500","0.6848689222594415","0.7162872350352322","0.6398634618104893","0.6984560699326029"
"ADMECaco2","LR_EL_DESC","0.01","0.75","cdk_desc","Standard","500","5168.536750708016","15504.331660778682","0.6016114337257795","0.6769799116414738"
"ADMECaco2","LR_EL_DESC","0.005","0.75","cdk_desc","Standard","500","532785.149916881","1598354.1135807114","0.6204496313832922","0.7157203001728134"
"ADMECaco2","LR_EL_DESC","1.0","1.0","cdk_desc","Standard","500","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_DESC","0.1","1.0","cdk_desc","Standard","500","0.6999890870408264","0.6852857433990277","0.712528349300897","0.7021531684225545"
"ADMECaco2","LR_EL_DESC","0.05","1.0","cdk_desc","Standard","500","0.6868571294393139","0.7050762906360982","0.6526792710597197","0.7028158266221238"
"ADMECaco2","LR_EL_DESC","0.01","1.0","cdk_desc","Standard","500","18.877650829180556","55.36142377800662","0.5982894452535286","0.6732392642815215"
"ADMECaco2","LR_EL_DESC","0.005","1.0","cdk_desc","Standard","500","320805.60103086865","962415.4969553344","0.6133156880689544","0.6928215834940954"
"MouseRatTox","LR_EL_DESC","1.0","0.0","rdkit_desc","MaxMin","10","1.2370843130737914","1.2340975659985831","1.2795158957343378","1.1976394774884533"
"MouseRatTox","LR_EL_DESC","0.1","0.0","rdkit_desc","MaxMin","10","1.208026438006563","1.2165708957275239","1.1664370079782342","1.241071410313931"
"MouseRatTox","LR_EL_DESC","0.05","0.0","rdkit_desc","MaxMin","10","1.216739929099683","1.23674655159926","1.155983156457854","1.257490079241935"
"MouseRatTox","LR_EL_DESC","0.01","0.0","rdkit_desc","MaxMin","10","1.2554730691309082","1.2940405612512569","1.179205585051998","1.2931730610894694"
"MouseRatTox","LR_EL_DESC","0.005","0.0","rdkit_desc","MaxMin","10","1.2803157003956405","1.3296814787178382","1.2009592854934665","1.3103063369756165"
"MouseRatTox","LR_EL_DESC","1.0","0.25","rdkit_desc","MaxMin","10","1.3605303823748365","1.4190568421279974","1.384720114461983","1.2778141905345293"
"MouseRatTox","LR_EL_DESC","0.1","0.25","rdkit_desc","MaxMin","10","1.212042940568484","1.2144921040419268","1.2290377255394231","1.1925989921241023"
"MouseRatTox","LR_EL_DESC","0.05","0.25","rdkit_desc","MaxMin","10","1.207371145087304","1.217154192712219","1.188518422916976","1.2164408196327172"
"MouseRatTox","LR_EL_DESC","0.01","0.25","rdkit_desc","MaxMin","10","1.2346605144626353","1.2279551055841145","1.2298927032990163","1.2461337345047754"
"MouseRatTox","LR_EL_DESC","0.005","0.25","rdkit_desc","MaxMin","10","1.2282298505681657","1.229400374464453","1.2024027095829375","1.2528864676571063"
"MouseRatTox","LR_EL_DESC","1.0","0.5","rdkit_desc","MaxMin","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.5","rdkit_desc","MaxMin","10","1.215941456805164","1.2263182323485704","1.254330068687176","1.167176069379746"
"MouseRatTox","LR_EL_DESC","0.05","0.5","rdkit_desc","MaxMin","10","1.2110669469189557","1.2147352858032179","1.2218612854826283","1.1966042694710213"
"MouseRatTox","LR_EL_DESC","0.01","0.5","rdkit_desc","MaxMin","10","1.224070308607559","1.2271324499570795","1.1936850908029648","1.2513933850626329"
"MouseRatTox","LR_EL_DESC","0.005","0.5","rdkit_desc","MaxMin","10","1.2262979646192729","1.2287215005514538","1.202953564955643","1.247218828350722"
"MouseRatTox","LR_EL_DESC","1.0","0.75","rdkit_desc","MaxMin","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.75","rdkit_desc","MaxMin","10","1.2316267475985707","1.2302588931014729","1.2855452423795823","1.1790761073146572"
"MouseRatTox","LR_EL_DESC","0.05","0.75","rdkit_desc","MaxMin","10","1.215150893742308","1.2248461667906103","1.2391224020328586","1.1814841124034547"
"MouseRatTox","LR_EL_DESC","0.01","0.75","rdkit_desc","MaxMin","10","1.2226901071549188","1.230195726644902","1.1950439218300606","1.242830672989794"
"MouseRatTox","LR_EL_DESC","0.005","0.75","rdkit_desc","MaxMin","10","1.227972961091977","1.2423926487153922","1.196132539468384","1.2453936950921547"
"MouseRatTox","LR_EL_DESC","1.0","1.0","rdkit_desc","MaxMin","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","1.0","rdkit_desc","MaxMin","10","1.2504204546274165","1.2471059210546047","1.3048746342946307","1.199280808533014"
"MouseRatTox","LR_EL_DESC","0.05","1.0","rdkit_desc","MaxMin","10","1.2144045848103122","1.2200717857454206","1.2479579558143734","1.1751840128711426"
"MouseRatTox","LR_EL_DESC","0.01","1.0","rdkit_desc","MaxMin","10","1.2202597028044864","1.2292704940886274","1.1993915049426234","1.2321171093822083"
"MouseRatTox","LR_EL_DESC","0.005","1.0","rdkit_desc","MaxMin","10","1.224791716206234","1.2279193040728176","1.193970767524321","1.2524850770215639"
"MouseRatTox","LR_EL_DESC","1.0","0.0","cdk_desc","MaxMin","10","1.2553265106647635","1.243322327756349","1.3003233039507105","1.2223339002872309"
"MouseRatTox","LR_EL_DESC","0.1","0.0","cdk_desc","MaxMin","10","1.449526807865147","1.762963672069213","1.257235563713495","1.3283811878127334"
"MouseRatTox","LR_EL_DESC","0.05","0.0","cdk_desc","MaxMin","10","1.5992984687654348","2.1828941151523145","1.248370925568787","1.366630365575203"
"MouseRatTox","LR_EL_DESC","0.01","0.0","cdk_desc","MaxMin","10","2.082740974822623","3.5062985742137633","1.2536969610027573","1.488227389251348"
"MouseRatTox","LR_EL_DESC","0.005","0.0","cdk_desc","MaxMin","10","2.286643878268516","4.039839597580955","1.275688216123751","1.5444038211008413"
"MouseRatTox","LR_EL_DESC","1.0","0.25","cdk_desc","MaxMin","10","1.3175453915214665","1.3538774698590506","1.3533035127140671","1.2454551919912817"
"MouseRatTox","LR_EL_DESC","0.1","0.25","cdk_desc","MaxMin","10","1.295159586436102","1.3044083703244123","1.3103611308546468","1.2707092581292474"
"MouseRatTox","LR_EL_DESC","0.05","0.25","cdk_desc","MaxMin","10","1.3300111716390886","1.3554543575626092","1.3031719460667395","1.3314072112879172"
"MouseRatTox","LR_EL_DESC","0.01","0.25","cdk_desc","MaxMin","10","1.370078470434918","1.4272915005313784","1.3058362586947312","1.3771076520786445"
"MouseRatTox","LR_EL_DESC","0.005","0.25","cdk_desc","MaxMin","10","1.393352926232895","1.4564323413723443","1.3091916875321394","1.4144347497942011"
"MouseRatTox","LR_EL_DESC","1.0","0.5","cdk_desc","MaxMin","10","1.3908483316767069","1.4581354890222693","1.4037018472548743","1.3107076587529776"
"MouseRatTox","LR_EL_DESC","0.1","0.5","cdk_desc","MaxMin","10","1.2512923941152596","1.2332434098738096","1.3022833922136645","1.2183503802583042"
"MouseRatTox","LR_EL_DESC","0.05","0.5","cdk_desc","MaxMin","10","1.3084628860500203","1.3294934906437283","1.3127343124154556","1.2831608550908769"
"MouseRatTox","LR_EL_DESC","0.01","0.5","cdk_desc","MaxMin","10","1.371266349391367","1.4532260252641702","1.3018368279496595","1.358736194960271"
"MouseRatTox","LR_EL_DESC","0.005","0.5","cdk_desc","MaxMin","10","1.3734279525849562","1.4316687000407748","1.3062904310141663","1.3823247266999275"
"MouseRatTox","LR_EL_DESC","1.0","0.75","cdk_desc","MaxMin","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.75","cdk_desc","MaxMin","10","1.2633155629734774","1.2415390276206446","1.322257710576054","1.2261499507237337"
"MouseRatTox","LR_EL_DESC","0.05","0.75","cdk_desc","MaxMin","10","1.2671591608761021","1.25801056839528","1.2898532631341806","1.2536136510988456"
"MouseRatTox","LR_EL_DESC","0.01","0.75","cdk_desc","MaxMin","10","1.3631673865320708","1.42372481736793","1.305618581430328","1.3601587607979544"
"MouseRatTox","LR_EL_DESC","0.005","0.75","cdk_desc","MaxMin","10","1.3961352698224763","1.4906937494191717","1.3074942962459697","1.3902177638022872"
"MouseRatTox","LR_EL_DESC","1.0","1.0","cdk_desc","MaxMin","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","1.0","cdk_desc","MaxMin","10","1.2568770684739883","1.250238566797479","1.3278639877759517","1.1925286508485338"
"MouseRatTox","LR_EL_DESC","0.05","1.0","cdk_desc","MaxMin","10","1.2528367363856312","1.235317458735975","1.3027754982729747","1.2204172521479442"
"MouseRatTox","LR_EL_DESC","0.01","1.0","cdk_desc","MaxMin","10","1.3640511092690237","1.4209576516017064","1.3136512170208017","1.357544459184563"
"MouseRatTox","LR_EL_DESC","0.005","1.0","cdk_desc","MaxMin","10","1.371379293661083","1.456799724118063","1.30221627528769","1.3551218815774955"
"MouseRatTox","LR_EL_DESC","1.0","0.0","rdkit_desc","Standard","10","1.237084313073792","1.2340975659985831","1.2795158957343387","1.1976394774884545"
"MouseRatTox","LR_EL_DESC","0.1","0.0","rdkit_desc","Standard","10","1.2080264380065642","1.216570895727522","1.1664370079782354","1.241071410313935"
"MouseRatTox","LR_EL_DESC","0.05","0.0","rdkit_desc","Standard","10","1.2167399290996845","1.2367465515992564","1.1559831564578562","1.257490079241941"
"MouseRatTox","LR_EL_DESC","0.01","0.0","rdkit_desc","Standard","10","1.2554730691309086","1.294040561251248","1.1792055850519947","1.2931730610894832"
"MouseRatTox","LR_EL_DESC","0.005","0.0","rdkit_desc","Standard","10","1.2803157003956385","1.3296814787178226","1.2009592854934596","1.3103063369756336"
"MouseRatTox","LR_EL_DESC","1.0","0.25","rdkit_desc","Standard","10","1.3605303823748363","1.4190568421279974","1.3847201144619825","1.2778141905345286"
"MouseRatTox","LR_EL_DESC","0.1","0.25","rdkit_desc","Standard","10","1.2120429405684854","1.2144921040419274","1.2290377255394258","1.1925989921241031"
"MouseRatTox","LR_EL_DESC","0.05","0.25","rdkit_desc","Standard","10","1.2073711450873044","1.2171541927122185","1.1885184229169774","1.2164408196327172"
"MouseRatTox","LR_EL_DESC","0.01","0.25","rdkit_desc","Standard","10","1.2346605144626361","1.2279551055841145","1.2298927032990175","1.246133734504776"
"MouseRatTox","LR_EL_DESC","0.005","0.25","rdkit_desc","Standard","10","1.2282298505681661","1.2294003744644546","1.2024027095829375","1.2528864676571065"
"MouseRatTox","LR_EL_DESC","1.0","0.5","rdkit_desc","Standard","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.5","rdkit_desc","Standard","10","1.2159414568051643","1.2263182323485695","1.254330068687176","1.1671760693797477"
"MouseRatTox","LR_EL_DESC","0.05","0.5","rdkit_desc","Standard","10","1.2110669469189572","1.2147352858032192","1.221861285482631","1.1966042694710213"
"MouseRatTox","LR_EL_DESC","0.01","0.5","rdkit_desc","Standard","10","1.2240703086075593","1.2271324499570786","1.1936850908029661","1.251393385062633"
"MouseRatTox","LR_EL_DESC","0.005","0.5","rdkit_desc","Standard","10","1.2262979646192735","1.2287215005514533","1.202953564955645","1.247218828350722"
"MouseRatTox","LR_EL_DESC","1.0","0.75","rdkit_desc","Standard","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.75","rdkit_desc","Standard","10","1.2316267475985698","1.2302588931014726","1.2855452423795826","1.1790761073146545"
"MouseRatTox","LR_EL_DESC","0.05","0.75","rdkit_desc","Standard","10","1.215150893742307","1.2248461667906083","1.2391224020328566","1.1814841124034554"
"MouseRatTox","LR_EL_DESC","0.01","0.75","rdkit_desc","Standard","10","1.2226901071549183","1.2301957266449002","1.195043921830061","1.2428306729897938"
"MouseRatTox","LR_EL_DESC","0.005","0.75","rdkit_desc","Standard","10","1.2279729610919772","1.2423926487153925","1.1961325394683846","1.2453936950921545"
"MouseRatTox","LR_EL_DESC","1.0","1.0","rdkit_desc","Standard","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","1.0","rdkit_desc","Standard","10","1.250420454627415","1.2471059210546043","1.30487463429463","1.19928080853301"
"MouseRatTox","LR_EL_DESC","0.05","1.0","rdkit_desc","Standard","10","1.214404584810312","1.2200717857454206","1.2479579558143734","1.1751840128711422"
"MouseRatTox","LR_EL_DESC","0.01","1.0","rdkit_desc","Standard","10","1.220259702804487","1.2292704940886274","1.1993915049426251","1.2321171093822085"
"MouseRatTox","LR_EL_DESC","0.005","1.0","rdkit_desc","Standard","10","1.2247917162062345","1.2279193040728176","1.1939707675243225","1.2524850770215634"
"MouseRatTox","LR_EL_DESC","1.0","0.0","cdk_desc","Standard","10","1.2553265106647622","1.2433223277563425","1.3003233039507112","1.2223339002872329"
"MouseRatTox","LR_EL_DESC","0.1","0.0","cdk_desc","Standard","10","1.4495268078651253","1.7629636720691724","1.257235563713457","1.328381187812747"
"MouseRatTox","LR_EL_DESC","0.05","0.0","cdk_desc","Standard","10","1.5992984687653997","2.1828941151523","1.248370925568658","1.3666303655752405"
"MouseRatTox","LR_EL_DESC","0.01","0.0","cdk_desc","Standard","10","2.082740974822882","3.506298574214446","1.2536969610026036","1.4882273892515963"
"MouseRatTox","LR_EL_DESC","0.005","0.0","cdk_desc","Standard","10","2.2866438782688143","4.039839597581588","1.2756882161236336","1.544403821101222"
"MouseRatTox","LR_EL_DESC","1.0","0.25","cdk_desc","Standard","10","1.3175453915214665","1.3538774698590506","1.3533035127140678","1.2454551919912817"
"MouseRatTox","LR_EL_DESC","0.1","0.25","cdk_desc","Standard","10","1.2951595864360959","1.3044083703243945","1.3103611308546452","1.2707092581292476"
"MouseRatTox","LR_EL_DESC","0.05","0.25","cdk_desc","Standard","10","1.3300111716390848","1.3554543575626017","1.3031719460667355","1.3314072112879174"
"MouseRatTox","LR_EL_DESC","0.01","0.25","cdk_desc","Standard","10","1.3700784704349116","1.4272915005313638","1.305836258694727","1.377107652078644"
"MouseRatTox","LR_EL_DESC","0.005","0.25","cdk_desc","Standard","10","1.3933529262328879","1.4564323413723284","1.3091916875321337","1.4144347497942014"
"MouseRatTox","LR_EL_DESC","1.0","0.5","cdk_desc","Standard","10","1.3908483316767069","1.4581354890222693","1.403701847254874","1.3107076587529776"
"MouseRatTox","LR_EL_DESC","0.1","0.5","cdk_desc","Standard","10","1.2512923941152587","1.2332434098738074","1.3022833922136614","1.2183503802583073"
"MouseRatTox","LR_EL_DESC","0.05","0.5","cdk_desc","Standard","10","1.3084628860500147","1.3294934906437144","1.312734312415455","1.2831608550908746"
"MouseRatTox","LR_EL_DESC","0.01","0.5","cdk_desc","Standard","10","1.371266349391355","1.453226025264147","1.3018368279496482","1.3587361949602699"
"MouseRatTox","LR_EL_DESC","0.005","0.5","cdk_desc","Standard","10","1.373427952584949","1.4316687000407593","1.3062904310141605","1.3823247266999272"
"MouseRatTox","LR_EL_DESC","1.0","0.75","cdk_desc","Standard","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.75","cdk_desc","Standard","10","1.2633155629734762","1.241539027620642","1.3222577105760538","1.2261499507237332"
"MouseRatTox","LR_EL_DESC","0.05","0.75","cdk_desc","Standard","10","1.2671591608761001","1.2580105683952778","1.2898532631341781","1.2536136510988443"
"MouseRatTox","LR_EL_DESC","0.01","0.75","cdk_desc","Standard","10","1.3631673865320648","1.4237248173679156","1.3056185814303254","1.3601587607979535"
"MouseRatTox","LR_EL_DESC","0.005","0.75","cdk_desc","Standard","10","1.3961352698224676","1.4906937494191546","1.3074942962459624","1.3902177638022861"
"MouseRatTox","LR_EL_DESC","1.0","1.0","cdk_desc","Standard","10","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","1.0","cdk_desc","Standard","10","1.2568770684739883","1.2502385667974771","1.3278639877759515","1.192528650848536"
"MouseRatTox","LR_EL_DESC","0.05","1.0","cdk_desc","Standard","10","1.2528367363856294","1.235317458735972","1.302775498272972","1.2204172521479444"
"MouseRatTox","LR_EL_DESC","0.01","1.0","cdk_desc","Standard","10","1.3640511092690206","1.420957651601701","1.3136512170207986","1.357544459184562"
"MouseRatTox","LR_EL_DESC","0.005","1.0","cdk_desc","Standard","10","1.371379293661076","1.4567997241180504","1.302216275287682","1.3551218815774961"
"MouseRatTox","LR_EL_DESC","1.0","0.0","rdkit_desc","MaxMin","100","1.2370843130737914","1.2340975659985831","1.2795158957343378","1.1976394774884533"
"MouseRatTox","LR_EL_DESC","0.1","0.0","rdkit_desc","MaxMin","100","1.208026438006563","1.2165708957275239","1.1664370079782342","1.241071410313931"
"MouseRatTox","LR_EL_DESC","0.05","0.0","rdkit_desc","MaxMin","100","1.216739929099683","1.23674655159926","1.155983156457854","1.257490079241935"
"MouseRatTox","LR_EL_DESC","0.01","0.0","rdkit_desc","MaxMin","100","1.2554730691309082","1.2940405612512569","1.179205585051998","1.2931730610894694"
"MouseRatTox","LR_EL_DESC","0.005","0.0","rdkit_desc","MaxMin","100","1.2803157003956405","1.3296814787178382","1.2009592854934665","1.3103063369756165"
"MouseRatTox","LR_EL_DESC","1.0","0.25","rdkit_desc","MaxMin","100","1.3602641222715406","1.4190914753773631","1.3841126287355963","1.277588262701663"
"MouseRatTox","LR_EL_DESC","0.1","0.25","rdkit_desc","MaxMin","100","1.206727087196895","1.208737515091721","1.2111964162174473","1.2002473302815162"
"MouseRatTox","LR_EL_DESC","0.05","0.25","rdkit_desc","MaxMin","100","1.2057914033544577","1.2317251284700337","1.1694213642751288","1.2162277173182103"
"MouseRatTox","LR_EL_DESC","0.01","0.25","rdkit_desc","MaxMin","100","1.225669580417071","1.268400850002803","1.149317284743668","1.2592906065047422"
"MouseRatTox","LR_EL_DESC","0.005","0.25","rdkit_desc","MaxMin","100","1.2433327386092974","1.3025509486186428","1.1419540017050516","1.2854932655041975"
"MouseRatTox","LR_EL_DESC","1.0","0.5","rdkit_desc","MaxMin","100","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.5","rdkit_desc","MaxMin","100","1.2056884870932896","1.214775237698794","1.2204297465135383","1.1818604770675363"
"MouseRatTox","LR_EL_DESC","0.05","0.5","rdkit_desc","MaxMin","100","1.2032411865726125","1.213479183451946","1.1964762691060733","1.1997681071598176"
"MouseRatTox","LR_EL_DESC","0.01","0.5","rdkit_desc","MaxMin","100","1.219882588186952","1.2664648619229866","1.14056508217387","1.2526178204639993"
"MouseRatTox","LR_EL_DESC","0.005","0.5","rdkit_desc","MaxMin","100","1.238694990012948","1.2811927327745702","1.151819870782294","1.2830723664819803"
"MouseRatTox","LR_EL_DESC","1.0","0.75","rdkit_desc","MaxMin","100","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.75","rdkit_desc","MaxMin","100","1.2210981098702907","1.2295788210156071","1.2550785346759963","1.1786369739192684"
"MouseRatTox","LR_EL_DESC","0.05","0.75","rdkit_desc","MaxMin","100","1.1983703316854972","1.212666263513647","1.2016260581889309","1.1808186733539137"
"MouseRatTox","LR_EL_DESC","0.01","0.75","rdkit_desc","MaxMin","100","1.2167955971611666","1.2618912081466995","1.146830127878373","1.2416654554584272"
"MouseRatTox","LR_EL_DESC","0.005","0.75","rdkit_desc","MaxMin","100","1.2261477062206962","1.2776283863906777","1.1385650441881685","1.2622496880832426"
"MouseRatTox","LR_EL_DESC","1.0","1.0","rdkit_desc","MaxMin","100","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","1.0","rdkit_desc","MaxMin","100","1.2440442844811963","1.250724480469218","1.2919802466891304","1.1894281262852404"
"MouseRatTox","LR_EL_DESC","0.05","1.0","rdkit_desc","MaxMin","100","1.199611616738972","1.2135549863277755","1.2082863096182361","1.176993554270905"
"MouseRatTox","LR_EL_DESC","0.01","1.0","rdkit_desc","MaxMin","100","1.213072411338934","1.2545043619736327","1.1486412124175929","1.2360716596255765"
"MouseRatTox","LR_EL_DESC","0.005","1.0","rdkit_desc","MaxMin","100","1.227495964813989","1.2854908173045791","1.1406326310118404","1.2563644461255472"
"MouseRatTox","LR_EL_DESC","1.0","0.0","cdk_desc","MaxMin","100","1.2553265106647635","1.243322327756349","1.3003233039507105","1.2223339002872309"
"MouseRatTox","LR_EL_DESC","0.1","0.0","cdk_desc","MaxMin","100","1.449526807865147","1.762963672069213","1.257235563713495","1.3283811878127334"
"MouseRatTox","LR_EL_DESC","0.05","0.0","cdk_desc","MaxMin","100","1.5992984687654348","2.1828941151523145","1.248370925568787","1.366630365575203"
"MouseRatTox","LR_EL_DESC","0.01","0.0","cdk_desc","MaxMin","100","2.082740974822623","3.5062985742137633","1.2536969610027573","1.488227389251348"
"MouseRatTox","LR_EL_DESC","0.005","0.0","cdk_desc","MaxMin","100","2.286643878268516","4.039839597580955","1.275688216123751","1.5444038211008413"
"MouseRatTox","LR_EL_DESC","1.0","0.25","cdk_desc","MaxMin","100","1.317493380342856","1.353586722689327","1.3535063556468612","1.24538706269238"
"MouseRatTox","LR_EL_DESC","0.1","0.25","cdk_desc","MaxMin","100","1.3052695817164077","1.3134773740640517","1.2984321827282785","1.3038991883568931"
"MouseRatTox","LR_EL_DESC","0.05","0.25","cdk_desc","MaxMin","100","1.3985561394720147","1.6069090418790855","1.2929702957995337","1.2957890807374255"
"MouseRatTox","LR_EL_DESC","0.01","0.25","cdk_desc","MaxMin","100","1.821013271227489","2.707578370866607","1.2563540515885914","1.4991073912272679"
"MouseRatTox","LR_EL_DESC","0.005","0.25","cdk_desc","MaxMin","100","1.933841921038904","2.9245608579312306","1.237778431527582","1.639186473657899"
"MouseRatTox","LR_EL_DESC","1.0","0.5","cdk_desc","MaxMin","100","1.3910450622262285","1.4581354890222693","1.4039260929804036","1.3110736046760123"
"MouseRatTox","LR_EL_DESC","0.1","0.5","cdk_desc","MaxMin","100","1.2836820591489932","1.2550153980800125","1.3084226335121938","1.2876081458547737"
"MouseRatTox","LR_EL_DESC","0.05","0.5","cdk_desc","MaxMin","100","1.3305590766141717","1.3684489628475296","1.3019920407693248","1.3212362262256603"
"MouseRatTox","LR_EL_DESC","0.01","0.5","cdk_desc","MaxMin","100","1.7184175974451976","2.4905314880826994","1.2671487950997122","1.3975725091531812"
"MouseRatTox","LR_EL_DESC","0.005","0.5","cdk_desc","MaxMin","100","1.9016542460197627","2.9560363677962527","1.2530353812732993","1.4958909889897365"
"MouseRatTox","LR_EL_DESC","1.0","0.75","cdk_desc","MaxMin","100","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","0.75","cdk_desc","MaxMin","100","1.2768209193214093","1.2474192183101553","1.3304599366572825","1.25258360299679"
"MouseRatTox","LR_EL_DESC","0.05","0.75","cdk_desc","MaxMin","100","1.3086380557808195","1.2957044099155464","1.3042399683234516","1.3259697891034607"
"MouseRatTox","LR_EL_DESC","0.01","0.75","cdk_desc","MaxMin","100","1.499390311212113","1.8736133103042332","1.276056121951152","1.348501501380954"
"MouseRatTox","LR_EL_DESC","0.005","0.75","cdk_desc","MaxMin","100","1.8569775236438266","2.8132879536218804","1.2813696109394541","1.4762750063701455"
"MouseRatTox","LR_EL_DESC","1.0","1.0","cdk_desc","MaxMin","100","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
"MouseRatTox","LR_EL_DESC","0.1","1.0","cdk_desc","MaxMin","100","1.2672848256405054","1.2473951081404333","1.331653971038386","1.2228053977426965"
"MouseRatTox","LR_EL_DESC","0.05","1.0","cdk_desc","MaxMin","100","1.2932860027151902","1.2719049095957133","1.3078945459734561","1.300058552576401"
"MouseRatTox","LR_EL_DESC","0.01","1.0","cdk_desc","MaxMin","100","1.5544597708245353","2.0819704302445023","1.2522459244659951","1.3291629577631086"
"MouseRatTox","LR_EL_DESC","0.005","1.0","cdk_desc","MaxMin","100","1.8077781175207301","2.6741758295706277","1.2609722132725614","1.4881863097190011"
"MouseRatTox","LR_EL_DESC","1.0","0.0","rdkit_desc","Standard","100","1.237084313073792","1.2340975659985831","1.2795158957343387","1.1976394774884545"
"MouseRatTox","LR_EL_DESC","0.1","0.0","rdkit_desc","Standard","100","1.2080264380065642","1.216570895727522","1.1664370079782354","1.241071410313935"
"MouseRatTox","LR_EL_DESC","0.05","0.0","rdkit_desc","Standard","100","1.2167399290996845","1.2367465515992564","1.1559831564578562","1.257490079241941"
"MouseRatTox","LR_EL_DESC","0.01","0.0","rdkit_desc","Standard","100","1.2554730691309086","1.294040561251248","1.1792055850519947","1.2931730610894832"
"MouseRatTox","LR_EL_DESC","0.005","0.0","rdkit_desc","Standard","100","1.2803157003956385","1.3296814787178226","1.2009592854934596","1.3103063369756336"
"MouseRatTox","LR_EL_DESC","1.0","0.25","rdkit_desc","Standard","100","1.360264122271541","1.4190914753773634","1.3841126287355965","1.2775882627016626"
"MouseRatTox","LR_EL_DESC","0.1","0.25","rdkit_desc","Standard","100","1.2067270871969258","1.2087375150917197","1.2111964162175162","1.2002473302815417"
"MouseRatTox","LR_EL_DESC","0.05","0.25","rdkit_desc","Standard","100","1.2057914033544845","1.2317251284701256","1.1694213642751001","1.2162277173182277"
"MouseRatTox","LR_EL_DESC","0.01","0.25","rdkit_desc","Standard","100","1.2256695804170654","1.2684008500028046","1.1493172847436508","1.2592906065047405"
"MouseRatTox","LR_EL_DESC","0.005","0.25","rdkit_desc","Standard","100","1.2433327386093076","1.3025509486186582","1.1419540017050596","1.2854932655042053"
"MouseRatTox","LR_EL_DESC","1.0","0.5","rdkit_desc","Standard","100","1.4008303652352077","1.4581354890222693","1.420240503331005","1.3241151033523488"
