"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Chagas","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","0.6728696049368476","0.6698459331148767","0.6299377784739849","0.7188251032216808"
"Chagas","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","0.7760142533791344","0.757547488329033","0.7688043190908602","0.8016909527175099"
"Chagas","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","0.8263575436087837","0.8250707123574282","0.8071083759872943","0.8468935424816285"
"Chagas","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.1","0.7059034786204634","0.6987653427237475","0.6745374980725495","0.7444075950650936"
"Chagas","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.1","0.6764303106157591","0.6604415656020044","0.6482640071425364","0.720585359102736"
"Chagas","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.1","0.8355211988912048","0.8279940481156387","0.8233146678371349","0.8552548807208407"
"Chagas","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.1","0.8670150557667885","0.8611041340141652","0.8532541579813022","0.886686875304898"
"Chagas","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","0.8544057092229549","0.8529069475769822","0.8370883936345221","0.8732217864573603"
"Chagas","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","0.7672509055343767","0.7640352867377499","0.7431474535940078","0.7945699762713723"
"Chagas","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.6520263433722034","0.6383483891418389","0.6207149058338975","0.6970157351408739"
"Chagas","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.5404345770024372","0.509833515424848","0.5384819592844141","0.5729882562980496"
"Chagas","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.6399020574679785","0.6119862169189793","0.6282238810057748","0.6794960744791816"
"Chagas","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","0.7083789667583713","0.6989570968451515","0.6801054502905982","0.7460743531393642"
"Chagas","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.6113390371794276","0.5835197983373925","0.6009770720218648","0.6495202411790256"
"Chagas","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.5388333649936835","0.5063169522582956","0.5305529046324112","0.5796302380903435"
"Chagas","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0","0.7596089152766262","0.7455916284809362","0.7492404493924057","0.7839946679565368"
"Chagas","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0","0.8519169374717936","0.8410531738663998","0.8451338831797346","0.8695637553692467"
"Chagas","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","0.8551928576719182","0.8534189441747306","0.8380274967621674","0.8741321320788568"
"Chagas","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","0.7720970637328253","0.7736185567034898","0.7449199528163245","0.7977526816786614"
"Chagas","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.6600707308653925","0.6664333720005844","0.6128789314340193","0.700899889161574"
"Chagas","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.5477679805993727","0.5280964326850164","0.5337642509772967","0.5814432581358049"
"Chagas","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.6634449718215462","0.6330731500571959","0.6483038481946536","0.7089579172127891"
"Chagas","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","0.7021852850502124","0.6953042198795271","0.6710605614540357","0.7401910738170746"
"Chagas","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.6019086101344316","0.5943303256287833","0.5825661445665415","0.62882936020797"
"Chagas","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.5591015388458979","0.542469817635048","0.5331901993142849","0.6016445995883606"
"Chagas","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0","0.7657285864198086","0.7500765056231958","0.7530504947295","0.7940587589067302"
"Chagas","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0","0.8574339667312154","0.8447374142281968","0.8476200542497081","0.8799444317157417"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","1.7103027630629866","1.6869155542294687","1.777617036613","1.6663756983464915"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","1.7102871443122878","1.686903377057425","1.7775983593121545","1.6663596965672836"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","1.710132929354404","1.6867835154250679","1.7774113590113048","1.6662039136268394"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","1.7090130198981823","1.6858409815382815","1.7761219769762702","1.6650761011799953"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0E-4","1.709491438446426","1.6858949544555466","1.7770727765892629","1.6655065842944683"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0E-4","1.7102629706930899","1.6868787918924546","1.7775795455079555","1.6663305746788595"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0E-4","1.709871989601325","1.686530007338889","1.7771811590336852","1.665904802431401"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0E-4","1.7085330080790404","1.6852002819454526","1.7759288971221394","1.664469845169529"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0E-4","1.7103315308782878","1.6867878246397496","1.7779525199643769","1.6662542480307363"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0E-4","1.7104595441083374","1.6869062443040512","1.7781217504927302","1.6663506375282309"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0E-4","1.7103018383468196","1.686914361179459","1.7776163689647544","1.6663747848962456"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0E-4","1.7102779710970684","1.6868915290051023","1.7775917658018954","1.666350618484207"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0E-4","1.7100477933671678","1.6866729756341916","1.7773518444246204","1.6661185600426913"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0E-4","1.7085879552567294","1.6852904574735756","1.7758658388819546","1.6646075694146576"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0E-4","1.7096122140781176","1.6861252843135828","1.7771872177631298","1.6655241401576397"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0E-4","1.7102487014027332","1.6868633172579233","1.7775606968237876","1.6663220901264884"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0E-4","1.7097689027748733","1.6864104193244547","1.7770492427620475","1.6658470462381174"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0E-4","1.7084666307133192","1.6850468879490577","1.7758728644714223","1.6644801397194768"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0E-4","1.7103313201208155","1.686818848156087","1.7778942177161705","1.6662808944901888"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0E-4","1.7104123920604752","1.6869143836218208","1.7779654745891964","1.6663573179704085"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.001","1.7102871415889374","1.6869033597986471","1.7775984101649733","1.6663596548031918"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.001","1.71013095911582","1.6867815925641787","1.7774116443358403","1.6661996404474413"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.001","1.7085892633723214","1.6855833879524362","1.775542272083262","1.6646421300812666"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.001","1.6977049148145904","1.6759620037735758","1.7637717431589013","1.653380997511294"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.001","1.7031152334225481","1.6791001587610161","1.7733111230424081","1.6569344184642194"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.001","1.7098892566126616","1.686535768477427","1.77722356052229","1.665908440838268"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.001","1.7059742377165674","1.68302609155543","1.7732434249067364","1.6616531966875359"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.001","1.6948072026415895","1.6728831432163138","1.761962832803451","1.6495756319050034"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.001","1.7092248633130191","1.6856281880926172","1.7768990741995279","1.6651473276469122"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.001","1.7102496613787086","1.6868107327095918","1.7778287658454441","1.6661094855810905"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.001","1.7102778944702688","1.6868914293664043","1.777591733707778","1.6663505203366236"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","1.710039231260807","1.6866631187738275","1.7773457118259324","1.666108863182661"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","1.7076431526060454","1.6844786100562765","1.7746619226628733","1.6637889250989868"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","1.694045668351496","1.6706868616474424","1.7594103994647536","1.6520397439422918"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","1.7041755691549483","1.6791554479648265","1.7734867877825318","1.6598844717174863"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","1.70974656648506","1.6863810364629737","1.7770350627887983","1.6658236002034088"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.001","1.7044716186086626","1.6809738156124632","1.771365042272731","1.6610759979407934"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.001","1.6949793623212515","1.6716659849682547","1.7608930692172378","1.6523790327782624"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.001","1.709282077441489","1.685937655556057","1.7768393899785615","1.6650691867898488"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.001","1.7103212468494695","1.686892081478469","1.7778953949626963","1.6661762641072435"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","1.7101309319772573","1.686781420017357","1.7774121530809384","1.6661992228334765"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","1.7085696111572133","1.6855641966323938","1.7755452135613634","1.664599423277882"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","1.6938596157463273","1.6737581268560462","1.7587641616330414","1.6490565587498947"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","1.5903181548131682","1.5775651388285084","1.6444061983026506","1.5489831273083454"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","1.644616246719482","1.6091960716613714","1.7379946554548655","1.5866580130422088"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","1.706144050568075","1.6830729800329618","1.773669810991147","1.6616893606801164"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.01","1.667794734378221","1.6499921888227576","1.7326428996212921","1.6207491146906126"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.01","1.5712833744627883","1.5493773713881807","1.6401624404651978","1.5243103115349865"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.01","1.6998798760591203","1.6719879584180444","1.7710569097534763","1.65659476000584"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.01","1.7083387137261796","1.684972543942448","1.7775492092976792","1.6624943879384113"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","1.710038465093798","1.6866621224838443","1.7773453910369297","1.6661078817606203"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","1.7075369326344407","1.6843801333357618","1.7745386565823174","1.6636920079852429"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","1.6858162247197426","1.6613345587678805","1.750994388758648","1.6451197266326993"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","1.5561231730885492","1.5290677454175112","1.6251227815807936","1.514178992267343"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","1.6513740573053084","1.6244791383114943","1.7390365369442562","1.5906064966601747"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","1.704105383766919","1.6805784192165185","1.7708962861008415","1.6608414459833967"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.01","1.6595087320907673","1.6390571644254692","1.7224710251684714","1.6169980066783618"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.01","1.5641595348985595","1.5382125864745801","1.6385886892806099","1.5156773289404888"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.01","1.7023954530646022","1.673815556608897","1.7735501059281922","1.6598206966567173"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.01","1.7089652059991731","1.6857818704184517","1.778505735631001","1.6626080119480666"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","1.708569349274204","1.6855624752639573","1.7755503227242604","1.6645952498343943"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","1.693694816756973","1.6735412603611435","1.758911165142532","1.6486320247672435"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","1.5472426470418785","1.5410859814494906","1.5914271939548792","1.5092147657212658"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","1.0002503149111328","1.0333610699062261","1.0515233487224707","0.915866526104702"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","1.2741665040780548","1.1865243223648785","1.4565103950259406","1.1794647948433457"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","1.666964469941522","1.6440462822792639","1.735635850297666","1.621211277247636"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.1","1.341166702613834","1.3340684812580734","1.4038340629360813","1.2855975636473478"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.1","0.9993489901033619","1.0378800291088417","1.0707805424831267","0.8893863987181173"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.1","1.6063573234769848","1.5723142592624362","1.6883931057581132","1.558364605410405"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.1","1.6846178199145447","1.6620751037258676","1.7530744191828593","1.6387039368349077"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","1.7075270597658196","1.6843701801557234","1.7745287999851906","1.663682199156545"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.1","1.6847419967411252","1.659508382612091","1.7504347836250211","1.6442828239862632"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.1","1.4750613981412009","1.446054391356703","1.5374441080241692","1.4416856950427301"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","0.9087187507892223","0.9263571369909133","0.9732963854525281","0.8265027299242257"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","1.284916860387246","1.2163860327927842","1.4670636407970505","1.1713009075719036"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","1.65583116367502","1.6329154554800345","1.720704168339333","1.6138738672056923"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.1","1.272118085088752","1.2579929681458686","1.331007069661146","1.227354217459241"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.1","0.9752617052725099","1.0063045504047747","1.045046037521087","0.8744345278916676"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.1","1.6297454838777439","1.59973359421273","1.7091970450498548","1.5803058123706468"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.1","1.6923732946166696","1.6723483115776578","1.7592937441931398","1.6454778280792108"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","1.6936949315434149","1.6735201545125653","1.7589740764107336","1.6485905637069456"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","1.5446279440930153","1.5378835869763987","1.5899444098870172","1.50605583541563"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.9781264271559706","0.9984122892679337","1.0521720713164713","0.8837949208835071"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.8110445147547133","0.8376144137335235","0.877857965192776","0.7176611653378401"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.8212395224415903","0.8173440282759343","0.9624650379297396","0.6839095011190967"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","1.3407320614219786","1.322800133881092","1.4260909597122569","1.2733050906725873"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.9045954701418056","0.9320796591185403","1.0113266839713206","0.770380067335556"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.7376962156142923","0.7759283905493214","0.8425615027446756","0.5945987535488803"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0","1.2017428498407052","1.1462473299714964","1.343174455268717","1.1158067642819023"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0","1.5178231020846127","1.4636481356791113","1.5996252844266972","1.4901958861480296"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","1.6846858284165007","1.6594526453861023","1.75040686459401","1.6441979752693896"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","1.4668170445540711","1.4398810978653698","1.528851167513612","1.431718868283231"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.9070094198330626","0.928327109174644","0.9845754074321338","0.8081257428924102"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.7841118287672115","0.8138792922896784","0.8462814514806871","0.6921747425312691"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.8360323203761152","0.8497537354020598","0.953952306969731","0.7043909187565548"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","1.2384748595786605","1.223120441299684","1.3026444630886567","1.1896596743476406"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.854606595998009","0.8751037941174602","0.9375447375690861","0.751171256307481"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.7351888554969239","0.7732558569768899","0.8244370629690492","0.6078736465448328"
"Xanthine-Bostaurus","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0","1.2535218550850618","1.2047533756240467","1.382285683497271","1.1735265061338678"
"Xanthine-Bostaurus","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0","1.5808546677163335","1.5351864066464018","1.659266778869497","1.5481108176331022"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","0.8314821505947387","1.0196910479542947","0.7407975879852813","0.7339578158446405"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","0.831478899075249","1.0196883421713363","0.7407933040179125","0.7339550510364978"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","0.8314541135262393","1.0196645266000328","0.7407676701294771","0.7339301438492083"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","0.8313808055453628","1.0195849378816921","0.7407246749802642","0.7338328037741322"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0E-4","0.8314504916854649","1.0196509148859996","0.7407620826154749","0.7339384775549204"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0E-4","0.831474416618487","1.0196829517448962","0.7407884912220325","0.7339518068885325"
"Caco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0E-4","0.831429114530008","1.0196314373317217","0.7407479128694249","0.7339079933888771"
"Caco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0E-4","0.8313799807008891","1.0195836720126872","0.740705834203566","0.7338504358864143"
"Caco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0E-4","0.8314580302264535","1.0196523939591382","0.7407712439509548","0.7339504527692675"
"Caco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0E-4","0.8314674800918764","1.019664083955175","0.7407802476521067","0.7339581086683477"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0E-4","0.8314822593815726","1.0196910906258694","0.740797803008871","0.7339578845099776"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0E-4","0.8314799640039449","1.019688759516357","0.7407954067941165","0.7339557257013608"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0E-4","0.8314625800261949","1.019667884471455","0.740784030793357","0.7339358248137724"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0E-4","0.8313991616410504","1.019589325777863","0.7407611814980486","0.7338469776472395"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0E-4","0.8314511253820746","1.0196413834141327","0.7407703470230652","0.7339416457090262"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0E-4","0.8314762392229968","1.0196840758532695","0.7407920490818157","0.7339525927339053"
"Caco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0E-4","0.8314402130405588","1.0196380053408314","0.7407697140704315","0.733912919710414"
"Caco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0E-4","0.8313961857740836","1.0195952822498793","0.7407376795555333","0.7338555955168381"
"Caco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0E-4","0.8314612526620597","1.0196543175996133","0.740776440977929","0.7339529994086367"
"Caco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0E-4","0.831467491591058","1.019664087084226","0.7407802613717184","0.73395812631723"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.001","0.8314787828565695","1.0196883062422344","0.7407930211123155","0.7339550212151588"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.001","0.8314462698785","1.0196612487245005","0.7407501868637477","0.733927374047252"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.001","0.8311985089906168","1.0194231166827106","0.7404940372012772","0.7336783730878625"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.001","0.8304661896658453","1.0186275321088358","0.7400649731888244","0.7327060636998758"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.001","0.8311623665953424","1.0192870428980088","0.740438137489951","0.7337619193980673"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.001","0.8314014527115233","1.0196073470593634","0.7407020727484328","0.7338949383267738"
"Caco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.001","0.8309487241180854","1.0190923366320859","0.7402967113537537","0.7334571243684169"
"Caco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.001","0.830457960820932","1.0186150633005884","0.7398765455917458","0.7328822735704618"
"Caco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.001","0.8312376698474329","1.0193018654801878","0.7405297087184942","0.7338814353436164"
"Caco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.001","0.8313321478320579","1.0194187438115727","0.7406197502410339","0.733957949443567"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.001","0.8314798707143428","1.0196887329569053","0.7407951713226931","0.7339557078634302"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","0.8314569182049171","1.0196654220699093","0.7407712123462379","0.7339341201986039"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","0.831283129025611","1.0194566870893726","0.7406575565415298","0.7337351434459303"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","0.8306494080100238","1.0186712715289328","0.7404297047572603","0.7328472477438787"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","0.8311686539874614","1.019191834067052","0.7405207379761923","0.7337933899191399"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","0.8314196746098893","1.0196185875021857","0.7407376424795836","0.7339027938478986"
"Caco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.001","0.8310595658387513","1.0191579744834045","0.7405145076779056","0.7335062153549439"
"Caco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.001","0.8306196372087088","1.018730944798772","0.7401945366829685","0.7329334301443857"
"Caco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.001","0.8312698848175848","1.019321115722595","0.7405816751834724","0.7339068635466871"
"Caco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.001","0.8313322628404375","1.0194187751049362","0.7406198874848009","0.7339581259315751"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","0.831445107983862","1.019660889442586","0.740747358650443","0.7339270758585567"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","0.8311202000191208","1.0193903454599595","0.740319559027478","0.733650695569925"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","0.8286520887687695","1.0170113984168048","0.7377770634256149","0.731167804463889"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","0.8212024219423874","1.0084753024944715","0.7335761547992918","0.7215558085333988"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","0.8282982893932518","1.0156550163902582","0.7372156120425731","0.7320242397469239"
