name,method,feature,nfolds,family,maxIter,reg,rmse,f1,f2,f3
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gamma,100,0.5,0.7385195196829805,0.7101343485061092,0.7372695540466927,0.7681546564961396
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gamma,100,0.5,0.7237778854805371,0.7121651157390179,0.7232186282653933,0.7359499124372001
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gaussian,10,0.7,0.7212465523695114,0.7314513913520185,0.7017457019228092,0.7305425638337065
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gaussian,10,0.7,0.7240974558623618,0.7397520448488155,0.703402226112567,0.7291380966257033
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gaussian,50,0.7,0.7212465523695114,0.7314513913520185,0.701745701922809,0.7305425638337065
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gaussian,50,0.7,0.7240974558623618,0.7397520448488155,0.703402226112567,0.7291380966257034
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gaussian,100,0.7,0.7212465523695114,0.7314513913520185,0.7017457019228092,0.7305425638337065
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gaussian,100,0.7,0.7240974558623618,0.7397520448488155,0.7034022261125669,0.7291380966257033
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gamma,10,0.7,0.7357336921966302,0.711459029001048,0.7307764371135351,0.7649656104753079
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gamma,10,0.7,0.7237228049208355,0.7083351277087994,0.7233507526340561,0.7394825344196516
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gamma,50,0.7,0.7357336921966301,0.711459029001048,0.7307764371135351,0.7649656104753073
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gamma,50,0.7,0.7237228049208357,0.7083351277087994,0.7233507526340561,0.7394825344196517
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1000,gamma,100,0.7,0.7357336921966298,0.7114590290010476,0.7307764371135348,0.7649656104753073
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1000,gamma,100,0.7,0.7237228049208358,0.7083351277087998,0.7233507526340561,0.7394825344196517
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,10,0.1,0.7580722305453841,0.7931977351790058,0.7111094961507746,0.769909460306372
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,10,0.1,0.7677345322661262,0.8253363675956444,0.7017864850365526,0.7760807441661814
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,50,0.1,0.7580722305453841,0.7931977351790057,0.7111094961507746,0.769909460306372
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,50,0.1,0.767734532266126,0.8253363675956442,0.7017864850365526,0.7760807441661813
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,100,0.1,0.7580722305453842,0.7931977351790058,0.7111094961507746,0.7699094603063722
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,100,0.1,0.7677345322661264,0.8253363675956442,0.7017864850365537,0.7760807441661814
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,10,0.1,0.8088382505181293,0.7756407311517088,0.7489087977341085,0.9019652226685709
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,10,0.1,0.7808469407270469,0.7990877094935597,0.7548333936538999,0.7886197190336812
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,50,0.1,0.8088382505181296,0.7756407311517103,0.7489087977341077,0.9019652226685709
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,50,0.1,0.7808469407270469,0.7990877094935597,0.7548333936538999,0.7886197190336808
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,100,0.1,0.8088382505181317,0.7756407311517088,0.7489087977341085,0.9019652226685779
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,100,0.1,0.7808469407270469,0.7990877094935597,0.7548333936538999,0.7886197190336808
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,10,0.3,0.7433901977350381,0.7785619478746943,0.7033198289842517,0.7482888163461683
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,10,0.3,0.754787378798339,0.8047428788619139,0.7009158161632987,0.7587034413698047
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,50,0.3,0.743390197735038,0.7785619478746941,0.7033198289842517,0.7482888163461683
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,50,0.3,0.754787378798339,0.8047428788619136,0.7009158161632989,0.7587034413698047
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,100,0.3,0.743390197735038,0.7785619478746941,0.7033198289842517,0.7482888163461683
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,100,0.3,0.7547873787983392,0.8047428788619139,0.7009158161632989,0.7587034413698047
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,10,0.3,0.7623695959459194,0.7484766650319845,0.7310240917042758,0.8076080311014977
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,10,0.3,0.755883088939922,0.763324293495498,0.7423262491143215,0.7619987242099465
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,50,0.3,0.7623695959459191,0.7484766650319845,0.7310240917042758,0.8076080311014974
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,50,0.3,0.7558830889399212,0.763324293495498,0.7423262491143193,0.7619987242099465
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,100,0.3,0.7623695959459194,0.7484766650319845,0.7310240917042758,0.8076080311014977
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,100,0.3,0.7558830889399224,0.7633242934954988,0.7423262491143215,0.7619987242099467
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,10,0.5,0.7378592459598414,0.7731162567685119,0.6993152541159849,0.7411462269950276
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,10,0.5,0.7489849401889203,0.7937552105519866,0.7015630537291008,0.7516365562856734
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,50,0.5,0.7378592459598414,0.773116256768512,0.6993152541159849,0.7411462269950274
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,50,0.5,0.7489849401889203,0.7937552105519865,0.7015630537291008,0.7516365562856734
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,100,0.5,0.7378592459598414,0.7731162567685119,0.6993152541159849,0.7411462269950276
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,100,0.5,0.7489849401889201,0.7937552105519865,0.7015630537291003,0.7516365562856734
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,10,0.5,0.7467751562306267,0.7405775335553529,0.7221033019124851,0.7776446332240421
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,10,0.5,0.745774627274106,0.7505395350480663,0.735673874757529,0.7511104720167228
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,50,0.5,0.7467751562306264,0.740577533555353,0.7221033019124843,0.7776446332240419
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,50,0.5,0.745774627274106,0.7505395350480664,0.735673874757529,0.7511104720167228
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,100,0.5,0.7467751562306264,0.740577533555353,0.7221033019124843,0.7776446332240421
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,100,0.5,0.745774627274106,0.7505395350480665,0.735673874757529,0.7511104720167225
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,10,0.7,0.7349594801428363,0.7705649177697673,0.6967763877736933,0.7375371348850486
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,10,0.7,0.7456450630006694,0.7867242648009598,0.702106612096168,0.7481043121048802
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,50,0.7,0.7349594801428363,0.7705649177697673,0.6967763877736933,0.7375371348850485
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,50,0.7,0.7456450630006692,0.7867242648009598,0.7021066120961681,0.7481043121048799
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gaussian,100,0.7,0.7349594801428363,0.7705649177697673,0.6967763877736933,0.7375371348850485
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gaussian,100,0.7,0.7456450630006692,0.7867242648009598,0.7021066120961681,0.7481043121048799
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,10,0.7,0.7398818934593814,0.7384746325648236,0.7176095012952934,0.7635615465180273
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,10,0.7,0.7411852543988512,0.7451477595046523,0.7319448620585639,0.7464631416333374
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,50,0.7,0.7398818934593816,0.7384746325648236,0.7176095012952937,0.7635615465180275
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,50,0.7,0.7411852543988512,0.7451477595046515,0.7319448620585648,0.7464631416333374
Xanthine-Bostaurus,GLR_FPS,cdk_fp,1500,gamma,100,0.7,0.7398818934593814,0.7384746325648236,0.7176095012952934,0.7635615465180275
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,1500,gamma,100,0.7,0.7411852543988512,0.7451477595046523,0.731944862058564,0.7464631416333374
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,10,0.1,0.7601462540823115,0.8185416214983247,0.7188922511799872,0.7430048895686227
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,10,0.1,0.7592276223147261,0.8218334718258155,0.7051911151817774,0.7506582799365853
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,50,0.1,0.7601462540823116,0.8185416214983249,0.7188922511799875,0.7430048895686228
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,50,0.1,0.7592276223147266,0.8218334718258155,0.7051911151817788,0.7506582799365857
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,100,0.1,0.7601462540823115,0.8185416214983247,0.7188922511799872,0.7430048895686227
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,100,0.1,0.7592276223147265,0.8218334718258155,0.7051911151817788,0.7506582799365853
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,10,0.1,0.7862138775297143,0.773609483115106,0.7583616016082975,0.8266705478657393
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,10,0.1,0.7611429365441045,0.7787072093935985,0.742428501061615,0.7622930991771001
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,50,0.1,0.7862138775297131,0.773609483115106,0.758361601608294,0.8266705478657393
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,50,0.1,0.7611429365441045,0.7787072093935985,0.742428501061615,0.7622930991771001
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,100,0.1,0.7862138775297131,0.773609483115106,0.758361601608294,0.8266705478657393
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,100,0.1,0.761142936544104,0.7787072093935985,0.7424285010616134,0.7622930991771001
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,10,0.3,0.7480085509712178,0.7990532299368865,0.710614281042467,0.7343581419342999
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,10,0.3,0.7489457656404865,0.8067685465639389,0.7019682525489661,0.7381004978085547
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,50,0.3,0.748008550971218,0.7990532299368867,0.710614281042467,0.7343581419343002
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,50,0.3,0.7489457656404868,0.8067685465639394,0.7019682525489663,0.7381004978085547
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,100,0.3,0.7480085509712178,0.7990532299368865,0.710614281042467,0.7343581419343002
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,100,0.3,0.7489457656404866,0.8067685465639394,0.7019682525489663,0.7381004978085541
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,10,0.3,0.7564974693183826,0.7480797030274933,0.7414309901215651,0.7799817148060898
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,10,0.3,0.7432026184270286,0.7600649802857057,0.7320865807803215,0.7374562942150588
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,50,0.3,0.7564974693183826,0.7480797030274933,0.7414309901215651,0.7799817148060898
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,50,0.3,0.7432026184270277,0.7600649802857049,0.7320865807803211,0.7374562942150575
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,100,0.3,0.7564974693183826,0.7480797030274933,0.7414309901215648,0.7799817148060898
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,100,0.3,0.7432026184270282,0.7600649802857049,0.7320865807803215,0.7374562942150586
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,10,0.5,0.7429655995100691,0.7894924643272568,0.7071511538569046,0.732253180346046
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,10,0.5,0.7445555056906192,0.7994482510557174,0.7008919203293802,0.7333263456867603
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,50,0.5,0.7429655995100691,0.7894924643272568,0.7071511538569046,0.732253180346046
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,50,0.5,0.7445555056906192,0.7994482510557175,0.7008919203293799,0.7333263456867605
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,100,0.5,0.7429655995100691,0.7894924643272568,0.7071511538569046,0.7322531803460461
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,100,0.5,0.7445555056906189,0.7994482510557172,0.7008919203293797,0.7333263456867603
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,10,0.5,0.744674913159623,0.7388975080470608,0.7324029421516917,0.7627242892801169
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,10,0.5,0.7358985585807001,0.7525035141197787,0.7262412572356499,0.7289509043866716
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,50,0.5,0.7446749131596233,0.7388975080470609,0.7324029421516918,0.7627242892801169
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,50,0.5,0.7358985585806997,0.7525035141197787,0.72624125723565,0.7289509043866708
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,100,0.5,0.7446749131596222,0.7388975080470599,0.7324029421516906,0.7627242892801164
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,100,0.5,0.7358985585807005,0.7525035141197809,0.72624125723565,0.7289509043866708
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,10,0.7,0.7400930289330443,0.7837016335119128,0.7050475235508827,0.7315299297363375
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,10,0.7,0.742101565514476,0.7949418256521131,0.7001935901025725,0.7311692807887424
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,50,0.7,0.7400930289330443,0.7837016335119127,0.7050475235508826,0.7315299297363375
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,50,0.7,0.742101565514476,0.7949418256521129,0.7001935901025725,0.7311692807887424
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gaussian,100,0.7,0.7400930289330443,0.7837016335119127,0.7050475235508826,0.7315299297363375
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gaussian,100,0.7,0.742101565514476,0.7949418256521131,0.7001935901025725,0.7311692807887424
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,10,0.7,0.7387387361941022,0.7352267903817267,0.7271100641059517,0.7538793540946283
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,10,0.7,0.7325511728868591,0.7493147819024137,0.7225797971978645,0.7257589395602994
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,50,0.7,0.7387387361941022,0.7352267903817267,0.7271100641059517,0.7538793540946283
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,50,0.7,0.7325511728868588,0.7493147819024137,0.7225797971978646,0.7257589395602986
Xanthine-Bostaurus,GLR_FPS,cdk_fp,2000,gamma,100,0.7,0.7387387361941027,0.735226790381728,0.7271100641059514,0.7538793540946286
Xanthine-Bostaurus,GLR_FPS,rdkit_fp,2000,gamma,100,0.7,0.7325511728868591,0.7493147819024137,0.7225797971978645,0.7257589395602991
LogP,GLR_FPS,cdk_fp,1000,gaussian,10,0.1,0.7836776358878663,0.7997527271339988,0.7689474618371075,0.7823327186924927
LogP,GLR_FPS,rdkit_fp,1000,gaussian,10,0.1,0.736439800633456,0.7754032618427212,0.7009220499374427,0.7329940901202042
LogP,GLR_FPS,cdk_fp,1000,gaussian,50,0.1,0.7836776358878668,0.7997527271339988,0.7689474618371087,0.7823327186924927
LogP,GLR_FPS,rdkit_fp,1000,gaussian,50,0.1,0.736439800633456,0.7754032618427216,0.7009220499374427,0.7329940901202042
LogP,GLR_FPS,cdk_fp,1000,gaussian,100,0.1,0.7836776358878668,0.7997527271339988,0.7689474618371087,0.7823327186924927
LogP,GLR_FPS,rdkit_fp,1000,gaussian,100,0.1,0.7364398006334563,0.7754032618427212,0.7009220499374428,0.7329940901202047
LogP,GLR_FPS,cdk_fp,1000,gamma,10,0.1,1.2115770955987235,1.030931984450087,1.70040984786505,0.9033894544810335
LogP,GLR_FPS,rdkit_fp,1000,gamma,10,0.1,0.9502177932583653,0.9252408555220563,1.077635080602213,0.847777443650827
LogP,GLR_FPS,cdk_fp,1000,gamma,50,0.1,1.2115770955987246,1.0309319844500895,1.70040984786505,0.9033894544810341
LogP,GLR_FPS,rdkit_fp,1000,gamma,50,0.1,0.9502177932583653,0.9252408555220563,1.077635080602213,0.847777443650827
LogP,GLR_FPS,cdk_fp,1000,gamma,100,0.1,1.2115770955987237,1.030931984450087,1.70040984786505,0.9033894544810341
LogP,GLR_FPS,rdkit_fp,1000,gamma,100,0.1,0.9502177932583673,0.9252408555220563,1.0776350806022188,0.847777443650827
LogP,GLR_FPS,cdk_fp,1000,gaussian,10,0.3,0.7530008833920554,0.7581153065862802,0.7338275574844327,0.7670597861054534
LogP,GLR_FPS,rdkit_fp,1000,gaussian,10,0.3,0.7217755508744604,0.7519735428396033,0.6987946515861906,0.7145584581975876
LogP,GLR_FPS,cdk_fp,1000,gaussian,50,0.3,0.7530008833920558,0.7581153065862815,0.733827557484433,0.7670597861054534
LogP,GLR_FPS,rdkit_fp,1000,gaussian,50,0.3,0.7217755508744603,0.7519735428396029,0.6987946515861906,0.7145584581975876
LogP,GLR_FPS,cdk_fp,1000,gaussian,100,0.3,0.7530008833920554,0.7581153065862801,0.7338275574844327,0.7670597861054534
LogP,GLR_FPS,rdkit_fp,1000,gaussian,100,0.3,0.7217755508744604,0.7519735428396033,0.6987946515861906,0.7145584581975877
LogP,GLR_FPS,cdk_fp,1000,gamma,10,0.3,0.9449356609884416,0.9684135423578971,0.9877843129526015,0.8786091276548266
LogP,GLR_FPS,rdkit_fp,1000,gamma,10,0.3,0.8549356711564626,0.8709014927079074,0.8716965630336349,0.8222089577278457
LogP,GLR_FPS,cdk_fp,1000,gamma,50,0.3,0.9449356609884424,0.9684135423578971,0.9877843129526017,0.8786091276548282
LogP,GLR_FPS,rdkit_fp,1000,gamma,50,0.3,0.8549356711564624,0.8709014927079071,0.8716965630336349,0.8222089577278456
LogP,GLR_FPS,cdk_fp,1000,gamma,100,0.3,0.9449356609884427,0.9684135423578984,0.9877843129526015,0.8786091276548282
LogP,GLR_FPS,rdkit_fp,1000,gamma,100,0.3,0.8549356711564629,0.8709014927079071,0.8716965630336359,0.8222089577278456
LogP,GLR_FPS,cdk_fp,1000,gaussian,10,0.5,0.7612176591787945,0.7593972534120431,0.7457745867691506,0.7784811373551899
LogP,GLR_FPS,rdkit_fp,1000,gaussian,10,0.5,0.7376734124411586,0.7632225268015463,0.720135538979642,0.7296621715422871
LogP,GLR_FPS,cdk_fp,1000,gaussian,50,0.5,0.7612176591787945,0.7593972534120431,0.7457745867691506,0.7784811373551896
LogP,GLR_FPS,rdkit_fp,1000,gaussian,50,0.5,0.7376734124411586,0.7632225268015463,0.720135538979642,0.7296621715422871
LogP,GLR_FPS,cdk_fp,1000,gaussian,100,0.5,0.7612176591787946,0.7593972534120431,0.745774586769151,0.7784811373551895
LogP,GLR_FPS,rdkit_fp,1000,gaussian,100,0.5,0.7376734124411586,0.7632225268015463,0.7201355389796421,0.7296621715422871
LogP,GLR_FPS,cdk_fp,1000,gamma,10,0.5,0.9269370472149557,0.9593709276931135,0.932493024369536,0.8889471895822181
LogP,GLR_FPS,rdkit_fp,1000,gamma,10,0.5,0.865652675908268,0.8853819318689173,0.8705085972668679,0.8410674985890187
LogP,GLR_FPS,cdk_fp,1000,gamma,50,0.5,0.9269370472149552,0.9593709276931122,0.932493024369536,0.8889471895822175
LogP,GLR_FPS,rdkit_fp,1000,gamma,50,0.5,0.8656526759082681,0.8853819318689179,0.8705085972668679,0.8410674985890189
LogP,GLR_FPS,cdk_fp,1000,gamma,100,0.5,0.9269370472149558,0.9593709276931135,0.9324930243695366,0.8889471895822175
LogP,GLR_FPS,rdkit_fp,1000,gamma,100,0.5,0.865652675908268,0.8853819318689173,0.8705085972668681,0.8410674985890189
LogP,GLR_FPS,cdk_fp,1000,gaussian,10,0.7,0.7764455588796785,0.7698843602860246,0.7656602507524433,0.7937920656005677
LogP,GLR_FPS,rdkit_fp,1000,gaussian,10,0.7,0.7580810997086083,0.7810422315241126,0.7439807692912903,0.7492202983104219
LogP,GLR_FPS,cdk_fp,1000,gaussian,50,0.7,0.7764455588796784,0.7698843602860238,0.7656602507524433,0.7937920656005677
LogP,GLR_FPS,rdkit_fp,1000,gaussian,50,0.7,0.7580810997086083,0.7810422315241126,0.7439807692912903,0.7492202983104219
