"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Chagas","WEKA_RFR","60","rdkit_desc","15","0.5603314398459854","0.55718838907054","0.5336322206745918","0.5901737097928244"
"Chagas","WEKA_RFR","70","rdkit_desc","15","0.5587463815169832","0.5549980288040887","0.5323855267388573","0.5888555890080038"
"Chagas","WEKA_RFR","30","cdk_desc","15","0.5564409076731721","0.542263073669097","0.5258164758665453","0.6012431734838739"
"Chagas","WEKA_RFR","40","cdk_desc","15","0.55199147615878","0.536687711507076","0.5240219025775846","0.5952648143916794"
"Chagas","WEKA_RFR","50","cdk_desc","15","0.5548094049918144","0.5411056557656554","0.5275447999775641","0.5957777592322238"
"Chagas","WEKA_RFR","60","cdk_desc","15","0.555202556002687","0.5399281206269629","0.5300388730757566","0.5956406743053414"
"Chagas","WEKA_RFR","70","cdk_desc","15","0.5517241091150683","0.5369720683292863","0.5249898605911248","0.5932103984247938"
"Chagas","WEKA_RFR","30","rdkit_fp","20","0.5639858214140047","0.543310136161094","0.5755163190447615","0.5731310090361585"
"Chagas","WEKA_RFR","40","rdkit_fp","20","0.5648992144600619","0.5471925265186646","0.5732642561888981","0.5742408606726228"
"Chagas","WEKA_RFR","50","rdkit_fp","20","0.5695667512136896","0.5496809374475395","0.5797516237690246","0.5792676924245047"
"Chagas","WEKA_RFR","60","rdkit_fp","20","0.5682768120262853","0.5513855787617669","0.5715330220425173","0.5819118352745719"
"Chagas","WEKA_RFR","70","rdkit_fp","20","0.5644881084713361","0.5507294306283771","0.5689179196067528","0.5738169751788783"
"Chagas","WEKA_RFR","30","cdk_fp","20","0.5726282428550782","0.5529860730304668","0.5771527746915541","0.5877458808432137"
"Chagas","WEKA_RFR","40","cdk_fp","20","0.5730402730806129","0.5529079388236077","0.5679717000325127","0.5982411803857182"
"Chagas","WEKA_RFR","50","cdk_fp","20","0.5772407920510064","0.5547182911403984","0.5800173838645019","0.596986701148119"
"Chagas","WEKA_RFR","60","cdk_fp","20","0.5735209350021635","0.5546269890144755","0.5736199357544064","0.5923158802376086"
"Chagas","WEKA_RFR","70","cdk_fp","20","0.5698637641815822","0.5558237855535281","0.5700610002372348","0.5837065067539838"
"Chagas","WEKA_RFR","30","rdkit_desc","20","0.5635747636695754","0.5570928533618047","0.5360348648917929","0.5975965727551287"
"Chagas","WEKA_RFR","40","rdkit_desc","20","0.5584065302868826","0.5566785269863932","0.526718878727002","0.5918221851472527"
"Chagas","WEKA_RFR","50","rdkit_desc","20","0.5582850134017748","0.5607925633171402","0.5275499488039671","0.5865125280842172"
"Chagas","WEKA_RFR","60","rdkit_desc","20","0.5600007243644577","0.5633908495332256","0.5289275834816496","0.587683740078498"
"Chagas","WEKA_RFR","70","rdkit_desc","20","0.559937180869151","0.5610163265954656","0.5284016995326222","0.5903935164793651"
"Chagas","WEKA_RFR","30","cdk_desc","20","0.5546488462899332","0.542134924156954","0.5272790879925159","0.5945325267203296"
"Chagas","WEKA_RFR","40","cdk_desc","20","0.5528610518588738","0.5369064245524081","0.5241348599916744","0.5975418710325392"
"Chagas","WEKA_RFR","50","cdk_desc","20","0.5561630467286138","0.5378022207495726","0.5330321411652523","0.5976547782710167"
"Chagas","WEKA_RFR","60","cdk_desc","20","0.5549939711829367","0.5346659765130859","0.5335942027695806","0.5967217342661436"
"Chagas","WEKA_RFR","70","cdk_desc","20","0.5517024656904986","0.531914393160255","0.5294143936419023","0.5937786102693388"
"Chagas","WEKA_RFR","30","rdkit_fp","30","0.543161280003086","0.5177668675430138","0.5550483846778086","0.5566685877884358"
"Chagas","WEKA_RFR","40","rdkit_fp","30","0.538586065256928","0.5156214500196122","0.545314604182119","0.554822141569053"
"Chagas","WEKA_RFR","50","rdkit_fp","30","0.5401059175424793","0.5152509293576655","0.5469641501368832","0.5581026731328893"
"Chagas","WEKA_RFR","60","rdkit_fp","30","0.5404228710467113","0.5181204916204213","0.5425731557964185","0.5605749657232941"
"Chagas","WEKA_RFR","70","rdkit_fp","30","0.5397432153723147","0.5207047944518451","0.5444403327015793","0.5540845189635198"
"Chagas","WEKA_RFR","30","cdk_fp","30","0.5449253844373289","0.5342007596966363","0.5431601075825118","0.5574152860328386"
"Chagas","WEKA_RFR","40","cdk_fp","30","0.538934368850914","0.5272659381337789","0.5398867411137885","0.5496504273051742"
"Chagas","WEKA_RFR","50","cdk_fp","30","0.5397352724801051","0.5310115854793295","0.540644521986647","0.547549709974339"
"Chagas","WEKA_RFR","60","cdk_fp","30","0.5366633507696634","0.5287898338389659","0.5400419780320975","0.5411582404379267"
"Chagas","WEKA_RFR","70","cdk_fp","30","0.5349417278450704","0.5267619581635332","0.5389055624976935","0.5391576628739847"
"Chagas","WEKA_RFR","30","rdkit_desc","30","0.5618353329768581","0.5533475134448074","0.5388534161611653","0.5933050693246017"
"Chagas","WEKA_RFR","40","rdkit_desc","30","0.5577397976892676","0.5550209978410331","0.5296480376849195","0.5885503575418499"
"Chagas","WEKA_RFR","50","rdkit_desc","30","0.5569639966613092","0.5568207586330794","0.528587725268778","0.5854835060820706"
"Chagas","WEKA_RFR","60","rdkit_desc","30","0.5598846285609943","0.5618035423377183","0.5309817260005872","0.5868686173446777"
"Chagas","WEKA_RFR","70","rdkit_desc","30","0.5600577493068216","0.5594497648076362","0.5309451214352091","0.5897783616776199"
"Chagas","WEKA_RFR","30","cdk_desc","30","0.5537996909402689","0.5388038865598969","0.5295289256341756","0.5930662606267343"
"Chagas","WEKA_RFR","40","cdk_desc","30","0.5531540704679072","0.5342663833413607","0.5279898482592749","0.5972059798030861"
"Chagas","WEKA_RFR","50","cdk_desc","30","0.5557635011859018","0.5350470732701001","0.5345945152786356","0.5976489150089696"
"Chagas","WEKA_RFR","60","cdk_desc","30","0.5544164035839462","0.5327910596448284","0.5347161964156976","0.5957419546913126"
"Chagas","WEKA_RFR","70","cdk_desc","30","0.5508853748584549","0.5296261032512015","0.5305724262139957","0.5924575951101675"
"Chagas","WEKA_RFR","30","rdkit_fp","40","0.5301095128363186","0.5072144915521738","0.5466285861408997","0.5364854608158822"
"Chagas","WEKA_RFR","40","rdkit_fp","40","0.5269705043552932","0.5047762111201435","0.5386207450384038","0.5375145569073323"
"Chagas","WEKA_RFR","50","rdkit_fp","40","0.5297980366999715","0.5126024868538538","0.5363250978692089","0.5404665253768517"
"Chagas","WEKA_RFR","60","rdkit_fp","40","0.5305577382945118","0.511808176669373","0.5345286220599526","0.5453364161542098"
"Chagas","WEKA_RFR","70","rdkit_fp","40","0.5285951730809849","0.5141091198136891","0.5341296763513469","0.5375467230779186"
"Chagas","WEKA_RFR","30","cdk_fp","40","0.5288683390349291","0.5236017651385027","0.5192100754033874","0.5437931765628975"
"Chagas","WEKA_RFR","40","cdk_fp","40","0.5309557450211847","0.5229435112625718","0.5213175680822142","0.5486061557187683"
"Chagas","WEKA_RFR","50","cdk_fp","40","0.5319172825208601","0.5306281882464119","0.5237322444362013","0.541391414879967"
"Chagas","WEKA_RFR","60","cdk_fp","40","0.530196355405565","0.5281995603021955","0.5241315359727273","0.538257969941772"
"Chagas","WEKA_RFR","70","cdk_fp","40","0.5272353822251462","0.5256503523163629","0.5222696450154962","0.5337861493435793"
"Chagas","WEKA_RFR","30","rdkit_desc","40","0.5618353329768581","0.5533475134448074","0.5388534161611653","0.5933050693246017"
"Chagas","WEKA_RFR","40","rdkit_desc","40","0.5577397976892676","0.5550209978410331","0.5296480376849195","0.5885503575418499"
"Chagas","WEKA_RFR","50","rdkit_desc","40","0.5569639966613092","0.5568207586330794","0.528587725268778","0.5854835060820706"
"Chagas","WEKA_RFR","60","rdkit_desc","40","0.5598846285609943","0.5618035423377183","0.5309817260005872","0.5868686173446777"
"Chagas","WEKA_RFR","70","rdkit_desc","40","0.5600577493068216","0.5594497648076362","0.5309451214352091","0.5897783616776199"
"Chagas","WEKA_RFR","30","cdk_desc","40","0.5537996909402689","0.5388038865598969","0.5295289256341756","0.5930662606267343"
"Chagas","WEKA_RFR","40","cdk_desc","40","0.5531540704679072","0.5342663833413607","0.5279898482592749","0.5972059798030861"
"Chagas","WEKA_RFR","50","cdk_desc","40","0.5557635011859018","0.5350470732701001","0.5345945152786356","0.5976489150089696"
"Chagas","WEKA_RFR","60","cdk_desc","40","0.5544164035839462","0.5327910596448284","0.5347161964156976","0.5957419546913126"
"Chagas","WEKA_RFR","70","cdk_desc","40","0.5508853748584549","0.5296261032512015","0.5305724262139957","0.5924575951101675"
"Chagas","WEKA_RFR","30","rdkit_fp","50","0.5275314206316039","0.5050271793329856","0.5386703565289865","0.5388967260328396"
"Chagas","WEKA_RFR","40","rdkit_fp","50","0.5260954552926834","0.5031056472814696","0.5329762196952457","0.542204498901335"
"Chagas","WEKA_RFR","50","rdkit_fp","50","0.5280076157085121","0.5088677398540588","0.5306468732619236","0.5445082340095537"
"Chagas","WEKA_RFR","60","rdkit_fp","50","0.5290919383644598","0.5085878726489804","0.5306927056780146","0.5479952367663844"
"Chagas","WEKA_RFR","70","rdkit_fp","50","0.5276487117945375","0.5112997996237683","0.5313706287450519","0.5402757070147922"
"Chagas","WEKA_RFR","30","cdk_fp","50","0.5274488214854154","0.523801558294035","0.5151652509567497","0.5433796552054614"
"Chagas","WEKA_RFR","40","cdk_fp","50","0.5271042033615718","0.5216354022909412","0.5155456795733853","0.5441315282203891"
"Chagas","WEKA_RFR","50","cdk_fp","50","0.5293360601489562","0.5291265049112162","0.5206333311263224","0.5382483444093297"
"Chagas","WEKA_RFR","60","cdk_fp","50","0.5261597478103777","0.525346144561108","0.519927935278391","0.533205163591634"
"Chagas","WEKA_RFR","70","cdk_fp","50","0.5231008125934671","0.5221629643107077","0.5173965607532166","0.5297429127164767"
"Chagas","WEKA_RFR","30","rdkit_desc","50","0.5618353329768581","0.5533475134448074","0.5388534161611653","0.5933050693246017"
"Chagas","WEKA_RFR","40","rdkit_desc","50","0.5577397976892676","0.5550209978410331","0.5296480376849195","0.5885503575418499"
"Chagas","WEKA_RFR","50","rdkit_desc","50","0.5569639966613092","0.5568207586330794","0.528587725268778","0.5854835060820706"
"Chagas","WEKA_RFR","60","rdkit_desc","50","0.5598846285609943","0.5618035423377183","0.5309817260005872","0.5868686173446777"
"Chagas","WEKA_RFR","70","rdkit_desc","50","0.5600577493068216","0.5594497648076362","0.5309451214352091","0.5897783616776199"
"Chagas","WEKA_RFR","30","cdk_desc","50","0.5537996909402689","0.5388038865598969","0.5295289256341756","0.5930662606267343"
"Chagas","WEKA_RFR","40","cdk_desc","50","0.5531540704679072","0.5342663833413607","0.5279898482592749","0.5972059798030861"
"Chagas","WEKA_RFR","50","cdk_desc","50","0.5557635011859018","0.5350470732701001","0.5345945152786356","0.5976489150089696"
"Chagas","WEKA_RFR","60","cdk_desc","50","0.5544164035839462","0.5327910596448284","0.5347161964156976","0.5957419546913126"
"Chagas","WEKA_RFR","70","cdk_desc","50","0.5508853748584549","0.5296261032512015","0.5305724262139957","0.5924575951101675"
"ADMECaco2","WEKA_RFR","30","rdkit_fp","15","0.6909368383125131","0.6635602782201995","0.7156889316917243","0.6935613050256157"
"ADMECaco2","WEKA_RFR","40","rdkit_fp","15","0.6929985353675624","0.669781093121047","0.7229762442629104","0.6862382687187297"
"ADMECaco2","WEKA_RFR","50","rdkit_fp","15","0.6903102234355086","0.6675520156649796","0.7232972632305923","0.6800813914109541"
"ADMECaco2","WEKA_RFR","60","rdkit_fp","15","0.6935498329510702","0.6666156264736106","0.7293935482092376","0.6846403241703625"
"ADMECaco2","WEKA_RFR","70","rdkit_fp","15","0.6945361090776285","0.6634891080135459","0.7316762480723148","0.6884429711470249"
"ADMECaco2","WEKA_RFR","30","cdk_fp","15","0.6709753670871935","0.6492869373388496","0.7180553942171588","0.6455837697055726"
"ADMECaco2","WEKA_RFR","40","cdk_fp","15","0.6716105007507726","0.6489561656458239","0.7157631331441091","0.6501122034623845"
"ADMECaco2","WEKA_RFR","50","cdk_fp","15","0.6701392662298199","0.6490602399642904","0.7104871643092011","0.6508703944159681"
"ADMECaco2","WEKA_RFR","60","cdk_fp","15","0.6711814926836354","0.6495366235362138","0.7118706280119094","0.652137226502783"
"ADMECaco2","WEKA_RFR","70","cdk_fp","15","0.6751284001699657","0.6541483330983148","0.714071462859348","0.6571654045522343"
"ADMECaco2","WEKA_RFR","30","rdkit_desc","15","0.650979061605752","0.6259559835708586","0.686833108157642","0.6401480930887556"
"ADMECaco2","WEKA_RFR","40","rdkit_desc","15","0.6463159247928608","0.622503988237907","0.67445744378199","0.6419863423586855"
"ADMECaco2","WEKA_RFR","50","rdkit_desc","15","0.6459770841472","0.6181294680478506","0.6805295299518244","0.639272254441925"
"ADMECaco2","WEKA_RFR","60","rdkit_desc","15","0.6446787354938688","0.6099546961496064","0.6848777511468055","0.6392037591851946"
"ADMECaco2","WEKA_RFR","70","rdkit_desc","15","0.6447892242968946","0.6088604292325692","0.6816989068885623","0.6438083367695522"
"ADMECaco2","WEKA_RFR","30","cdk_desc","15","0.6399394949255018","0.5938138283910347","0.6481410656466164","0.677863590738854"
"ADMECaco2","WEKA_RFR","40","cdk_desc","15","0.6272672336770361","0.5899019513839993","0.6350244127521641","0.6568753368949448"
"ADMECaco2","WEKA_RFR","50","cdk_desc","15","0.6292217566171562","0.5844721496048042","0.640471487288497","0.6627216329581672"
"ADMECaco2","WEKA_RFR","60","cdk_desc","15","0.6318461584973248","0.5928135123616266","0.6389460611433481","0.6637789019869998"
"ADMECaco2","WEKA_RFR","70","cdk_desc","15","0.6300005811970691","0.5893366790108515","0.6388830663837078","0.6617819981966483"
"ADMECaco2","WEKA_RFR","30","rdkit_fp","20","0.6720949248749856","0.6423011378153958","0.6954349265615198","0.6785487102480413"
"ADMECaco2","WEKA_RFR","40","rdkit_fp","20","0.6722246242574036","0.6437952691673742","0.7071407378481487","0.6657378657566884"
"ADMECaco2","WEKA_RFR","50","rdkit_fp","20","0.6689625687849349","0.6412334791006632","0.7044780412155612","0.6611761860385802"
"ADMECaco2","WEKA_RFR","60","rdkit_fp","20","0.6711150284122018","0.6415703885898985","0.7035509192852364","0.6682237773614703"
"ADMECaco2","WEKA_RFR","70","rdkit_fp","20","0.6735221730640459","0.64417452904061","0.705553753325933","0.6708382368255947"
"ADMECaco2","WEKA_RFR","30","cdk_fp","20","0.6583290718725897","0.6347433954043854","0.7203399561461662","0.6199038640672175"
"ADMECaco2","WEKA_RFR","40","cdk_fp","20","0.6554701630621074","0.6337726275078693","0.7127433727782599","0.6198944889001929"
"ADMECaco2","WEKA_RFR","50","cdk_fp","20","0.6566139543373972","0.6335851140902631","0.7136702558785053","0.6225864930434233"
"ADMECaco2","WEKA_RFR","60","cdk_fp","20","0.6557303003618425","0.6369449970655185","0.7070443644053718","0.6232015396146372"
"ADMECaco2","WEKA_RFR","70","cdk_fp","20","0.6602778798745819","0.6431948475411465","0.7097010826773515","0.6279377094052475"
"ADMECaco2","WEKA_RFR","30","rdkit_desc","20","0.6526317931873917","0.628428513987939","0.6895314215041478","0.6399354440700884"
"ADMECaco2","WEKA_RFR","40","rdkit_desc","20","0.6479863259318625","0.6261261356867611","0.6763935685343468","0.6414392735744795"
"ADMECaco2","WEKA_RFR","50","rdkit_desc","20","0.6467592653421537","0.6192602797732275","0.6812916436896315","0.6397258725636019"
"ADMECaco2","WEKA_RFR","60","rdkit_desc","20","0.6455993670376504","0.612704968505196","0.6846384712556206","0.6394546613521349"
"ADMECaco2","WEKA_RFR","70","rdkit_desc","20","0.6456570790576245","0.6109591071419986","0.6819678528136505","0.6440442772172241"
"ADMECaco2","WEKA_RFR","30","cdk_desc","20","0.6420932573012722","0.601387771849376","0.6469157799688053","0.6779762200856352"
"ADMECaco2","WEKA_RFR","40","cdk_desc","20","0.6279285973847832","0.5945478846619566","0.6323770351600162","0.6568608723323771"
"ADMECaco2","WEKA_RFR","50","cdk_desc","20","0.6291760080936877","0.5872093406504518","0.6373826996272236","0.6629359840033877"
"ADMECaco2","WEKA_RFR","60","cdk_desc","20","0.6315321344728585","0.5951956024714037","0.6353503651244521","0.6640504358227199"
"ADMECaco2","WEKA_RFR","70","cdk_desc","20","0.6286023359722753","0.5895690056574422","0.6343361824481791","0.6619018198112049"
"ADMECaco2","WEKA_RFR","30","rdkit_fp","30","0.6572218263122758","0.6358766495550329","0.6884586108543364","0.6473302185274582"
"ADMECaco2","WEKA_RFR","40","rdkit_fp","30","0.6555896689736602","0.6350378745300926","0.6946078870212198","0.6371232453696682"
"ADMECaco2","WEKA_RFR","50","rdkit_fp","30","0.6514994790821295","0.6284894549302794","0.6957364537056548","0.6302725286104542"
"ADMECaco2","WEKA_RFR","60","rdkit_fp","30","0.6520997267027404","0.6254062360274758","0.6956075983488251","0.6352853457319203"
"ADMECaco2","WEKA_RFR","70","rdkit_fp","30","0.6521750389184616","0.6282051720916338","0.6918933188166502","0.6364266258471007"
"ADMECaco2","WEKA_RFR","30","cdk_fp","30","0.6381992530126365","0.6273139993392702","0.6799297452275743","0.6073540144710651"
"ADMECaco2","WEKA_RFR","40","cdk_fp","30","0.6357903423329782","0.6219645534466823","0.6780866347967758","0.6073198387554763"
"ADMECaco2","WEKA_RFR","50","cdk_fp","30","0.6333659275207196","0.6159398022018211","0.6798663153661407","0.604291664994197"
"ADMECaco2","WEKA_RFR","60","cdk_fp","30","0.6318381071907094","0.6126927074535101","0.6787116602607863","0.6041099538578322"
"ADMECaco2","WEKA_RFR","70","cdk_fp","30","0.6350186727510736","0.6123802679448271","0.6812589300061849","0.6114168203022088"
"ADMECaco2","WEKA_RFR","30","rdkit_desc","30","0.6526317931873917","0.628428513987939","0.6895314215041478","0.6399354440700884"
"ADMECaco2","WEKA_RFR","40","rdkit_desc","30","0.6479863259318625","0.6261261356867611","0.6763935685343468","0.6414392735744795"
"ADMECaco2","WEKA_RFR","50","rdkit_desc","30","0.6467592653421537","0.6192602797732275","0.6812916436896315","0.6397258725636019"
"ADMECaco2","WEKA_RFR","60","rdkit_desc","30","0.6455993670376504","0.612704968505196","0.6846384712556206","0.6394546613521349"
"ADMECaco2","WEKA_RFR","70","rdkit_desc","30","0.6456570790576245","0.6109591071419986","0.6819678528136505","0.6440442772172241"
"ADMECaco2","WEKA_RFR","30","cdk_desc","30","0.6420932573012722","0.601387771849376","0.6469157799688053","0.6779762200856352"
"ADMECaco2","WEKA_RFR","40","cdk_desc","30","0.6279285973847832","0.5945478846619566","0.6323770351600162","0.6568608723323771"
"ADMECaco2","WEKA_RFR","50","cdk_desc","30","0.6291760080936877","0.5872093406504518","0.6373826996272236","0.6629359840033877"
"ADMECaco2","WEKA_RFR","60","cdk_desc","30","0.6312745323888408","0.5944227962193506","0.6353503651244521","0.6640504358227199"
"ADMECaco2","WEKA_RFR","70","cdk_desc","30","0.6283809962183461","0.5889049863956545","0.6343361824481791","0.6619018198112049"
"ADMECaco2","WEKA_RFR","30","rdkit_fp","40","0.6461596601115833","0.6215326446413652","0.6832707920791137","0.6336755436142711"
"ADMECaco2","WEKA_RFR","40","rdkit_fp","40","0.6426564516439854","0.6163482697007653","0.6897094998035842","0.6219115854276066"
"ADMECaco2","WEKA_RFR","50","rdkit_fp","40","0.6370340813091052","0.6104152162409535","0.6854875003031761","0.6151995273831862"
"ADMECaco2","WEKA_RFR","60","rdkit_fp","40","0.6392900025398258","0.6058517397960131","0.6895566994762754","0.622461568347189"
"ADMECaco2","WEKA_RFR","70","rdkit_fp","40","0.6394691609753757","0.6070107406574684","0.6858825507171106","0.6255141915515481"
"ADMECaco2","WEKA_RFR","30","cdk_fp","40","0.6361859590672162","0.6203583560739108","0.686346784678705","0.6018527364490327"
"ADMECaco2","WEKA_RFR","40","cdk_fp","40","0.6331888402289102","0.6160484602304012","0.6782472304822649","0.6052708299740645"
"ADMECaco2","WEKA_RFR","50","cdk_fp","40","0.6299140495247043","0.6063724624934477","0.6762207018992411","0.6071489841814243"
"ADMECaco2","WEKA_RFR","60","cdk_fp","40","0.6292551560279425","0.6028271793688211","0.677007149922618","0.6079311387923882"
"ADMECaco2","WEKA_RFR","70","cdk_fp","40","0.6303842480597339","0.6029051726521059","0.6766443150347837","0.6116032564923121"
"ADMECaco2","WEKA_RFR","30","rdkit_desc","40","0.6526317931873917","0.628428513987939","0.6895314215041478","0.6399354440700884"
"ADMECaco2","WEKA_RFR","40","rdkit_desc","40","0.6479863259318625","0.6261261356867611","0.6763935685343468","0.6414392735744795"
"ADMECaco2","WEKA_RFR","50","rdkit_desc","40","0.6467592653421537","0.6192602797732275","0.6812916436896315","0.6397258725636019"
"ADMECaco2","WEKA_RFR","60","rdkit_desc","40","0.6455993670376504","0.612704968505196","0.6846384712556206","0.6394546613521349"
"ADMECaco2","WEKA_RFR","70","rdkit_desc","40","0.6456570790576245","0.6109591071419986","0.6819678528136505","0.6440442772172241"
"ADMECaco2","WEKA_RFR","30","cdk_desc","40","0.6420932573012722","0.601387771849376","0.6469157799688053","0.6779762200856352"
"ADMECaco2","WEKA_RFR","40","cdk_desc","40","0.6279285973847832","0.5945478846619566","0.6323770351600162","0.6568608723323771"
"ADMECaco2","WEKA_RFR","50","cdk_desc","40","0.6291760080936877","0.5872093406504518","0.6373826996272236","0.6629359840033877"
"ADMECaco2","WEKA_RFR","60","cdk_desc","40","0.6312745323888408","0.5944227962193506","0.6353503651244521","0.6640504358227199"
"ADMECaco2","WEKA_RFR","70","cdk_desc","40","0.6283809962183461","0.5889049863956545","0.6343361824481791","0.6619018198112049"
"ADMECaco2","WEKA_RFR","30","rdkit_fp","50","0.648878110347273","0.6053868206727591","0.6931082539433704","0.6481392564256896"
"ADMECaco2","WEKA_RFR","40","rdkit_fp","50","0.6461551504364698","0.6103978379505045","0.6964972905597654","0.6315703227991393"
"ADMECaco2","WEKA_RFR","50","rdkit_fp","50","0.6388087113757158","0.6034860192480671","0.6926352793425848","0.6203048355364954"
"ADMECaco2","WEKA_RFR","60","rdkit_fp","50","0.6385380477073062","0.6030010697614808","0.6910775815789657","0.6215354917814718"
"ADMECaco2","WEKA_RFR","70","rdkit_fp","50","0.6371709766466406","0.6019459837235368","0.687414994483145","0.6221519517332399"
"ADMECaco2","WEKA_RFR","30","cdk_fp","50","0.6329447256203683","0.6114708364568717","0.6775956331812557","0.6097677072229771"
"ADMECaco2","WEKA_RFR","40","cdk_fp","50","0.6291491337366152","0.6039921898011901","0.6765031835391699","0.6069520278694855"
"ADMECaco2","WEKA_RFR","50","cdk_fp","50","0.6251893622264404","0.5947921945424504","0.6725586597286171","0.6082172324082538"
"ADMECaco2","WEKA_RFR","60","cdk_fp","50","0.6271995790027687","0.5967860280716217","0.6737720074257088","0.6110407015109756"
"ADMECaco2","WEKA_RFR","70","cdk_fp","50","0.6324178248658533","0.6001659526856249","0.681945576243497","0.615141945668438"
"ADMECaco2","WEKA_RFR","30","rdkit_desc","50","0.6526317931873917","0.628428513987939","0.6895314215041478","0.6399354440700884"
"ADMECaco2","WEKA_RFR","40","rdkit_desc","50","0.6479863259318625","0.6261261356867611","0.6763935685343468","0.6414392735744795"
"ADMECaco2","WEKA_RFR","50","rdkit_desc","50","0.6467592653421537","0.6192602797732275","0.6812916436896315","0.6397258725636019"
"ADMECaco2","WEKA_RFR","60","rdkit_desc","50","0.6455993670376504","0.612704968505196","0.6846384712556206","0.6394546613521349"
"ADMECaco2","WEKA_RFR","70","rdkit_desc","50","0.6456570790576245","0.6109591071419986","0.6819678528136505","0.6440442772172241"
"ADMECaco2","WEKA_RFR","30","cdk_desc","50","0.6420932573012722","0.601387771849376","0.6469157799688053","0.6779762200856352"
"ADMECaco2","WEKA_RFR","40","cdk_desc","50","0.6279285973847832","0.5945478846619566","0.6323770351600162","0.6568608723323771"
"ADMECaco2","WEKA_RFR","50","cdk_desc","50","0.6291760080936877","0.5872093406504518","0.6373826996272236","0.6629359840033877"
"ADMECaco2","WEKA_RFR","60","cdk_desc","50","0.6312745323888408","0.5944227962193506","0.6353503651244521","0.6640504358227199"
"ADMECaco2","WEKA_RFR","70","cdk_desc","50","0.6283809962183461","0.5889049863956545","0.6343361824481791","0.6619018198112049"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_fp","15","0.7526937258668451","0.7486817774106653","0.8507802094187146","0.6586191907711557"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_fp","15","0.7555656664611125","0.749526361463995","0.8548678303751535","0.6623028075441892"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_fp","15","0.752375890204558","0.755025126796679","0.8457052763390747","0.6563972674779205"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_fp","15","0.7448109420815411","0.7550640997631503","0.8314061465519145","0.6479625799295589"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_fp","15","0.7395144474841113","0.748335466764359","0.8274103651063549","0.6427975105816198"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_fp","15","0.7743952307269614","0.7535691948013363","0.8885233336774474","0.6810931637021006"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_fp","15","0.7578977406881778","0.7391363855501127","0.866502321395398","0.6680545151190228"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_fp","15","0.7580221131047558","0.7467138898327038","0.8584647988563504","0.668887650625213"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_fp","15","0.7531140923372561","0.7490282893401563","0.8430863194171949","0.6672276682544169"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_fp","15","0.7497661410209413","0.7480113341420769","0.8350579916344346","0.6662290972863124"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_desc","15","0.7198775105630951","0.7422429522820928","0.8669787175239331","0.5504108618832592"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_desc","15","0.7221837411059453","0.735137717823607","0.8734955142513429","0.5579179912428859"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_desc","15","0.7203844768749166","0.7368962749013255","0.8615375379931354","0.5627196177302887"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_desc","15","0.7210960285721173","0.7334565289646892","0.8642193762135358","0.5656121805381271"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_desc","15","0.7209522285598414","0.7351525163162008","0.8703923173864276","0.5573118519768959"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_desc","15","0.7190413527206566","0.7240552265191373","0.8651492830281979","0.5679195486146345"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_desc","15","0.7145373553622534","0.7094030484541693","0.8676405287014313","0.5665684889311596"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_desc","15","0.7090991512050362","0.7017051064948719","0.8515622532437678","0.5740300938764686"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_desc","15","0.7118063162829432","0.7034431751212966","0.8608402032343195","0.5711355704932136"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_desc","15","0.7080369552614014","0.7030263507421891","0.8569516387092532","0.5641328763327618"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_fp","20","0.6946546072191474","0.6822577994819564","0.8107826276346531","0.5909233945408329"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_fp","20","0.6940383138455125","0.6897281209374505","0.807889624503966","0.5844971960951206"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_fp","20","0.6934411771805703","0.6924834727050895","0.8028408910694834","0.5849991677671385"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_fp","20","0.6916791093379165","0.694462535679502","0.8003534790936998","0.5802213132405476"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_fp","20","0.6893043185135488","0.6938856142988309","0.7980598948827333","0.5759674463590821"
