"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxNodes [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","1000","1000","0.7840008969632476","0.7013332905282463","0.8403040918185389","0.8103653085429575"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","1000","1000","0.7853394973139256","0.6950708092977363","0.857683057862794","0.8032646247812464"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","1000","1000","0.7831436539837305","0.6819739047216075","0.8618470609383616","0.8056099962912224"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","1000","1000","0.7774674207649217","0.6836280764160344","0.8531567369323151","0.7956174489464155"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","1000","1000","0.8095980961656549","0.7885230702028634","0.858751517784513","0.7815197005095882"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","1000","1000","0.8372413344733339","0.864515232231606","0.8494347158281593","0.7977740553602365"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","1000","1000","0.8272220549249863","0.8343578885224643","0.869723172597913","0.777585103654582"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","1000","1000","0.7986578291250676","0.7939603266298687","0.8220655640992987","0.7799475966460352"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","1000","1000","0.8129241295738018","0.8166462254743241","0.8485739652953991","0.7735521979516824"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","2000","1000","0.7804343612308745","0.7019328914319306","0.8301147195239298","0.8092554727367628"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","2000","1000","0.7808895748078014","0.6897805512891871","0.8550508983509506","0.7978372747832664"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","2000","1000","0.7864772999833313","0.7031100202556854","0.8583934727985199","0.7979284068957887"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","2000","1000","0.7914698178667224","0.6883071893769318","0.8733563586987305","0.8127459055245045"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","2000","1000","0.7783860689480222","0.6941871603171286","0.846849520936728","0.7941215255902101"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","2000","1000","0.8170399414021018","0.8192191681764535","0.8285574854372023","0.8033431705926496"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","2000","1000","0.8155924132746212","0.8120773357472855","0.8620416735903261","0.7726582304862518"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","2000","1000","0.8181490601247675","0.8030281517678294","0.8573374019586449","0.7940816266478284"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","2000","1000","0.8060139325573887","0.7837807125093829","0.8400425524746346","0.7942185326881489"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","2000","1000","0.8211679680579151","0.81889314747505","0.8504356086279823","0.7941751480707132"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","500","5000","0.802237043215169","0.7033628212373001","0.8902654727308227","0.8130828356773839"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","500","5000","0.7929297058893359","0.7099360990915534","0.8717312082970564","0.7971218102793977"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","500","5000","0.7933251183259441","0.7082778559387274","0.8755875955165779","0.7961099035225269"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","500","5000","0.8010420821430634","0.7130337412870568","0.8804392558488737","0.8096532492932598"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","500","5000","0.7930253898686895","0.6992416317681722","0.8751447563896358","0.8046897814482605"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","500","5000","0.7807049044818011","0.7570912802546605","0.8347969549649761","0.7502264782257665"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","500","5000","0.8034884279774143","0.8186292047818943","0.843341260284232","0.7484948188661168"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","500","5000","0.7720095132805662","0.7597117315299611","0.8064813250606374","0.7498354832510998"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","500","5000","0.8005836606878746","0.7919964494128076","0.824334187424581","0.785420345226235"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","500","5000","0.793444154222426","0.7853117409908273","0.8370127665887983","0.758007955087652"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","1000","5000","0.7830356408929493","0.6884868238320008","0.868862344293295","0.791757754553552"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","1000","5000","0.7813559863234217","0.6997128118561909","0.8519621231276737","0.7923930239864004"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","1000","5000","0.7807875550489625","0.6839841036436642","0.8554369221854514","0.8029416393177715"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","1000","5000","0.7859665100091902","0.7052303424878538","0.8568967769499055","0.7957724105898112"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","1000","5000","0.7861107798278284","0.6938610876088219","0.8592404126334295","0.8052308392412336"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","1000","5000","0.8047400819693064","0.7722694417558178","0.8522231933499786","0.7897276108021226"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","1000","5000","0.8055190759709765","0.786531180110845","0.8642059653985132","0.7658200824035712"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","1000","5000","0.8094855157634782","0.781774761095657","0.8823333726127588","0.7643484135820188"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","1000","5000","0.8191142445153722","0.8256088358545227","0.8634015664494553","0.7683323312421383"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","1000","5000","0.8033457724994735","0.7967274933525218","0.8382137247928493","0.7750960993530495"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","2000","5000","0.7886681782731402","0.7068112802344512","0.8738618602133195","0.7853313943716497"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","2000","5000","0.786190373913505","0.6936140663427093","0.8691905218114901","0.7957665335863153"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","2000","5000","0.788759834167465","0.6966838771622826","0.8606654600819413","0.808930165258171"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","2000","5000","0.7840688478415666","0.6994330981818361","0.8594002480486042","0.7933731972942597"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","2000","5000","0.7817807658443096","0.691557475991599","0.8543412479964002","0.7994435735449296"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","2000","5000","0.818182648248428","0.7861248107966365","0.8570767900270622","0.8113463439215854"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","2000","5000","0.8155238872909196","0.7984223081629069","0.8335937551087421","0.8145555986011099"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","2000","5000","0.8191851093916679","0.8086852908288595","0.8471049043260106","0.8017651330201334"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","2000","5000","0.8216039482456649","0.8043575854494023","0.8498338105777296","0.8106204487098626"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","2000","5000","0.8040011873869708","0.7870978682717019","0.8446573700367054","0.7802483238525051"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","500","10000","0.7922637416111565","0.7192728054591446","0.8715376312129987","0.7859807881613262"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","500","10000","0.7793119427794687","0.6975700234338013","0.8661178137558698","0.7742479911487351"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","500","10000","0.7924575521256639","0.6910808494647744","0.8913580193985857","0.7949337875136316"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","500","10000","0.8028865033974028","0.7061870814749095","0.8916557724372907","0.8108166562800081"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","500","10000","0.7978197876319001","0.7055754332420263","0.8772396124614975","0.8106443171921764"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","500","10000","0.7736188820022826","0.7557119161477776","0.8056535512423099","0.7594911786167602"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","500","10000","0.8235517835154501","0.8699495914859156","0.8390358320926184","0.7616699269678163"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","500","10000","0.7922703501698699","0.8038664890561423","0.8142834315128824","0.7586611299405849"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","500","10000","0.8028752732687444","0.8129583434834406","0.8427619497186746","0.7529055266041184"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","500","10000","0.7966615873292427","0.7974457315867305","0.8387275684732196","0.7538114619277778"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","1000","10000","0.7908746642850656","0.6901613891334882","0.8771643416932902","0.805298262028418"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","1000","10000","0.7861645653526009","0.6881214416301857","0.875502691054909","0.7948695633727076"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","1000","10000","0.7892110175373883","0.6992066206275046","0.8596595393510856","0.8087668926335749"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","1000","10000","0.7750612431364653","0.6981803049622232","0.8512490837752655","0.7757543406719072"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","1000","10000","0.7845406965574883","0.6937842154692676","0.8663329489509807","0.7935049252522162"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","1000","10000","0.8021800078789738","0.7803880671262675","0.8384194547438515","0.7877325017668024"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","1000","10000","0.833507578345409","0.8381410960493904","0.8567448253648461","0.8056368136219906"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","1000","10000","0.8132902350863453","0.8169504977079186","0.8493842865609427","0.7735359209901747"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","1000","10000","0.8071126405424592","0.8067922549085152","0.8268431021078376","0.787702564611025"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","1000","10000","0.8160659983685791","0.8234472591860613","0.8399258585890522","0.7848248773306237"
"ADMECaco2","SMILE_RFR_FP","30","rdkit_fp","2000","10000","0.7892501784294756","0.701222701097537","0.8890336065152905","0.7774942276755992"
"ADMECaco2","SMILE_RFR_FP","40","rdkit_fp","2000","10000","0.7898392336173057","0.6935304830345231","0.8705530380413729","0.805434179776021"
"ADMECaco2","SMILE_RFR_FP","50","rdkit_fp","2000","10000","0.7769439522519687","0.686299675731236","0.8465622560274263","0.7979699249972441"
"ADMECaco2","SMILE_RFR_FP","60","rdkit_fp","2000","10000","0.7971160405248291","0.7009594742215174","0.8799851701065475","0.8104034772464223"
"ADMECaco2","SMILE_RFR_FP","70","rdkit_fp","2000","10000","0.7801115951294296","0.675752628717677","0.863741823885503","0.800840332785109"
"ADMECaco2","SMILE_RFR_FP","30","cdk_fp","2000","10000","0.8212215421693821","0.8173884735109653","0.8372958957142446","0.8089802572829365"
"ADMECaco2","SMILE_RFR_FP","40","cdk_fp","2000","10000","0.8269230667390498","0.8116166973557797","0.8586240826499385","0.8105284202114315"
"ADMECaco2","SMILE_RFR_FP","50","cdk_fp","2000","10000","0.819606392172803","0.791587798981961","0.8622975635287717","0.804933814007676"
"ADMECaco2","SMILE_RFR_FP","60","cdk_fp","2000","10000","0.8215923505587567","0.8073710253774309","0.8428905792852794","0.8145154470135598"
"ADMECaco2","SMILE_RFR_FP","70","cdk_fp","2000","10000","0.8260420361186429","0.8250148795122698","0.8636693849013929","0.7894418439422659"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","500","1000","0.4974258326323772","0.4952656105838641","0.5140662897721997","0.48294559754106775"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","500","1000","0.49664414484426245","0.47730721224467054","0.5180220997480687","0.49460312254004807"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","500","1000","0.5002427540631985","0.4912290480568819","0.5164559455676246","0.49304326856508923"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","500","1000","0.49769499835833014","0.4918007176308089","0.5191077569238902","0.4821765205202912"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","500","1000","0.4958154234755265","0.48740278209393467","0.5156946015172267","0.48434888681541804"
"Chagas","SMILE_RFR_FP","30","cdk_fp","500","1000","0.49678440163624044","0.47951058805052504","0.5190455812957642","0.49179703556243226"
"Chagas","SMILE_RFR_FP","40","cdk_fp","500","1000","0.5042184440319727","0.4917783776173983","0.5226037976858627","0.4982731567926567"
"Chagas","SMILE_RFR_FP","50","cdk_fp","500","1000","0.5002518030356128","0.4834113353344522","0.5176042250197828","0.49973984875260324"
"Chagas","SMILE_RFR_FP","60","cdk_fp","500","1000","0.5006154781993151","0.4765705290635443","0.5213602605790963","0.5039156449553046"
"Chagas","SMILE_RFR_FP","70","cdk_fp","500","1000","0.4979485661671615","0.47879359257373383","0.5231083251847981","0.49194378074295253"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","1000","1000","0.5046832968329172","0.5059022401619788","0.5211202318612043","0.48702741847556874"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","1000","1000","0.499226302402227","0.49232439739650313","0.519877035213382","0.48547747459679574"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","1000","1000","0.4961956231120661","0.490513609340343","0.5155286363377604","0.482544623658095"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","1000","1000","0.4966861335111174","0.491994410219327","0.515659675894354","0.482404314419671"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","1000","1000","0.49625711651909626","0.4911544313483397","0.5159808565954563","0.4816360616134926"
"Chagas","SMILE_RFR_FP","30","cdk_fp","1000","1000","0.5015739945427878","0.4910142779055761","0.5197989271474824","0.49390877857530513"
"Chagas","SMILE_RFR_FP","40","cdk_fp","1000","1000","0.4988821469142695","0.4826324147345039","0.5213595164789376","0.4926545095293672"
"Chagas","SMILE_RFR_FP","50","cdk_fp","1000","1000","0.4979972253665678","0.48265574313993875","0.5179409896330458","0.49339494332671885"
"Chagas","SMILE_RFR_FP","60","cdk_fp","1000","1000","0.4981035755634771","0.4808898973722851","0.518978377845484","0.4944424514726624"
"Chagas","SMILE_RFR_FP","70","cdk_fp","1000","1000","0.4951417103305092","0.48003659624966094","0.5138350000570479","0.4915535346848188"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","2000","1000","0.5014245095211799","0.4926536918961786","0.5185239051339016","0.4930959315334596"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","2000","1000","0.49643740211287596","0.4842363901236585","0.5165747082631004","0.48850110795186913"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","2000","1000","0.48847012181716215","0.47927561320266404","0.5048848910971853","0.4812498611516371"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","2000","1000","0.49455527385670606","0.48795156223970465","0.5186641275915937","0.4770501317388198"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","2000","1000","0.48990573147034633","0.48125093247878614","0.5107649489209047","0.4777013130113481"
"Chagas","SMILE_RFR_FP","30","cdk_fp","2000","1000","0.5025717673413762","0.48924781227135716","0.516165222165668","0.5023022675871034"
"Chagas","SMILE_RFR_FP","40","cdk_fp","2000","1000","0.5041039446533327","0.4883109279609366","0.5239170249077162","0.5000838810913456"
"Chagas","SMILE_RFR_FP","50","cdk_fp","2000","1000","0.4979824235488956","0.4884628326991715","0.5123820599746397","0.4931023779728756"
"Chagas","SMILE_RFR_FP","60","cdk_fp","2000","1000","0.49933019737884377","0.4841966432428875","0.5076835001969056","0.5061104486967383"
"Chagas","SMILE_RFR_FP","70","cdk_fp","2000","1000","0.4990038701177319","0.48970678627436826","0.5129416835875762","0.49436314049125124"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","500","5000","0.502323832530959","0.500838158864891","0.520464714654625","0.4856686240733613"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","500","5000","0.4978635210023734","0.49053011527116286","0.5204928494474377","0.4825675982885195"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","500","5000","0.4910478147432358","0.47982680411570944","0.5137121903902683","0.47960444972372956"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","500","5000","0.49803268900707004","0.49274943805566734","0.5104581635745359","0.49089046539100684"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","500","5000","0.49872464241807846","0.4912463163053355","0.5158131960184342","0.48911441493046565"
"Chagas","SMILE_RFR_FP","30","cdk_fp","500","5000","0.4927136678656388","0.4703605435169386","0.5230289471257087","0.4847515129542692"
"Chagas","SMILE_RFR_FP","40","cdk_fp","500","5000","0.4965060887399145","0.4826499237689167","0.5091844886616752","0.49768385378915153"
"Chagas","SMILE_RFR_FP","50","cdk_fp","500","5000","0.4950190330212652","0.47979954739448294","0.5140634239331875","0.4911941277361252"
"Chagas","SMILE_RFR_FP","60","cdk_fp","500","5000","0.49485532913441227","0.4769373703105091","0.5126785936060382","0.4949500234866897"
"Chagas","SMILE_RFR_FP","70","cdk_fp","500","5000","0.49793375710197835","0.4818221419394007","0.5096382488981525","0.5023408804683818"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","1000","5000","0.49438083541075867","0.48909216133206035","0.5125079608883669","0.4815423840118488"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","1000","5000","0.4965159605271336","0.49112686324848137","0.512250576737185","0.4861704415957345"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","1000","5000","0.49754278884037456","0.49518305064679646","0.508324511454487","0.48912080441984035"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","1000","5000","0.4959991543896314","0.49119517972577625","0.5129583418629429","0.4838439415801749"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","1000","5000","0.4946250906867384","0.4861473322193682","0.5175128719617256","0.48021506787912116"
"Chagas","SMILE_RFR_FP","30","cdk_fp","1000","5000","0.4982547556176326","0.48355063532708453","0.5114582544699514","0.49975537705586187"
"Chagas","SMILE_RFR_FP","40","cdk_fp","1000","5000","0.49943159000993487","0.47854369697269933","0.5158059772047329","0.5039450958523723"
"Chagas","SMILE_RFR_FP","50","cdk_fp","1000","5000","0.5002928279736957","0.4807429749952348","0.5198803128998755","0.5002551960259767"
"Chagas","SMILE_RFR_FP","60","cdk_fp","1000","5000","0.494379869975957","0.48357659899667577","0.5075713210789748","0.4919916898522205"
"Chagas","SMILE_RFR_FP","70","cdk_fp","1000","5000","0.496774293913168","0.4835395069084746","0.5182531878913114","0.48853018693971806"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","2000","5000","0.49378548515031495","0.4908844387677968","0.5083967399884225","0.4820752766947256"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","2000","5000","0.490308325227121","0.48582240700101703","0.5089209522977345","0.4761816163826115"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","2000","5000","0.495166368667941","0.49023166576984584","0.5135326786867992","0.4817347615471778"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","2000","5000","0.490625291785503","0.4877024648827242","0.5074691467180351","0.47670426375574987"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","2000","5000","0.4913259932785245","0.48207828339869435","0.5135694655513603","0.4783302308855189"
"Chagas","SMILE_RFR_FP","30","cdk_fp","2000","5000","0.5037833835416178","0.4921792853788246","0.5143253890095274","0.5048454762365016"
"Chagas","SMILE_RFR_FP","40","cdk_fp","2000","5000","0.4993097490223251","0.4861736764840951","0.512120278267201","0.49963529231567927"
"Chagas","SMILE_RFR_FP","50","cdk_fp","2000","5000","0.4987860399337498","0.48437947115028646","0.5124242395961064","0.49955440905485665"
"Chagas","SMILE_RFR_FP","60","cdk_fp","2000","5000","0.4995439651763025","0.4868674003576359","0.5089393393046608","0.5028251558666109"
"Chagas","SMILE_RFR_FP","70","cdk_fp","2000","5000","0.4983863032462776","0.4903116033332353","0.5052042916667147","0.49964301473888284"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","500","10000","0.4962781857057002","0.4887284539976918","0.5137158492544006","0.4863902538650081"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","500","10000","0.5014312010144103","0.49149558516444614","0.5224490107309905","0.4903490071477942"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","500","10000","0.4980458545570521","0.48827820651392306","0.5115100690714527","0.49434928808578044"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","500","10000","0.4967650538183374","0.4925987219888315","0.5147628398543964","0.4829335996117843"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","500","10000","0.49895549787789406","0.4912889942219514","0.5149537698558531","0.4906237295558778"
"Chagas","SMILE_RFR_FP","30","cdk_fp","500","10000","0.49505514804433776","0.4748760507136856","0.518914150326373","0.4913752430929548"
"Chagas","SMILE_RFR_FP","40","cdk_fp","500","10000","0.4919676208998079","0.48174746667468044","0.5079822747031029","0.4861731213216404"
"Chagas","SMILE_RFR_FP","50","cdk_fp","500","10000","0.5015163921000815","0.48294486555176763","0.5140651503829505","0.5075391603655264"
"Chagas","SMILE_RFR_FP","60","cdk_fp","500","10000","0.500287452165768","0.4793122120159455","0.5234205887054376","0.4981295557759208"
"Chagas","SMILE_RFR_FP","70","cdk_fp","500","10000","0.4953269175365296","0.4768362319411889","0.5119862902052649","0.497158230463135"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","1000","10000","0.503499600804005","0.4942181350434205","0.5194879014161796","0.49679276595241467"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","1000","10000","0.49687765279092716","0.492374955103298","0.5126240035027979","0.4856339997666857"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","1000","10000","0.4950326646395163","0.49159418761382845","0.5168880171864907","0.47661578911822966"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","1000","10000","0.49567632381280574","0.49220120700670206","0.508507596686271","0.4863201677454443"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","1000","10000","0.5000088803351921","0.4904271846255566","0.520249801818711","0.48934965456130847"
"Chagas","SMILE_RFR_FP","30","cdk_fp","1000","10000","0.4988584372183213","0.4897910788988215","0.519066320444157","0.4877179123119852"
"Chagas","SMILE_RFR_FP","40","cdk_fp","1000","10000","0.49997992284508147","0.4904504558666004","0.5087280861138245","0.5007612265548196"
"Chagas","SMILE_RFR_FP","50","cdk_fp","1000","10000","0.4987594758230076","0.4794257733886602","0.5229154493682254","0.49393720471213715"
"Chagas","SMILE_RFR_FP","60","cdk_fp","1000","10000","0.49803318476736963","0.4870559819201306","0.5136950473335249","0.4933485250484534"
"Chagas","SMILE_RFR_FP","70","cdk_fp","1000","10000","0.49386077552050606","0.4779222141169219","0.5121606732849245","0.49149943915967176"
"Chagas","SMILE_RFR_FP","30","rdkit_fp","2000","10000","0.49711958109824944","0.48382565259931143","0.5187605191485148","0.4887725715469222"
"Chagas","SMILE_RFR_FP","40","rdkit_fp","2000","10000","0.4941357597453309","0.4826863670157508","0.5157022966973519","0.48401861552288994"
"Chagas","SMILE_RFR_FP","50","rdkit_fp","2000","10000","0.49656972694177814","0.4841193348977732","0.5157387835762687","0.48985106235129267"
"Chagas","SMILE_RFR_FP","60","rdkit_fp","2000","10000","0.4901696065920276","0.48294385986649635","0.5090558642555977","0.47850909565398875"
"Chagas","SMILE_RFR_FP","70","rdkit_fp","2000","10000","0.4950806475433624","0.4897930177440425","0.5112350305110969","0.4842138943749478"
"Chagas","SMILE_RFR_FP","30","cdk_fp","2000","10000","0.504255218405024","0.49308007627536726","0.5193807148921796","0.500304864047525"
"Chagas","SMILE_RFR_FP","40","cdk_fp","2000","10000","0.5005376135047951","0.4838050545861396","0.5146323763500874","0.5031754095781582"
"Chagas","SMILE_RFR_FP","50","cdk_fp","2000","10000","0.5033413962892127","0.4862173910502732","0.5176166794791289","0.506190118338236"
"Chagas","SMILE_RFR_FP","60","cdk_fp","2000","10000","0.4980238934770668","0.48688137937612225","0.5110838888632341","0.4961064121918441"
"Chagas","SMILE_RFR_FP","70","cdk_fp","2000","10000","0.5008461966499413","0.49109789827217376","0.513434483947167","0.49800620773048315"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","500","1000","0.6636543607344184","0.7218497528461234","0.7101690070782282","0.5589443222789037"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","500","1000","0.6429802267926804","0.698747899047853","0.7046040219245174","0.5255887594056708"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","500","1000","0.6552032902852022","0.7055118494863477","0.7179582491524464","0.5421397722168124"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","500","1000","0.6582576671494853","0.7113127167962608","0.7195217760945173","0.5439385085576779"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","500","1000","0.6517449368379823","0.7071831403383493","0.6930316766603197","0.5550199935152779"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","500","1000","0.6468696533614314","0.698461801642123","0.728911081805653","0.5132360766365186"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","500","1000","0.6498380911438769","0.7033875360020262","0.7121036742503898","0.5340230631792149"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","500","1000","0.650686111948617","0.7087906941215808","0.7178693056321989","0.5253983360920715"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","500","1000","0.6497001950423925","0.7059376936407871","0.7146727567073742","0.5284901347790163"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","500","1000","0.6389054886315164","0.705780579684477","0.6881220095774432","0.5228138766326288"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","1000","1000","0.6462018097237755","0.6955951012574947","0.6966959606002764","0.5463143673135552"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","1000","1000","0.63834658380965","0.68200668716469","0.6914702045392144","0.5415628597250457"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","1000","1000","0.6453898423686311","0.7058274436888062","0.6930254710105995","0.5373166124064873"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","1000","1000","0.6376344451189827","0.6881170240365454","0.68317537198569","0.5416109393347128"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","1000","1000","0.6403143828728666","0.6953973503242418","0.6866343801095934","0.5389114181847645"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","1000","1000","0.6431800301845508","0.6967567351139452","0.7124556520141232","0.5203277034255842"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","1000","1000","0.6444028112292361","0.681211036969694","0.7161159780075091","0.5358814187105053"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","1000","1000","0.6489797026293544","0.7137419016238541","0.7163039282464927","0.5168932780177166"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","1000","1000","0.6391563573925604","0.6849842324145223","0.7102299545781949","0.522254885184964"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","1000","1000","0.6466150966250349","0.707757928192077","0.7096442505077665","0.5224431111752613"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","2000","1000","0.6463725047735903","0.6921950507805098","0.7040639340334076","0.5428585295068533"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","2000","1000","0.6556450002137496","0.7011750451120756","0.7067496465909695","0.5590103089382038"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","2000","1000","0.6435545299330406","0.7129540647803849","0.6877560644614439","0.529953460557293"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","2000","1000","0.6402397252520284","0.6885336595201911","0.6929695959663342","0.5392159202695602"
