"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","0.01","0.869300189101188","0.8663487784797301","0.8537759032926199","0.8877758855312141"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","0.01","0.8642153105525042","0.8607292398616674","0.8488551366372349","0.8830615551586103"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","0.01","0.8342202135992677","0.8293579449949331","0.8194545675456822","0.8538481282571875"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","0.01","0.8518418477331005","0.8474931264801107","0.8368196352629844","0.8712127814562062"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","0.01","0.8690489235538313","0.8657280280358886","0.8535489001577703","0.887869842467835"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","0.01","0.863076153776","0.8583435865773852","0.8486662498543016","0.8822186248963132"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_fp","0.01","0.8576189944359172","0.849699157075058","0.846850664947501","0.8763071612851925"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_fp","0.01","0.8680428124768703","0.864567642662176","0.8525587987366832","0.8870019960317521"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_fp","0.01","0.8691125005353578","0.8657977861155567","0.8536160312372266","0.88792368425329"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_fp","0.01","0.8691412243317213","0.8658125951962727","0.8536638931590254","0.8879471846398655"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","0.01","0.8697785338624451","0.8670002117807661","0.8541915394822199","0.8881438503243491"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","0.01","0.8683361093567137","0.8656534785124067","0.8526643297131148","0.8866905198446196"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","0.01","0.8555018553747038","0.8537058906567436","0.8385325398899242","0.8742671355774436"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","0.01","0.810224379582745","0.8065661556656603","0.7923653696269781","0.8317416134555962"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","0.01","0.853733633213103","0.8493691704990713","0.8409841929677766","0.8708475361724612"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","0.01","0.8649409387779493","0.862250813376479","0.8490597374017201","0.8835122655556488"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","0.01","0.8343118842293115","0.8332984296499021","0.8147775250355898","0.8548596980024423"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","0.01","0.8095724427481187","0.8029938431285398","0.792121404145853","0.8336020809699634"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","0.01","0.8656155697363962","0.8620273503589797","0.850534351228906","0.884285007621303"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","0.01","0.8691090332179213","0.8656461410882493","0.8538846449265228","0.8877963136389918"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","0.01","0.8697834985424259","0.8669930081979144","0.854202090240785","0.8881553971885784"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","0.01","0.8684399290584502","0.8657370446793515","0.8527776589857835","0.8868050835102158"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","0.01","0.8564470594942607","0.8546767248945825","0.8393883882916144","0.8752760652965852"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","0.01","0.8141028847814384","0.8111977105408373","0.7944692676379895","0.8366416761654885"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","0.01","0.854902369284258","0.8509362782432636","0.8403004243873933","0.8734704052221173"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","0.01","0.8648045190648906","0.8621120466121399","0.8487824903553581","0.883519020227174"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_desc","0.01","0.8342479131789989","0.8327650296486215","0.815014981849259","0.854963728039116"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_desc","0.01","0.8143982013623786","0.8080215353179888","0.796902562713907","0.8382705060552398"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_desc","0.01","0.8656395724109668","0.8620429749702148","0.8504958545030796","0.8843798877596057"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_desc","0.01","0.8693950849820801","0.8660619092150015","0.8540116537181781","0.8881116920130606"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","0.1","0.8642266500484347","0.8605710167349593","0.8488481519602348","0.88326078145011"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","0.1","0.8213866554770233","0.8138547539665598","0.8076671419930542","0.8426380704714556"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","0.1","0.6904562584888781","0.6784786520011564","0.6806592678158204","0.7122308556496578"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","0.1","0.7288478471896281","0.7154852404257743","0.7202082486953579","0.750850052447752"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","0.1","0.8631420738043462","0.8581368510949561","0.8480043599199136","0.8832850103981689"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","0.1","0.8155171137674838","0.8006955039018777","0.8094230907020047","0.836432746698569"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","0.1","0.7924643410996293","0.7734104013840305","0.797411166840733","0.8065714550741242"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","0.1","0.8547950039669976","0.8492415236165867","0.8406318383098689","0.8745116499745371"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","0.1","0.8638509363348791","0.8590762683358474","0.8486878214421714","0.8837887192266183"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","0.1","0.8640927143046607","0.8591794812215275","0.8490974911432029","0.8840011705492516"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","0.1","0.8640287536586978","0.8605281316198657","0.8486856792741171","0.8828724500821103"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","0.1","0.8199579019805195","0.8141669747320758","0.8058590035875537","0.8398477276219294"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","0.1","0.6874097432148217","0.6801007778905456","0.6766776450330141","0.7054508067209054"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","0.1","0.7373951260812831","0.7235284122297874","0.7276531563688936","0.7610038096451684"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","0.1","0.8640675320391461","0.8585753255977631","0.849201736755578","0.8844255337640975"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","0.1","0.8135817512094504","0.799065785484276","0.8066294700121149","0.8350499981319603"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_fp","0.1","0.7942576339332034","0.7769584119088662","0.7923907517377998","0.8134237381529444"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_fp","0.1","0.8559694064212499","0.850293399393693","0.8405985737271331","0.8770162461429235"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_fp","0.1","0.8646514753193899","0.8592762155810553","0.8497334559117811","0.8849447544653332"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_fp","0.1","0.8648845642718802","0.8593698764417352","0.8501410388021279","0.8851427775717774"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","0.1","0.8683236298967193","0.8656434401618689","0.8526503461465238","0.8866771033817651"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","0.1","0.8545157661495283","0.85304253418774","0.8372721278302971","0.8732326364305476"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","0.1","0.7708991337791097","0.7689679518525029","0.7467453779134821","0.7969840715713441"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","0.1","0.662978971569517","0.6502245527608059","0.6307546319136024","0.7079577300341425"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","0.1","0.7631810759123336","0.745944100400647","0.7628510936903256","0.7807480336460284"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","0.1","0.8271773810860653","0.8256152669478195","0.8081691718004548","0.8477477045099217"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","0.1","0.709068249624431","0.7019378143247887","0.6813489391832648","0.7439179953652397"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","0.1","0.6659272514035449","0.6486333109451882","0.6379895570573373","0.7111588862081094"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","0.1","0.8346752258875597","0.8261253091374673","0.8238654119942243","0.8540349565309877"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","0.1","0.864626289778731","0.8579383283297225","0.8521205455176696","0.8838199954888007"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","0.1","0.8684278711562294","0.8657274690362967","0.85276452694872","0.8867916174836719"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","0.1","0.8552981310018409","0.8535380150592884","0.8381446353557335","0.874211742590501"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","0.1","0.776023423762984","0.7767779308062216","0.750025074881331","0.8012672656013995"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","0.1","0.6729636058019813","0.669795414006813","0.6301937201638722","0.7189016832352588"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","0.1","0.7760172860593322","0.7576446772683058","0.7686887295695555","0.8017184513401354"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","0.1","0.8263995769895452","0.8252565896199949","0.8071083756503349","0.8468337656983058"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_desc","0.1","0.7057941472202073","0.6990120230496143","0.674263087075432","0.7441073315355755"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_desc","0.1","0.676405186851444","0.6604714218498017","0.6481879904287859","0.7205561482757444"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_desc","0.1","0.8355229788272177","0.8279865819171093","0.823333581335823","0.8552487732287212"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_desc","0.1","0.8670136714417783","0.8610939622818331","0.8532564860744141","0.8866905659690877"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","1.0","0.8196375977173944","0.8115269415761958","0.8061726234089681","0.8412132281670192"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","1.0","0.6686253714892704","0.6542323274512466","0.6584834692095343","0.6931603178070302"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","1.0","0.5264348247659001","0.5118504269516088","0.5212551890947454","0.5461988582513461"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","1.0","0.5649364180201494","0.5481598288922008","0.5501110418870327","0.5965383832812147"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","1.0","0.8455995177708334","0.8337010302022","0.8307792378752794","0.872318285235021"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","1.0","0.8739505013398735","0.7750296617148787","1.0140624981771904","0.8327593441275515"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","1.0","0.7359622289366374","0.6863424395158274","0.7444694557151434","0.7770747915789413"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","1.0","0.8094542685991152","0.7948314123930126","0.7987760949214069","0.8347552984829262"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","1.0","0.8488251657978289","0.8374029191823288","0.8337889108516235","0.8752836673595339"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","1.0","0.8492177331916667","0.8376010040279139","0.8344569733103571","0.875595222236729"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","1.0","0.8181374174050969","0.8117514160781315","0.8044951571917704","0.8381656789453888"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","1.0","0.6626562340871184","0.6568205916442785","0.6516710252273168","0.6794770853897598"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","1.0","0.5141409622604612","0.5000158464859542","0.512073502066984","0.5303335382284456"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","1.0","0.5618236763539816","0.544397357757397","0.5466123755309001","0.5944612957736474"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","1.0","0.8489103566183528","0.8342124981608658","0.8348557845779231","0.8776627871162693"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","1.0","0.730771569306062","0.7315769606476851","0.7177923832248475","0.7429453640456534"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_fp","1.0","0.6859488346364868","0.664447498228447","0.6689403014906143","0.724458704190399"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_fp","1.0","0.8123123193255073","0.7937551753605756","0.7980504751200704","0.8451313074958757"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_fp","1.0","0.8517697684134928","0.8372320967025441","0.8374888326640737","0.880588375873861"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_fp","1.0","0.8521106608460775","0.8373779834638447","0.8381448172625342","0.8808091818118533"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","1.0","0.8543897783705913","0.8529069871158331","0.8371392418045095","0.8731231061914311"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","1.0","0.767401301237225","0.7649591521744574","0.7431551685884784","0.7940895829487395"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","1.0","0.6518504446708482","0.6380463539443821","0.6210928661093645","0.6964121139587979"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","1.0","0.5404571143603868","0.5099855641608262","0.5385713172694552","0.5728144616508792"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","1.0","0.6399555168618569","0.6119768657293165","0.6282661249694906","0.6796235598867636"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","1.0","0.7081736536109617","0.698471313527497","0.6800113132547414","0.7460383340506466"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","1.0","0.6111316964956416","0.5836669802667123","0.6007005962574333","0.649027512962779"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","1.0","0.5387196090793517","0.5062140673851497","0.5305149813745679","0.5794297784783373"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","1.0","0.7595386621657642","0.7455244095058371","0.7491613738416123","0.7839302031498432"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","1.0","0.8519126556498212","0.8410238865464029","0.8451390070866965","0.8695750733163642"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","1.0","0.8551721470276931","0.853418889763868","0.8380146852885728","0.8740828660306385"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","1.0","0.7718030998593358","0.7727359154699438","0.7449337861505289","0.7977395979575352"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","1.0","0.6600688514915887","0.6667045512145401","0.6126519648449372","0.7008500384152886"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","1.0","0.5476853955810093","0.5278869709886754","0.5337900260737265","0.5813791896806259"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","1.0","0.6634333593367288","0.6330009078489414","0.6482872162525904","0.7090119539086545"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","1.0","0.7023290452100815","0.6957548840960821","0.6711841307590819","0.7400481207750803"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_desc","1.0","0.6018263736145354","0.5946263105738914","0.5824583888293406","0.6283944214403743"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_desc","1.0","0.5590987866250838","0.5424374928758452","0.5330838460881535","0.6017750209112527"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_desc","1.0","0.7657296745552125","0.7500420392417952","0.7530732513060104","0.7940737331178317"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_desc","1.0","0.8574393738988967","0.8447567667852909","0.8476225984623832","0.8799387564490159"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","10.0","0.6665108321115815","0.6519106250466111","0.6567390747990767","0.6908827964890565"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","10.0","0.5179741018273933","0.5046183090506859","0.5102345676910383","0.5390694287404559"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","10.0","1.0677837441074214","0.9561025020146129","1.2282237639278486","1.0190249663798028"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","10.0","0.5448187484800052","0.5233656553087975","0.540494866580122","0.5705957235510959"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","10.0","0.8443174239561425","0.8255285200542347","0.8319160403033562","0.8755077115108368"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","10.0","6.9443336929129655","5.959865290919144","8.6754846331546","6.197651154665152"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","10.0","4.039121242360113","3.1025876840647446","4.740861900763739","4.273914142251853"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","10.0","0.8055238816612107","0.7834079178973404","0.7973129975429801","0.8358507295433116"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","10.0","0.8480639591700379","0.8296222125869348","0.8356430897371256","0.878926575186053"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","10.0","0.8484419091549563","0.8297964760158212","0.8363391673235933","0.8791900841254546"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","10.0","0.660528938341136","0.6544366099933436","0.6502796731151961","0.6768705319148681"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","10.0","0.5056305914906831","0.4903318868902258","0.5062084020818246","0.520351485499999"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","10.0","0.7371891027619705","0.755988556301156","0.8134483463759418","0.6421304056088136"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","10.0","0.540425288073593","0.5154085635550301","0.5358557679667575","0.5700115326989916"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","10.0","0.8468425120998248","0.8260758003781802","0.8343537792640219","0.8800979566572722"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","10.0","6.116526153466978","6.5314431156020785","6.200679219798068","5.617456125000789"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_fp","10.0","2.0710105898703888","1.966763932952336","2.210743311174267","2.0355245254845626"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_fp","10.0","0.8069188848325859","0.7811743201153282","0.7943232282677918","0.8452591061146376"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_fp","10.0","0.8502206470117271","0.8293323326224666","0.8376320620762656","0.8836975463364491"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_fp","10.0","0.8505420482649385","0.8294390747815608","0.8382951299663095","0.8838919400469453"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","10.0","0.766986072102657","0.7646042634065177","0.7425741057354924","0.7937798471659611"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","10.0","0.6580173192487418","0.6432381620297747","0.6292856838143119","0.701528111902139"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","10.0","0.5807069920993041","0.5363445731244353","0.5797542240153716","0.6260221791581055"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","10.0","0.5260369519806298","0.4950751429172196","0.5492817687808618","0.5337539442438083"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","10.0","0.6271641694972733","0.5734698471805413","0.6268118420285811","0.6812108192826973"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","10.0","0.6494796549775294","0.5968206999516672","0.6313294787846586","0.720288786196262"
"Chagas","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","10.0","0.5352043513348336","0.5049490042398888","0.5634365867203417","0.5372274630442702"
"Chagas","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","10.0","0.5351797365279998","0.4816594822531409","0.5455047740480888","0.5783749532827697"
"Chagas","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","10.0","0.7435493977790806","0.7211498669225173","0.7358181383573694","0.7736801880573553"
"Chagas","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","10.0","0.8493410672315266","0.8321193754127321","0.8451140596934548","0.8707897665883928"
"Chagas","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","10.0","0.7715756684276173","0.7727441848521103","0.7445935211583924","0.7973892992723495"
"Chagas","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","10.0","0.6639306791486882","0.6694351942852339","0.6206052888505889","0.7017515543102417"
"Chagas","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","10.0","0.6002381921902862","0.5774169220025788","0.6169759862544044","0.6063216683138755"
"Chagas","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","10.0","0.5204218714322858","0.4946792189882186","0.5369964915373747","0.5295899037712641"
"Chagas","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","10.0","0.6444618724513971","0.603118989986643","0.6292477632463629","0.7010188641211853"
"Chagas","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","10.0","0.6380050305065016","0.6155186392875737","0.6350554168971027","0.6634410353348287"
"Chagas","SMILE_SVR_RBF","0.001","Standard","cdk_desc","10.0","0.5497702102786145","0.5429816050957443","0.5550450324448458","0.5512839932952535"
"Chagas","SMILE_SVR_RBF","0.01","Standard","cdk_desc","10.0","0.5433228246392006","0.5117837634389902","0.5303087219055487","0.5878759885730627"
"Chagas","SMILE_SVR_RBF","0.1","Standard","cdk_desc","10.0","0.7501643105899172","0.7209187505288085","0.7446448675571132","0.7849293136838297"
"Chagas","SMILE_SVR_RBF","1.0","Standard","cdk_desc","10.0","0.8544333938042942","0.8343413668221269","0.8469737674458511","0.8819850471449044"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","0.001","1.7102744180061356","1.6867790461526517","1.777782148876759","1.6662620589889958"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","0.001","1.7090010254979087","1.6855938550045675","1.7761395755143523","1.6652696459748062"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","0.001","1.7024862185152922","1.6764577361608122","1.7702902351755208","1.6607106842095438"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","0.001","1.707159277354016","1.684011780170292","1.7741511749051586","1.6633148769865982"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","0.001","1.7102939313795449","1.6868685552295906","1.7778607565226128","1.6661524823864309"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","0.001","1.7086939834963684","1.6853544712446242","1.7758963620804926","1.6648311171639887"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","0.001","1.7086858219361274","1.6858451817650175","1.775345382596229","1.6648669014471353"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","0.001","1.710272692967668","1.6868534886972961","1.7778421221649034","1.6661224680408042"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","0.001","1.710298871181289","1.6868753769984473","1.7778664377971636","1.6661547987482566"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","0.001","1.710298542444959","1.6868748368453275","1.7778660074272334","1.6661547830623162"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","0.001","1.7102750615694984","1.6867916402120724","1.7777654444057667","1.6662681000906558"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","0.001","1.7090385823810001","1.6857148938804871","1.7760735976979134","1.6653272555646004"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","0.001","1.7030411137291004","1.6772464213134537","1.77062818228443","1.6612487375894172"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","0.001","1.7071607650095533","1.683959701988605","1.7741565187176855","1.6633660743223695"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","0.001","1.710285513066695","1.686854529769061","1.7778506690643416","1.6661513403666826"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","0.001","1.7088502053822268","1.6854039678454622","1.776154438900568","1.6649922094006502"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.001","Standard","cdk_fp","0.001","1.7086477473886899","1.6856911901168463","1.7754128988292424","1.6648391532199818"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.01","Standard","cdk_fp","0.001","1.7102610105894644","1.6868378742315342","1.7778249204207088","1.6661202371161496"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.1","Standard","cdk_fp","0.001","1.710290196730483","1.686861881728344","1.7778546463412643","1.6661540621218411"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0","Standard","cdk_fp","0.001","1.7102910203901944","1.6868630188310825","1.7778560184200785","1.6661540239194226"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","0.001","1.7104042857756647","1.686903359541513","1.7779499107980938","1.6663595869873868"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","0.001","1.7102397614309117","1.6867815925192906","1.7777387245772704","1.6661989671961743"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","0.001","1.708702013840955","1.6855833879591273","1.7758867221843362","1.6646359313794017"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","0.001","1.697695854008936","1.6759620039174212","1.7637717432745559","1.6533538148348303"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","0.001","1.7031187149557943","1.679100158793274","1.7733034846105173","1.6569525014635922"
"Xanthine-Bostaurus","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","0.001","1.709958661499695","1.686535768599908","1.7774337844083412","1.6659064314908354"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","0.001","1.7060352671881935","1.6830260915895179","1.7734420475546537","1.6616376624204092"
"Xanthine-Bostaurus","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","0.001","1.6948063578584869","1.6728831432236475","1.7619628327510843","1.6495730976007292"
