name,method,feature,nfolds,family,maxIter,reg,rmse,f1,f2,f3
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,10,0.1,0.5550707367284142,0.5636974842476214,0.5476514367168294,0.5538632892207921
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,10,0.3,0.5718368106565697,0.5830934836021137,0.5629197443394097,0.5694972040281857
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,10,0.3,0.5713046647406413,0.5815762457280166,0.5627622191841283,0.5695755293097792
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,10,0.3,0.5702812121255701,0.5813300868524445,0.5611604167164086,0.5683531328078576
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,10,0.5,0.5787958645285882,0.5909626938686928,0.5691547582045474,0.5762701415125245
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,10,0.5,0.5787509075391523,0.5900920802913658,0.5693717824128869,0.5767888599132043
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,10,0.5,0.5778787030313131,0.589863637547135,0.5680349398323385,0.5757375317144661
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,10,0.7,0.5834574217160197,0.5961577486856194,0.5733150307854189,0.5808994856770209
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,10,0.7,0.58358397502946,0.5955560865090201,0.5736227213844197,0.5815731171949403
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,10,0.7,0.582799346246416,0.5953368046033987,0.5724568430880939,0.5806043910477557
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,50,0.1,0.5831923113362816,0.5936893138456115,0.5820981622865136,0.5737894578767199
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,50,0.1,0.596218794617093,0.598516044949253,0.5969529218722799,0.5931874170297462
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,50,0.1,0.6057612357552548,0.6118368153538337,0.6096034509436575,0.5958434409682731
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,50,0.3,0.5656262204270552,0.5791362483700266,0.5609186479578997,0.5568237649532395
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,50,0.3,0.5662083169783976,0.5733391245105613,0.5648336024027594,0.5604522240218723
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,50,0.3,0.5658631682492057,0.5738601608101993,0.5670805085746815,0.5566488353627365
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,50,0.5,0.5615931428117285,0.5763223741582838,0.5552283614492614,0.5532286928276402
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,50,0.5,0.5585727263051918,0.5679858230023325,0.5559882857222448,0.5517440701909984
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,50,0.5,0.5556009327810731,0.5651741589566514,0.5548323798439522,0.5467962595426159
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,50,0.7,0.56084957392965,0.576245352044536,0.5534534423880852,0.5528499273563285
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,50,0.7,0.5561240931388964,0.5669363092526352,0.5526118315053699,0.5488241386586845
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,50,0.7,0.5518354430966124,0.5625192473972029,0.5496598962970055,0.5433271855956286
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,50,0.1,0.5610312076815039,0.5744625047604663,0.5539567718104865,0.5546743464735592
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,50,0.1,0.5568939130398365,0.5687102458325692,0.552238584648797,0.5497329086381434
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,50,0.1,0.5542963095725112,0.5658962941887816,0.5494506544170293,0.5475419801117227
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,50,0.3,0.5752750334884755,0.5897805256680891,0.5655766389939536,0.5704679358033838
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,50,0.3,0.5733498707315456,0.5871117912606038,0.5648706852360149,0.5680671356980186
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,50,0.3,0.5721905066507045,0.5857873887608546,0.5636714735445036,0.567112657646755
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,50,0.5,0.5832434914922163,0.5979407027397566,0.5723944442143437,0.5793953275225486
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,50,0.5,0.5820799593371887,0.5962289528439461,0.5720572336970089,0.5779536914706115
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,50,0.5,0.5815023708415537,0.5955750664210772,0.5714167102989915,0.5775153358045924
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,50,0.7,0.588604367307315,0.6033152138676972,0.5771167478399339,0.5853811402143142
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,50,0.7,0.5878516533234681,0.6021104016963132,0.5769972727751234,0.5844472854989679
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,50,0.7,0.5875873754496813,0.6018094105670331,0.5766586671794781,0.584294048602533
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,50,0.1,0.5808950066582893,0.5862429322454671,0.5786662972777243,0.5777757904516767
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,50,0.1,0.5891990980860788,0.5863623301240508,0.5959342433884514,0.5853007207457345
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,50,0.1,0.6044879938733039,0.6073111973665423,0.6017192561523961,0.6044335281009735
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,50,0.3,0.5620063059970032,0.5699018859355668,0.5577876402178324,0.5583293918376103
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,50,0.3,0.5613663563872447,0.5656286370393856,0.5625459868386804,0.5559244452836682
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,50,0.3,0.5658153854709257,0.5701219418424582,0.5624929885274472,0.5648312260428717
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,50,0.5,0.5580249981811716,0.5677132222699264,0.5524909754310228,0.5538707968425655
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,50,0.5,0.554908366894255,0.5621018863952841,0.5533247791812521,0.5492984351062289
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,50,0.5,0.5558323477098486,0.5620974280819329,0.551499171982654,0.5539004430649589
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,50,0.7,0.5575438044175264,0.5684653202383956,0.551050756619476,0.5531153363947077
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,50,0.7,0.5531527840272984,0.5620804797529348,0.5498121734133748,0.5475656989155857
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,50,0.7,0.5521567092270494,0.5600153637599231,0.5468468712567324,0.5496078926644931
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,50,0.1,0.5596832899376507,0.5686526368960307,0.5524471814164716,0.5579500515004499
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,50,0.1,0.5569562150895786,0.5643490524695497,0.5501472528143849,0.5563723399848013
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,50,0.1,0.5550707367284162,0.5636974842476201,0.5476514367168304,0.5538632892207983
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,50,0.3,0.5718368106565686,0.5830934836021123,0.562919744339409,0.5694972040281847
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,50,0.3,0.5713046647406428,0.5815762457280187,0.5627622191841287,0.5695755293097814
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,50,0.3,0.57028121212557,0.5813300868524439,0.5611604167164086,0.5683531328078576
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,50,0.5,0.5787958645285887,0.5909626938686928,0.5691547582045475,0.5762701415125256
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,50,0.5,0.578750907539152,0.5900920802913656,0.5693717824128874,0.5767888599132032
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,50,0.5,0.5778787030313122,0.5898636375471339,0.5680349398323377,0.575737531714465
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,50,0.7,0.5834574217160201,0.5961577486856194,0.5733150307854189,0.5808994856770221
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,50,0.7,0.5835839750294599,0.5955560865090208,0.5736227213844187,0.5815731171949404
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,50,0.7,0.582799346246416,0.5953368046033987,0.572456843088094,0.5806043910477556
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,100,0.1,0.5831923113362818,0.5936893138456114,0.5820981622865138,0.5737894578767205
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,100,0.1,0.5962187946170925,0.5985160449492533,0.5969529218722796,0.5931874170297445
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,100,0.1,0.6057612357552543,0.6118368153538327,0.6096034509436573,0.5958434409682728
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,100,0.3,0.5656262204270552,0.5791362483700264,0.5609186479578997,0.5568237649532395
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,100,0.3,0.5662083169783971,0.5733391245105611,0.5648336024027591,0.5604522240218716
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,100,0.3,0.5658631682492059,0.5738601608101999,0.5670805085746821,0.5566488353627359
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,100,0.5,0.5615931428117282,0.5763223741582837,0.555228361449261,0.5532286928276402
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,100,0.5,0.558572726305192,0.5679858230023325,0.5559882857222447,0.5517440701909987
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,100,0.5,0.555600932781073,0.5651741589566525,0.5548323798439512,0.5467962595426156
MalariaNovartis,GLR_FP,cdk_fp,1000,gaussian,100,0.7,0.56084957392965,0.576245352044536,0.5534534423880854,0.5528499273563285
MalariaNovartis,GLR_FP,cdk_fp,1500,gaussian,100,0.7,0.5561240931388962,0.5669363092526354,0.5526118315053696,0.5488241386586838
MalariaNovartis,GLR_FP,cdk_fp,2000,gaussian,100,0.7,0.5518354430966124,0.5625192473972029,0.5496598962970057,0.5433271855956283
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,100,0.1,0.561031207681504,0.5744625047604662,0.5539567718104865,0.5546743464735593
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,100,0.1,0.5568939130398367,0.5687102458325697,0.5522385846487976,0.5497329086381431
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,100,0.1,0.5542963095725112,0.5658962941887815,0.549450654417029,0.5475419801117232
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,100,0.3,0.5752750334884755,0.589780525668089,0.5655766389939537,0.5704679358033841
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,100,0.3,0.5733498707315461,0.5871117912606042,0.5648706852360152,0.5680671356980191
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,100,0.3,0.5721905066507045,0.5857873887608546,0.5636714735445039,0.5671126576467551
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,100,0.5,0.5832434914922163,0.5979407027397567,0.5723944442143437,0.5793953275225486
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,100,0.5,0.5820799593371887,0.5962289528439461,0.5720572336970089,0.5779536914706115
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,100,0.5,0.5815023708415539,0.5955750664210773,0.5714167102989919,0.5775153358045926
MalariaNovartis,GLR_FP,cdk_fp,1000,gamma,100,0.7,0.588604367307315,0.6033152138676969,0.5771167478399338,0.5853811402143142
MalariaNovartis,GLR_FP,cdk_fp,1500,gamma,100,0.7,0.5878516533234681,0.6021104016963132,0.5769972727751236,0.5844472854989676
MalariaNovartis,GLR_FP,cdk_fp,2000,gamma,100,0.7,0.5875873754496813,0.6018094105670331,0.5766586671794781,0.5842940486025331
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,100,0.1,0.5808950066582894,0.586242932245467,0.5786662972777243,0.5777757904516772
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,100,0.1,0.5891990980860791,0.5863623301240516,0.595934243388451,0.5853007207457345
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,100,0.1,0.6044879938733034,0.6073111973665428,0.6017192561523952,0.6044335281009724
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,100,0.3,0.5620063059970027,0.5699018859355666,0.5577876402178317,0.55832939183761
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,100,0.3,0.5613663563872444,0.5656286370393853,0.5625459868386802,0.5559244452836679
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,100,0.3,0.5658153854709258,0.5701219418424581,0.5624929885274479,0.5648312260428717
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,100,0.5,0.5580249981811716,0.5677132222699264,0.552490975431023,0.5538707968425652
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,100,0.5,0.5549083668942549,0.562101886395284,0.5533247791812521,0.5492984351062289
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,100,0.5,0.5558323477098484,0.5620974280819326,0.5514991719826532,0.5539004430649593
MalariaNovartis,GLR_FP,rdkit_fp,1000,gaussian,100,0.7,0.5575438044175263,0.5684653202383956,0.5510507566194759,0.5531153363947073
MalariaNovartis,GLR_FP,rdkit_fp,1500,gaussian,100,0.7,0.5531527840272985,0.5620804797529348,0.5498121734133748,0.5475656989155859
MalariaNovartis,GLR_FP,rdkit_fp,2000,gaussian,100,0.7,0.5521567092270494,0.560015363759923,0.5468468712567324,0.5496078926644928
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,100,0.1,0.5596832899376524,0.5686526368960312,0.5524471814164726,0.5579500515004534
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,100,0.1,0.5569562150895779,0.5643490524695483,0.5501472528143877,0.556372339984798
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,100,0.1,0.5550707367284143,0.5636974842476187,0.5476514367168279,0.5538632892207966
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,100,0.3,0.5718368106565697,0.5830934836021157,0.5629197443394097,0.5694972040281837
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,100,0.3,0.5713046647406405,0.5815762457280149,0.5627622191841274,0.5695755293097792
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,100,0.3,0.5702812121255706,0.5813300868524462,0.5611604167164075,0.5683531328078582
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,100,0.5,0.5787958645285872,0.5909626938686922,0.5691547582045466,0.5762701415125229
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,100,0.5,0.5787509075391518,0.5900920802913651,0.5693717824128861,0.5767888599132042
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,100,0.5,0.5778787030313132,0.5898636375471356,0.5680349398323382,0.5757375317144657
MalariaNovartis,GLR_FP,rdkit_fp,1000,gamma,100,0.7,0.5834574217160198,0.5961577486856198,0.5733150307854186,0.5808994856770211
MalariaNovartis,GLR_FP,rdkit_fp,1500,gamma,100,0.7,0.5835839750294605,0.5955560865090211,0.5736227213844198,0.5815731171949405
MalariaNovartis,GLR_FP,rdkit_fp,2000,gamma,100,0.7,0.5827993462464167,0.5953368046033989,0.5724568430880947,0.5806043910477565
MouseRatTox,GLR_FP,cdk_fp,1000,gaussian,10,0.1,1.3983432866458705,1.3161330922319145,1.4728012123599816,1.4060955553457157
MouseRatTox,GLR_FP,rdkit_fp,1000,gaussian,10,0.1,1.5521165373025365,1.4767124086777168,1.628961781460069,1.5506754217698235
MouseRatTox,GLR_FP,cdk_fp,1000,gamma,10,0.1,1.2133024738803204,1.1138873025968397,1.3672133922592997,1.1588067267848219
MouseRatTox,GLR_FP,rdkit_fp,1000,gamma,10,0.1,1.2611477411812237,1.120388993776144,1.50400485631146,1.1590493734560672
MouseRatTox,GLR_FP,cdk_fp,1500,gaussian,10,0.1,1.4480424601573345,1.3663931654864192,1.6337428204960514,1.3439913944895332
MouseRatTox,GLR_FP,rdkit_fp,1500,gaussian,10,0.1,1.4131054095412598,1.2079478061416602,1.614695663162513,1.416672759319607
MouseRatTox,GLR_FP,cdk_fp,1500,gamma,10,0.1,1.2277603279393505,1.1150699854303283,1.3931366899589364,1.175074308428787
MouseRatTox,GLR_FP,rdkit_fp,1500,gamma,10,0.1,1.2348676470353843,1.1277012435658826,1.402846715026502,1.1740549825137687
MouseRatTox,GLR_FP,cdk_fp,2000,gaussian,10,0.1,1.3542898897331856,1.254932325332532,1.4888039634197492,1.3191333804472758
MouseRatTox,GLR_FP,rdkit_fp,2000,gaussian,10,0.1,1.3682429643251457,1.3294830104453979,1.4126461076161554,1.3625997749138836
MouseRatTox,GLR_FP,cdk_fp,2000,gamma,10,0.1,1.224937648137753,1.1141904123813784,1.3941898827974628,1.166432649234418
MouseRatTox,GLR_FP,rdkit_fp,2000,gamma,10,0.1,1.2319638679827252,1.0995839424520617,1.4466503261074084,1.1496573353887056
MouseRatTox,GLR_FP,cdk_fp,1000,gaussian,10,0.3,1.3307798890315212,1.2440795097782884,1.428893706154939,1.319366451161336
MouseRatTox,GLR_FP,rdkit_fp,1000,gaussian,10,0.3,1.447548605548006,1.3392003006651811,1.5637281979552933,1.4397173180235436
MouseRatTox,GLR_FP,cdk_fp,1000,gamma,10,0.3,1.243181125425529,1.1262092747679826,1.3918571675918936,1.211476933916711
MouseRatTox,GLR_FP,rdkit_fp,1000,gamma,10,0.3,1.2686925879755302,1.1411217645917286,1.4550845216666726,1.209871477668189
MouseRatTox,GLR_FP,cdk_fp,1500,gaussian,10,0.3,1.372192713226024,1.2795454468137226,1.5620383189877123,1.2749943738766376
MouseRatTox,GLR_FP,rdkit_fp,1500,gaussian,10,0.3,1.353967215443758,1.1582753597823365,1.5652844834314128,1.338341803117525
MouseRatTox,GLR_FP,cdk_fp,1500,gamma,10,0.3,1.253849944197696,1.1276524142139719,1.4090918675231114,1.2248055508560052
MouseRatTox,GLR_FP,rdkit_fp,1500,gamma,10,0.3,1.26026285568012,1.1445912698968999,1.414111856222445,1.2220854409210162
MouseRatTox,GLR_FP,cdk_fp,2000,gaussian,10,0.3,1.3050481295673921,1.1908379527706132,1.4644946219530908,1.2598118139784726
MouseRatTox,GLR_FP,rdkit_fp,2000,gaussian,10,0.3,1.3110988647611743,1.2384977307197238,1.378044879700196,1.3167539838636035
MouseRatTox,GLR_FP,cdk_fp,2000,gamma,10,0.3,1.251527236248529,1.1319166355184538,1.4072219976836773,1.2154430755434567
MouseRatTox,GLR_FP,rdkit_fp,2000,gamma,10,0.3,1.2573546302478051,1.1301981103198875,1.4354921329142243,1.2063736475093036
MouseRatTox,GLR_FP,cdk_fp,1000,gaussian,10,0.5,1.3028577763792955,1.2055326089071203,1.4159478510358579,1.2870928691949086
MouseRatTox,GLR_FP,rdkit_fp,1000,gaussian,10,0.5,1.405122093106429,1.2846683845024862,1.5374271722496045,1.3932707225671968
MouseRatTox,GLR_FP,cdk_fp,1000,gamma,10,0.5,1.2612402839038008,1.1426924013727981,1.4048153579744824,1.2362130923641217
MouseRatTox,GLR_FP,rdkit_fp,1000,gamma,10,0.5,1.2837353190453495,1.1585714339392175,1.4528845963623962,1.2397499268344354
MouseRatTox,GLR_FP,cdk_fp,1500,gaussian,10,0.5,1.3421143951864265,1.237567911064757,1.5342293094487673,1.2545459650457558
MouseRatTox,GLR_FP,rdkit_fp,1500,gaussian,10,0.5,1.33189038825618,1.1443608663553178,1.5408631392990226,1.3104471591141993
MouseRatTox,GLR_FP,cdk_fp,1500,gamma,10,0.5,1.2698295773402661,1.144432579285947,1.4183785256915238,1.2466776270433277
MouseRatTox,GLR_FP,rdkit_fp,1500,gamma,10,0.5,1.2779719777128031,1.1608061309085715,1.424457111392187,1.248652690837651
MouseRatTox,GLR_FP,cdk_fp,2000,gaussian,10,0.5,1.2864996827947746,1.164865428788505,1.452178696013617,1.2424549235822016
MouseRatTox,GLR_FP,rdkit_fp,2000,gaussian,10,0.5,1.2885717408190844,1.200129273196307,1.3653311477370695,1.3002548015238768
MouseRatTox,GLR_FP,cdk_fp,2000,gamma,10,0.5,1.2673679918982377,1.1483079961916125,1.4149168392446256,1.2388791402584747
MouseRatTox,GLR_FP,rdkit_fp,2000,gamma,10,0.5,1.2773068556235283,1.1511812721442414,1.4423159223766786,1.2384233723496652
MouseRatTox,GLR_FP,cdk_fp,1000,gaussian,10,0.7,1.2860748158904225,1.1800843269619279,1.4088901555250546,1.269249965184286
MouseRatTox,GLR_FP,rdkit_fp,1000,gaussian,10,0.7,1.3796782051067487,1.2529069897189464,1.5218950180539765,1.3642326075473232
MouseRatTox,GLR_FP,cdk_fp,1000,gamma,10,0.7,1.2738053092993689,1.1562156615415964,1.413220283181422,1.2519799831750886
MouseRatTox,GLR_FP,rdkit_fp,1000,gamma,10,0.7,1.2953161403895779,1.1709893087888184,1.4555293447341104,1.2594297676458048
MouseRatTox,GLR_FP,cdk_fp,1500,gaussian,10,0.7,1.3247965411974356,1.2114828914006806,1.517614441421899,1.2452922907697275
MouseRatTox,GLR_FP,rdkit_fp,1500,gaussian,10,0.7,1.3193978823819954,1.1380977525858493,1.5249515371251827,1.295144357434954
MouseRatTox,GLR_FP,cdk_fp,1500,gamma,10,0.7,1.2809597504607695,1.157921228210419,1.4244954678786408,1.2604625552932491
MouseRatTox,GLR_FP,rdkit_fp,1500,gamma,10,0.7,1.290278150799794,1.1724490992400785,1.432404879720399,1.265980473438905
MouseRatTox,GLR_FP,cdk_fp,2000,gaussian,10,0.7,1.27597497052188,1.1496807084808625,1.4437909977859709,1.2344532052988066
MouseRatTox,GLR_FP,rdkit_fp,2000,gaussian,10,0.7,1.275587749317485,1.177846486750742,1.3586764897444708,1.2902402714572423
MouseRatTox,GLR_FP,cdk_fp,2000,gamma,10,0.7,1.2786342103513342,1.161396611401148,1.4204671365317239,1.254038883121131
MouseRatTox,GLR_FP,rdkit_fp,2000,gamma,10,0.7,1.2912040149039266,1.1654263036465422,1.4489621134844874,1.2592236275807505
