"ToxAssay","Method","Dataset","TP","FP","TN","FN","RocAUC","BA","f1","Precision","Recall","Specificity","Count"
"NR-ER","Smile SVC Poly classification","Training","584","1492","4852","320","0.7653576928656678","0.705417424589048","0.3919463087248322","0.2813102119460501","0.6460176991150443","0.7648171500630517","7248"
"NR-ER","Smile SVC Poly classification","Test","26","4","213","1","0.9961597542242704","0.9722648916197303","0.912280701754386","0.8666666666666667","0.9629629629629629","0.9815668202764977","244"
"NR-ER","Smile SVC Poly classification","Score","37","137","281","11","0.7870813397129169","0.7215410685805423","0.3333333333333333","0.21264367816091953","0.7708333333333334","0.6722488038277512","466"
"NR-ER","Smile SVC RBF classification","Training","421","384","5960","483","0.7644861983729394","0.7025891651508218","0.49268578115857226","0.5229813664596273","0.4657079646017699","0.9394703656998739","7248"
"NR-ER","Smile SVC RBF classification","Test","27","2","215","0","0.9998293224099676","0.9953917050691244","0.9642857142857143","0.9310344827586207","1.0","0.9907834101382489","244"
"NR-ER","Smile SVC RBF classification","Score","18","16","402","30","0.7482555821371594","0.6683612440191388","0.4390243902439025","0.5294117647058824","0.375","0.9617224880382775","466"
"NR-ER","Smile Bernoulli NB classification","Training","352","394","5950","552","0.7552700307725767","0.663637302056713","0.4266666666666666","0.4718498659517426","0.3893805309734513","0.9378940731399747","7248"
"NR-ER","Smile Bernoulli NB classification","Test","19","51","166","8","0.8526199010069992","0.7343403311145247","0.3917525773195876","0.2714285714285714","0.7037037037037037","0.7649769585253456","244"
"NR-ER","Smile Bernoulli NB classification","Score","18","22","396","30","0.7654007177033477","0.6611842105263157","0.4090909090909091","0.45","0.375","0.9473684210526315","466"
"NR-ER-LBD","Weka RF classification","Training","219","91","7679","200","0.8628561906604879","0.7554806596572706","0.6008230452674898","0.7064516129032258","0.522673031026253","0.9882882882882883","8189"
"NR-ER-LBD","Weka RF classification","Test","10","0","254","0","1.0","1.0","1.0","1.0","1.0","1.0","264"
"NR-ER-LBD","Weka RF classification","Score","3","3","517","16","0.789271255060729","0.5760627530364373","0.23999999999999996","0.5","0.15789473684210525","0.9942307692307693","539"
"NR-ER-LBD","Weka RF on folded fp classification","Training","215","95","7675","204","0.8561049627875926","0.7504499897101329","0.5898491083676269","0.6935483870967742","0.513126491646778","0.9877734877734877","8189"
"NR-ER-LBD","Weka RF on folded fp classification","Test","10","1","253","0","1.0","0.9980314960629921","0.9523809523809523","0.9090909090909091","1.0","0.9960629921259843","264"
"NR-ER-LBD","Weka RF on folded fp classification","Score","5","4","516","14","0.7270242914979743","0.6277327935222672","0.35714285714285715","0.5555555555555556","0.2631578947368421","0.9923076923076923","539"
"NR-ER-LBD","Smile SVC Tanimoto classification","Training","240","109","7661","179","0.8532459155370773","0.7793820243700912","0.6250000000000001","0.6876790830945558","0.5727923627684964","0.9859716859716859","8189"
"NR-ER-LBD","Smile SVC Tanimoto classification","Test","10","0","254","0","1.0","1.0","1.0","1.0","1.0","1.0","264"
"NR-ER-LBD","Smile SVC Tanimoto classification","Score","6","7","513","13","0.7503036437246938","0.6511639676113361","0.37499999999999994","0.46153846153846156","0.3157894736842105","0.9865384615384616","539"
"NR-ER-LBD","Smile SVC RBF classification","Training","225","123","7647","194","0.8331112565002798","0.7605813621326748","0.5867014341590614","0.646551724137931","0.5369928400954654","0.9841698841698842","8189"
"NR-ER-LBD","Smile SVC RBF classification","Test","9","2","252","1","0.9988188976377953","0.9460629921259842","0.8571428571428572","0.8181818181818182","0.9","0.9921259842519685","264"
"NR-ER-LBD","Smile SVC RBF classification","Score","4","6","514","15","0.6278340080971667","0.5994939271255061","0.27586206896551724","0.4","0.21052631578947367","0.9884615384615385","539"
"NR-ER-LBD","Smile SVC Poly classification","Training","250","274","7496","169","0.8209615343266731","0.7806974379766742","0.5302226935312832","0.4770992366412214","0.5966587112171837","0.9647361647361647","8189"
"NR-ER-LBD","Smile SVC Poly classification","Test","10","0","254","0","1.0","1.0","1.0","1.0","1.0","1.0","264"
"NR-ER-LBD","Smile SVC Poly classification","Score","6","14","506","13","0.7337044534412973","0.6444331983805668","0.3076923076923077","0.3","0.3157894736842105","0.9730769230769231","539"
"NR-ER-LBD","Smile Bernoulli NB classification","Training","176","268","7502","243","0.8150228987937959","0.6927780491026314","0.40787949015063735","0.3963963963963964","0.4200477326968974","0.9655083655083655","8189"
"NR-ER-LBD","Smile Bernoulli NB classification","Test","4","10","244","6","0.9291338582677166","0.6803149606299213","0.3333333333333333","0.2857142857142857","0.4","0.9606299212598425","264"
"NR-ER-LBD","Smile Bernoulli NB classification","Score","3","7","513","16","0.7605263157894708","0.5722165991902834","0.20689655172413793","0.3","0.15789473684210525","0.9865384615384616","539"
"NR-Aromatase","Weka RF classification","Training","127","81","6285","209","0.8702292592343253","0.6826261725236749","0.4669117647058824","0.6105769230769231","0.37797619047619047","0.9872761545711592","6702"
"NR-Aromatase","Weka RF classification","Test","18","0","176","0","1.0","1.0","1.0","1.0","1.0","1.0","194"
"NR-Aromatase","Weka RF classification","Score","3","3","440","30","0.8156850673780698","0.5420685409398728","0.15384615384615385","0.5","0.09090909090909091","0.9932279909706546","476"
"NR-Aromatase","Weka RF on folded fp classification","Training","136","86","6280","200","0.8594977222745698","0.6956263183878642","0.48745519713261654","0.6126126126126126","0.40476190476190477","0.9864907320138234","6702"
"NR-Aromatase","Weka RF on folded fp classification","Test","18","3","173","0","0.9985795454545455","0.9914772727272727","0.923076923076923","0.8571428571428571","1.0","0.9829545454545454","194"
"NR-Aromatase","Weka RF on folded fp classification","Score","5","8","435","28","0.827758396607156","0.5667282303851153","0.21739130434782608","0.38461538461538464","0.15151515151515152","0.981941309255079","476"
"NR-Aromatase","Smile SVC Tanimoto classification","Training","107","38","6328","229","0.8592097340035727","0.6562415847583143","0.44490644490644493","0.7379310344827587","0.31845238095238093","0.9940307885642475","6702"
"NR-Aromatase","Smile SVC Tanimoto classification","Test","18","1","175","0","0.9998421717171717","0.9971590909090908","0.972972972972973","0.9473684210526315","1.0","0.9943181818181818","194"
"NR-Aromatase","Smile SVC Tanimoto classification","Score","0","1","442","33","0.7444421643067234","0.49887133182844245","0.0","0.0","0.0","0.9977426636568849","476"
"NR-Aromatase","Smile SVC Poly classification","Training","224","926","5440","112","0.8560972633634147","0.7606032045240338","0.3014804845222072","0.19478260869565217","0.6666666666666666","0.8545397423814012","6702"
"NR-Aromatase","Smile SVC Poly classification","Test","18","2","174","0","0.9992108585858587","0.9943181818181819","0.9473684210526316","0.9","1.0","0.9886363636363636","194"
"NR-Aromatase","Smile SVC Poly classification","Score","16","27","416","17","0.8003967439633358","0.7119502017921883","0.4210526315789474","0.37209302325581395","0.48484848484848486","0.9390519187358917","476"
"NR-Aromatase","Smile SVC RBF classification","Training","127","85","6281","209","0.849381900498179","0.6823120035007406","0.4635036496350365","0.5990566037735849","0.37797619047619047","0.9866478165252907","6702"
"NR-Aromatase","Smile SVC RBF classification","Test","18","0","176","0","1.0","1.0","1.0","1.0","1.0","1.0","194"
"NR-Aromatase","Smile SVC RBF classification","Score","0","2","441","33","0.7425268486216572","0.49774266365688485","0.0","0.0","0.0","0.9954853273137697","476"
"NR-Aromatase","Smile Bernoulli NB classification","Training","152","258","6108","184","0.8295532535194369","0.7059265742112113","0.40750670241286857","0.37073170731707317","0.4523809523809524","0.9594721960414703","6702"
"NR-Aromatase","Smile Bernoulli NB classification","Test","17","26","150","1","0.9185606060606061","0.8983585858585859","0.5573770491803278","0.3953488372093023","0.9444444444444444","0.8522727272727273","194"
"NR-Aromatase","Smile Bernoulli NB classification","Score","5","18","425","28","0.7774813598741372","0.5554415486695397","0.17857142857142858","0.21739130434782608","0.15151515151515152","0.9593679458239278","476"
"NR-PPAR-gamma","Weka RF classification","Training","33","22","7451","161","0.8591044599044564","0.5835795806484099","0.26506024096385544","0.6","0.17010309278350516","0.9970560685133146","7667"
"NR-PPAR-gamma","Weka RF classification","Test","14","0","232","0","1.0","1.0","1.0","1.0","1.0","1.0","246"
"NR-PPAR-gamma","Weka RF classification","Score","2","0","512","26","0.7656947544642858","0.5357142857142857","0.13333333333333333","1.0","0.07142857142857142","1.0","540"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","Training","82","123","7350","112","0.8528003217080126","0.7031105795296055","0.4110275689223058","0.4","0.422680412371134","0.9835407466880771","7667"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","Test","13","0","232","1","1.0","0.9642857142857143","0.962962962962963","1.0","0.9285714285714286","1.0","246"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","Score","5","15","497","23","0.778808593750001","0.5746372767857143","0.20833333333333331","0.25","0.17857142857142858","0.970703125","540"
"NR-PPAR-gamma","Smile SVC Poly classification","Training","70","137","7336","124","0.8328215251882871","0.6712460390050229","0.3491271820448878","0.33816425120772947","0.36082474226804123","0.9816673357420046","7667"
"NR-PPAR-gamma","Smile SVC Poly classification","Test","14","0","232","0","1.0","1.0","1.0","1.0","1.0","1.0","246"
"NR-PPAR-gamma","Smile SVC Poly classification","Score","7","11","501","21","0.7498604910714352","0.6142578125","0.30434782608695654","0.3888888888888889","0.25","0.978515625","540"
"NR-PPAR-gamma","Weka RF on folded fp classification","Training","51","23","7450","143","0.8300379648522012","0.6299044256919412","0.3805970149253731","0.6891891891891891","0.26288659793814434","0.996922253445738","7667"
"NR-PPAR-gamma","Weka RF on folded fp classification","Test","14","0","232","0","1.0","1.0","1.0","1.0","1.0","1.0","246"
"NR-PPAR-gamma","Weka RF on folded fp classification","Score","6","2","510","22","0.7518136160714328","0.6051897321428571","0.3333333333333333","0.75","0.21428571428571427","0.99609375","540"
"NR-PPAR-gamma","Smile SVC RBF classification","Training","37","31","7442","157","0.8206191774925966","0.5932866911948306","0.282442748091603","0.5441176470588235","0.19072164948453607","0.9958517329051251","7667"
"NR-PPAR-gamma","Smile SVC RBF classification","Test","14","0","232","0","1.0","1.0","1.0","1.0","1.0","1.0","246"
"NR-PPAR-gamma","Smile SVC RBF classification","Score","3","1","511","25","0.7680664062500047","0.5525948660714286","0.1875","0.75","0.10714285714285714","0.998046875","540"
"NR-PPAR-gamma","Smile Bernoulli NB classification","Training","71","427","7046","123","0.7548459678209372","0.6544201737940434","0.20520231213872828","0.142570281124498","0.36597938144329895","0.9428609661447879","7667"
"NR-PPAR-gamma","Smile Bernoulli NB classification","Test","14","62","170","0","0.8663793103448276","0.8663793103448276","0.3111111111111111","0.18421052631578946","1.0","0.7327586206896551","246"
"NR-PPAR-gamma","Smile Bernoulli NB classification","Score","8","30","482","20","0.7656249999999999","0.6135602678571428","0.24242424242424243","0.21052631578947367","0.2857142857142857","0.94140625","540"
"SR-ARE","Weka RF classification","Training","429","195","5555","572","0.8665115753811405","0.6973291925465839","0.528","0.6875","0.42857142857142855","0.9660869565217391","6751"
"SR-ARE","Weka RF classification","Test","43","0","167","0","1.0","1.0","1.0","1.0","1.0","1.0","210"
"SR-ARE","Weka RF classification","Score","32","36","373","53","0.7629943909103984","0.6442255141665468","0.41830065359477125","0.47058823529411764","0.3764705882352941","0.9119804400977995","494"
"SR-ARE","Smile SVC Tanimoto classification","Training","657","495","5255","344","0.8653945185249655","0.7851283499109586","0.6103111936832327","0.5703125","0.6563436563436563","0.9139130434782609","6751"
"SR-ARE","Smile SVC Tanimoto classification","Test","43","3","164","0","1.0","0.9910179640718563","0.9662921348314606","0.9347826086956522","1.0","0.9820359281437125","210"
"SR-ARE","Smile SVC Tanimoto classification","Score","48","64","345","37","0.8052782971379252","0.7041133323745146","0.48730964467005067","0.42857142857142855","0.5647058823529412","0.843520782396088","494"
"SR-ARE","Weka RF on folded fp classification","Training","493","245","5505","508","0.8641205750770944","0.7249493984276593","0.5669925244393329","0.6680216802168022","0.4925074925074925","0.957391304347826","6751"
"SR-ARE","Weka RF on folded fp classification","Test","43","0","167","0","1.0","1.0","1.0","1.0","1.0","1.0","210"
"SR-ARE","Weka RF on folded fp classification","Score","30","38","371","55","0.775909679275133","0.6300158205091327","0.392156862745098","0.4411764705882353","0.35294117647058826","0.9070904645476773","494"
"SR-ARE","Smile SVC Poly classification","Training","672","762","4988","329","0.8531946314554923","0.7694034660991182","0.5519507186858317","0.4686192468619247","0.6713286713286714","0.8674782608695653","6751"
"SR-ARE","Smile SVC Poly classification","Test","43","0","167","0","1.0","1.0","1.0","1.0","1.0","1.0","210"
"SR-ARE","Smile SVC Poly classification","Score","42","66","343","43","0.7610096361282896","0.6663742269523947","0.4352331606217617","0.3888888888888889","0.49411764705882355","0.8386308068459658","494"
"SR-ARE","Smile SVC RBF classification","Training","589","521","5229","412","0.851452721191856","0.7489014463797072","0.5580293699668405","0.5306306306306307","0.5884115884115884","0.9093913043478261","6751"
"SR-ARE","Smile SVC RBF classification","Test","43","4","163","0","0.999860743629021","0.9880239520958084","0.9555555555555556","0.9148936170212766","1.0","0.9760479041916168","210"
"SR-ARE","Smile SVC RBF classification","Score","45","60","349","40","0.7832877894434072","0.6913562491011074","0.4736842105263158","0.42857142857142855","0.5294117647058824","0.8533007334963325","494"
"SR-ARE","Smile Bernoulli NB classification","Training","362","251","5499","639","0.8200406549971914","0.6589930938626591","0.44857496902106575","0.5905383360522023","0.36163836163836166","0.9563478260869566","6751"
"SR-ARE","Smile Bernoulli NB classification","Test","43","12","155","0","0.9916446177412616","0.9640718562874251","0.8775510204081634","0.7818181818181819","1.0","0.9281437125748503","210"
"SR-ARE","Smile Bernoulli NB classification","Score","17","25","384","68","0.7770314971954548","0.569437652811736","0.26771653543307083","0.40476190476190477","0.2","0.9388753056234719","494"
"SR-ATAD5","Smile SVC Tanimoto classification","Training","162","135","8051","173","0.902207992531771","0.7335452592887018","0.5126582278481013","0.5454545454545454","0.4835820895522388","0.9835084290251649","8521"
"SR-ATAD5","Smile SVC Tanimoto classification","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Smile SVC Tanimoto classification","Score","10","15","507","24","0.7577191796258683","0.6326910074374578","0.33898305084745767","0.4","0.29411764705882354","0.9712643678160919","556"
"SR-ATAD5","Weka RF classification","Training","125","51","8135","210","0.8922242561927716","0.6834520896616356","0.48923679060665365","0.7102272727272727","0.373134328358209","0.9937698509650623","8521"
"SR-ATAD5","Weka RF classification","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Weka RF classification","Score","4","2","520","30","0.7802569303583489","0.5569078205995042","0.2","0.6666666666666666","0.11764705882352941","0.9961685823754789","556"
"SR-ATAD5","Weka RF on folded fp classification","Training","144","56","8130","191","0.8916975104929508","0.7115048991543625","0.5383177570093458","0.72","0.4298507462686567","0.9931590520400684","8521"
"SR-ATAD5","Weka RF on folded fp classification","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Weka RF on folded fp classification","Score","5","1","521","29","0.8315866576515664","0.5725715573585756","0.25","0.8333333333333334","0.14705882352941177","0.9980842911877394","556"
"SR-ATAD5","Smile SVC RBF classification","Training","101","37","8149","234","0.878855964497033","0.6484863126342391","0.427061310782241","0.7318840579710145","0.30149253731343284","0.9954800879550452","8521"
"SR-ATAD5","Smile SVC RBF classification","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Smile SVC RBF classification","Score","4","1","521","30","0.7499154834347502","0.5578656750056344","0.20512820512820512","0.8","0.11764705882352941","0.9980842911877394","556"
"SR-ATAD5","Smile SVC Poly classification","Training","116","39","8147","219","0.8659650076030782","0.6707522125507328","0.47346938775510206","0.7483870967741936","0.34626865671641793","0.9952357683850477","8521"
"SR-ATAD5","Smile SVC Poly classification","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Smile SVC Poly classification","Score","6","10","512","28","0.6670047329276526","0.5786567500563443","0.24","0.375","0.17647058823529413","0.9808429118773946","556"
"SR-ATAD5","Smile Bernoulli NB classification","Training","98","232","7954","237","0.8199658317258042","0.6320981216565597","0.2947368421052632","0.296969696969697","0.29253731343283584","0.9716589298802835","8521"
"SR-ATAD5","Smile Bernoulli NB classification","Test","22","41","185","1","0.9013081954597923","0.8875529049634475","0.5116279069767442","0.3492063492063492","0.9565217391304348","0.8185840707964602","249"
"SR-ATAD5","Smile Bernoulli NB classification","Score","10","23","499","24","0.7110942077980565","0.6250281721884156","0.29850746268656714","0.30303030303030304","0.29411764705882354","0.9559386973180076","556"
"SR-HSE","Weka RF classification","Training","94","68","7253","280","0.8262234784266488","0.6210242749047317","0.35074626865671643","0.5802469135802469","0.25133689839572193","0.9907116514137413","7695"
"SR-HSE","Weka RF classification","Test","8","0","236","0","1.0","1.0","1.0","1.0","1.0","1.0","244"
"SR-HSE","Weka RF classification","Score","0","4","524","16","0.7966382575757573","0.4962121212121212","0.0","0.0","0.0","0.9924242424242424","544"
"SR-HSE","Weka RF on folded fp classification","Training","90","80","7241","284","0.8124354012009908","0.6148571211524682","0.33088235294117646","0.5294117647058824","0.24064171122994651","0.9890725310749897","7695"
"SR-HSE","Weka RF on folded fp classification","Test","8","0","236","0","1.0","1.0","1.0","1.0","1.0","1.0","244"
"SR-HSE","Weka RF on folded fp classification","Score","1","3","525","15","0.6593276515151507","0.5284090909090908","0.1","0.25","0.0625","0.9943181818181818","544"
