name,auc_global,auc_common,delta
data_chagas,0.8033404919468634,0.7901110233170759,0.013229468629787466
data_herg,0.8560567565329902,0.8349977588865469,0.021058997646443256
data_lipinski,0.7396862025597657,0.737914390383156,0.0017718121766097106
data_malaria,0.970877693344146,0.9656810216285016,0.005196671715644419
data_solubility,0.8604850628957169,0.8592295624715902,0.0012555004241266987
data_tuberculosis,0.7153644267205636,0.7142741362797236,0.0010902904408399694
