name,auc_global,auc_common,delta
data_chagas,0.7669947229983816,0.7660929729560374,0.0009017500423441627
data_herg,0.8656166844612833,0.8545449992140725,0.011071685247210805
data_lipinski,0.7386232837438605,0.7362091584989939,0.002414125244866616
data_malaria,0.9664192228745436,0.9611765947010309,0.005242628173512731
data_solubility,0.9814737682198033,0.9656615962597992,0.015812171960004062
data_tuberculosis,0.6505969062725497,0.6373125375623165,0.013284368710233196
