name,auc_global,auc_common,delta
data_chagas,0.8139686641658238,0.7937178290793965,0.020250835086427332
data_herg,0.8852568458063799,0.8847447885500546,0.0005120572563253045
data_lipinski,0.7759169894179694,0.7759169894179694,-0.0
data_malaria,0.9813504172165582,0.9465343413315566,0.034816075885001685
data_solubility,0.9804450749371216,0.9795022134114216,0.0009428615257000006
data_tuberculosis,0.7025088603352684,0.6881708393796045,0.014338020955663833
