name,auc_global,auc_common,delta
data_chagas,0.7472642045409721,0.7380411329008798,0.009223071640092284
data_herg,0.8629844695701009,0.8592154284461976,0.003769041123903305
data_lipinski,0.7219239915645892,0.7119325167137793,0.009991474850809867
data_malaria,0.9669570558031496,0.9663965085083338,0.0005605472948158052
data_solubility,0.9795277926189794,0.961585672021854,0.01794212059712541
data_tuberculosis,0.6200327973677215,0.6189695779617503,0.0010632194059712052
