name,auc_global,auc_common,delta
data_chagas,0.8211426321522559,0.8194144515997143,0.0017281805525416472
data_herg,0.8740034653034541,0.8667566247475552,0.007246840555898859
data_lipinski,0.6461974698350433,0.6276524981431818,0.018544971691861534
data_malaria,0.9486729450578316,0.9429114816070556,0.005761463450775994
data_solubility,0.9143333995573958,0.8901799284679842,0.02415347108941157
data_tuberculosis,0.6945734366763854,0.6857955367425989,0.008777899933786526
