name,auc_global,auc_common,delta
data_chagas,0.7993529101501248,0.7917074132731624,0.0076454968769623655
data_herg,0.8742324472767352,0.8742324472767352,-0.0
data_lipinski,0.7419562207256595,0.7385653399514117,0.003390880774247762
data_malaria,0.9604260096382488,0.9567231068225176,0.003702902815731157
data_solubility,0.9798830406728756,0.9680643486153354,0.011818692057540159
data_tuberculosis,0.6703092966846981,0.6661208077994251,0.004188488885273012
