name,auc_global,auc_common,delta
data_chagas,0.8274080148436097,0.8116697012435172,0.01573831360009248
data_herg,0.8749989712305721,0.8627451507564051,0.01225382047416701
data_lipinski,0.7002999076408996,0.6963578752069927,0.003942032433906895
data_malaria,0.9789839860801594,0.9611208515823731,0.017863134497786204
data_solubility,0.9294088502890476,0.9191954536802684,0.01021339660877918
data_tuberculosis,0.7041822888445188,0.7006137041615191,0.003568584682999698
