name,auc_global,auc_common,delta
data_chagas,0.8133607669592884,0.8075003643023481,0.005860402656940322
data_herg,0.8681749918885925,0.8541145078492464,0.014060484039346122
data_lipinski,0.7602929714428033,0.7549148698893026,0.005378101553500714
data_malaria,0.9601296926727512,0.9573535467586116,0.0027761459141395495
data_solubility,0.9527374420220448,0.9421137188845676,0.01062372313747717
data_tuberculosis,0.6791187364227627,0.6722039233612086,0.006914813061554059
