name,auc_global,auc_common,delta
data_chagas,0.7949081154528549,0.7892407239858354,0.005667391467019445
data_herg,0.8765250061648828,0.8545457705426862,0.021979235622196613
data_lipinski,0.7122224384843074,0.6902669226332394,0.02195551585106803
data_malaria,0.9151691801772428,0.8817019980764004,0.03346718210084243
data_solubility,0.9596202189217105,0.9485195065488248,0.01110071237288568
data_tuberculosis,0.6876920056047513,0.6680366498433272,0.019655355761424076
