name,auc_global,auc_common,delta
data_chagas,0.8052111030618269,0.8052111030618269,-0.0
data_herg,0.8529730038732266,0.8529730038732266,-0.0
data_lipinski,0.5334302325581395,0.5326919527500923,0.0007382798080471931
data_malaria,0.9603596579508938,0.9603596579508938,-0.0
data_solubility,0.8472364349371552,0.8408012537450066,0.006435181192148587
data_tuberculosis,0.7027078212951455,0.697580449175749,0.005127372119396512
