name,auc_global,auc_common,delta
data_chagas,0.7869784504052127,0.7844604635202326,0.0025179868849801723
data_herg,0.8868154545688399,0.8833784217846111,0.0034370327842287995
data_lipinski,0.6591553439423622,0.6591553439423622,-0.0
data_malaria,0.9668012270201048,0.9668012270201048,-0.0
data_solubility,0.9845834719203514,0.978367990430726,0.006215481489625474
data_tuberculosis,0.6923007113064887,0.6889366430283962,0.003364068278092547
