name,auc_global,auc_common,delta
data_chagas,0.8030369778161778,0.7838083731051412,0.0192286047110366
data_herg,0.8690682711423903,0.8461868738365327,0.022881397305857587
data_lipinski,0.7734495568097417,0.7654070971964639,0.008042459613277764
data_malaria,0.9707526387367452,0.9295621979314128,0.04119044080533241
data_solubility,0.9391459339772652,0.9086578272426464,0.03048810673461877
data_tuberculosis,0.7026376076964507,0.6609918087620131,0.04164579893443754
