name,auc_global,auc_common,delta
data_chagas,0.816209238580185,0.795894985547621,0.020314253032564067
data_herg,0.8699549068785722,0.8654029754185287,0.004551931460043512
data_lipinski,0.7590134249926903,0.7527150313605123,0.00629839363217799
data_malaria,0.966533826859436,0.9590106213016224,0.007523205557813606
data_solubility,0.9818521020819492,0.9451639923923896,0.0366881096895596
data_tuberculosis,0.6903996987955102,0.6797531637729476,0.010646535022562631
