name,auc_global,auc_common,delta
data_chagas,0.8135736985810622,0.8003119736037371,0.01326172497732514
data_herg,0.8727664353526755,0.8655964158393195,0.007170019513356052
data_lipinski,0.7513883394546004,0.7419562207256595,0.009432118728940897
data_malaria,0.9641246528585452,0.9528214286058634,0.01130322425268182
data_solubility,0.9806208684688191,0.9621281011923632,0.01849276727645588
data_tuberculosis,0.6911746566488031,0.6750600170514766,0.016114639597326508
